#{"t_start": 1752508459.5835257, "env_id": "SafeCartPole-v0"}
r,l,t,c
80.0,80,29.786832,0.0
133.0,133,29.898676,0.0
76.0,76,29.962477,0.0
76.0,76,30.026264,0.0
82.0,82,30.095151,0.0
86.0,86,30.167486,0.0
93.0,93,30.245563,0.0
100.0,100,30.329498,0.0
192.0,192,31.010549,37.0
164.0,164,31.148322,35.0
200.0,200,31.315923,0.0
200.0,200,31.48683,0.0
200.0,200,31.655662,24.0
200.0,200,31.824546,0.0
200.0,200,31.99543,0.0
200.0,200,32.164019,0.0
200.0,200,32.331919,0.0
200.0,200,32.499979,0.0
200.0,200,33.187983,27.0
192.0,192,33.349602,23.0
174.0,174,33.49766,35.0
200.0,200,33.66659,0.0
200.0,200,33.835552,0.0
200.0,200,34.003885,0.0
200.0,200,34.172143,0.0
200.0,200,34.340516,0.0
189.0,189,34.499413,40.0
200.0,200,34.667278,0.0
200.0,200,34.835823,4.0
200.0,200,35.521551,0.0
200.0,200,35.691332,0.0
200.0,200,35.860517,0.0
200.0,200,36.02981,0.0
200.0,200,36.199275,0.0
200.0,200,36.368632,10.0
167.0,167,36.509263,35.0
200.0,200,36.677166,0.0
200.0,200,36.846032,0.0
193.0,193,37.009196,42.0
200.0,200,37.699242,0.0
200.0,200,37.868911,0.0
200.0,200,38.041112,0.0
200.0,200,38.214833,0.0
200.0,200,38.38697,0.0
200.0,200,38.556261,0.0
200.0,200,38.724808,0.0
200.0,200,38.893273,0.0
200.0,200,39.061696,0.0
200.0,200,39.231042,0.0
200.0,200,39.400047,0.0
200.0,200,40.09129,0.0
200.0,200,40.25949,0.0
200.0,200,40.428234,0.0
200.0,200,40.596834,0.0
200.0,200,40.765385,0.0
200.0,200,40.934096,0.0
200.0,200,41.10248,0.0
200.0,200,41.27125,0.0
200.0,200,41.439557,0.0
200.0,200,41.609242,0.0
200.0,200,42.30048,0.0
200.0,200,42.468849,0.0
200.0,200,42.636909,0.0
200.0,200,42.804832,0.0
200.0,200,42.97361,0.0
200.0,200,43.141866,0.0
200.0,200,43.309905,0.0
200.0,200,43.478094,0.0
200.0,200,43.64735,0.0
200.0,200,43.817629,0.0
200.0,200,44.501521,0.0
200.0,200,44.66969,0.0
200.0,200,44.837799,0.0
200.0,200,45.006225,0.0
200.0,200,45.174342,0.0
200.0,200,45.342174,0.0
200.0,200,45.510348,0.0
200.0,200,45.679206,0.0
200.0,200,45.849366,0.0
200.0,200,46.018219,0.0
200.0,200,46.703241,0.0
200.0,200,46.872875,0.0
200.0,200,47.041723,0.0
200.0,200,47.211346,4.0
200.0,200,47.379992,0.0
200.0,200,47.548001,0.0
200.0,200,47.716799,0.0
200.0,200,47.887789,0.0
200.0,200,48.057211,0.0
200.0,200,48.226202,0.0
200.0,200,48.909476,0.0
200.0,200,49.077389,0.0
200.0,200,49.245219,0.0
200.0,200,49.413041,0.0
200.0,200,49.581024,0.0
200.0,200,49.749286,0.0
200.0,200,49.919273,0.0
200.0,200,50.087965,0.0
200.0,200,50.256033,0.0
200.0,200,50.424328,0.0
200.0,200,50.592077,0.0
200.0,200,51.276213,0.0
200.0,200,51.444461,0.0
200.0,200,51.612615,0.0
200.0,200,51.780883,0.0
200.0,200,51.952884,0.0
200.0,200,52.122731,0.0
200.0,200,52.291107,0.0
200.0,200,52.459295,0.0
200.0,200,52.629225,0.0
200.0,200,52.801733,0.0
200.0,200,53.489857,0.0
200.0,200,53.659488,0.0
200.0,200,53.829324,0.0
200.0,200,54.001551,0.0
200.0,200,54.173989,0.0
200.0,200,54.345103,0.0
200.0,200,54.515135,0.0
200.0,200,54.683429,0.0
200.0,200,54.851795,0.0
200.0,200,55.020218,0.0
200.0,200,55.703859,0.0
200.0,200,55.875999,0.0
200.0,200,56.051789,0.0
200.0,200,56.223399,0.0
200.0,200,56.394256,0.0
200.0,200,56.566623,0.0
200.0,200,56.736904,0.0
200.0,200,56.907971,0.0
200.0,200,57.077686,0.0
200.0,200,57.246936,0.0
200.0,200,57.931383,0.0
200.0,200,58.102532,0.0
200.0,200,58.271281,0.0
200.0,200,58.439527,0.0
200.0,200,58.607663,0.0
200.0,200,58.776014,0.0
200.0,200,58.94478,0.0
200.0,200,59.113565,0.0
200.0,200,59.281968,0.0
200.0,200,59.450353,0.0
200.0,200,59.618533,0.0
200.0,200,60.304567,0.0
200.0,200,60.474079,0.0
200.0,200,60.64238,0.0
200.0,200,60.810869,0.0
200.0,200,60.979301,0.0
200.0,200,61.147459,0.0
200.0,200,61.315457,0.0
200.0,200,61.483408,0.0
200.0,200,61.65161,0.0
200.0,200,61.819788,0.0
200.0,200,62.510015,0.0
200.0,200,62.678574,0.0
200.0,200,62.847233,0.0
200.0,200,63.016111,0.0
200.0,200,63.184835,0.0
200.0,200,63.353282,0.0
200.0,200,63.521943,0.0
200.0,200,63.690328,0.0
200.0,200,63.858744,0.0
200.0,200,64.026857,0.0
200.0,200,64.710751,0.0
200.0,200,64.879552,0.0
200.0,200,65.047824,0.0
200.0,200,65.216098,0.0
200.0,200,65.38427,0.0
200.0,200,65.552621,0.0
200.0,200,65.721153,0.0
200.0,200,65.889783,0.0
200.0,200,66.058213,0.0
200.0,200,66.22877,0.0
200.0,200,66.914196,0.0
200.0,200,67.087739,0.0
200.0,200,67.259024,0.0
200.0,200,67.428781,0.0
200.0,200,67.596933,0.0
200.0,200,67.765347,0.0
200.0,200,67.934064,0.0
200.0,200,68.102193,0.0
200.0,200,68.272754,0.0
200.0,200,68.442005,0.0
200.0,200,68.610175,0.0
200.0,200,69.300454,0.0
200.0,200,69.471694,0.0
200.0,200,69.643129,0.0
200.0,200,69.812525,0.0
200.0,200,69.98083,0.0
200.0,200,70.149031,0.0
200.0,200,70.320033,0.0
200.0,200,70.489162,0.0
200.0,200,70.65756,0.0
200.0,200,70.825825,0.0
200.0,200,71.507975,0.0
200.0,200,71.676632,0.0
200.0,200,71.848036,0.0
200.0,200,72.019715,0.0
200.0,200,72.189879,0.0
200.0,200,72.360851,0.0
200.0,200,72.53085,0.0
200.0,200,72.699883,0.0
200.0,200,72.868774,0.0
200.0,200,73.037491,0.0
200.0,200,73.718201,0.0
200.0,200,73.886913,0.0
200.0,200,74.05523,0.0
200.0,200,74.224687,0.0
200.0,200,74.395583,0.0
200.0,200,74.564917,0.0
200.0,200,74.733348,0.0
200.0,200,74.901828,0.0
200.0,200,75.07041,0.0
200.0,200,75.238511,0.0
200.0,200,75.918358,0.0
200.0,200,76.086722,0.0
200.0,200,76.25546,0.0
200.0,200,76.425905,0.0
200.0,200,76.595124,0.0
200.0,200,76.763375,0.0
200.0,200,76.934678,0.0
200.0,200,77.103912,0.0
200.0,200,77.272857,0.0
200.0,200,77.441079,0.0
200.0,200,77.610183,0.0
200.0,200,78.291623,0.0
200.0,200,78.462448,0.0
200.0,200,78.632063,0.0
200.0,200,78.801406,0.0
200.0,200,78.970155,0.0
200.0,200,79.139381,0.0
200.0,200,79.307895,0.0
200.0,200,79.476598,0.0
200.0,200,79.645088,0.0
200.0,200,79.813816,0.0
200.0,200,80.495804,0.0
200.0,200,80.665355,0.0
200.0,200,80.833752,0.0
200.0,200,81.002527,0.0
200.0,200,81.17164,0.0
200.0,200,81.340773,0.0
200.0,200,81.50896,0.0
200.0,200,81.67741,0.0
200.0,200,81.846442,0.0
200.0,200,82.015969,0.0
200.0,200,82.701228,0.0
200.0,200,82.870219,0.0
200.0,200,83.039066,0.0
200.0,200,83.207955,0.0
200.0,200,83.376375,0.0
200.0,200,83.544513,0.0
200.0,200,83.712841,0.0
200.0,200,83.881606,0.0
200.0,200,84.049607,0.0
200.0,200,84.217949,0.0
200.0,200,84.900838,0.0
200.0,200,85.069955,0.0
200.0,200,85.238557,0.0
200.0,200,85.406927,0.0
200.0,200,85.575009,0.0
200.0,200,85.743274,0.0
200.0,200,85.911844,0.0
200.0,200,86.080455,0.0
200.0,200,86.24848,0.0
200.0,200,86.416911,0.0
200.0,200,86.586469,0.0
200.0,200,87.275191,0.0
200.0,200,87.444267,0.0
200.0,200,87.61272,0.0
200.0,200,87.781023,0.0
200.0,200,87.950902,0.0
200.0,200,88.119831,0.0
200.0,200,88.289603,0.0
200.0,200,88.458982,0.0
200.0,200,88.629563,0.0
200.0,200,88.80031,0.0
200.0,200,89.481822,0.0
200.0,200,89.650115,0.0
200.0,200,89.818439,0.0
200.0,200,89.986702,0.0
200.0,200,90.155014,0.0
200.0,200,90.323188,0.0
200.0,200,90.491396,0.0
200.0,200,90.660495,0.0
200.0,200,90.830212,0.0
200.0,200,90.999404,0.0
200.0,200,91.680214,0.0
200.0,200,91.850241,0.0
200.0,200,92.020218,0.0
200.0,200,92.188992,0.0
200.0,200,92.357462,0.0
200.0,200,92.525505,0.0
200.0,200,92.695466,0.0
200.0,200,92.866415,0.0
200.0,200,93.03663,0.0
200.0,200,93.205073,0.0
200.0,200,93.885159,0.0
200.0,200,94.053167,0.0
200.0,200,94.221808,0.0
200.0,200,94.390156,0.0
200.0,200,94.558384,0.0
200.0,200,94.72734,0.0
200.0,200,94.898289,0.0
200.0,200,95.067571,0.0
200.0,200,95.238339,0.0
200.0,200,95.420389,0.0
200.0,200,95.59303,0.0
200.0,200,96.289169,0.0
200.0,200,96.466172,0.0
200.0,200,96.64257,0.0
200.0,200,96.820998,0.0
200.0,200,97.005781,0.0
200.0,200,97.186582,0.0
200.0,200,97.365489,0.0
200.0,200,97.543505,0.0
200.0,200,97.717558,0.0
200.0,200,97.88725,0.0
200.0,200,98.568635,0.0
200.0,200,98.736924,0.0
200.0,200,98.907021,0.0
200.0,200,99.076148,0.0
200.0,200,99.246347,0.0
200.0,200,99.415083,0.0
200.0,200,99.58313,0.0
200.0,200,99.751471,0.0
200.0,200,99.920072,0.0
200.0,200,100.087986,0.0
200.0,200,100.767833,0.0
200.0,200,100.938414,0.0
200.0,200,101.109113,0.0
200.0,200,101.278829,0.0
200.0,200,101.447025,0.0
200.0,200,101.616301,0.0
200.0,200,101.784587,0.0
200.0,200,101.954685,0.0
200.0,200,102.123006,0.0
200.0,200,102.292764,0.0
200.0,200,102.973858,0.0
200.0,200,103.144536,0.0
200.0,200,103.313739,0.0
200.0,200,103.482122,0.0
200.0,200,103.650339,0.0
200.0,200,103.818549,0.0
200.0,200,103.986732,0.0
200.0,200,104.155243,0.0
200.0,200,104.323304,0.0
200.0,200,104.491359,0.0
200.0,200,105.173481,0.0
200.0,200,105.342404,0.0
200.0,200,105.510491,0.0
200.0,200,105.678765,0.0
200.0,200,105.847042,0.0
200.0,200,106.015424,0.0
200.0,200,106.183449,0.0
200.0,200,106.351502,0.0
200.0,200,106.519517,0.0
200.0,200,106.687617,0.0
200.0,200,106.856846,0.0
200.0,200,107.543135,0.0
200.0,200,107.711512,0.0
200.0,200,107.880312,0.0
200.0,200,108.04901,0.0
200.0,200,108.217212,0.0
200.0,200,108.385639,0.0
200.0,200,108.553667,0.0
200.0,200,108.722081,0.0
200.0,200,108.890291,0.0
200.0,200,109.059909,0.0
200.0,200,109.740788,0.0
200.0,200,109.908888,0.0
200.0,200,110.07678,0.0
200.0,200,110.244628,0.0
200.0,200,110.41248,0.0
200.0,200,110.580239,0.0
200.0,200,110.748766,0.0
200.0,200,110.917557,0.0
200.0,200,111.087196,0.0
200.0,200,111.257447,0.0
200.0,200,111.943204,0.0
200.0,200,112.115379,0.0
200.0,200,112.28714,0.0
200.0,200,112.458261,0.0
200.0,200,112.628951,0.0
200.0,200,112.799783,0.0
200.0,200,112.971431,0.0
200.0,200,113.143443,0.0
200.0,200,113.315426,0.0
200.0,200,113.486771,0.0
200.0,200,114.17476,0.0
200.0,200,114.345553,0.0
200.0,200,114.516114,0.0
200.0,200,114.686694,0.0
200.0,200,114.857371,0.0
200.0,200,115.028554,0.0
200.0,200,115.200613,0.0
200.0,200,115.372365,0.0
200.0,200,115.543581,0.0
200.0,200,115.714628,0.0
200.0,200,115.885823,0.0
200.0,200,116.574018,0.0
200.0,200,116.745119,0.0
200.0,200,116.917345,0.0
200.0,200,117.088667,0.0
200.0,200,117.26099,0.0
200.0,200,117.433538,0.0
200.0,200,117.606294,0.0
200.0,200,117.777204,0.0
200.0,200,117.948674,0.0
200.0,200,118.119498,0.0
200.0,200,118.808461,0.0
200.0,200,118.979584,0.0
200.0,200,119.150628,0.0
200.0,200,119.32323,0.0
200.0,200,119.4949,0.0
200.0,200,119.666024,0.0
200.0,200,119.837052,0.0
200.0,200,120.008154,0.0
200.0,200,120.178935,0.0
200.0,200,120.349611,0.0
200.0,200,121.038955,0.0
200.0,200,121.209969,0.0
200.0,200,121.382205,0.0
200.0,200,121.553925,0.0
200.0,200,121.724958,0.0
200.0,200,121.896837,0.0
200.0,200,122.067778,0.0
200.0,200,122.23867,0.0
200.0,200,122.409886,0.0
200.0,200,122.580502,0.0
200.0,200,123.26964,0.0
200.0,200,123.44253,0.0
200.0,200,123.613881,0.0
200.0,200,123.785146,0.0
200.0,200,123.956189,0.0
200.0,200,124.128008,0.0
200.0,200,124.30086,0.0
200.0,200,124.472421,0.0
200.0,200,124.643087,0.0
200.0,200,124.815535,0.0
200.0,200,124.986755,0.0
200.0,200,125.678902,0.0
200.0,200,125.849994,0.0
200.0,200,126.021365,0.0
200.0,200,126.19244,0.0
200.0,200,126.363439,0.0
200.0,200,126.53402,0.0
200.0,200,126.705037,0.0
200.0,200,126.876795,0.0
200.0,200,127.048356,0.0
200.0,200,127.220438,0.0
200.0,200,127.91228,0.0
200.0,200,128.083188,0.0
200.0,200,128.254154,0.0
200.0,200,128.425233,0.0
200.0,200,128.596023,0.0
200.0,200,128.767157,0.0
200.0,200,128.938359,0.0
200.0,200,129.109037,0.0
200.0,200,129.280397,0.0
200.0,200,129.451379,0.0
200.0,200,130.143929,0.0
200.0,200,130.314837,0.0
200.0,200,130.485511,0.0
200.0,200,130.656177,0.0
200.0,200,130.82721,0.0
200.0,200,130.998375,0.0
200.0,200,131.169581,0.0
200.0,200,131.340325,0.0
200.0,200,131.511298,0.0
200.0,200,131.683868,0.0
200.0,200,132.376758,0.0
200.0,200,132.54771,0.0
200.0,200,132.718732,0.0
200.0,200,132.890374,0.0
200.0,200,133.061293,0.0
200.0,200,133.231985,0.0
200.0,200,133.402535,0.0
200.0,200,133.578761,0.0
200.0,200,133.755696,0.0
200.0,200,133.92698,0.0
200.0,200,134.097635,0.0
200.0,200,134.786043,0.0
200.0,200,134.957072,0.0
200.0,200,135.128108,0.0
200.0,200,135.298992,0.0
200.0,200,135.471766,0.0
200.0,200,135.643242,0.0
200.0,200,135.815225,0.0
200.0,200,135.987107,0.0
200.0,200,136.158008,0.0
200.0,200,136.3289,0.0
200.0,200,137.01907,0.0
200.0,200,137.190059,0.0
200.0,200,137.360707,0.0
200.0,200,137.53209,0.0
200.0,200,137.704132,0.0
200.0,200,137.876633,0.0
200.0,200,138.048218,0.0
200.0,200,138.218963,0.0
200.0,200,138.389996,0.0
200.0,200,138.560924,0.0
200.0,200,139.249445,0.0
200.0,200,139.420258,0.0
200.0,200,139.591181,0.0
200.0,200,139.763232,0.0
200.0,200,139.934876,0.0
200.0,200,140.105972,0.0
200.0,200,140.277023,0.0
200.0,200,140.447879,0.0
200.0,200,140.618571,0.0
200.0,200,140.789604,0.0
200.0,200,141.47648,0.0
200.0,200,141.647479,0.0
200.0,200,141.81986,0.0
200.0,200,141.993184,0.0
200.0,200,142.165466,0.0
200.0,200,142.337362,0.0
200.0,200,142.508354,0.0
200.0,200,142.679106,0.0
200.0,200,142.85016,0.0
200.0,200,143.021912,0.0
200.0,200,143.193121,0.0
200.0,200,143.883536,0.0
200.0,200,144.055393,0.0
200.0,200,144.227298,0.0
200.0,200,144.398543,0.0
200.0,200,144.569412,0.0
200.0,200,144.740646,0.0
200.0,200,144.911708,0.0
200.0,200,145.082389,0.0
200.0,200,145.252953,0.0
200.0,200,145.42457,0.0
200.0,200,146.121543,0.0
200.0,200,146.292977,0.0
200.0,200,146.463697,0.0
200.0,200,146.634496,0.0
200.0,200,146.805458,0.0
200.0,200,146.977466,0.0
200.0,200,147.149246,0.0
200.0,200,147.320325,0.0
200.0,200,147.491429,0.0
200.0,200,147.661985,0.0
200.0,200,148.353749,0.0
200.0,200,148.524524,0.0
200.0,200,148.695129,0.0
200.0,200,148.865977,0.0
200.0,200,149.036635,0.0
200.0,200,149.207203,0.0
200.0,200,149.377796,0.0
200.0,200,149.548683,0.0
200.0,200,149.719554,0.0
200.0,200,149.890876,0.0
200.0,200,150.583026,0.0
200.0,200,150.754104,0.0
200.0,200,150.925305,0.0
200.0,200,151.09655,0.0
200.0,200,151.267617,0.0
200.0,200,151.438293,0.0
200.0,200,151.609063,0.0
200.0,200,151.78007,0.0
200.0,200,151.95317,0.0
200.0,200,152.125927,0.0
200.0,200,152.297428,0.0
200.0,200,152.986728,0.0
200.0,200,153.157096,0.0
200.0,200,153.327652,0.0
200.0,200,153.49836,0.0
200.0,200,153.668902,0.0
200.0,200,153.839642,0.0
200.0,200,154.010793,0.0
200.0,200,154.185263,0.0
200.0,200,154.360567,0.0
200.0,200,154.533509,0.0
200.0,200,155.221852,0.0
200.0,200,155.392506,0.0
200.0,200,155.563595,0.0
200.0,200,155.73448,0.0
200.0,200,155.905752,0.0
200.0,200,156.077475,0.0
200.0,200,156.249427,0.0
200.0,200,156.420765,0.0
200.0,200,156.591871,0.0
200.0,200,156.762926,0.0
200.0,200,157.45231,0.0
200.0,200,157.623348,0.0
200.0,200,157.794265,0.0
200.0,200,157.965297,0.0
200.0,200,158.137078,0.0
200.0,200,158.309277,0.0
200.0,200,158.480154,0.0
200.0,200,158.650803,0.0
200.0,200,158.821529,0.0
200.0,200,158.992611,0.0
200.0,200,159.68122,0.0
200.0,200,159.852297,0.0
200.0,200,160.023365,0.0
200.0,200,160.195082,0.0
200.0,200,160.366849,0.0
200.0,200,160.538832,0.0
200.0,200,160.709973,0.0
200.0,200,160.881154,0.0
200.0,200,161.052474,0.0
200.0,200,161.223568,0.0
200.0,200,161.913972,0.0
200.0,200,162.085131,0.0
200.0,200,162.257491,0.0
200.0,200,162.430548,0.0
200.0,200,162.601902,0.0
200.0,200,162.772668,0.0
200.0,200,162.944057,0.0
200.0,200,163.115166,0.0
200.0,200,163.286928,0.0
200.0,200,163.457709,0.0
200.0,200,163.62854,0.0
200.0,200,164.318913,0.0
200.0,200,164.491606,0.0
200.0,200,164.663024,0.0
200.0,200,164.833908,0.0
200.0,200,165.005034,0.0
200.0,200,165.175871,0.0
200.0,200,165.346385,0.0
200.0,200,165.516939,0.0
200.0,200,165.687379,0.0
200.0,200,165.857937,0.0
200.0,200,166.549034,0.0
200.0,200,166.72011,0.0
200.0,200,166.891776,0.0
200.0,200,167.063413,0.0
200.0,200,167.235897,0.0
200.0,200,167.406984,0.0
200.0,200,167.577917,0.0
200.0,200,167.748754,0.0
200.0,200,167.920308,0.0
200.0,200,168.090998,0.0
200.0,200,168.781784,0.0
200.0,200,168.952852,0.0
200.0,200,169.123692,0.0
200.0,200,169.294491,0.0
200.0,200,169.465504,0.0
200.0,200,169.636094,0.0
200.0,200,169.807199,0.0
200.0,200,169.978262,0.0
200.0,200,170.149023,0.0
200.0,200,170.31968,0.0
200.0,200,171.012,0.0
200.0,200,171.183324,0.0
200.0,200,171.354266,0.0
200.0,200,171.52519,0.0
200.0,200,171.696098,0.0
200.0,200,171.868084,0.0
