#{"t_start": 1752534235.9519906, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,148.452858,0.0
129.0,129,148.56601,40.0
200.0,200,148.740183,42.0
159.0,159,148.879091,34.0
200.0,200,149.053439,34.0
200.0,200,149.228263,0.0
143.0,143,149.353563,37.0
136.0,136,149.473929,35.0
191.0,191,149.641911,40.0
200.0,200,149.817453,23.0
200.0,200,149.992861,0.0
164.0,164,150.136277,39.0
175.0,175,150.717292,40.0
150.0,150,150.848618,43.0
200.0,200,151.024261,0.0
200.0,200,151.200503,35.0
177.0,177,151.355498,38.0
200.0,200,151.533564,15.0
200.0,200,151.711753,0.0
200.0,200,151.887585,0.0
190.0,190,152.053351,40.0
200.0,200,152.228047,0.0
200.0,200,152.824713,0.0
200.0,200,153.000606,42.0
177.0,177,153.156028,16.0
200.0,200,153.330304,10.0
174.0,174,153.483802,41.0
197.0,197,153.658148,39.0
200.0,200,153.833452,0.0
184.0,184,153.995555,37.0
199.0,199,154.17023,43.0
167.0,167,154.31706,38.0
189.0,189,154.483289,36.0
200.0,200,155.085814,0.0
200.0,200,155.26205,0.0
178.0,178,155.418235,43.0
200.0,200,155.596437,25.0
200.0,200,155.774627,12.0
198.0,198,155.948838,42.0
200.0,200,156.123365,0.0
200.0,200,156.299305,0.0
200.0,200,156.474132,0.0
200.0,200,156.648978,0.0
200.0,200,156.823453,11.0
200.0,200,157.42125,5.0
200.0,200,157.597736,0.0
194.0,194,157.768562,31.0
200.0,200,157.94347,0.0
198.0,198,158.11748,46.0
171.0,171,158.267896,42.0
200.0,200,158.445824,0.0
200.0,200,158.62355,0.0
200.0,200,158.801511,0.0
200.0,200,158.97811,0.0
199.0,199,159.574442,59.0
190.0,190,159.743867,61.0
200.0,200,159.919609,0.0
200.0,200,160.094352,0.0
200.0,200,160.270401,0.0
200.0,200,160.446354,0.0
200.0,200,160.62163,36.0
200.0,200,160.795979,0.0
200.0,200,160.97076,15.0
200.0,200,161.145238,52.0
200.0,200,161.751129,49.0
200.0,200,161.929969,10.0
200.0,200,162.108372,20.0
200.0,200,162.285239,0.0
200.0,200,162.462791,0.0
200.0,200,162.641313,0.0
200.0,200,162.819692,44.0
200.0,200,162.996141,0.0
200.0,200,163.17114,0.0
200.0,200,163.345856,20.0
200.0,200,163.522718,24.0
200.0,200,164.13542,31.0
200.0,200,164.315529,0.0
200.0,200,164.493935,0.0
200.0,200,164.673888,0.0
200.0,200,164.85241,26.0
200.0,200,165.03197,47.0
200.0,200,165.210253,56.0
200.0,200,165.389075,0.0
200.0,200,165.56784,15.0
200.0,200,165.746668,0.0
200.0,200,166.358661,30.0
200.0,200,166.537804,47.0
200.0,200,166.715055,45.0
200.0,200,166.891734,30.0
200.0,200,167.067776,46.0
200.0,200,167.24429,0.0
200.0,200,167.420927,0.0
200.0,200,167.597395,8.0
193.0,193,167.769014,51.0
200.0,200,167.947383,11.0
200.0,200,168.554331,37.0
200.0,200,168.731451,0.0
200.0,200,168.906995,0.0
200.0,200,169.081974,37.0
200.0,200,169.256944,0.0
200.0,200,169.43216,4.0
200.0,200,169.607423,0.0
200.0,200,169.782927,0.0
200.0,200,169.960963,0.0
200.0,200,170.137934,0.0
200.0,200,170.746212,0.0
200.0,200,170.9221,0.0
200.0,200,171.097591,0.0
200.0,200,171.274475,12.0
200.0,200,171.450575,25.0
200.0,200,171.626791,0.0
200.0,200,171.803094,0.0
200.0,200,171.981312,0.0
200.0,200,172.159814,0.0
200.0,200,172.340066,0.0
200.0,200,172.518862,0.0
200.0,200,173.127515,0.0
200.0,200,173.306521,0.0
200.0,200,173.485137,0.0
200.0,200,173.664062,0.0
200.0,200,173.842059,11.0
200.0,200,174.021605,0.0
200.0,200,174.199811,8.0
200.0,200,174.377924,0.0
200.0,200,174.555919,0.0
200.0,200,174.732715,24.0
200.0,200,175.336297,0.0
200.0,200,175.513143,21.0
200.0,200,175.6891,0.0
200.0,200,175.864894,0.0
200.0,200,176.042752,19.0
200.0,200,176.220432,0.0
200.0,200,176.3988,0.0
200.0,200,176.575943,0.0
200.0,200,176.751582,0.0
200.0,200,176.926469,0.0
200.0,200,177.526735,0.0
200.0,200,177.702712,23.0
200.0,200,177.880039,0.0
200.0,200,178.058425,0.0
200.0,200,178.236624,0.0
200.0,200,178.414768,0.0
200.0,200,178.592978,8.0
200.0,200,178.771476,0.0
200.0,200,178.949674,0.0
200.0,200,179.127748,0.0
200.0,200,179.726923,0.0
177.0,177,179.882119,41.0
200.0,200,180.05829,13.0
200.0,200,180.236546,39.0
200.0,200,180.415136,37.0
200.0,200,180.593425,1.0
196.0,196,180.766596,43.0
175.0,175,180.920485,40.0
200.0,200,181.095735,31.0
200.0,200,181.271211,22.0
200.0,200,181.447173,0.0
200.0,200,182.046507,0.0
200.0,200,182.223526,30.0
195.0,195,182.395155,33.0
200.0,200,182.570886,0.0
200.0,200,182.749245,0.0
200.0,200,182.927192,0.0
191.0,191,183.096506,37.0
198.0,198,183.270204,37.0
200.0,200,183.446055,24.0
200.0,200,183.622066,0.0
180.0,180,184.204231,29.0
200.0,200,184.380352,0.0
145.0,145,184.50802,27.0
157.0,157,184.64613,28.0
198.0,198,184.820022,33.0
200.0,200,184.995224,19.0
132.0,132,185.111564,26.0
146.0,146,185.2405,29.0
191.0,191,185.408819,28.0
191.0,191,185.578046,32.0
174.0,174,185.730944,30.0
200.0,200,185.905457,25.0
156.0,156,186.471081,29.0
200.0,200,186.647295,34.0
192.0,192,186.816365,33.0
181.0,181,186.974365,32.0
172.0,172,187.124345,34.0
200.0,200,187.298796,0.0
200.0,200,187.47373,9.0
181.0,181,187.631672,30.0
200.0,200,187.806072,0.0
186.0,186,187.968528,35.0
200.0,200,188.143026,26.0
176.0,176,188.724216,29.0
200.0,200,188.898467,0.0
153.0,153,189.032189,31.0
200.0,200,189.206751,7.0
200.0,200,189.381249,0.0
162.0,162,189.522923,32.0
191.0,191,189.689427,30.0
200.0,200,189.864336,0.0
157.0,157,190.001669,30.0
177.0,177,190.156134,33.0
190.0,190,190.324727,30.0
168.0,168,190.900249,30.0
164.0,164,191.043422,30.0
154.0,154,191.177819,22.0
177.0,177,191.332565,33.0
200.0,200,191.507241,22.0
158.0,158,191.645241,27.0
179.0,179,191.801254,32.0
168.0,168,191.94747,28.0
148.0,148,192.076757,36.0
200.0,200,192.251473,19.0
143.0,143,192.378885,31.0
184.0,184,192.541893,29.0
200.0,200,193.144492,0.0
173.0,173,193.295815,34.0
200.0,200,193.470631,0.0
163.0,163,193.613296,28.0
194.0,194,193.782442,33.0
196.0,196,193.953774,38.0
200.0,200,194.128131,0.0
161.0,161,194.269162,29.0
161.0,161,194.412008,28.0
200.0,200,194.58919,21.0
182.0,182,194.749802,32.0
162.0,162,195.317575,33.0
200.0,200,195.492347,0.0
190.0,190,195.658755,32.0
200.0,200,195.833322,33.0
164.0,164,195.976562,32.0
184.0,184,196.136886,31.0
190.0,190,196.303356,28.0
200.0,200,196.480911,7.0
160.0,160,196.622569,37.0
200.0,200,196.799119,0.0
170.0,170,196.948234,36.0
200.0,200,197.547414,18.0
167.0,167,197.693179,29.0
200.0,200,197.866971,0.0
200.0,200,198.041952,9.0
179.0,179,198.198139,31.0
200.0,200,198.372779,0.0
191.0,191,198.542746,31.0
176.0,176,198.69926,31.0
183.0,183,198.861828,32.0
166.0,166,199.007765,29.0
167.0,167,199.154396,33.0
168.0,168,199.72608,27.0
154.0,154,199.86116,36.0
178.0,178,200.017931,35.0
200.0,200,200.193736,3.0
194.0,194,200.36631,34.0
171.0,171,200.51831,29.0
200.0,200,200.695617,0.0
139.0,139,200.81829,29.0
200.0,200,200.994074,6.0
200.0,200,201.170966,0.0
200.0,200,201.348306,0.0
169.0,169,201.500299,31.0
193.0,193,202.096997,32.0
200.0,200,202.271739,20.0
200.0,200,202.446985,10.0
148.0,148,202.578557,33.0
152.0,152,202.712563,34.0
141.0,141,202.836683,28.0
189.0,189,203.00289,31.0
200.0,200,203.179071,0.0
144.0,144,203.305916,35.0
200.0,200,203.481155,0.0
200.0,200,203.656401,12.0
171.0,171,204.233198,27.0
145.0,145,204.359867,30.0
180.0,180,204.517703,27.0
166.0,166,204.665013,26.0
200.0,200,204.840516,2.0
171.0,171,204.991012,29.0
200.0,200,205.166196,17.0
157.0,157,205.305152,35.0
169.0,169,205.45353,30.0
200.0,200,205.628784,15.0
200.0,200,205.80426,21.0
180.0,180,205.962684,31.0
188.0,188,206.556112,29.0
193.0,193,206.726905,30.0
200.0,200,206.902544,0.0
200.0,200,207.07842,19.0
166.0,166,207.223862,26.0
163.0,163,207.365896,32.0
200.0,200,207.540308,0.0
200.0,200,207.714895,0.0
200.0,200,207.889361,0.0
152.0,152,208.022107,28.0
175.0,175,208.174553,29.0
188.0,188,208.767857,27.0
200.0,200,208.942235,0.0
167.0,167,209.088307,22.0
181.0,181,209.246228,29.0
200.0,200,209.420207,0.0
147.0,147,209.548436,30.0
188.0,188,209.711977,32.0
150.0,150,209.842409,35.0
144.0,144,209.967865,31.0
200.0,200,210.154595,0.0
200.0,200,210.336473,1.0
175.0,175,210.926488,32.0
200.0,200,211.102494,0.0
200.0,200,211.277943,0.0
175.0,175,211.430793,35.0
169.0,169,211.578069,32.0
200.0,200,211.75236,28.0
195.0,195,211.922678,28.0
157.0,157,212.059232,31.0
200.0,200,212.233448,0.0
200.0,200,212.407963,0.0
200.0,200,212.582582,17.0
200.0,200,213.186398,0.0
192.0,192,213.353976,33.0
200.0,200,213.52828,23.0
167.0,167,213.674121,31.0
196.0,196,213.844857,30.0
200.0,200,214.020483,0.0
170.0,170,214.169586,26.0
200.0,200,214.344377,0.0
181.0,181,214.502865,28.0
173.0,173,214.65421,29.0
191.0,191,214.823782,34.0
200.0,200,215.434316,7.0
200.0,200,215.613534,24.0
177.0,177,215.769714,32.0
150.0,150,215.900286,27.0
200.0,200,216.074536,0.0
200.0,200,216.250097,0.0
124.0,124,216.358835,28.0
160.0,160,216.498203,28.0
163.0,163,216.640003,33.0
152.0,152,216.773191,28.0
174.0,174,216.927444,29.0
200.0,200,217.102719,0.0
138.0,138,217.651545,31.0
162.0,162,217.793195,31.0
200.0,200,217.968001,0.0
192.0,192,218.135284,29.0
187.0,187,218.298417,30.0
200.0,200,218.472624,0.0
172.0,172,218.622631,32.0
154.0,154,218.757046,26.0
135.0,135,218.876365,28.0
200.0,200,219.052484,0.0
163.0,163,219.196001,31.0
200.0,200,219.796202,11.0
200.0,200,219.970971,0.0
200.0,200,220.145453,32.0
159.0,159,220.285628,33.0
200.0,200,220.461418,8.0
175.0,175,220.614304,31.0
162.0,162,220.755524,31.0
200.0,200,220.931472,0.0
200.0,200,221.10781,30.0
200.0,200,221.284381,0.0
200.0,200,221.459601,21.0
198.0,198,222.057064,27.0
181.0,181,222.214661,31.0
200.0,200,222.388851,0.0
165.0,165,222.533126,21.0
167.0,167,222.678604,21.0
154.0,154,222.812955,29.0
200.0,200,222.989038,7.0
200.0,200,223.164691,11.0
200.0,200,223.340406,13.0
200.0,200,223.515391,0.0
163.0,163,223.657895,31.0
200.0,200,224.257571,31.0
200.0,200,224.432525,0.0
200.0,200,224.607141,0.0
200.0,200,224.782018,18.0
200.0,200,224.957628,33.0
200.0,200,225.135218,16.0
184.0,184,225.299415,32.0
200.0,200,225.475722,26.0
195.0,195,225.646056,29.0
195.0,195,225.8158,32.0
200.0,200,225.990461,0.0
148.0,148,226.545865,30.0
200.0,200,226.720194,31.0
145.0,145,226.846576,29.0
162.0,162,226.988274,29.0
200.0,200,227.165737,0.0
140.0,140,227.288767,31.0
200.0,200,227.463389,11.0
182.0,182,227.622065,28.0
200.0,200,227.795977,0.0
200.0,200,227.970197,0.0
169.0,169,228.117452,28.0
154.0,154,228.67744,28.0
200.0,200,228.851758,0.0
200.0,200,229.026755,22.0
155.0,155,229.164893,31.0
160.0,160,229.306675,33.0
200.0,200,229.481294,0.0
140.0,140,229.603267,30.0
200.0,200,229.777466,37.0
174.0,174,229.929146,26.0
146.0,146,230.056176,28.0
200.0,200,230.231351,42.0
200.0,200,230.405876,4.0
200.0,200,231.005957,0.0
200.0,200,231.182878,0.0
200.0,200,231.359236,0.0
191.0,191,231.527318,25.0
190.0,190,231.693443,29.0
167.0,167,231.839768,34.0
170.0,170,231.988339,31.0
200.0,200,232.162652,0.0
171.0,171,232.312206,27.0
200.0,200,232.48635,0.0
193.0,193,233.078065,5.0
185.0,185,233.242372,26.0
200.0,200,233.418692,0.0
167.0,167,233.565907,27.0
158.0,158,233.703917,30.0
181.0,181,233.861696,25.0
144.0,144,233.987191,27.0
151.0,151,234.118785,29.0
200.0,200,234.293143,26.0
151.0,151,234.42474,31.0
181.0,181,234.582189,31.0
155.0,155,234.717144,27.0
200.0,200,235.333518,0.0
200.0,200,235.525292,0.0
162.0,162,235.678611,34.0
149.0,149,235.814903,27.0
175.0,175,235.96736,25.0
200.0,200,236.14103,30.0
165.0,165,236.285904,26.0
150.0,150,236.416553,25.0
200.0,200,236.590707,0.0
190.0,190,236.756311,30.0
200.0,200,236.930048,0.0
200.0,200,237.104448,0.0
177.0,177,237.690616,32.0
179.0,179,237.846576,30.0
147.0,147,237.974524,32.0
200.0,200,238.148521,7.0
200.0,200,238.323143,28.0
200.0,200,238.497623,0.0
152.0,152,238.630065,33.0
146.0,146,238.757582,32.0
162.0,162,238.898545,26.0
193.0,193,239.066715,27.0
200.0,200,239.241584,0.0
200.0,200,239.847307,18.0
200.0,200,240.022041,10.0
200.0,200,240.197727,21.0
200.0,200,240.373519,0.0
200.0,200,240.548488,0.0
200.0,200,240.723006,0.0
200.0,200,240.897313,23.0
156.0,156,241.033721,25.0
200.0,200,241.20851,0.0
200.0,200,241.385182,0.0
200.0,200,241.560661,0.0
200.0,200,242.159432,0.0
182.0,182,242.318601,32.0
200.0,200,242.492735,31.0
200.0,200,242.666908,0.0
200.0,200,242.84132,5.0
172.0,172,242.991232,25.0
200.0,200,243.165256,0.0
200.0,200,243.340293,17.0
200.0,200,243.518143,34.0
200.0,200,243.694155,0.0
165.0,165,244.261998,28.0
200.0,200,244.436394,0.0
188.0,188,244.600919,39.0
200.0,200,244.775814,0.0
200.0,200,244.950479,36.0
172.0,172,245.10088,20.0
200.0,200,245.277255,0.0
200.0,200,245.454768,27.0
200.0,200,245.632835,0.0
160.0,160,245.772644,34.0
200.0,200,245.947115,0.0
200.0,200,246.557677,21.0
200.0,200,246.732954,20.0
200.0,200,246.9075,25.0
174.0,174,247.067611,29.0
200.0,200,247.254712,0.0
200.0,200,247.439951,0.0
200.0,200,247.617803,0.0
200.0,200,247.792686,0.0
200.0,200,247.967587,34.0
200.0,200,248.141886,0.0
200.0,200,248.739957,10.0
171.0,171,248.889236,26.0
200.0,200,249.063475,25.0
200.0,200,249.2378,0.0
200.0,200,249.412228,21.0
200.0,200,249.589555,0.0
200.0,200,249.765064,26.0
200.0,200,249.939639,0.0
200.0,200,250.114309,0.0
190.0,190,250.281659,28.0
200.0,200,250.456222,0.0
200.0,200,251.055046,0.0
170.0,170,251.204457,32.0
200.0,200,251.378778,41.0
200.0,200,251.554604,0.0
200.0,200,251.731393,0.0
200.0,200,251.90674,16.0
200.0,200,252.081566,16.0
200.0,200,252.256043,0.0
173.0,173,252.40743,29.0
188.0,188,252.571271,24.0
200.0,200,253.169813,0.0
200.0,200,253.344401,0.0
200.0,200,253.519234,0.0
200.0,200,253.697259,25.0
196.0,196,253.869847,29.0
200.0,200,254.045724,8.0
200.0,200,254.220523,0.0
177.0,177,254.37568,31.0
200.0,200,254.550762,29.0
200.0,200,254.725564,0.0
200.0,200,254.900009,0.0
200.0,200,255.501491,3.0
200.0,200,255.685004,0.0
200.0,200,255.863406,0.0
200.0,200,256.039634,0.0
200.0,200,256.214677,9.0
200.0,200,256.390553,0.0
200.0,200,256.565336,0.0
200.0,200,256.740054,0.0
200.0,200,256.914969,0.0
200.0,200,257.089752,22.0
200.0,200,257.687635,32.0
195.0,195,257.859018,28.0
183.0,183,258.018892,31.0
185.0,185,258.182009,35.0
193.0,193,258.35512,15.0
194.0,194,258.527889,42.0
200.0,200,258.703021,0.0
200.0,200,258.877764,11.0
200.0,200,259.052122,0.0
200.0,200,259.226295,0.0
176.0,176,259.80563,37.0
200.0,200,259.982126,0.0
200.0,200,260.156986,0.0
200.0,200,260.333682,42.0
200.0,200,260.50882,0.0
200.0,200,260.68334,2.0
200.0,200,260.857801,0.0
191.0,191,261.02458,42.0
200.0,200,261.199021,38.0
184.0,184,261.360765,46.0
200.0,200,261.536103,25.0
200.0,200,262.140134,0.0
200.0,200,262.316341,19.0
193.0,193,262.48513,35.0
200.0,200,262.659239,0.0
200.0,200,262.833996,0.0
200.0,200,263.008596,33.0
167.0,167,263.154326,39.0
154.0,154,263.288432,46.0
200.0,200,263.462486,0.0
200.0,200,263.63697,23.0
200.0,200,264.237228,0.0
181.0,181,264.395441,41.0
200.0,200,264.56976,0.0
200.0,200,264.74431,0.0
200.0,200,264.918761,0.0
200.0,200,265.093195,42.0
200.0,200,265.268808,0.0
200.0,200,265.443516,0.0
200.0,200,265.618197,25.0
200.0,200,265.792692,0.0
200.0,200,265.970126,0.0
200.0,200,266.573485,38.0
200.0,200,266.748781,0.0
200.0,200,266.923155,1.0
200.0,200,267.098074,31.0
200.0,200,267.272812,0.0
200.0,200,267.447685,26.0
200.0,200,267.622498,18.0
200.0,200,267.797201,21.0
200.0,200,267.973715,0.0
200.0,200,268.148791,22.0
200.0,200,268.746419,38.0
200.0,200,268.920965,16.0
200.0,200,269.09565,0.0
200.0,200,269.270319,0.0
200.0,200,269.445019,0.0
200.0,200,269.619577,0.0
172.0,172,269.769854,40.0
173.0,173,269.921325,39.0
200.0,200,270.098142,0.0
200.0,200,270.275763,0.0
200.0,200,270.452961,14.0
200.0,200,271.053865,0.0
200.0,200,271.229197,22.0
200.0,200,271.403912,0.0
200.0,200,271.578798,0.0
200.0,200,271.753258,29.0
181.0,181,271.911648,34.0
186.0,186,272.075746,31.0
195.0,195,272.247303,30.0
200.0,200,272.422964,27.0
200.0,200,272.59808,0.0
200.0,200,273.196494,0.0
200.0,200,273.371001,33.0
198.0,198,273.543686,49.0
200.0,200,273.717741,0.0
177.0,177,273.872401,36.0
200.0,200,274.048213,5.0
200.0,200,274.223569,0.0
200.0,200,274.398336,0.0
200.0,200,274.573026,41.0
200.0,200,274.748241,34.0
200.0,200,275.348472,0.0
200.0,200,275.523715,0.0
200.0,200,275.698408,27.0
182.0,182,275.857348,39.0
184.0,184,276.018245,45.0
200.0,200,276.194839,0.0
200.0,200,276.371436,32.0
200.0,200,276.547097,9.0
200.0,200,276.721953,0.0
200.0,200,276.896497,17.0
200.0,200,277.071062,0.0
200.0,200,277.668463,0.0
200.0,200,277.843426,0.0
185.0,185,278.005066,36.0
200.0,200,278.18164,0.0
158.0,158,278.320777,42.0
200.0,200,278.496228,0.0
200.0,200,278.671757,0.0
200.0,200,278.846958,25.0
200.0,200,279.021575,0.0
200.0,200,279.196101,30.0
192.0,192,279.786708,29.0
199.0,199,279.9603,33.0
200.0,200,280.135611,7.0
200.0,200,280.31438,9.0
200.0,200,280.492564,9.0
200.0,200,280.668359,0.0
200.0,200,280.842979,0.0
192.0,192,281.010549,52.0
200.0,200,281.185168,0.0
200.0,200,281.360062,0.0
200.0,200,281.534633,0.0
200.0,200,282.131664,0.0
200.0,200,282.308658,22.0
200.0,200,282.484542,0.0
200.0,200,282.660315,0.0
200.0,200,282.836646,18.0
193.0,193,283.006169,41.0
186.0,186,283.169574,40.0
200.0,200,283.344277,18.0
200.0,200,283.518893,41.0
200.0,200,283.693374,11.0
200.0,200,284.297197,36.0
200.0,200,284.473191,6.0
200.0,200,284.646167,0.0
196.0,196,284.815553,45.0
200.0,200,284.987774,41.0
178.0,178,285.14234,31.0
200.0,200,285.316652,0.0
193.0,193,285.483677,33.0
187.0,187,285.64513,40.0
200.0,200,285.817676,0.0
200.0,200,286.414524,0.0
200.0,200,286.588605,0.0
192.0,192,286.755283,32.0
200.0,200,286.927859,9.0
200.0,200,287.101083,0.0
200.0,200,287.274049,0.0
200.0,200,287.446935,41.0
200.0,200,287.619743,25.0
200.0,200,287.792634,1.0
200.0,200,287.965721,0.0
200.0,200,288.138754,0.0
185.0,185,288.723543,31.0
200.0,200,288.895772,10.0
200.0,200,289.068465,39.0
179.0,179,289.223049,36.0
200.0,200,289.395301,0.0
200.0,200,289.568165,36.0
200.0,200,289.740571,0.0
200.0,200,289.913408,0.0
200.0,200,290.085954,1.0
200.0,200,290.260247,0.0
185.0,185,290.845952,39.0
200.0,200,291.018693,0.0
200.0,200,291.192371,27.0
200.0,200,291.365621,0.0
176.0,176,291.518109,33.0
200.0,200,291.690516,0.0
200.0,200,291.863485,19.0
200.0,200,292.036544,0.0
200.0,200,292.209576,0.0
200.0,200,292.383184,3.0
200.0,200,292.557863,0.0
200.0,200,293.151765,1.0
200.0,200,293.324638,0.0
200.0,200,293.497645,0.0
200.0,200,293.670692,0.0
200.0,200,293.843562,0.0
200.0,200,294.016844,27.0
200.0,200,294.189747,0.0
200.0,200,294.363256,18.0
200.0,200,294.538959,24.0
200.0,200,294.713262,0.0
200.0,200,295.307199,0.0
180.0,180,295.462973,34.0
200.0,200,295.635621,0.0
200.0,200,295.808079,0.0
200.0,200,295.980729,0.0
200.0,200,296.15326,0.0
200.0,200,296.32697,0.0
200.0,200,296.500661,30.0
200.0,200,296.674098,0.0
200.0,200,296.846698,0.0
200.0,200,297.43838,0.0
200.0,200,297.611109,0.0
190.0,190,297.775073,42.0
200.0,200,297.947463,13.0
200.0,200,298.120108,18.0
200.0,200,298.292907,0.0
200.0,200,298.465751,0.0
200.0,200,298.640491,0.0
200.0,200,298.814046,15.0
200.0,200,298.987052,8.0
200.0,200,299.580392,0.0
200.0,200,299.753489,0.0
200.0,200,299.926486,0.0
200.0,200,300.099418,0.0
200.0,200,300.273579,0.0
200.0,200,300.447725,19.0
200.0,200,300.624891,0.0
200.0,200,300.800861,2.0
200.0,200,300.973971,0.0
199.0,199,301.146641,35.0
200.0,200,301.320376,0.0
200.0,200,301.91756,26.0
200.0,200,302.094146,0.0
200.0,200,302.270537,0.0
200.0,200,302.445248,0.0
200.0,200,302.619132,0.0
200.0,200,302.794452,0.0
200.0,200,302.968322,39.0
200.0,200,303.141576,0.0
200.0,200,303.314512,0.0
200.0,200,303.487258,0.0
200.0,200,304.080061,0.0
200.0,200,304.252999,0.0
200.0,200,304.426096,0.0
200.0,200,304.599488,0.0
200.0,200,304.775584,0.0
200.0,200,304.950028,38.0
200.0,200,305.123648,10.0
200.0,200,305.299121,0.0
200.0,200,305.472733,0.0
200.0,200,305.646317,20.0
200.0,200,306.239968,0.0
200.0,200,306.41319,17.0
200.0,200,306.586257,0.0
200.0,200,306.761411,0.0
200.0,200,306.936382,0.0
200.0,200,307.10976,0.0
200.0,200,307.282667,42.0
200.0,200,307.455598,39.0
200.0,200,307.628642,0.0
200.0,200,307.801434,0.0
200.0,200,308.393099,0.0
200.0,200,308.566292,3.0
200.0,200,308.739737,16.0
200.0,200,308.913914,15.0
200.0,200,309.086923,0.0
200.0,200,309.25932,0.0
200.0,200,309.432039,0.0
200.0,200,309.605034,0.0
200.0,200,309.778252,0.0
200.0,200,309.951583,0.0
200.0,200,310.124767,0.0
143.0,143,310.669554,13.0
139.0,139,310.791506,10.0
144.0,144,310.918158,6.0
132.0,132,311.033942,14.0
200.0,200,311.207109,0.0
197.0,197,311.377133,13.0
135.0,135,311.49339,16.0
200.0,200,311.666163,0.0
174.0,174,311.816639,6.0
133.0,133,311.931224,14.0
176.0,176,312.083004,7.0
120.0,120,312.186351,12.0
200.0,200,312.777656,0.0
161.0,161,312.918463,25.0
200.0,200,313.091918,0.0
200.0,200,313.265073,0.0
181.0,181,313.421597,18.0
200.0,200,313.594336,0.0
200.0,200,313.767081,4.0
195.0,195,313.935606,15.0
138.0,138,314.054482,26.0
200.0,200,314.22894,0.0
184.0,184,314.392567,24.0
200.0,200,314.992997,0.0
200.0,200,315.168997,0.0
190.0,190,315.335029,31.0
200.0,200,315.50889,7.0
200.0,200,315.682382,34.0
200.0,200,315.855318,0.0
200.0,200,316.028018,0.0
200.0,200,316.201354,0.0
200.0,200,316.374763,0.0
200.0,200,316.547629,0.0
200.0,200,316.720493,0.0
200.0,200,317.319386,0.0
141.0,141,317.441581,16.0
200.0,200,317.614235,6.0
166.0,166,317.757726,29.0
197.0,197,317.927998,41.0
160.0,160,318.066186,30.0
200.0,200,318.238967,0.0
179.0,179,318.394026,25.0
159.0,159,318.53133,42.0
200.0,200,318.704135,0.0
200.0,200,318.877338,0.0
200.0,200,319.472482,0.0
200.0,200,319.645802,0.0
200.0,200,319.818386,0.0
200.0,200,319.990986,0.0
181.0,181,320.147326,10.0
200.0,200,320.321774,0.0
200.0,200,320.494938,0.0
200.0,200,320.668087,25.0
200.0,200,320.840948,0.0
184.0,184,321.000742,30.0
200.0,200,321.598198,0.0
200.0,200,321.771445,0.0
200.0,200,321.944937,27.0
193.0,193,322.112049,42.0
200.0,200,322.284832,24.0
200.0,200,322.457911,0.0
200.0,200,322.630984,0.0
195.0,195,322.799774,29.0
200.0,200,322.972449,0.0
177.0,177,323.128063,21.0
200.0,200,323.301466,0.0
200.0,200,323.894978,0.0
200.0,200,324.068207,16.0
184.0,184,324.227235,32.0
200.0,200,324.399903,0.0
200.0,200,324.572762,0.0
200.0,200,324.745449,6.0
200.0,200,324.918241,0.0
200.0,200,325.092096,0.0
200.0,200,325.273369,6.0
164.0,164,325.417734,14.0
200.0,200,326.016357,8.0
200.0,200,326.189518,0.0
200.0,200,326.36272,0.0
200.0,200,326.538133,20.0
200.0,200,326.714388,0.0
179.0,179,326.872345,30.0
192.0,192,327.038882,34.0
200.0,200,327.213064,0.0
200.0,200,327.386369,0.0
200.0,200,327.560202,0.0
200.0,200,327.733016,0.0
200.0,200,328.3249,36.0
169.0,169,328.47092,29.0
200.0,200,328.643669,0.0
200.0,200,328.816561,25.0
200.0,200,328.989247,9.0
198.0,198,329.161483,30.0
158.0,158,329.298749,33.0
200.0,200,329.472128,21.0
194.0,194,329.642437,27.0
200.0,200,329.816251,0.0
200.0,200,330.412906,0.0
200.0,200,330.586147,1.0
200.0,200,330.760379,0.0
200.0,200,330.933854,47.0
200.0,200,331.107115,23.0
200.0,200,331.281802,0.0
200.0,200,331.455678,33.0
200.0,200,331.62913,14.0
200.0,200,331.801795,8.0
200.0,200,331.974777,0.0
200.0,200,332.566801,0.0
176.0,176,332.719088,28.0
200.0,200,332.891517,0.0
200.0,200,333.064467,0.0
200.0,200,333.238234,0.0
200.0,200,333.41242,16.0
191.0,191,333.578556,30.0
200.0,200,333.751398,22.0
200.0,200,333.924162,0.0
157.0,157,334.059794,29.0
200.0,200,334.23239,0.0
200.0,200,334.827183,34.0
200.0,200,334.999848,0.0
200.0,200,335.172999,9.0
190.0,190,335.339864,31.0
200.0,200,335.516033,33.0
200.0,200,335.691687,20.0
200.0,200,335.864788,0.0
200.0,200,336.037057,0.0
200.0,200,336.210038,0.0
200.0,200,336.382879,21.0
200.0,200,336.974074,8.0
200.0,200,337.147039,0.0
200.0,200,337.319848,0.0
200.0,200,337.494028,0.0
200.0,200,337.667488,0.0
200.0,200,337.84089,0.0
200.0,200,338.013717,0.0
200.0,200,338.186503,0.0
200.0,200,338.358773,33.0
200.0,200,338.531341,30.0
200.0,200,338.703915,0.0
200.0,200,339.294524,0.0
181.0,181,339.453031,36.0
200.0,200,339.626742,16.0
200.0,200,339.800255,0.0
200.0,200,339.973132,25.0
200.0,200,340.146223,0.0
200.0,200,340.320544,0.0
198.0,198,340.491732,28.0
200.0,200,340.664393,0.0
