#{"t_start": 1752533359.5822372, "env_id": "SafeCartPole-v0"}
r,l,t,c
63.0,63,2.431277,0.0
41.0,41,2.468631,0.0
28.0,28,2.494175,0.0
13.0,13,2.506086,0.0
28.0,28,2.531443,0.0
36.0,36,2.563261,0.0
30.0,30,2.589646,0.0
16.0,16,2.603795,0.0
40.0,40,2.639035,0.0
9.0,9,2.64701,0.0
22.0,22,2.666501,0.0
27.0,27,2.69037,0.0
21.0,21,2.708936,0.0
21.0,21,2.727489,0.0
10.0,10,2.736353,0.0
43.0,43,2.774266,0.0
17.0,17,2.789291,0.0
13.0,13,2.800768,0.0
25.0,25,2.822684,0.0
25.0,25,2.844646,0.0
16.0,16,2.858688,0.0
24.0,24,2.879689,0.0
39.0,39,2.913745,0.0
34.0,34,2.943375,0.0
46.0,46,2.983212,0.0
19.0,19,2.999668,0.0
31.0,31,3.02659,0.0
18.0,18,3.042255,0.0
46.0,46,3.082676,0.0
37.0,37,3.114709,0.0
14.0,14,3.126985,0.0
45.0,45,3.165965,0.0
13.0,13,3.177204,0.0
22.0,22,3.196196,0.0
36.0,36,3.227261,0.0
21.0,21,3.245536,0.0
14.0,14,3.257776,0.0
18.0,18,3.273369,0.0
46.0,46,3.313127,0.0
13.0,13,3.324391,0.0
10.0,10,3.333074,0.0
52.0,52,3.377992,0.0
27.0,27,3.401332,0.0
23.0,23,3.421198,0.0
84.0,84,3.493939,0.0
26.0,26,3.516486,0.0
16.0,16,3.530346,0.0
25.0,25,3.55208,0.0
21.0,21,3.570343,0.0
15.0,15,3.583452,0.0
14.0,14,3.595715,0.0
19.0,19,3.612233,0.0
17.0,17,3.626993,0.0
28.0,28,3.651352,0.0
21.0,21,3.669777,0.0
25.0,25,3.691304,0.0
26.0,26,3.713768,0.0
50.0,50,3.75685,0.0
45.0,45,3.796834,0.0
23.0,23,3.817382,0.0
20.0,20,3.835326,0.0
29.0,29,3.861285,0.0
16.0,16,3.875726,0.0
16.0,16,3.890065,0.0
21.0,21,3.908923,0.0
13.0,13,3.920616,0.0
24.0,24,3.942253,0.0
19.0,19,3.95926,0.0
13.0,13,3.970899,0.0
101.0,101,4.463315,3.0
15.0,15,4.476593,0.0
14.0,14,4.488999,0.0
52.0,52,4.534704,0.0
44.0,44,4.573397,0.0
34.0,34,4.603449,0.0
19.0,19,4.620227,0.0
81.0,81,4.69157,0.0
67.0,67,4.75046,0.0
46.0,46,4.790922,0.0
32.0,32,4.818999,0.0
28.0,28,4.843664,0.0
18.0,18,4.859534,0.0
20.0,20,4.877116,0.0
10.0,10,4.885928,0.0
27.0,27,4.909605,0.0
19.0,19,4.926131,0.0
43.0,43,4.963623,0.0
52.0,52,5.008754,0.0
19.0,19,5.025132,0.0
32.0,32,5.052877,0.0
83.0,83,5.124754,0.0
30.0,30,5.15078,0.0
32.0,32,5.17867,0.0
52.0,52,5.224063,0.0
71.0,71,5.285697,0.0
51.0,51,5.331838,0.0
16.0,16,5.346327,0.0
17.0,17,5.361778,0.0
11.0,11,5.371492,0.0
19.0,19,5.388158,0.0
20.0,20,5.40577,0.0
19.0,19,5.422488,0.0
18.0,18,5.438449,0.0
57.0,57,5.489253,0.0
33.0,33,5.518255,0.0
54.0,54,5.565672,0.0
99.0,99,5.652431,0.0
63.0,63,5.707583,0.0
88.0,88,5.784737,0.0
54.0,54,5.831873,0.0
15.0,15,5.845093,0.0
45.0,45,5.884261,0.0
20.0,20,5.90172,0.0
31.0,31,5.928709,0.0
47.0,47,5.969634,0.0
30.0,30,5.995746,0.0
25.0,25,6.017407,0.0
38.0,38,6.050233,0.0
60.0,60,6.102238,0.0
95.0,95,6.184098,7.0
45.0,45,6.222904,0.0
21.0,21,6.241172,0.0
23.0,23,6.667094,0.0
49.0,49,6.71024,0.0
44.0,44,6.748915,0.0
57.0,57,6.799073,0.0
69.0,69,6.859596,0.0
141.0,141,6.983083,19.0
89.0,89,7.060297,0.0
60.0,60,7.113388,0.0
47.0,47,7.154605,0.0
75.0,75,7.220283,0.0
53.0,53,7.266746,0.0
28.0,28,7.291309,0.0
23.0,23,7.311758,0.0
25.0,25,7.333594,0.0
74.0,74,7.398054,0.0
25.0,25,7.41987,0.0
55.0,55,7.467862,0.0
46.0,46,7.508099,0.0
29.0,29,7.533548,0.0
138.0,138,7.654147,14.0
53.0,53,7.70036,0.0
142.0,142,7.823434,47.0
42.0,42,7.859914,0.0
33.0,33,7.888683,0.0
27.0,27,7.912128,0.0
19.0,19,7.92861,0.0
13.0,13,7.93996,0.0
106.0,106,8.031121,15.0
22.0,22,8.050117,0.0
57.0,57,8.099382,0.0
45.0,45,8.138267,0.0
19.0,19,8.154906,0.0
114.0,114,8.253135,14.0
23.0,23,8.273012,0.0
100.0,100,8.359669,16.0
22.0,22,8.378728,0.0
21.0,21,8.396872,0.0
103.0,103,8.896498,30.0
78.0,78,8.963847,0.0
36.0,36,8.994962,0.0
54.0,54,9.041698,0.0
52.0,52,9.086602,0.0
50.0,50,9.129678,0.0
105.0,105,9.220304,19.0
107.0,107,9.312925,0.0
107.0,107,9.405545,20.0
200.0,200,9.57893,0.0
200.0,200,9.752186,0.0
41.0,41,9.787971,0.0
196.0,196,9.957496,27.0
89.0,89,10.034366,0.0
131.0,131,10.147765,26.0
136.0,136,10.265441,19.0
113.0,113,10.36331,0.0
186.0,186,10.524584,0.0
180.0,180,11.087998,48.0
200.0,200,11.261632,0.0
133.0,133,11.376916,0.0
141.0,141,11.499875,0.0
103.0,103,11.590223,0.0
140.0,140,11.712363,14.0
99.0,99,11.799296,0.0
200.0,200,11.975866,0.0
162.0,162,12.11777,0.0
119.0,119,12.221357,0.0
151.0,151,12.3527,5.0
138.0,138,12.472784,0.0
91.0,91,12.55267,4.0
81.0,81,12.623913,0.0
162.0,162,12.76652,0.0
154.0,154,13.309397,39.0
200.0,200,13.482231,0.0
200.0,200,13.65555,31.0
161.0,161,13.7976,38.0
200.0,200,13.973635,0.0
83.0,83,14.047053,0.0
169.0,169,14.195665,0.0
81.0,81,14.266829,0.0
84.0,84,14.341189,17.0
32.0,32,14.369597,0.0
47.0,47,14.411118,0.0
74.0,74,14.476393,0.0
134.0,134,14.594612,0.0
172.0,172,14.745997,93.0
184.0,184,14.907922,32.0
200.0,200,15.492715,28.0
200.0,200,15.666861,22.0
131.0,131,15.780478,36.0
80.0,80,15.849965,0.0
166.0,166,15.993867,21.0
110.0,110,16.088897,24.0
200.0,200,16.262151,0.0
118.0,118,16.364569,0.0
184.0,184,16.525007,28.0
154.0,154,16.660578,23.0
161.0,161,16.802207,16.0
200.0,200,16.977591,0.0
200.0,200,17.152128,0.0
200.0,200,17.741882,7.0
200.0,200,17.91743,126.0
200.0,200,18.091705,0.0
180.0,180,18.24706,0.0
200.0,200,18.420672,0.0
200.0,200,18.594847,76.0
200.0,200,18.771713,0.0
200.0,200,18.947715,93.0
200.0,200,19.122377,0.0
200.0,200,19.29516,0.0
200.0,200,19.87074,0.0
184.0,184,20.029968,0.0
200.0,200,20.202784,0.0
200.0,200,20.375957,0.0
200.0,200,20.551573,0.0
158.0,158,20.690743,0.0
200.0,200,20.866822,0.0
119.0,119,20.971491,0.0
200.0,200,21.144629,0.0
189.0,189,21.308162,0.0
200.0,200,21.481743,114.0
200.0,200,22.049825,18.0
180.0,180,22.206322,22.0
200.0,200,22.382047,93.0
200.0,200,22.559405,41.0
161.0,161,22.702285,0.0
200.0,200,22.878505,16.0
200.0,200,23.054962,0.0
200.0,200,23.233278,37.0
147.0,147,23.36433,26.0
108.0,108,23.460314,3.0
200.0,200,23.636628,13.0
200.0,200,24.212162,49.0
200.0,200,24.38686,39.0
200.0,200,24.562175,0.0
152.0,152,24.695863,0.0
200.0,200,24.871862,34.0
200.0,200,25.048191,29.0
109.0,109,25.144674,31.0
200.0,200,25.321386,26.0
200.0,200,25.498034,0.0
136.0,136,25.618464,30.0
200.0,200,25.794793,0.0
200.0,200,25.97003,0.0
180.0,180,26.518317,57.0
200.0,200,26.693506,38.0
200.0,200,26.868896,78.0
200.0,200,27.045527,0.0
200.0,200,27.223274,0.0
200.0,200,27.400463,0.0
200.0,200,27.578279,0.0
200.0,200,27.754622,0.0
200.0,200,27.92866,29.0
111.0,111,28.024947,26.0
68.0,68,28.083828,0.0
157.0,157,28.606571,28.0
200.0,200,28.780486,7.0
136.0,136,28.898897,24.0
137.0,137,29.018926,8.0
200.0,200,29.193218,0.0
171.0,171,29.342229,56.0
200.0,200,29.516455,4.0
189.0,189,29.681182,46.0
200.0,200,29.854467,11.0
200.0,200,30.027876,15.0
200.0,200,30.200835,0.0
200.0,200,30.767132,59.0
123.0,123,30.873722,26.0
193.0,193,31.041687,24.0
200.0,200,31.215394,0.0
200.0,200,31.388888,0.0
200.0,200,31.563663,32.0
200.0,200,31.7385,0.0
196.0,196,31.908363,39.0
200.0,200,32.080468,0.0
145.0,145,32.205235,55.0
200.0,200,32.378007,0.0
180.0,180,32.534556,35.0
122.0,122,33.038889,28.0
200.0,200,33.21446,0.0
200.0,200,33.389199,30.0
200.0,200,33.563375,68.0
151.0,151,33.695092,49.0
200.0,200,33.868373,64.0
200.0,200,34.041909,59.0
180.0,180,34.198042,44.0
200.0,200,34.371464,0.0
200.0,200,34.545259,0.0
200.0,200,34.719118,0.0
200.0,200,35.295654,9.0
200.0,200,35.470327,22.0
200.0,200,35.644412,24.0
200.0,200,35.818279,70.0
195.0,195,35.98756,62.0
200.0,200,36.160623,95.0
133.0,133,36.275629,23.0
200.0,200,36.448643,74.0
200.0,200,36.623789,0.0
200.0,200,36.798841,0.0
200.0,200,37.378637,14.0
200.0,200,37.553771,0.0
200.0,200,37.728558,22.0
200.0,200,37.902777,0.0
130.0,130,38.015648,31.0
200.0,200,38.188782,0.0
200.0,200,38.363104,74.0
200.0,200,38.540819,0.0
200.0,200,38.718013,0.0
200.0,200,38.896741,0.0
200.0,200,39.074504,89.0
200.0,200,39.666553,0.0
200.0,200,39.844641,1.0
200.0,200,40.023028,0.0
200.0,200,40.201238,0.0
200.0,200,40.379842,0.0
200.0,200,40.557274,0.0
200.0,200,40.735711,0.0
200.0,200,40.913774,0.0
200.0,200,41.091484,0.0
200.0,200,41.269034,0.0
200.0,200,41.857435,0.0
200.0,200,42.035589,0.0
200.0,200,42.213474,18.0
200.0,200,42.389705,0.0
147.0,147,42.520298,52.0
145.0,145,42.64845,31.0
200.0,200,42.824541,0.0
200.0,200,42.998431,50.0
189.0,189,43.165368,64.0
163.0,163,43.309033,35.0
200.0,200,43.486576,0.0
180.0,180,44.06127,37.0
200.0,200,44.238335,0.0
150.0,150,44.372546,34.0
188.0,188,44.53859,66.0
159.0,159,44.679612,42.0
175.0,175,44.833998,45.0
185.0,185,44.996174,40.0
200.0,200,45.170231,1.0
172.0,172,45.321247,48.0
174.0,174,45.474508,21.0
183.0,183,45.636336,35.0
200.0,200,46.223033,2.0
200.0,200,46.398164,0.0
190.0,190,46.564745,39.0
200.0,200,46.73938,31.0
195.0,195,46.909041,43.0
200.0,200,47.083838,27.0
200.0,200,47.264697,0.0
200.0,200,47.44728,0.0
200.0,200,47.629758,0.0
200.0,200,47.808462,0.0
200.0,200,47.985959,0.0
172.0,172,48.553385,24.0
171.0,171,48.704154,33.0
200.0,200,48.879852,0.0
200.0,200,49.054045,0.0
166.0,166,49.206326,57.0
132.0,132,49.320636,40.0
200.0,200,49.503657,0.0
200.0,200,49.67834,44.0
199.0,199,49.851923,71.0
154.0,154,49.985768,45.0
200.0,200,50.166757,0.0
200.0,200,50.762274,0.0
200.0,200,50.937862,0.0
200.0,200,51.11201,0.0
200.0,200,51.284812,0.0
200.0,200,51.458125,0.0
200.0,200,51.632522,0.0
200.0,200,51.805125,0.0
187.0,187,51.96649,51.0
139.0,139,52.08556,31.0
200.0,200,52.256957,42.0
156.0,156,52.39085,44.0
200.0,200,52.957902,58.0
200.0,200,53.128866,0.0
200.0,200,53.323261,108.0
200.0,200,53.502489,60.0
193.0,193,53.673122,27.0
200.0,200,53.849727,0.0
200.0,200,54.025832,0.0
200.0,200,54.201063,10.0
200.0,200,54.377783,0.0
200.0,200,54.552767,0.0
200.0,200,55.131726,4.0
200.0,200,55.306141,76.0
200.0,200,55.481005,0.0
200.0,200,55.655494,17.0
200.0,200,55.829525,0.0
175.0,175,55.981343,52.0
178.0,178,56.134337,69.0
200.0,200,56.3058,8.0
200.0,200,56.477668,25.0
200.0,200,56.650541,49.0
161.0,161,56.789992,23.0
200.0,200,57.361882,18.0
149.0,149,57.49028,44.0
200.0,200,57.66405,0.0
200.0,200,57.837282,32.0
132.0,132,57.950951,29.0
200.0,200,58.122731,49.0
128.0,128,58.232852,40.0
200.0,200,58.40431,0.0
200.0,200,58.575654,0.0
200.0,200,58.747315,0.0
200.0,200,58.918354,26.0
161.0,161,59.460713,45.0
190.0,190,59.624646,36.0
185.0,185,59.784067,82.0
170.0,170,59.931631,0.0
200.0,200,60.105603,0.0
200.0,200,60.28085,65.0
200.0,200,60.455009,0.0
200.0,200,60.627193,0.0
200.0,200,60.79874,65.0
200.0,200,60.97001,0.0
128.0,128,61.079722,33.0
200.0,200,61.66106,67.0
200.0,200,61.836659,0.0
200.0,200,62.011329,0.0
200.0,200,62.186018,0.0
191.0,191,62.353183,0.0
200.0,200,62.527283,0.0
200.0,200,62.701777,0.0
200.0,200,62.875763,30.0
159.0,159,63.012756,50.0
200.0,200,63.184562,0.0
200.0,200,63.765763,0.0
200.0,200,63.940279,34.0
137.0,137,64.060352,36.0
200.0,200,64.23455,51.0
160.0,160,64.374088,44.0
200.0,200,64.549692,0.0
200.0,200,64.724292,29.0
200.0,200,64.898342,0.0
200.0,200,65.069657,45.0
200.0,200,65.240834,33.0
200.0,200,65.412687,0.0
200.0,200,65.994072,46.0
118.0,118,66.09613,27.0
200.0,200,66.268644,0.0
145.0,145,66.395072,39.0
156.0,156,66.530771,29.0
200.0,200,66.704393,0.0
117.0,117,66.806264,28.0
162.0,162,66.946022,36.0
200.0,200,67.122528,52.0
200.0,200,67.29701,0.0
200.0,200,67.471347,20.0
192.0,192,67.638069,30.0
174.0,174,68.199774,55.0
200.0,200,68.371434,0.0
200.0,200,68.548167,0.0
200.0,200,68.725248,42.0
190.0,190,68.892021,38.0
144.0,144,69.017908,24.0
181.0,181,69.181483,31.0
200.0,200,69.36021,0.0
200.0,200,69.536159,0.0
177.0,177,69.690559,38.0
174.0,174,69.843746,34.0
164.0,164,70.404814,43.0
160.0,160,70.544856,45.0
200.0,200,70.720279,46.0
200.0,200,70.895062,43.0
200.0,200,71.070256,0.0
197.0,197,71.24464,42.0
200.0,200,71.422082,0.0
198.0,198,71.595191,52.0
200.0,200,71.769242,47.0
200.0,200,71.945028,0.0
200.0,200,72.119504,18.0
200.0,200,72.707135,52.0
200.0,200,72.880911,0.0
200.0,200,73.054466,5.0
193.0,193,73.222288,43.0
200.0,200,73.408686,59.0
157.0,157,73.547173,43.0
180.0,180,73.703883,67.0
200.0,200,73.87846,13.0
200.0,200,74.052979,13.0
200.0,200,74.226268,0.0
200.0,200,74.804725,84.0
200.0,200,74.976832,32.0
200.0,200,75.148873,17.0
200.0,200,75.320452,0.0
200.0,200,75.492521,40.0
200.0,200,75.664321,16.0
200.0,200,75.836395,0.0
200.0,200,76.010537,26.0
200.0,200,76.185065,16.0
199.0,199,76.370374,51.0
163.0,163,76.520953,50.0
124.0,124,77.051285,30.0
189.0,189,77.214213,38.0
200.0,200,77.385654,0.0
144.0,144,77.509892,48.0
173.0,173,77.65956,42.0
178.0,178,77.812397,39.0
167.0,167,77.955504,44.0
185.0,185,78.115,22.0
150.0,150,78.244314,37.0
138.0,138,78.364084,45.0
155.0,155,78.497897,43.0
136.0,136,78.622712,25.0
113.0,113,78.720991,31.0
200.0,200,79.315332,74.0
200.0,200,79.489348,64.0
179.0,179,79.644815,44.0
147.0,147,79.771844,43.0
200.0,200,79.944956,26.0
200.0,200,80.121366,65.0
189.0,189,80.289153,43.0
143.0,143,80.415627,36.0
150.0,150,80.547956,43.0
154.0,154,80.683716,44.0
156.0,156,80.819503,56.0
200.0,200,81.4024,0.0
170.0,170,81.556436,46.0
192.0,192,81.727145,36.0
200.0,200,81.900377,33.0
200.0,200,82.08196,31.0
200.0,200,82.258648,26.0
184.0,184,82.42038,41.0
126.0,126,82.530774,36.0
193.0,193,82.699656,60.0
113.0,113,82.798381,32.0
125.0,125,82.907489,35.0
200.0,200,83.082375,0.0
126.0,126,83.606863,45.0
163.0,163,83.749005,51.0
200.0,200,83.923353,0.0
125.0,125,84.033232,39.0
200.0,200,84.209816,61.0
200.0,200,84.387658,96.0
200.0,200,84.564862,72.0
148.0,148,84.695021,49.0
115.0,115,84.795779,38.0
140.0,140,84.918211,38.0
167.0,167,85.06422,38.0
193.0,193,85.232394,81.0
200.0,200,85.826951,60.0
157.0,157,85.964423,26.0
200.0,200,86.14085,0.0
200.0,200,86.317727,0.0
200.0,200,86.494751,0.0
200.0,200,86.672009,0.0
171.0,171,86.823806,26.0
185.0,185,86.986294,58.0
200.0,200,87.162446,29.0
200.0,200,87.337255,8.0
150.0,150,87.468905,33.0
200.0,200,88.061511,0.0
200.0,200,88.238931,0.0
173.0,173,88.39229,48.0
200.0,200,88.568051,22.0
178.0,178,88.724739,52.0
191.0,191,88.892302,45.0
200.0,200,89.067631,51.0
200.0,200,89.243664,37.0
152.0,152,89.377247,35.0
130.0,130,89.491078,32.0
200.0,200,89.6661,46.0
188.0,188,89.830913,61.0
196.0,196,90.426411,61.0
135.0,135,90.544926,32.0
174.0,174,90.69787,36.0
200.0,200,90.873038,0.0
200.0,200,91.04886,0.0
200.0,200,91.224816,25.0
194.0,194,91.395482,42.0
200.0,200,91.57216,0.0
176.0,176,91.728155,45.0
193.0,193,91.897922,66.0
200.0,200,92.496866,33.0
200.0,200,92.675041,0.0
200.0,200,92.866898,5.0
200.0,200,93.058695,0.0
200.0,200,93.249383,0.0
163.0,163,93.404371,53.0
200.0,200,93.594901,0.0
200.0,200,93.776244,1.0
200.0,200,93.953938,21.0
200.0,200,94.131713,3.0
200.0,200,94.310242,0.0
139.0,139,94.857032,40.0
200.0,200,95.031603,0.0
200.0,200,95.207269,3.0
200.0,200,95.384023,48.0
178.0,178,95.540934,52.0
200.0,200,95.716489,0.0
200.0,200,95.891835,0.0
200.0,200,96.066653,32.0
200.0,200,96.242149,61.0
187.0,187,96.407386,64.0
200.0,200,96.58453,51.0
200.0,200,97.187382,0.0
200.0,200,97.364075,0.0
200.0,200,97.54047,12.0
200.0,200,97.71672,0.0
200.0,200,97.891902,63.0
200.0,200,98.066457,51.0
156.0,156,98.202864,48.0
200.0,200,98.378892,36.0
200.0,200,98.556048,0.0
154.0,154,98.691957,55.0
174.0,174,99.267519,66.0
200.0,200,99.445272,0.0
200.0,200,99.622218,0.0
198.0,198,99.796795,44.0
200.0,200,99.97427,63.0
200.0,200,100.1497,36.0
188.0,188,100.31432,44.0
200.0,200,100.49063,19.0
200.0,200,100.666793,18.0
198.0,198,100.840721,51.0
200.0,200,101.015682,42.0
200.0,200,101.614143,0.0
148.0,148,101.744935,52.0
200.0,200,101.920664,0.0
200.0,200,102.09652,0.0
186.0,186,102.259893,84.0
200.0,200,102.436192,33.0
200.0,200,102.614331,0.0
200.0,200,102.792386,0.0
200.0,200,102.969989,0.0
200.0,200,103.145045,0.0
200.0,200,103.735863,0.0
200.0,200,103.911215,29.0
200.0,200,104.086118,0.0
200.0,200,104.260626,0.0
200.0,200,104.435405,0.0
200.0,200,104.612846,0.0
200.0,200,104.790683,99.0
192.0,192,104.961463,53.0
200.0,200,105.135931,0.0
200.0,200,105.310836,0.0
200.0,200,105.485506,0.0
200.0,200,106.078779,0.0
200.0,200,106.25418,59.0
200.0,200,106.429477,0.0
200.0,200,106.606756,0.0
200.0,200,106.784593,0.0
200.0,200,106.960594,0.0
200.0,200,107.135866,0.0
200.0,200,107.310311,0.0
200.0,200,107.485162,59.0
200.0,200,107.660828,0.0
200.0,200,108.252647,0.0
200.0,200,108.427477,2.0
200.0,200,108.602986,0.0
200.0,200,108.779302,35.0
200.0,200,108.954726,0.0
200.0,200,109.130397,0.0
200.0,200,109.305904,0.0
200.0,200,109.480808,0.0
200.0,200,109.655696,0.0
200.0,200,109.830297,16.0
200.0,200,110.420896,0.0
200.0,200,110.595935,0.0
200.0,200,110.77356,0.0
200.0,200,110.951518,8.0
200.0,200,111.127802,0.0
200.0,200,111.303431,0.0
200.0,200,111.479769,0.0
200.0,200,111.657525,0.0
200.0,200,111.833562,0.0
200.0,200,112.00862,0.0
200.0,200,112.597993,49.0
200.0,200,112.774964,33.0
200.0,200,112.951017,0.0
200.0,200,113.126431,0.0
200.0,200,113.304644,0.0
200.0,200,113.483104,0.0
200.0,200,113.660516,5.0
200.0,200,113.83551,74.0
200.0,200,114.010089,0.0
200.0,200,114.184785,0.0
200.0,200,114.35966,0.0
200.0,200,114.947132,0.0
200.0,200,115.118912,0.0
200.0,200,115.289769,0.0
200.0,200,115.468597,0.0
200.0,200,115.647335,0.0
200.0,200,115.826245,0.0
200.0,200,116.004525,63.0
200.0,200,116.183711,0.0
200.0,200,116.359543,0.0
200.0,200,116.530016,0.0
200.0,200,117.107186,0.0
200.0,200,117.277259,0.0
200.0,200,117.44642,12.0
200.0,200,117.616212,0.0
200.0,200,117.784738,87.0
200.0,200,117.953201,0.0
200.0,200,118.121828,0.0
200.0,200,118.29083,0.0
200.0,200,118.459611,35.0
200.0,200,118.628106,0.0
200.0,200,119.200681,0.0
200.0,200,119.370132,0.0
200.0,200,119.539914,0.0
200.0,200,119.709474,107.0
200.0,200,119.879226,0.0
200.0,200,120.048616,0.0
200.0,200,120.218678,0.0
200.0,200,120.38822,0.0
200.0,200,120.557374,0.0
200.0,200,120.726058,0.0
200.0,200,121.300104,0.0
200.0,200,121.475251,0.0
200.0,200,121.647968,0.0
200.0,200,121.81928,0.0
200.0,200,121.990122,0.0
200.0,200,122.159964,0.0
200.0,200,122.330308,1.0
200.0,200,122.499906,0.0
200.0,200,122.670252,0.0
200.0,200,122.839795,0.0
200.0,200,123.011429,0.0
200.0,200,123.581534,70.0
200.0,200,123.750863,0.0
200.0,200,123.919973,0.0
200.0,200,124.089133,0.0
200.0,200,124.261258,0.0
200.0,200,124.432478,0.0
200.0,200,124.602095,0.0
200.0,200,124.774036,0.0
200.0,200,124.945621,0.0
200.0,200,125.116943,1.0
200.0,200,125.684077,62.0
200.0,200,125.853159,0.0
200.0,200,126.022179,0.0
200.0,200,126.190852,0.0
200.0,200,126.359607,0.0
200.0,200,126.53681,0.0
200.0,200,126.709227,0.0
200.0,200,126.881639,0.0
200.0,200,127.054871,0.0
200.0,200,127.229296,0.0
200.0,200,127.812084,0.0
200.0,200,127.984902,0.0
200.0,200,128.156538,0.0
200.0,200,128.328851,0.0
200.0,200,128.501025,0.0
200.0,200,128.673251,0.0
200.0,200,128.845966,0.0
200.0,200,129.018884,0.0
200.0,200,129.192601,0.0
200.0,200,129.364746,0.0
200.0,200,129.936475,0.0
200.0,200,130.108317,0.0
200.0,200,130.279664,0.0
200.0,200,130.450566,0.0
200.0,200,130.621558,0.0
200.0,200,130.792735,0.0
200.0,200,130.963519,0.0
200.0,200,131.1373,0.0
200.0,200,131.311023,0.0
200.0,200,131.483846,0.0
200.0,200,132.066347,0.0
200.0,200,132.240702,0.0
200.0,200,132.412573,0.0
200.0,200,132.584345,0.0
200.0,200,132.756101,0.0
200.0,200,132.927265,0.0
200.0,200,133.099976,0.0
200.0,200,133.272851,0.0
200.0,200,133.444681,0.0
200.0,200,133.615989,0.0
200.0,200,133.78748,0.0
200.0,200,134.361522,0.0
200.0,200,134.533088,6.0
200.0,200,134.704501,0.0
200.0,200,134.876164,0.0
200.0,200,135.047235,0.0
200.0,200,135.220637,0.0
200.0,200,135.393432,0.0
200.0,200,135.565634,0.0
200.0,200,135.737804,0.0
200.0,200,135.909544,0.0
200.0,200,136.482004,0.0
200.0,200,136.655298,0.0
200.0,200,136.828272,0.0
200.0,200,137.000173,0.0
200.0,200,137.172276,0.0
200.0,200,137.34574,0.0
200.0,200,137.519511,0.0
200.0,200,137.692981,0.0
200.0,200,137.864611,0.0
200.0,200,138.035478,0.0
200.0,200,138.607783,0.0
200.0,200,138.779501,0.0
73.0,73,138.842222,0.0
200.0,200,139.01292,0.0
200.0,200,139.184937,0.0
200.0,200,139.357939,0.0
200.0,200,139.530293,0.0
200.0,200,139.702474,0.0
200.0,200,139.874778,0.0
200.0,200,140.046919,0.0
200.0,200,140.219127,0.0
200.0,200,140.793175,0.0
200.0,200,140.964287,0.0
200.0,200,141.135854,83.0
200.0,200,141.308849,20.0
200.0,200,141.482701,0.0
