#{"t_start": 1752532342.491884, "env_id": "SafeCartPole-v0"}
r,l,t,c
20.0,20,2.587556,0.0
11.0,11,2.597138,0.0
48.0,48,2.638499,0.0
17.0,17,2.653227,0.0
10.0,10,2.661932,0.0
13.0,13,2.673226,0.0
17.0,17,2.687978,0.0
10.0,10,2.696701,0.0
32.0,32,2.724395,0.0
47.0,47,2.765084,0.0
37.0,37,2.796923,0.0
16.0,16,2.810938,0.0
9.0,9,2.818819,0.0
26.0,26,2.84129,0.0
20.0,20,2.858564,0.0
17.0,17,2.873287,0.0
13.0,13,2.884609,0.0
17.0,17,2.899359,0.0
26.0,26,2.921862,0.0
27.0,27,2.945103,0.0
18.0,18,2.960743,0.0
12.0,12,2.971151,0.0
24.0,24,3.408864,0.0
40.0,40,3.443428,0.0
11.0,11,3.453031,0.0
8.0,8,3.460012,0.0
46.0,46,3.49985,0.0
16.0,16,3.513828,0.0
15.0,15,3.526877,0.0
50.0,50,3.570132,0.0
19.0,19,3.586591,0.0
18.0,18,3.60227,0.0
9.0,9,3.610268,0.0
35.0,35,3.64055,0.0
27.0,27,3.663865,0.0
17.0,17,3.678553,0.0
23.0,23,3.698431,0.0
30.0,30,3.724432,0.0
12.0,12,3.734858,0.0
19.0,19,3.751295,0.0
18.0,18,3.766899,0.0
11.0,11,3.776456,0.0
17.0,17,3.791137,0.0
14.0,14,3.803383,0.0
9.0,9,3.811223,0.0
15.0,15,3.824214,0.0
18.0,18,3.83978,0.0
27.0,27,3.863149,0.0
15.0,15,3.876165,0.0
10.0,10,3.884872,0.0
24.0,24,3.905742,0.0
33.0,33,3.934661,0.0
68.0,68,3.994587,0.0
33.0,33,4.024017,0.0
20.0,20,4.041631,0.0
15.0,15,4.054783,0.0
18.0,18,4.070679,0.0
64.0,64,4.12744,0.0
27.0,27,4.151102,0.0
15.0,15,4.16465,0.0
16.0,16,4.178751,0.0
32.0,32,4.206748,0.0
30.0,30,4.232909,0.0
20.0,20,4.250405,0.0
19.0,19,4.267086,0.0
19.0,19,4.283666,0.0
23.0,23,4.303698,0.0
12.0,12,4.314195,0.0
24.0,24,4.335132,0.0
16.0,16,4.349107,0.0
11.0,11,4.35874,0.0
40.0,40,4.393569,0.0
35.0,35,4.424055,0.0
14.0,14,4.43631,0.0
12.0,12,4.446806,0.0
22.0,22,4.465901,0.0
29.0,29,4.491074,0.0
26.0,26,4.513704,0.0
11.0,11,4.523288,0.0
34.0,34,4.552734,0.0
31.0,31,4.579441,0.0
31.0,31,4.606124,0.0
18.0,18,4.621763,0.0
22.0,22,4.641231,0.0
33.0,33,4.670291,0.0
20.0,20,4.687965,0.0
16.0,16,4.702205,0.0
11.0,11,4.712008,0.0
28.0,28,4.737019,0.0
57.0,57,4.787189,0.0
42.0,42,4.82391,0.0
23.0,23,4.844056,0.0
33.0,33,4.872857,0.0
16.0,16,4.88679,0.0
61.0,61,4.939958,0.0
10.0,10,4.948728,0.0
43.0,43,4.986223,0.0
17.0,17,5.001092,0.0
15.0,15,5.014194,0.0
21.0,21,5.032624,0.0
30.0,30,5.058799,0.0
23.0,23,5.078838,0.0
12.0,12,5.089358,0.0
11.0,11,5.099015,0.0
13.0,13,5.111168,0.0
21.0,21,5.130244,0.0
14.0,14,5.142948,0.0
15.0,15,5.156585,0.0
20.0,20,5.174755,0.0
22.0,22,5.559593,0.0
23.0,23,5.579602,0.0
47.0,47,5.620209,0.0
25.0,25,5.641844,0.0
39.0,39,5.675472,0.0
17.0,17,5.690321,0.0
29.0,29,5.715317,0.0
12.0,12,5.725681,0.0
48.0,48,5.767504,0.0
20.0,20,5.784804,0.0
40.0,40,5.819661,0.0
9.0,9,5.827479,0.0
53.0,53,5.873052,0.0
37.0,37,5.904924,0.0
25.0,25,5.92643,0.0
14.0,14,5.938627,0.0
11.0,11,5.948194,0.0
35.0,35,5.978343,0.0
9.0,9,5.986151,0.0
34.0,34,6.015511,0.0
39.0,39,6.049141,0.0
16.0,16,6.062997,0.0
19.0,19,6.079496,0.0
14.0,14,6.09166,0.0
31.0,31,6.118448,0.0
17.0,17,6.133288,0.0
51.0,51,6.178024,0.0
29.0,29,6.203345,0.0
12.0,12,6.213865,0.0
42.0,42,6.250559,0.0
17.0,17,6.265477,0.0
52.0,52,6.310714,0.0
35.0,35,6.341039,0.0
31.0,31,6.368024,0.0
13.0,13,6.379362,0.0
19.0,19,6.395796,0.0
50.0,50,6.438848,0.0
14.0,14,6.450961,0.0
12.0,12,6.461392,0.0
13.0,13,6.472657,0.0
37.0,37,6.504717,0.0
30.0,30,6.530633,0.0
41.0,41,6.566188,0.0
26.0,26,6.588723,0.0
41.0,41,6.62418,0.0
14.0,14,6.636305,0.0
20.0,20,6.653603,0.0
28.0,28,6.677804,0.0
17.0,17,6.69257,0.0
16.0,16,6.706469,0.0
10.0,10,6.715146,0.0
56.0,56,6.763614,0.0
19.0,19,6.780113,0.0
12.0,12,6.790544,0.0
23.0,23,6.810436,0.0
11.0,11,6.819999,0.0
19.0,19,6.836512,0.0
31.0,31,6.863372,0.0
25.0,25,6.885094,0.0
12.0,12,6.895537,0.0
33.0,33,6.924096,0.0
39.0,39,6.957798,0.0
15.0,15,6.970837,0.0
12.0,12,6.981273,0.0
10.0,10,6.989923,0.0
23.0,23,7.009762,0.0
9.0,9,7.017582,0.0
43.0,43,7.054749,0.0
25.0,25,7.076391,0.0
54.0,54,7.123013,0.0
23.0,23,7.14292,0.0
42.0,42,7.179157,0.0
12.0,12,7.189621,0.0
22.0,22,7.208647,0.0
25.0,25,7.230235,0.0
36.0,36,7.261376,0.0
37.0,37,7.29336,0.0
58.0,58,7.706819,0.0
26.0,26,7.729351,0.0
39.0,39,7.76311,0.0
45.0,45,7.8021,0.0
20.0,20,7.819488,0.0
24.0,24,7.840276,0.0
33.0,33,7.868795,0.0
27.0,27,7.892327,0.0
36.0,36,7.923588,0.0
105.0,105,8.014218,0.0
45.0,45,8.053167,0.0
20.0,20,8.070839,0.0
30.0,30,8.096961,0.0
31.0,31,8.123803,0.0
17.0,17,8.138528,0.0
45.0,45,8.177927,0.0
12.0,12,8.188542,0.0
102.0,102,8.277924,0.0
32.0,32,8.305882,0.0
50.0,50,8.349384,0.0
19.0,19,8.365995,0.0
56.0,56,8.414874,0.0
40.0,40,8.449783,0.0
54.0,54,8.496757,0.0
39.0,39,8.530628,0.0
29.0,29,8.555701,0.0
28.0,28,8.579963,0.0
19.0,19,8.596387,0.0
14.0,14,8.608526,0.0
18.0,18,8.624141,0.0
12.0,12,8.634533,0.0
27.0,27,8.657985,0.0
32.0,32,8.685707,0.0
30.0,30,8.71166,0.0
64.0,64,8.767149,0.0
54.0,54,8.81377,0.0
12.0,12,8.824218,0.0
10.0,10,8.832877,0.0
26.0,26,8.855418,0.0
24.0,24,8.87635,0.0
33.0,33,8.904913,0.0
15.0,15,8.917944,0.0
27.0,27,8.941417,0.0
32.0,32,8.969357,0.0
15.0,15,8.982458,0.0
37.0,37,9.014622,0.0
38.0,38,9.047799,0.0
16.0,16,9.061749,0.0
40.0,40,9.096603,0.0
29.0,29,9.121661,0.0
31.0,31,9.148541,0.0
46.0,46,9.188362,0.0
62.0,62,9.24196,0.0
31.0,31,9.268734,0.0
27.0,27,9.292015,0.0
14.0,14,9.304178,0.0
40.0,40,9.338918,0.0
35.0,35,9.369329,0.0
31.0,31,9.396058,0.0
28.0,28,9.420284,0.0
49.0,49,9.462561,0.0
59.0,59,9.876764,0.0
40.0,40,9.911505,0.0
47.0,47,9.952244,0.0
34.0,34,9.981912,0.0
59.0,59,10.033139,0.0
25.0,25,10.054957,0.0
79.0,79,10.123189,0.0
58.0,58,10.17321,0.0
52.0,52,10.218378,0.0
22.0,22,10.237718,0.0
47.0,47,10.278799,0.0
14.0,14,10.291066,0.0
26.0,26,10.313817,0.0
29.0,29,10.339142,0.0
16.0,16,10.353137,0.0
47.0,47,10.394109,0.0
19.0,19,10.410699,0.0
11.0,11,10.420341,0.0
27.0,27,10.44389,0.0
39.0,39,10.477974,0.0
93.0,93,10.558736,5.0
19.0,19,10.575498,0.0
16.0,16,10.589355,0.0
67.0,67,10.647385,0.0
47.0,47,10.68803,0.0
46.0,46,10.728045,0.0
61.0,61,10.780859,0.0
34.0,34,10.810231,0.0
69.0,69,10.869824,0.0
37.0,37,10.901884,0.0
10.0,10,10.910596,0.0
32.0,32,10.938364,0.0
86.0,86,11.01423,0.0
34.0,34,11.044697,0.0
45.0,45,11.084498,0.0
53.0,53,11.131953,0.0
74.0,74,11.197528,0.0
34.0,34,11.227626,0.0
41.0,41,11.264301,0.0
72.0,72,11.328516,0.0
89.0,89,11.408586,0.0
61.0,61,11.463126,0.0
52.0,52,11.509191,0.0
16.0,16,11.523578,0.0
35.0,35,11.555093,0.0
21.0,21,11.574003,0.0
24.0,24,11.595527,0.0
71.0,71,12.021795,0.0
70.0,70,12.0822,0.0
23.0,23,12.102161,0.0
41.0,41,12.137527,0.0
24.0,24,12.158358,0.0
79.0,79,12.226487,3.0
70.0,70,12.287712,0.0
57.0,57,12.337509,0.0
25.0,25,12.359335,0.0
13.0,13,12.370711,0.0
136.0,136,12.488393,0.0
50.0,50,12.531688,0.0
57.0,57,12.580972,0.0
124.0,124,12.687758,40.0
88.0,88,12.763936,0.0
35.0,35,12.794116,0.0
37.0,37,12.826151,0.0
77.0,77,12.892512,0.0
15.0,15,12.905614,0.0
24.0,24,12.92637,0.0
24.0,24,12.947117,0.0
157.0,157,13.082932,39.0
102.0,102,13.170871,15.0
28.0,28,13.195161,0.0
30.0,30,13.22116,0.0
21.0,21,13.239383,0.0
157.0,157,13.375004,0.0
22.0,22,13.394088,0.0
37.0,37,13.426028,0.0
58.0,58,13.476163,0.0
90.0,90,13.55382,0.0
110.0,110,13.648772,0.0
95.0,95,13.730752,19.0
51.0,51,14.14205,0.0
37.0,37,14.174367,0.0
25.0,25,14.196038,0.0
57.0,57,14.245183,0.0
126.0,126,14.354745,39.0
45.0,45,14.394006,0.0
43.0,43,14.431443,0.0
33.0,33,14.460185,0.0
12.0,12,14.470723,0.0
34.0,34,14.500204,0.0
45.0,45,14.539173,0.0
24.0,24,14.56031,0.0
42.0,42,14.596907,0.0
130.0,130,14.709815,0.0
91.0,91,14.788509,0.0
54.0,54,14.835146,0.0
44.0,44,14.873164,0.0
156.0,156,15.00806,29.0
42.0,42,15.044417,0.0
91.0,91,15.123074,0.0
129.0,129,15.234606,25.0
103.0,103,15.323635,0.0
67.0,67,15.381705,0.0
30.0,30,15.407639,0.0
24.0,24,15.428375,0.0
120.0,120,15.532217,0.0
16.0,16,15.546134,0.0
21.0,21,15.564356,0.0
65.0,65,15.620486,0.0
61.0,61,15.673058,0.0
31.0,31,15.699868,0.0
56.0,56,15.748288,0.0
16.0,16,15.762175,0.0
113.0,113,15.859913,0.0
95.0,95,16.310655,7.0
171.0,171,16.460059,0.0
49.0,49,16.502836,0.0
119.0,119,16.606374,0.0
98.0,98,16.690955,0.0
45.0,45,16.729937,0.0
81.0,81,16.799975,0.0
102.0,102,16.888278,0.0
91.0,91,16.967172,0.0
131.0,131,17.080521,0.0
124.0,124,17.18788,16.0
176.0,176,17.340144,55.0
42.0,42,17.376478,0.0
163.0,163,17.517224,23.0
153.0,153,17.64956,52.0
89.0,89,17.726507,0.0
42.0,42,17.762849,0.0
61.0,61,17.815566,0.0
128.0,128,17.926401,0.0
22.0,22,17.945473,0.0
167.0,167,18.461397,0.0
49.0,49,18.50415,0.0
159.0,159,18.643048,20.0
48.0,48,18.684547,0.0
40.0,40,18.719058,0.0
77.0,77,18.785574,0.0
17.0,17,18.800293,0.0
89.0,89,18.877085,0.0
153.0,153,19.010142,36.0
134.0,134,19.136707,11.0
134.0,134,19.262172,0.0
115.0,115,19.369714,23.0
178.0,178,19.53521,51.0
139.0,139,19.663937,30.0
200.0,200,19.849933,0.0
104.0,104,19.940006,28.0
200.0,200,20.112678,22.0
150.0,150,20.242656,58.0
190.0,190,20.780689,0.0
200.0,200,20.953238,11.0
153.0,153,21.085775,0.0
200.0,200,21.258219,0.0
132.0,132,21.372401,0.0
160.0,160,21.510324,24.0
30.0,30,21.536242,0.0
200.0,200,21.708652,0.0
104.0,104,21.798524,20.0
150.0,150,21.928376,0.0
130.0,130,22.040412,20.0
180.0,180,22.195759,0.0
157.0,157,22.331178,29.0
77.0,77,22.397683,0.0
174.0,174,22.922052,0.0
135.0,135,23.038546,25.0
125.0,125,23.146452,20.0
98.0,98,23.231122,0.0
197.0,197,23.401415,66.0
71.0,71,23.462659,0.0
77.0,77,23.5292,0.0
163.0,163,23.669821,70.0
176.0,176,23.822289,11.0
175.0,175,23.973594,40.0
128.0,128,24.084336,36.0
200.0,200,24.257166,0.0
147.0,147,24.384711,21.0
200.0,200,24.935982,55.0
173.0,173,25.085839,32.0
193.0,193,25.252102,34.0
190.0,190,25.415841,42.0
200.0,200,25.587956,0.0
162.0,162,25.72789,68.0
164.0,164,25.869234,26.0
200.0,200,26.041545,0.0
167.0,167,26.185697,55.0
200.0,200,26.357885,63.0
200.0,200,26.53046,0.0
102.0,102,26.619497,21.0
158.0,158,27.138823,28.0
159.0,159,27.277437,39.0
177.0,177,27.431152,0.0
160.0,160,27.569547,54.0
200.0,200,27.743042,54.0
103.0,103,27.832651,12.0
198.0,198,28.004158,40.0
192.0,192,28.170227,27.0
200.0,200,28.343275,0.0
82.0,82,28.414479,0.0
200.0,200,28.587432,0.0
200.0,200,28.761991,0.0
200.0,200,29.313144,0.0
195.0,195,29.481846,0.0
133.0,133,29.59653,28.0
84.0,84,29.668953,9.0
37.0,37,29.700884,0.0
160.0,160,29.838995,0.0
94.0,94,29.919864,25.0
200.0,200,30.092398,0.0
186.0,186,30.253497,86.0
200.0,200,30.426317,18.0
160.0,160,30.564982,44.0
30.0,30,30.591023,0.0
81.0,81,30.661146,0.0
200.0,200,30.835358,0.0
200.0,200,31.388746,0.0
200.0,200,31.562414,17.0
200.0,200,31.735713,0.0
200.0,200,31.908556,0.0
32.0,32,31.936669,0.0
90.0,90,32.014351,0.0
169.0,169,32.160216,41.0
188.0,188,32.322334,32.0
150.0,150,32.451725,0.0
158.0,158,32.588083,0.0
194.0,194,32.756336,28.0
200.0,200,32.930258,5.0
105.0,105,33.022009,0.0
200.0,200,33.576428,49.0
106.0,106,33.668533,12.0
200.0,200,33.841356,70.0
193.0,193,34.009283,77.0
200.0,200,34.182172,0.0
200.0,200,34.355388,44.0
158.0,158,34.49215,70.0
188.0,188,34.65514,75.0
200.0,200,34.828591,29.0
200.0,200,35.003151,44.0
200.0,200,35.175897,0.0
176.0,176,35.715307,91.0
200.0,200,35.888287,24.0
200.0,200,36.061045,0.0
200.0,200,36.234185,14.0
191.0,191,36.400579,0.0
200.0,200,36.573775,89.0
85.0,85,36.647788,0.0
200.0,200,36.821491,0.0
200.0,200,36.99635,0.0
197.0,197,37.167889,47.0
200.0,200,37.341501,0.0
200.0,200,37.89332,0.0
140.0,140,38.014789,28.0
200.0,200,38.18786,26.0
200.0,200,38.361499,0.0
200.0,200,38.534909,0.0
200.0,200,38.708034,0.0
193.0,193,38.87529,95.0
200.0,200,39.048764,0.0
200.0,200,39.222179,11.0
200.0,200,39.395347,22.0
200.0,200,39.56798,0.0
177.0,177,40.100621,21.0
200.0,200,40.27277,0.0
177.0,177,40.427911,96.0
186.0,186,40.590135,39.0
200.0,200,40.762802,25.0
146.0,146,40.889336,30.0
200.0,200,41.063219,0.0
200.0,200,41.236474,32.0
200.0,200,41.408737,0.0
200.0,200,41.58101,0.0
200.0,200,41.753438,0.0
200.0,200,42.302603,0.0
186.0,186,42.463501,0.0
200.0,200,42.636279,22.0
138.0,138,42.755834,0.0
200.0,200,42.929033,0.0
200.0,200,43.103303,119.0
200.0,200,43.277373,41.0
200.0,200,43.450667,0.0
200.0,200,43.623961,0.0
200.0,200,43.796835,0.0
200.0,200,44.348388,71.0
200.0,200,44.521796,0.0
200.0,200,44.695135,0.0
200.0,200,44.868224,0.0
200.0,200,45.042307,0.0
200.0,200,45.216212,52.0
153.0,153,45.348819,0.0
200.0,200,45.521499,47.0
200.0,200,45.694592,0.0
200.0,200,45.867772,0.0
200.0,200,46.040646,0.0
200.0,200,46.592221,0.0
200.0,200,46.765364,77.0
199.0,199,46.937482,89.0
200.0,200,47.111761,67.0
200.0,200,47.286038,0.0
187.0,187,47.44839,107.0
200.0,200,47.620928,43.0
200.0,200,47.793975,0.0
187.0,187,47.956213,96.0
200.0,200,48.129288,0.0
200.0,200,48.69462,0.0
200.0,200,48.867761,0.0
200.0,200,49.040782,0.0
200.0,200,49.215633,0.0
200.0,200,49.389558,56.0
160.0,160,49.528308,57.0
200.0,200,49.701265,47.0
200.0,200,49.873532,0.0
46.0,46,49.913602,0.0
200.0,200,50.086006,53.0
200.0,200,50.259032,0.0
174.0,174,50.791705,36.0
175.0,175,50.94232,42.0
200.0,200,51.115103,0.0
200.0,200,51.289292,0.0
200.0,200,51.462586,0.0
200.0,200,51.635988,0.0
200.0,200,51.809283,0.0
200.0,200,51.982849,0.0
200.0,200,52.155473,0.0
198.0,198,52.32679,61.0
200.0,200,52.499065,2.0
200.0,200,53.048357,22.0
200.0,200,53.223023,0.0
200.0,200,53.398015,0.0
200.0,200,53.572444,0.0
200.0,200,53.745996,0.0
200.0,200,53.919126,0.0
200.0,200,54.092342,0.0
181.0,181,54.249138,0.0
195.0,195,54.417488,37.0
88.0,88,54.49346,0.0
197.0,197,54.663633,30.0
184.0,184,55.199235,34.0
200.0,200,55.373966,0.0
200.0,200,55.54876,62.0
200.0,200,55.723735,74.0
200.0,200,55.900734,0.0
200.0,200,56.077489,0.0
200.0,200,56.252605,89.0
199.0,199,56.426882,99.0
200.0,200,56.600233,0.0
200.0,200,56.774369,102.0
200.0,200,57.356664,0.0
200.0,200,57.529709,58.0
200.0,200,57.700498,0.0
200.0,200,57.873689,0.0
200.0,200,58.045839,0.0
200.0,200,58.216532,0.0
200.0,200,58.38754,0.0
200.0,200,58.558353,0.0
200.0,200,58.730212,0.0
200.0,200,58.902557,0.0
200.0,200,59.476729,0.0
200.0,200,59.652168,0.0
198.0,198,59.822175,0.0
200.0,200,59.994272,21.0
200.0,200,60.165899,0.0
200.0,200,60.337616,0.0
200.0,200,60.509298,0.0
163.0,163,60.649395,0.0
195.0,195,60.816506,20.0
200.0,200,60.987927,0.0
200.0,200,61.159461,0.0
200.0,200,61.706455,68.0
200.0,200,61.877536,0.0
200.0,200,62.048586,0.0
200.0,200,62.21929,0.0
110.0,110,62.313295,7.0
200.0,200,62.483927,16.0
200.0,200,62.655017,0.0
200.0,200,62.826962,0.0
165.0,165,62.968376,48.0
200.0,200,63.139245,0.0
200.0,200,63.310697,15.0
200.0,200,63.864321,30.0
200.0,200,64.035532,0.0
88.0,88,64.110685,0.0
200.0,200,64.281784,0.0
200.0,200,64.4533,0.0
200.0,200,64.625057,0.0
200.0,200,64.796391,86.0
200.0,200,64.967244,28.0
200.0,200,65.138113,81.0
200.0,200,65.318408,0.0
200.0,200,65.874758,45.0
200.0,200,66.046318,0.0
200.0,200,66.217916,36.0
200.0,200,66.389293,68.0
200.0,200,66.561922,0.0
200.0,200,66.733359,0.0
200.0,200,66.904526,0.0
200.0,200,67.075711,0.0
200.0,200,67.247126,0.0
200.0,200,67.418716,64.0
200.0,200,67.591599,0.0
200.0,200,68.162285,0.0
200.0,200,68.334966,0.0
169.0,169,68.48029,0.0
200.0,200,68.651859,0.0
200.0,200,68.824252,0.0
200.0,200,68.997638,0.0
200.0,200,69.170114,0.0
189.0,189,69.331952,0.0
200.0,200,69.503454,0.0
200.0,200,69.676532,0.0
200.0,200,70.218898,0.0
200.0,200,70.390067,0.0
200.0,200,70.561665,0.0
200.0,200,70.733155,77.0
200.0,200,70.909639,0.0
200.0,200,71.083854,0.0
200.0,200,71.257847,2.0
200.0,200,71.430602,0.0
200.0,200,71.603892,0.0
200.0,200,71.783974,54.0
200.0,200,72.345069,0.0
200.0,200,72.516681,0.0
200.0,200,72.688372,0.0
200.0,200,72.860502,0.0
200.0,200,73.032313,0.0
200.0,200,73.204482,5.0
200.0,200,73.376233,8.0
200.0,200,73.548502,34.0
200.0,200,73.721745,40.0
200.0,200,73.894799,0.0
200.0,200,74.066787,0.0
200.0,200,74.617166,0.0
200.0,200,74.788953,0.0
200.0,200,74.960451,4.0
200.0,200,75.13213,103.0
200.0,200,75.303638,0.0
200.0,200,75.474925,0.0
200.0,200,75.647236,43.0
200.0,200,75.819837,0.0
200.0,200,75.991243,0.0
200.0,200,76.162758,0.0
200.0,200,76.723372,0.0
200.0,200,76.894891,0.0
200.0,200,77.066386,0.0
200.0,200,77.237747,0.0
200.0,200,77.408812,0.0
200.0,200,77.580293,32.0
200.0,200,77.753379,0.0
200.0,200,77.926437,0.0
200.0,200,78.098413,0.0
200.0,200,78.270622,0.0
146.0,146,78.78522,0.0
200.0,200,78.956156,0.0
200.0,200,79.127769,0.0
200.0,200,79.29963,0.0
200.0,200,79.471282,0.0
200.0,200,79.642817,0.0
200.0,200,79.815584,0.0
200.0,200,79.987617,0.0
200.0,200,80.160272,0.0
200.0,200,80.332726,0.0
200.0,200,80.505243,0.0
200.0,200,81.052907,0.0
200.0,200,81.224613,0.0
200.0,200,81.395991,12.0
200.0,200,81.567458,0.0
200.0,200,81.739981,0.0
200.0,200,81.913452,0.0
200.0,200,82.085415,0.0
200.0,200,82.257305,0.0
91.0,91,82.3356,2.0
200.0,200,82.506988,0.0
200.0,200,83.053465,0.0
200.0,200,83.225204,0.0
200.0,200,83.396649,0.0
200.0,200,83.568033,89.0
200.0,200,83.739216,0.0
200.0,200,83.912586,0.0
200.0,200,84.08448,0.0
200.0,200,84.256034,0.0
200.0,200,84.427713,0.0
200.0,200,84.599167,30.0
200.0,200,84.770923,0.0
200.0,200,85.331207,121.0
200.0,200,85.513052,8.0
200.0,200,85.68613,51.0
200.0,200,85.859198,0.0
200.0,200,86.032257,0.0
200.0,200,86.204273,8.0
200.0,200,86.376062,0.0
200.0,200,86.547774,0.0
200.0,200,86.719981,9.0
200.0,200,86.89197,0.0
200.0,200,87.466187,61.0
200.0,200,87.638053,8.0
200.0,200,87.810188,0.0
197.0,197,87.981422,98.0
200.0,200,88.153598,0.0
150.0,150,88.282515,0.0
200.0,200,88.45424,28.0
200.0,200,88.626222,0.0
200.0,200,88.798095,0.0
200.0,200,88.970009,0.0
200.0,200,89.521214,0.0
200.0,200,89.693192,27.0
200.0,200,89.865365,0.0
200.0,200,90.038598,0.0
200.0,200,90.213279,0.0
200.0,200,90.392834,0.0
200.0,200,90.571957,0.0
200.0,200,90.751434,0.0
200.0,200,90.924181,0.0
200.0,200,91.095699,0.0
200.0,200,91.270863,0.0
200.0,200,91.826063,0.0
200.0,200,91.998819,0.0
200.0,200,92.17583,0.0
200.0,200,92.348081,0.0
200.0,200,92.519874,0.0
200.0,200,92.69142,0.0
200.0,200,92.862741,0.0
200.0,200,93.033921,0.0
193.0,193,93.199308,30.0
200.0,200,93.370182,0.0
200.0,200,93.926783,0.0
200.0,200,94.100856,0.0
200.0,200,94.273755,0.0
200.0,200,94.446127,0.0
200.0,200,94.618339,0.0
200.0,200,94.790294,0.0
200.0,200,94.962049,0.0
200.0,200,95.133839,44.0
200.0,200,95.307581,0.0
200.0,200,95.483229,0.0
200.0,200,96.037799,0.0
200.0,200,96.210835,0.0
200.0,200,96.383455,0.0
200.0,200,96.556267,0.0
200.0,200,96.728488,0.0
200.0,200,96.900215,0.0
200.0,200,97.071995,0.0
200.0,200,97.243551,0.0
200.0,200,97.415152,0.0
200.0,200,97.587189,0.0
200.0,200,98.155601,0.0
200.0,200,98.328487,0.0
200.0,200,98.501369,0.0
200.0,200,98.674151,23.0
200.0,200,98.846468,0.0
200.0,200,99.018891,0.0
200.0,200,99.191067,0.0
200.0,200,99.362865,0.0
200.0,200,99.534789,0.0
141.0,141,99.655815,0.0
200.0,200,99.827259,0.0
200.0,200,100.38176,0.0
191.0,191,100.546361,0.0
200.0,200,100.718243,0.0
200.0,200,100.890426,0.0
200.0,200,101.062739,0.0
200.0,200,101.234604,0.0
200.0,200,101.406065,0.0
200.0,200,101.577639,0.0
200.0,200,101.749417,0.0
200.0,200,101.920718,0.0
200.0,200,102.482745,0.0
200.0,200,102.654463,34.0
200.0,200,102.826219,0.0
200.0,200,102.997907,0.0
200.0,200,103.169626,0.0
200.0,200,103.341381,0.0
200.0,200,103.513276,11.0
200.0,200,103.685004,0.0
200.0,200,103.85689,0.0
200.0,200,104.028525,0.0
200.0,200,104.586733,0.0
200.0,200,104.758959,12.0
200.0,200,104.930665,0.0
200.0,200,105.102155,0.0
200.0,200,105.273782,0.0
200.0,200,105.445513,0.0
200.0,200,105.616966,0.0
200.0,200,105.788559,0.0
200.0,200,105.960193,24.0
200.0,200,106.131597,0.0
200.0,200,106.30495,0.0
200.0,200,106.854474,1.0
200.0,200,107.026398,0.0
200.0,200,107.198047,0.0
200.0,200,107.369487,0.0
200.0,200,107.541367,0.0
200.0,200,107.713405,0.0
200.0,200,107.885723,0.0
200.0,200,108.058465,25.0
200.0,200,108.233948,0.0
198.0,198,108.406664,95.0
200.0,200,108.958869,0.0
200.0,200,109.13096,11.0
200.0,200,109.303049,0.0
200.0,200,109.4748,0.0
200.0,200,109.646271,0.0
200.0,200,109.817895,0.0
200.0,200,109.989606,12.0
200.0,200,110.16244,0.0
200.0,200,110.340357,37.0
200.0,200,110.514242,0.0
200.0,200,111.089709,0.0
200.0,200,111.261357,0.0
200.0,200,111.433478,0.0
200.0,200,111.605159,0.0
200.0,200,111.7768,76.0
200.0,200,111.948231,0.0
200.0,200,112.119843,0.0
