#{"t_start": 1752536160.0332599, "env_id": "SafeCartPole-v0"}
r,l,t,c
68.0,73,49.124009,68.0
199.0,200,49.297891,199.0
56.0,130,49.411129,56.0
52.0,61,49.464196,52.0
24.0,56,49.512986,24.0
47.0,80,50.011167,47.0
67.0,109,50.106259,67.0
50.0,61,50.159493,50.0
46.0,54,50.206576,46.0
103.0,110,50.302438,103.0
100.0,109,50.397448,100.0
94.0,132,50.51247,94.0
114.0,119,50.615935,114.0
42.0,200,50.789927,42.0
27.0,74,50.854367,27.0
36.0,200,51.027873,36.0
61.0,170,51.175661,61.0
51.0,117,51.277057,51.0
29.0,200,51.450684,29.0
39.0,200,51.626139,39.0
145.0,176,52.207108,145.0
56.0,142,52.332002,56.0
81.0,81,52.402507,81.0
90.0,199,52.576569,90.0
71.0,160,52.715739,71.0
161.0,161,52.855791,161.0
133.0,144,52.980731,133.0
95.0,100,53.067719,95.0
33.0,63,53.12253,33.0
81.0,91,53.201491,81.0
26.0,26,53.224199,26.0
27.0,200,53.39758,27.0
69.0,200,53.571285,69.0
40.0,128,53.683057,40.0
27.0,27,53.706886,27.0
40.0,200,53.882334,40.0
83.0,173,54.458271,83.0
73.0,73,54.521847,73.0
42.0,183,54.680481,42.0
64.0,72,54.743026,64.0
69.0,69,54.802841,69.0
90.0,96,54.886148,90.0
45.0,143,55.010293,45.0
120.0,120,55.114503,120.0
52.0,200,55.288129,52.0
58.0,200,55.462082,58.0
93.0,200,55.635918,93.0
62.0,131,55.749951,62.0
87.0,143,55.873743,87.0
62.0,200,56.049285,62.0
79.0,95,56.133103,79.0
173.0,173,56.711643,173.0
107.0,114,56.811032,107.0
74.0,200,56.985488,74.0
47.0,86,57.06164,47.0
113.0,124,57.169873,113.0
78.0,87,57.245846,78.0
69.0,79,57.314756,69.0
76.0,175,57.467539,76.0
15.0,16,57.481643,15.0
106.0,200,57.656815,106.0
110.0,123,57.764622,110.0
114.0,114,57.86411,114.0
37.0,69,57.924374,37.0
76.0,77,57.992149,76.0
93.0,100,58.080254,93.0
69.0,82,58.152345,69.0
89.0,102,58.24235,89.0
72.0,80,58.312331,72.0
59.0,59,58.36349,59.0
79.0,87,58.864518,79.0
52.0,52,58.909803,52.0
23.0,130,59.022956,23.0
106.0,112,59.120329,106.0
121.0,155,59.255186,121.0
85.0,85,59.329033,85.0
33.0,39,59.362898,33.0
33.0,33,59.391632,33.0
101.0,131,59.505582,101.0
92.0,200,59.679121,92.0
40.0,163,59.821257,40.0
43.0,150,59.951406,43.0
51.0,51,59.996607,51.0
71.0,82,60.069096,71.0
136.0,197,60.242507,136.0
41.0,148,60.371253,41.0
70.0,172,60.520927,70.0
79.0,79,61.014413,79.0
95.0,95,61.097011,95.0
103.0,117,61.198533,103.0
73.0,94,61.280056,73.0
85.0,200,61.453546,85.0
112.0,200,61.62829,112.0
53.0,181,61.785896,53.0
68.0,138,61.906294,68.0
85.0,148,62.034544,85.0
55.0,156,62.171614,55.0
50.0,50,62.215501,50.0
33.0,96,62.299691,33.0
200.0,200,62.474011,200.0
131.0,200,62.649388,131.0
175.0,200,63.249166,175.0
74.0,77,63.316327,74.0
118.0,191,63.481927,118.0
39.0,39,63.515782,39.0
163.0,200,63.689105,163.0
178.0,200,63.862969,178.0
63.0,200,64.036561,63.0
45.0,45,64.076055,45.0
41.0,127,64.188416,41.0
90.0,200,64.364649,90.0
37.0,200,64.538631,37.0
89.0,89,64.616018,89.0
67.0,67,64.673973,67.0
68.0,133,64.78938,68.0
91.0,196,64.958966,91.0
96.0,184,65.542076,96.0
125.0,195,65.711717,125.0
151.0,160,65.851181,151.0
70.0,180,66.007784,70.0
39.0,200,66.182567,39.0
53.0,200,66.357522,53.0
75.0,200,66.532695,75.0
72.0,200,66.709357,72.0
128.0,200,66.884219,128.0
70.0,122,66.990741,70.0
78.0,78,67.058642,78.0
104.0,111,67.155009,104.0
125.0,200,67.750049,125.0
28.0,200,67.924078,28.0
47.0,118,68.026755,47.0
38.0,153,68.159657,38.0
62.0,200,68.335485,62.0
40.0,200,68.51017,40.0
82.0,90,68.588686,82.0
94.0,94,68.670056,94.0
78.0,92,68.74972,78.0
32.0,32,68.777454,32.0
200.0,200,68.95087,200.0
101.0,200,69.124464,101.0
52.0,52,69.169504,52.0
55.0,55,69.217322,55.0
71.0,71,69.278758,71.0
92.0,117,69.380093,92.0
71.0,80,69.874688,71.0
98.0,200,70.04805,98.0
108.0,200,70.22514,108.0
130.0,143,70.351434,130.0
133.0,145,70.478093,133.0
119.0,200,70.652049,119.0
53.0,200,70.825851,53.0
118.0,125,70.934353,118.0
59.0,59,70.985541,59.0
81.0,200,71.159058,81.0
43.0,43,71.196689,43.0
156.0,156,71.33174,156.0
55.0,157,71.467879,55.0
140.0,200,72.067383,140.0
38.0,38,72.100805,38.0
130.0,193,72.269406,130.0
60.0,200,72.445294,60.0
107.0,200,72.620856,107.0
53.0,99,72.707925,53.0
73.0,79,72.776894,73.0
77.0,92,72.856869,77.0
63.0,200,73.03073,63.0
59.0,107,73.123814,59.0
52.0,168,73.276175,52.0
98.0,104,73.36823,98.0
88.0,98,73.454651,88.0
111.0,200,73.629854,111.0
44.0,200,73.803607,44.0
87.0,200,74.404062,87.0
32.0,90,74.483089,32.0
41.0,161,74.62375,41.0
73.0,83,74.69613,73.0
118.0,196,74.86709,118.0
105.0,112,74.965166,105.0
75.0,83,75.037576,75.0
67.0,200,75.211265,67.0
108.0,200,75.385077,108.0
173.0,173,75.536276,173.0
138.0,200,75.709934,138.0
197.0,200,75.884089,197.0
68.0,76,75.950473,68.0
51.0,188,76.541747,51.0
67.0,72,76.605055,67.0
131.0,200,76.780889,131.0
89.0,96,76.86447,89.0
81.0,123,76.971101,81.0
57.0,200,77.145481,57.0
119.0,140,77.267146,119.0
130.0,197,77.4382,130.0
40.0,200,77.612049,40.0
106.0,155,77.746695,106.0
200.0,200,77.920355,200.0
200.0,200,78.094185,200.0
103.0,115,78.194057,103.0
70.0,82,78.693336,70.0
31.0,31,78.720863,31.0
80.0,80,78.790732,80.0
182.0,200,78.965119,182.0
115.0,200,79.139352,115.0
106.0,118,79.242271,106.0
90.0,100,79.329084,90.0
80.0,146,79.456252,80.0
77.0,200,79.63009,77.0
77.0,200,79.804732,77.0
61.0,66,79.862385,61.0
85.0,98,79.947505,85.0
114.0,120,80.051826,114.0
76.0,200,80.225728,76.0
48.0,91,80.305023,48.0
44.0,200,80.904152,44.0
36.0,36,80.935925,36.0
25.0,43,80.973128,25.0
121.0,129,81.085565,121.0
54.0,60,81.137876,54.0
29.0,154,81.271745,29.0
32.0,70,81.332442,32.0
89.0,200,81.507174,89.0
72.0,200,81.682037,72.0
126.0,200,81.857385,126.0
139.0,153,81.990628,139.0
73.0,175,82.143057,73.0
163.0,200,82.317215,163.0
51.0,200,82.491437,51.0
41.0,200,82.667078,41.0
85.0,92,83.171399,85.0
62.0,200,83.344914,62.0
143.0,149,83.474631,143.0
150.0,162,83.615282,150.0
108.0,117,83.716558,108.0
88.0,112,83.81414,88.0
72.0,79,83.882697,72.0
68.0,122,83.988439,68.0
200.0,200,84.16217,200.0
78.0,84,84.23542,78.0
53.0,196,84.405426,53.0
74.0,200,84.579876,74.0
89.0,96,84.664509,89.0
48.0,200,84.838623,48.0
86.0,200,85.437337,86.0
27.0,200,85.611148,27.0
100.0,200,85.785043,100.0
104.0,120,85.889509,104.0
139.0,148,86.017892,139.0
77.0,200,86.191698,77.0
138.0,200,86.365495,138.0
117.0,132,86.480229,117.0
64.0,200,86.656729,64.0
200.0,200,86.83281,200.0
31.0,200,87.007598,31.0
128.0,139,87.558126,128.0
101.0,110,87.653121,101.0
92.0,200,87.825792,92.0
163.0,200,87.998537,163.0
163.0,175,88.150114,163.0
181.0,200,88.322677,181.0
28.0,84,88.395433,28.0
52.0,159,88.532365,52.0
88.0,97,88.615973,88.0
58.0,180,88.772991,58.0
76.0,83,88.845262,76.0
65.0,71,88.906659,65.0
102.0,200,89.079286,102.0
74.0,82,89.150084,74.0
92.0,108,89.242991,92.0
81.0,99,89.746037,81.0
65.0,173,89.894815,65.0
77.0,84,89.966847,77.0
24.0,200,90.138689,24.0
124.0,134,90.254384,124.0
77.0,86,90.328259,77.0
130.0,139,90.448189,130.0
89.0,93,90.528184,89.0
114.0,200,90.706661,114.0
30.0,100,90.794772,30.0
108.0,126,90.905204,108.0
70.0,77,90.972526,70.0
63.0,67,91.03109,63.0
79.0,79,91.100079,79.0
142.0,189,91.265229,142.0
66.0,72,91.328395,66.0
112.0,125,91.438076,112.0
87.0,200,92.034988,87.0
25.0,192,92.200397,25.0
89.0,95,92.282717,89.0
111.0,200,92.45453,111.0
76.0,83,92.526297,76.0
34.0,180,92.681181,34.0
31.0,140,92.80337,31.0
170.0,172,92.952019,170.0
92.0,101,93.039661,92.0
69.0,195,93.208219,69.0
74.0,74,93.272301,74.0
34.0,101,93.359869,34.0
54.0,56,93.408324,54.0
200.0,200,93.58097,200.0
146.0,149,94.128297,146.0
91.0,96,94.211047,91.0
96.0,182,94.367654,96.0
133.0,133,94.481932,133.0
140.0,200,94.654019,140.0
89.0,96,94.736895,89.0
69.0,183,94.896284,69.0
36.0,36,94.927328,36.0
66.0,182,95.084435,66.0
81.0,91,95.162778,81.0
61.0,200,95.334992,61.0
58.0,130,95.447423,58.0
200.0,200,95.619737,200.0
31.0,185,95.779886,31.0
44.0,87,95.854728,44.0
103.0,111,96.368787,103.0
137.0,146,96.494747,137.0
92.0,98,96.584646,92.0
34.0,200,96.756974,34.0
110.0,200,96.931744,110.0
91.0,102,97.020789,91.0
108.0,129,97.132704,108.0
77.0,166,97.276262,77.0
103.0,176,97.428264,103.0
64.0,64,97.483312,64.0
101.0,200,97.655732,101.0
63.0,151,97.78593,63.0
70.0,157,97.921107,70.0
55.0,134,98.036199,55.0
84.0,200,98.627848,84.0
32.0,200,98.800091,32.0
71.0,71,98.862638,71.0
44.0,200,99.036314,44.0
108.0,200,99.20952,108.0
83.0,200,99.382633,83.0
149.0,157,99.518195,149.0
85.0,101,99.605127,85.0
54.0,186,99.765337,54.0
57.0,200,99.937016,57.0
141.0,149,100.067465,141.0
79.0,200,100.246442,79.0
27.0,27,100.271052,27.0
105.0,111,100.785158,105.0
77.0,82,100.856163,77.0
86.0,91,100.935644,86.0
120.0,132,101.050347,120.0
83.0,83,101.122776,83.0
52.0,200,101.297214,52.0
177.0,190,101.460984,177.0
27.0,59,101.512229,27.0
89.0,125,101.620338,89.0
72.0,80,101.689082,72.0
176.0,200,101.861547,176.0
97.0,193,102.028773,97.0
67.0,160,102.166595,67.0
71.0,158,102.302662,71.0
92.0,129,102.413669,92.0
79.0,89,102.911659,79.0
47.0,200,103.085858,47.0
76.0,80,103.155507,76.0
98.0,117,103.256744,98.0
77.0,150,103.386747,77.0
42.0,200,103.560154,42.0
87.0,104,103.650402,87.0
133.0,133,103.765446,133.0
145.0,200,103.937994,145.0
50.0,200,104.110116,50.0
58.0,148,104.238035,58.0
31.0,200,104.409709,31.0
41.0,200,104.581801,41.0
116.0,200,105.176185,116.0
64.0,148,105.304048,64.0
68.0,166,105.447031,68.0
65.0,200,105.618625,65.0
83.0,92,105.698064,83.0
85.0,200,105.869962,85.0
44.0,137,105.987438,44.0
79.0,189,106.149473,79.0
37.0,79,106.21706,37.0
33.0,200,106.388212,33.0
200.0,200,106.560831,200.0
88.0,200,106.733472,88.0
86.0,97,106.816737,86.0
45.0,200,107.413362,45.0
64.0,200,107.587173,64.0
71.0,71,107.649084,71.0
95.0,106,107.741417,95.0
31.0,200,107.914396,31.0
112.0,122,108.019645,112.0
53.0,128,108.129676,53.0
36.0,107,108.221915,36.0
95.0,200,108.394021,95.0
158.0,158,108.530446,158.0
125.0,200,108.702264,125.0
139.0,139,108.821783,139.0
43.0,200,108.993486,43.0
104.0,200,109.592373,104.0
51.0,200,109.764942,51.0
82.0,200,109.93735,82.0
103.0,200,110.110033,103.0
31.0,78,110.177426,31.0
130.0,130,110.289335,130.0
86.0,200,110.461199,86.0
200.0,200,110.633212,200.0
60.0,200,110.805213,60.0
156.0,200,110.977082,156.0
87.0,99,111.062528,87.0
85.0,95,111.144996,85.0
119.0,131,111.685172,119.0
65.0,87,111.760533,65.0
84.0,93,111.840934,84.0
149.0,200,112.013578,149.0
89.0,98,112.099014,89.0
106.0,106,112.190449,106.0
74.0,77,112.257622,74.0
31.0,200,112.43098,31.0
35.0,195,112.599751,35.0
38.0,200,112.771912,38.0
98.0,200,112.944262,98.0
89.0,187,113.105692,89.0
134.0,171,113.254937,134.0
30.0,34,113.284554,30.0
82.0,200,113.877811,82.0
15.0,15,113.891162,15.0
54.0,101,113.977775,54.0
118.0,129,114.088552,118.0
134.0,146,114.2138,134.0
198.0,200,114.385711,198.0
90.0,200,114.557721,90.0
59.0,59,114.608596,59.0
127.0,171,114.755812,127.0
154.0,200,114.927577,154.0
66.0,200,115.099594,66.0
181.0,200,115.273663,181.0
124.0,149,115.402952,124.0
122.0,167,115.547802,122.0
99.0,200,116.14868,99.0
68.0,76,116.214163,68.0
44.0,200,116.385796,44.0
111.0,119,116.488184,111.0
200.0,200,116.660653,200.0
74.0,196,116.829032,74.0
159.0,167,116.972278,159.0
65.0,200,117.144387,65.0
76.0,111,117.240645,76.0
55.0,187,117.40344,55.0
93.0,99,117.489139,93.0
79.0,88,117.565023,79.0
127.0,156,117.699019,127.0
38.0,200,118.292355,38.0
125.0,200,118.465047,125.0
89.0,200,118.637474,89.0
59.0,200,118.809776,59.0
38.0,200,118.982108,38.0
74.0,200,119.154617,74.0
137.0,143,119.278419,137.0
94.0,103,119.368488,94.0
53.0,134,119.485383,53.0
53.0,200,119.658842,53.0
138.0,152,119.790066,138.0
157.0,200,119.962064,157.0
61.0,68,120.44242,61.0
96.0,107,120.534506,96.0
64.0,200,120.706907,64.0
88.0,88,120.782825,88.0
81.0,185,120.942076,81.0
87.0,97,121.025501,87.0
127.0,135,121.141636,127.0
61.0,200,121.314037,61.0
66.0,74,121.379256,66.0
125.0,197,121.551695,125.0
69.0,173,121.702855,69.0
88.0,142,121.827479,88.0
89.0,96,121.911249,89.0
89.0,101,121.999478,89.0
76.0,200,122.174207,76.0
63.0,73,122.660767,63.0
45.0,200,122.833027,45.0
137.0,180,122.988499,137.0
27.0,200,123.161884,27.0
200.0,200,123.334691,200.0
85.0,185,123.496574,85.0
79.0,86,123.571578,79.0
102.0,200,123.744733,102.0
47.0,200,123.91757,47.0
79.0,88,123.993814,79.0
56.0,200,124.165743,56.0
124.0,130,124.277929,124.0
152.0,195,124.865233,152.0
169.0,180,125.020047,169.0
60.0,94,125.100872,60.0
59.0,200,125.272666,59.0
134.0,142,125.395467,134.0
139.0,200,125.570586,139.0
84.0,96,125.654885,84.0
132.0,132,125.769617,132.0
75.0,200,125.94278,75.0
121.0,182,126.100087,121.0
111.0,198,126.270597,111.0
81.0,89,126.347152,81.0
84.0,94,126.42803,84.0
69.0,200,127.025648,69.0
57.0,155,127.15961,57.0
100.0,119,127.262223,100.0
153.0,200,127.434679,153.0
36.0,200,127.609843,36.0
33.0,33,127.639094,33.0
40.0,200,127.812953,40.0
42.0,200,127.985264,42.0
174.0,200,128.15751,174.0
64.0,72,128.220081,64.0
52.0,91,128.298402,52.0
66.0,71,128.359333,66.0
69.0,200,128.530833,69.0
49.0,200,128.70289,49.0
75.0,186,129.282178,75.0
90.0,100,129.367971,90.0
55.0,200,129.541063,55.0
110.0,130,129.65432,110.0
92.0,136,129.771688,92.0
117.0,131,129.885217,117.0
128.0,128,129.995518,128.0
32.0,200,130.167609,32.0
200.0,200,130.340983,200.0
184.0,196,130.510635,184.0
76.0,82,130.581058,76.0
49.0,200,130.7527,49.0
38.0,200,130.924778,38.0
102.0,200,131.516895,102.0
31.0,196,131.688473,31.0
32.0,185,131.849689,32.0
94.0,101,131.936886,94.0
106.0,139,132.055962,106.0
60.0,200,132.22811,60.0
61.0,66,132.285176,61.0
46.0,200,132.456625,46.0
105.0,200,132.628862,105.0
102.0,172,132.776879,102.0
44.0,91,132.854912,44.0
76.0,200,133.026743,76.0
79.0,169,133.592004,79.0
137.0,146,133.719061,137.0
142.0,151,133.849588,142.0
166.0,200,134.021823,166.0
95.0,108,134.115196,95.0
32.0,177,134.267476,32.0
151.0,200,134.43928,151.0
121.0,132,134.552962,121.0
41.0,200,134.725077,41.0
176.0,186,134.885254,176.0
99.0,190,135.048374,99.0
137.0,137,135.165985,137.0
102.0,161,135.304415,102.0
133.0,142,135.852311,133.0
37.0,200,136.024031,37.0
101.0,200,136.196296,101.0
169.0,200,136.368592,169.0
72.0,200,136.541742,72.0
115.0,200,136.714047,115.0
158.0,200,136.886278,158.0
123.0,200,137.05891,123.0
73.0,200,137.23094,73.0
176.0,200,137.403413,176.0
58.0,200,138.003087,58.0
83.0,112,138.100593,83.0
84.0,119,138.203075,84.0
93.0,189,138.366236,93.0
140.0,200,138.538594,140.0
138.0,192,138.704153,138.0
57.0,154,138.836406,57.0
90.0,185,138.995297,90.0
31.0,200,139.167263,31.0
141.0,152,139.298339,141.0
106.0,114,139.396487,106.0
79.0,200,139.568935,79.0
45.0,200,140.163131,45.0
63.0,200,140.335077,63.0
87.0,109,140.428752,87.0
161.0,173,140.577203,161.0
43.0,200,140.748556,43.0
83.0,88,140.824219,83.0
33.0,200,140.995788,33.0
78.0,200,141.16774,78.0
163.0,179,141.321523,163.0
49.0,139,141.440859,49.0
79.0,87,141.516787,79.0
177.0,200,141.689385,177.0
139.0,200,141.86449,139.0
159.0,168,142.435005,159.0
64.0,200,142.607156,64.0
38.0,200,142.779253,38.0
82.0,89,142.855898,82.0
65.0,178,143.00856,65.0
78.0,84,143.08054,78.0
175.0,200,143.252244,175.0
125.0,125,143.359754,125.0
26.0,200,143.531418,26.0
99.0,142,143.653398,99.0
37.0,200,143.825753,37.0
75.0,87,143.907175,75.0
87.0,174,144.056823,87.0
94.0,101,144.564022,94.0
82.0,83,144.634697,82.0
37.0,200,144.805073,37.0
44.0,200,144.975886,44.0
58.0,65,145.03166,58.0
85.0,91,145.109284,85.0
88.0,132,145.221911,88.0
71.0,82,145.291888,71.0
117.0,200,145.462589,117.0
128.0,200,145.633337,128.0
133.0,192,145.797368,133.0
122.0,200,145.975338,122.0
50.0,200,146.154022,50.0
184.0,184,146.738922,184.0
145.0,151,146.86761,145.0
79.0,142,146.98848,79.0
123.0,200,147.15887,123.0
67.0,200,147.329704,67.0
67.0,145,147.453654,67.0
137.0,150,147.582135,137.0
120.0,200,147.75255,120.0
149.0,200,147.924582,149.0
110.0,200,148.097958,110.0
121.0,130,148.210021,121.0
73.0,200,148.381678,73.0
103.0,157,148.93634,103.0
136.0,200,149.106644,136.0
30.0,200,149.277564,30.0
116.0,123,149.382681,116.0
185.0,200,149.553037,185.0
93.0,93,149.632526,93.0
61.0,200,149.802819,61.0
78.0,200,149.974727,78.0
128.0,200,150.147846,128.0
34.0,200,150.321031,34.0
64.0,200,150.492298,64.0
64.0,191,151.074213,64.0
57.0,200,151.244737,57.0
70.0,79,151.312383,70.0
186.0,200,151.483343,186.0
103.0,111,151.579769,103.0
83.0,92,151.658478,83.0
70.0,70,151.718349,70.0
95.0,200,151.889254,95.0
67.0,173,152.038872,67.0
49.0,193,152.205758,49.0
24.0,200,152.379391,24.0
68.0,76,152.445077,68.0
80.0,200,152.616043,80.0
89.0,98,152.699669,89.0
49.0,200,153.28882,49.0
132.0,200,153.46011,132.0
31.0,178,153.612185,31.0
116.0,123,153.716916,116.0
158.0,200,153.887487,158.0
39.0,200,154.059354,39.0
153.0,200,154.233095,153.0
37.0,200,154.405695,37.0
66.0,200,154.576521,66.0
105.0,200,154.747458,105.0
86.0,200,154.918059,86.0
53.0,83,155.408695,53.0
163.0,200,155.579258,163.0
200.0,200,155.749697,200.0
35.0,186,155.908509,35.0
110.0,200,156.079265,110.0
200.0,200,156.252061,200.0
68.0,200,156.423678,68.0
134.0,143,156.547078,134.0
96.0,200,156.719637,96.0
96.0,102,156.807643,96.0
40.0,200,156.978694,40.0
145.0,200,157.150158,145.0
66.0,71,157.63108,66.0
198.0,198,157.800337,198.0
75.0,83,157.871676,75.0
70.0,136,157.987758,70.0
196.0,200,158.159795,196.0
136.0,152,158.291622,136.0
131.0,162,158.431273,131.0
37.0,200,158.602189,37.0
121.0,127,158.710971,121.0
74.0,82,158.780608,74.0
97.0,103,158.871434,97.0
35.0,200,159.054072,35.0
114.0,159,159.198825,114.0
106.0,200,159.794066,106.0
92.0,98,159.878036,92.0
57.0,199,160.047613,57.0
49.0,74,160.110867,49.0
88.0,200,160.284029,88.0
126.0,144,160.408849,126.0
145.0,156,160.543504,145.0
60.0,200,160.715981,60.0
94.0,106,160.807235,94.0
133.0,200,160.978393,133.0
68.0,200,161.149979,68.0
30.0,75,161.214447,30.0
150.0,200,161.385623,150.0
56.0,200,161.981039,56.0
154.0,200,162.153214,154.0
115.0,124,162.261491,115.0
161.0,200,162.43467,161.0
113.0,126,162.543765,113.0
89.0,200,162.716913,89.0
54.0,200,162.887884,54.0
80.0,200,163.058743,80.0
69.0,200,163.229593,69.0
33.0,200,163.400282,33.0
196.0,200,163.571155,196.0
30.0,200,164.160591,30.0
92.0,200,164.333356,92.0
195.0,195,164.501907,195.0
33.0,196,164.669294,33.0
41.0,200,164.839758,41.0
47.0,200,165.010642,47.0
37.0,200,165.181764,37.0
98.0,200,165.352563,98.0
105.0,117,165.452843,105.0
146.0,200,165.623646,146.0
73.0,200,165.794302,73.0
156.0,200,166.383866,156.0
174.0,200,166.557345,174.0
83.0,200,166.730806,83.0
52.0,200,166.902577,52.0
132.0,200,167.074526,132.0
167.0,200,167.246505,167.0
97.0,200,167.418498,97.0
75.0,200,167.591,75.0
71.0,200,167.76265,71.0
200.0,200,167.934663,200.0
57.0,200,168.530866,57.0
80.0,200,168.704046,80.0
83.0,100,168.789701,83.0
162.0,200,168.960378,162.0
89.0,108,169.053265,89.0
180.0,200,169.224284,180.0
87.0,200,169.395658,87.0
85.0,200,169.566757,85.0
127.0,139,169.685902,127.0
139.0,200,169.85685,139.0
70.0,200,170.028834,70.0
165.0,192,170.193106,165.0
96.0,191,170.785374,96.0
120.0,135,170.90275,120.0
70.0,75,170.9681,70.0
35.0,200,171.141524,35.0
115.0,129,171.253389,115.0
148.0,200,171.426705,148.0
168.0,200,171.601717,168.0
184.0,193,171.770843,184.0
