time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/approx_kl,train/clip_range,train/explained_variance,train/clip_fraction,train/n_updates,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_object_ep_length
84,3752,316416,309,0.0019598769,0.09369216000000001,0.6693915128707886,0.096435546875,1232,-1.6647992804646492,0.07107463153079152,-0.0019204001582693309,0.0002342304,0.005744097754359245,-20.35,3643.26,,,,
84,3762,317440,310,0.0037562877,0.09367168000000001,0.7602550387382507,0.111328125,1236,-1.6603096798062325,0.06445351103320718,-0.002992077177623287,0.0002341792,0.008508846163749695,-20.34,3646.34,,,,
84,3772,318464,311,0.0015561457,0.0936512,0.4431465268135071,0.022216796875,1240,-1.6501806676387787,0.10438631474971771,0.0008976905810413882,0.000234128,0.032969459891319275,-20.34,3646.34,,,,
84,3783,319488,312,0.0031591365,0.09363072,0.7576704025268555,0.11328125,1244,-1.6536594480276108,0.054688333766534925,-0.0025323310983367264,0.0002340768,0.012314973399043083,-20.3,3667.67,,,,
84,3794,320512,313,0.0018519261,0.09361024000000001,0.827564001083374,0.066162109375,1248,-1.6632103100419044,0.03789232962299138,-0.0025337132392451167,0.0002340256,0.0031115729361772537,-20.29,3683.37,,,,
84,3805,321536,314,0.0007085995,0.09358976000000001,0.6552029848098755,0.005615234375,1252,-1.6584416404366493,0.06947857025079429,-0.000976601557340473,0.0002339744,0.014385847374796867,-20.28,3686.85,,,,
84,3815,322560,315,0.0033063437,0.09356928,0.7375718355178833,0.10986328125,1256,-1.648676797747612,0.06295936973765492,-0.00122280657524243,0.0002339232,0.005802365019917488,-20.28,3686.85,,,,
84,3826,323584,316,0.0012566266,0.0935488,0.4225066900253296,0.02734375,1260,-1.6492407321929932,0.09050803584977984,0.0006839499401394278,0.000233872,0.02378927171230316,-20.28,3686.85,,,,
84,3836,324608,317,0.0027466728,0.09352832,0.527658224105835,0.14111328125,1264,-1.650524079799652,0.09583373367786407,-0.0023110097099561244,0.0002338208,0.0313781201839447,-20.3,3678.82,,,,
,,325000,,0.0028154023,0.09350784000000001,0.4209081530570984,0.146484375,1268,-1.6264865696430206,0.08298763912171125,-0.0029693851829506457,0.0002337696,0.025901395827531815,,,3180.4,-2366.6399998,-20.6,3180.4
83,3883,325632,318,,,,,,,,,,,-20.3,3690.27,,,,
83,3893,326656,319,0.0011557173,0.09348736,0.7858687043190002,0.029541015625,1272,-1.6357482746243477,0.046044569462537766,-0.0017331634735455737,0.0002337184,0.001041380688548088,-20.3,3690.27,,,,
83,3904,327680,320,0.00073053746,0.09346688,0.4854046106338501,0.019287109375,1276,-1.631402738392353,0.07179353223182261,-0.0008541067654732615,0.0002336672,0.011521752923727036,-20.29,3698.31,,,,
83,3915,328704,321,0.0013054695,0.0934464,0.8447275161743164,0.06103515625,1280,-1.6178222075104713,0.03225284186191857,-0.002445224061375484,0.000233616,-0.012108296155929565,-20.25,3729.08,,,,
83,3925,329728,322,0.0016502263,0.09342592,0.7626724243164062,0.184814453125,1284,-1.630387157201767,0.06740953912958503,-0.0004737807030323893,0.0002335648,0.006796803325414658,-20.24,3735.95,,,,
84,3935,330752,323,0.0023698027,0.09340544,0.5720006227493286,0.06494140625,1288,-1.6315772607922554,0.07731647090986371,-0.001877335860626772,0.00023351359999999999,0.013293160125613213,-20.24,3735.95,,,,
84,3946,331776,324,0.001270666,0.09338496000000002,0.7077428102493286,0.03564453125,1292,-1.6265449970960617,0.04520870256237686,-0.001827980304369703,0.0002334624,0.003352988511323929,-20.22,3756.17,,,,
84,3956,332800,325,0.0016382847,0.09336448,0.8927304744720459,0.05419921875,1296,-1.6273807287216187,0.02782752685016021,-0.0015913467505015433,0.00023341119999999998,5.0514936447143555e-05,-20.22,3754.64,,,,
84,3966,333824,326,0.0005322022,0.09334400000000001,0.6321960687637329,0.024169921875,1300,-1.6108089908957481,0.07714896858669817,-0.0007987728604348376,0.00023336000000000003,0.011894721537828445,-20.2,3760.3,,,,
84,3976,334848,327,0.0022246807,0.09332352000000001,0.6517043709754944,0.041748046875,1304,-1.600121557712555,0.06618359289132059,-0.001440046587958932,0.00023330880000000003,0.00891607441008091,-20.2,3757.86,,,,
84,3987,335872,328,0.0020392307,0.09330304,0.6664465665817261,0.04541015625,1308,-1.5649268627166748,0.0495497677475214,-0.0005444948474178091,0.00023325760000000002,0.007186973467469215,-20.2,3757.86,,,,
84,3997,336896,329,0.001493127,0.09328256000000001,0.6695231199264526,0.06884765625,1312,-1.5845439210534096,0.06251389090903103,0.000508013748913072,0.00023320640000000002,0.018991317600011826,-20.2,3763.51,,,,
84,4008,337920,330,0.0022726315,0.09326208000000001,0.6718419790267944,0.0927734375,1316,-1.573676235973835,0.08486487343907356,0.000969608809100464,0.00023315520000000001,0.019642449915409088,-20.19,3768.53,,,,
84,4019,338944,331,0.0023238594,0.09324160000000001,0.44897353649139404,0.079345703125,1320,-1.5647460222244263,0.07629636325873435,0.001200253755087033,0.000233104,0.01785077154636383,-20.17,3763.5,,,,
84,4030,339968,332,0.0030690262,0.09322112,0.7554779648780823,0.25,1324,-1.5552152916789055,0.03952686314005405,-0.00588197834440507,0.0002330528,-0.006524038501083851,-20.16,3771.38,,,,
84,4040,340992,333,0.0032476946,0.09320064,0.8134787082672119,0.171142578125,1328,-1.5651391670107841,0.0327467747265473,-0.0037427193019539118,0.0002330016,-0.0027746614068746567,-20.17,3774.17,,,,
84,4051,342016,334,0.0016190452,0.09318016000000001,0.7863040566444397,0.11474609375,1332,-1.558806262910366,0.06295840675011277,-0.0007580803066957742,0.0002329504,0.014352172613143921,-20.17,3774.17,,,,
84,4061,343040,335,0.0034927893,0.09315968000000001,0.5084218978881836,0.143310546875,1336,-1.5715594813227654,0.06869081244803965,-0.0024912166118156165,0.0002328992,-0.0005314834415912628,-20.17,3774.17,,,,
84,4072,344064,336,0.0019353058,0.0931392,0.4841125011444092,0.054931640625,1340,-1.5432729348540306,0.08623382356017828,-0.0014411373995244503,0.00023284800000000002,0.019903860986232758,-20.15,3787.78,,,,
84,4083,345088,337,0.0014914515,0.09311872,0.790673017501831,0.130615234375,1344,-1.5345158353447914,0.046086692716926336,-0.0018402887508273125,0.00023279680000000001,0.0054867565631866455,-20.13,3799.23,,,,
84,4093,346112,338,0.0019986264,0.09309824,0.8595041036605835,0.089111328125,1348,-1.5448778569698334,0.03621295315679163,-0.002338117395993322,0.0002327456,0.0031444933265447617,-20.13,3799.23,,,,
84,4104,347136,339,0.0021911634,0.09307776000000001,0.8362233638763428,0.0693359375,1352,-1.54762601852417,0.06382960779592395,-0.0019522027650964446,0.0002326944,0.011761428788304329,-20.17,3792.98,,,,
84,4114,348160,340,0.0033806558,0.09305728,0.7964078187942505,0.1572265625,1356,-1.536954253911972,0.06068842182867229,-0.00015793106285855174,0.0002326432,0.008526843041181564,-20.17,3792.98,,,,
84,4124,349184,341,0.002182683,0.0930368,0.4463701844215393,0.1865234375,1360,-1.5216193720698357,0.08644890272989869,-0.00432167956023477,0.000232592,0.015479298308491707,-20.18,3787.34,,,,
,,350000,,0.001182216,0.09301632,0.6839436292648315,0.05029296875,1364,-1.527127429842949,0.07402326189912856,-0.0004243623116053641,0.0002325408,0.015561316162347794,,,5088.0,-231.4666666,-21.0,5088.0
83,4192,350208,342,,,,,,,,,,,-20.18,3787.34,,,,
83,4203,351232,343,0.0011246972,0.09299584,0.45993369817733765,0.03955078125,1368,-1.5161120742559433,0.05807675747200847,-0.0005367258854676038,0.0002324896,0.010585810989141464,-20.18,3787.34,,,,
83,4213,352256,344,0.0003757173,0.09297536,0.38761216402053833,0.012451171875,1372,-1.543179526925087,0.09949740767478943,-0.0003798372345045209,0.0002324384,0.02155185118317604,-20.17,3794.09,,,,
83,4224,353280,345,0.00182552,0.09295488,0.7771097421646118,0.0927734375,1376,-1.507977232336998,0.049219289096072316,-0.001546403975225985,0.00023238719999999998,0.007439032196998596,-20.17,3798.41,,,,
83,4234,354304,346,0.0024204156,0.0929344,0.7111694812774658,0.06640625,1380,-1.4921918287873268,0.05939294258132577,-0.001999754778807983,0.00023233599999999998,0.0027302633970975876,-20.16,3806.43,,,,
83,4244,355328,347,0.002839053,0.09291392000000001,0.7775708436965942,0.134521484375,1384,-1.499349407851696,0.03790003224276006,-0.0031402666063513607,0.00023228480000000003,-0.005762763321399689,-20.12,3833.87,,,,
83,4255,356352,348,0.0039232057,0.09289344,0.7466036081314087,0.160888671875,1388,-1.4968992546200752,0.06627768999896944,-0.0028894922870676965,0.0002322336,0.00495099276304245,-20.12,3840.42,,,,
83,4266,357376,349,0.0035385748,0.09287296,0.7131308317184448,0.09130859375,1392,-1.4968523383140564,0.04935279255732894,-0.002264278969960287,0.00023218240000000002,0.004264887422323227,-20.12,3840.42,,,,
83,4277,358400,350,0.0009175862,0.09285248000000002,0.6600478887557983,0.02587890625,1396,-1.4475798830389977,0.06356309237889946,-0.002002688037464395,0.00023213120000000002,0.009801054373383522,-20.12,3840.42,,,,
83,4287,359424,351,0.0005918096,0.09283200000000001,0.6277284622192383,0.06005859375,1400,-1.4098557531833649,0.05193274421617389,-0.0007540645310655236,0.00023208000000000001,0.007241709157824516,-20.12,3840.42,,,,
83,4298,360448,352,0.00059138093,0.09281152000000001,0.68597412109375,0.0048828125,1404,-1.455663375556469,0.05591670935973525,-0.0011753551079891622,0.0002320288,0.0016468260437250137,-20.11,3840.27,,,,
83,4308,361472,353,0.00129279,0.09279104,0.7499618530273438,0.064208984375,1408,-1.4611394852399826,0.06255923979915679,-0.00046553570427931845,0.0002319776,0.01147143542766571,-20.11,3840.95,,,,
83,4319,362496,354,0.0026790681,0.09277056,0.5381001234054565,0.148681640625,1412,-1.4700824171304703,0.10297487117350101,-0.0024891590292099863,0.0002319264,0.0332803912460804,-20.1,3836.81,,,,
83,4330,363520,355,0.0015648529,0.09275008000000001,0.5952581167221069,0.04443359375,1416,-1.4625610262155533,0.06291878037154675,-0.0013989922008477151,0.0002318752,0.006391394883394241,-20.1,3831.58,,,,
83,4341,364544,356,0.0013281375,0.09272960000000001,0.70778489112854,0.025634765625,1420,-1.4272164329886436,0.060668265679851174,-0.0023816144093871117,0.000231824,0.004198115319013596,-20.1,3831.58,,,,
84,4351,365568,357,0.0012520349,0.09270912,0.6347018480300903,0.1416015625,1424,-1.4527251571416855,0.08296054042875767,-0.0020302839984651655,0.00023177280000000002,0.013270368799567223,-20.09,3848.92,,,,
84,4362,366592,358,0.0023553388,0.09268864,0.7837170958518982,0.107177734375,1428,-1.4446371719241142,0.09992330288514495,-0.0031835863483138382,0.00023172160000000001,0.01692875660955906,-20.05,3870.05,,,,
84,4373,367616,359,0.001454904,0.09266816,0.5926539897918701,0.044189453125,1432,-1.4072157144546509,0.07280557509511709,0.0005096279346616939,0.0002316704,0.015866059809923172,-20.05,3870.05,,,,
84,4384,368640,360,0.0018532772,0.09264768000000001,0.2992546558380127,0.080322265625,1436,-1.3923679664731026,0.0799300279468298,-0.0018830937333405018,0.0002316192,0.018611475825309753,-20.05,3870.05,,,,
84,4394,369664,361,0.0031537581,0.0926272,0.6271666288375854,0.10888671875,1440,-1.385698325932026,0.0605363876093179,-0.0007131618913263083,0.000231568,0.007536902092397213,-20.03,3873.62,,,,
84,4406,370688,362,0.0020654802,0.09260672,0.8627787232398987,0.16259765625,1444,-1.421794481575489,0.04109162127133459,-0.0015255796606652439,0.0002315168,0.0018621739000082016,-19.99,3880.54,,,,
84,4416,371712,363,0.0021288479,0.09258624,0.6764327883720398,0.0849609375,1448,-1.411193996667862,0.05588497524149716,-0.0006544151256093755,0.0002314656,0.011870057322084904,-19.97,3905.5,,,,
84,4426,372736,364,0.0011534735,0.09256576,0.5283697843551636,0.06396484375,1452,-1.4088617041707039,0.10655765514820814,0.00034264619171153754,0.0002314144,0.023194696754217148,-19.97,3907.94,,,,
84,4437,373760,365,0.00087719545,0.09254528000000001,0.7387498617172241,0.051513671875,1456,-1.3946339264512062,0.06547047779895365,-0.0024896595568861812,0.0002313632,0.008453257381916046,-19.93,3930.71,,,,
84,4448,374784,366,0.0016572557,0.0925248,0.5996006727218628,0.0419921875,1460,-1.3303287848830223,0.07913465518504381,-0.0023633786622667685,0.00023131199999999998,0.01345743052661419,-19.93,3930.71,,,,
,,375000,,0.0018354871,0.09250432,0.7954869866371155,0.0537109375,1464,-1.3618489876389503,0.05622549098916352,-0.0018701140070334077,0.0002312608,0.011889858171343803,,,3056.0,-24.426666599999997,-21.0,3056.0
83,4494,375808,367,,,,,,,,,,,-19.92,3950.29,,,,
83,4505,376832,368,0.0010982875,0.09248384000000001,0.6378214359283447,0.093505859375,1468,-1.329569198191166,0.06335382699035108,-0.002171705651562661,0.00023120960000000003,0.007843460887670517,-19.92,3950.29,,,,
83,4515,377856,369,0.0020459148,0.09246336,0.41018885374069214,0.041015625,1472,-1.317221961915493,0.1363942651078105,-0.001271334578632377,0.0002311584,0.03579851612448692,-19.92,3950.29,,,,
83,4526,378880,370,0.001906493,0.09244288,0.5788758397102356,0.05908203125,1476,-1.323318362236023,0.05622753268107772,-0.0013541792868636549,0.00023110720000000002,0.008648875169456005,-19.9,3960.03,,,,
83,4536,379904,371,0.0022690643,0.09242240000000002,0.7593598365783691,0.087158203125,1480,-1.34623134881258,0.08147656405344605,-0.00030869882903061807,0.00023105600000000002,0.022448522970080376,-19.85,3993.35,,,,
83,4547,380928,372,0.00085971056,0.09240192000000001,0.6002663373947144,0.043212890625,1484,-1.286573775112629,0.07247262843884528,-0.0009391263884026557,0.00023100480000000001,0.01805126667022705,-19.83,3999.64,,,,
83,4558,381952,373,0.0012864596,0.09238144000000001,0.4678405523300171,0.25146484375,1488,-1.2812619730830193,0.0887555512599647,-0.00023067888105288148,0.0002309536,0.0231332890689373,-19.81,4001.46,,,,
83,4568,382976,374,0.0014938882,0.09236096,0.7924512624740601,0.0703125,1492,-1.2511144876480103,0.035589543636888266,-0.003811116548604332,0.0002309024,-0.00952166598290205,-19.81,4001.46,,,,
83,4579,384000,375,0.0010750645,0.09234048,0.5458129644393921,0.116455078125,1496,-1.2396292686462402,0.08012924762442708,-0.0017010745941661298,0.0002308512,0.01924605667591095,-19.8,4010.3,,,,
83,4590,385024,376,0.002094015,0.09232000000000001,0.6754624247550964,0.057373046875,1500,-1.2383137941360474,0.08831975096836686,-0.0022100328060332686,0.0002308,0.02231280691921711,-19.8,4025.21,,,,
83,4600,386048,377,0.001862674,0.09229952000000001,0.7069689035415649,0.106689453125,1504,-1.2154342755675316,0.06751570128835738,-0.0028159706853330135,0.0002307488,0.01921098679304123,-19.8,4025.21,,,,
83,4610,387072,378,0.0023286948,0.09227904,0.6407743692398071,0.105224609375,1508,-1.2140896767377853,0.08711778931319714,-0.004866473522270098,0.00023069760000000002,0.014977782964706421,-19.8,4025.21,,,,
83,4621,388096,379,0.00091353443,0.09225856,0.6271730661392212,0.033935546875,1512,-1.2605272606015205,0.09404744021594524,-0.000283075962215662,0.00023064640000000001,0.03291572257876396,-19.79,4033.19,,,,
83,4632,389120,380,0.00097282114,0.09223808,0.4976944327354431,0.164306640625,1516,-1.2644475921988487,0.08006971934810281,-0.0001749784278217703,0.0002305952,0.01213834434747696,-19.78,4046.39,,,,
84,4643,390144,381,0.0030478733,0.09221760000000001,0.5350865125656128,0.147216796875,1520,-1.2731839418411255,0.10446906555444002,-0.0009286292479373515,0.000230544,0.031238524243235588,-19.75,4083.97,,,,
84,4654,391168,382,0.0020611528,0.09219712000000001,0.7410742044448853,0.18408203125,1524,-1.2961991131305695,0.06827573478221893,-0.0013745453907176852,0.0002304928,0.0322452075779438,-19.75,4083.97,,,,
84,4665,392192,383,0.0020125674,0.09217664,0.6364943981170654,0.116455078125,1528,-1.34518963098526,0.09146026521921158,-0.0015100451855687425,0.0002304416,0.030590295791625977,-19.69,4127.15,,,,
84,4675,393216,384,0.0028555742,0.09215616,0.5705077648162842,0.162109375,1532,-1.3335541561245918,0.07527754176408052,-0.002364995889365673,0.0002303904,0.011118080466985703,-19.69,4127.15,,,,
84,4686,394240,385,0.0014475461,0.09213568,0.4733089208602905,0.08984375,1536,-1.2915347665548325,0.09490459132939577,-0.002565807750215754,0.0002303392,0.033504605293273926,-19.67,4141.83,,,,
84,4696,395264,386,0.0008742231,0.09211520000000001,0.7301037311553955,0.11279296875,1540,-1.275247149169445,0.04617727128788829,-0.0012950157542945817,0.000230288,0.0074621811509132385,-19.64,4159.19,,,,
84,4707,396288,387,0.0030687514,0.09209472,0.49758273363113403,0.10205078125,1544,-1.2794336751103401,0.07545661902986467,-0.001534604947664775,0.00023023679999999998,0.025595851242542267,-19.64,4159.19,,,,
84,4718,397312,388,0.0013103663,0.09207424,0.5305153131484985,0.06689453125,1548,-1.2394126579165459,0.06842785677872598,-0.0026679966831579804,0.0002301856,0.010844282805919647,-19.64,4168.11,,,,
84,4728,398336,389,0.0025701518,0.09205376,0.636978805065155,0.116943359375,1552,-1.2422609999775887,0.06740042311139405,0.0001676247629802674,0.0002301344,0.017079386860132217,-19.61,4186.77,,,,
84,4739,399360,390,0.001678675,0.09203328,0.7160583734512329,0.126953125,1556,-1.2385249584913254,0.05398646113462746,-0.0008218085567932576,0.0002300832,0.005888720974326134,-19.61,4186.77,,,,
,,400000,,0.00084425666,0.0920128,0.6413233280181885,0.0224609375,1560,-1.2627122849225998,0.0815705880522728,-0.0015539607120444998,0.00023003200000000002,0.025418277829885483,,,3056.0,-14.439999999999998,-21.0,3056.0
83,4784,400384,391,,,,,,,,,,,-19.56,4213.81,,,,
83,4795,401408,392,0.0025661122,0.09199232,0.6771339774131775,0.091064453125,1564,-1.250746414065361,0.07018408877775073,-0.0009638522460591048,0.0002299808,0.016874123364686966,-19.53,4222.2,,,,
83,4805,402432,393,0.003563995,0.09197184000000001,0.5642604827880859,0.104736328125,1568,-1.2518678456544876,0.06322696385905147,-0.0021998021547915414,0.00022992960000000002,0.01683887653052807,-19.55,4222.79,,,,
83,4816,403456,394,0.0014612253,0.09195136000000001,0.48310375213623047,0.056640625,1572,-1.2765667587518692,0.05926392646506429,0.0005616676062345505,0.0002298784,0.02287178300321102,-19.55,4222.79,,,,
83,4826,404480,395,0.0022251601,0.09193088,0.7218852043151855,0.0849609375,1576,-1.2717964947223663,0.06125616515055299,-0.0016497112228535116,0.0002298272,0.007765820249915123,-19.53,4238.98,,,,
83,4836,405504,396,0.00095834245,0.0919104,0.3831804394721985,0.09130859375,1580,-1.2261174842715263,0.11427029315382242,-0.001354839390842244,0.000229776,0.04350382089614868,-19.53,4238.98,,,,
83,4847,406528,397,0.0013942269,0.09188992000000001,0.46496695280075073,0.15625,1584,-1.2715047895908356,0.07379662245512009,-0.0028310982161201537,0.0002297248,0.011795423924922943,-19.55,4242.49,,,,
83,4857,407552,398,0.0016834061,0.09186944000000001,0.4699154496192932,0.0986328125,1588,-1.279485858976841,0.07378936465829611,-0.0023882330278865993,0.00022967360000000002,0.013647511601448059,-19.55,4242.49,,,,
83,4868,408576,399,0.0014511117,0.09184896000000001,0.5328052043914795,0.09326171875,1592,-1.273514948785305,0.10785291949287057,-0.001043681288138032,0.00022962240000000002,0.030983705073595047,-19.53,4248.78,,,,
83,4879,409600,400,0.0014843578,0.09182848,0.5105673670768738,0.063720703125,1596,-1.291793242096901,0.0840223366394639,-0.001524047227576375,0.00022957120000000002,0.021677719429135323,-19.49,4284.69,,,,
83,4891,410624,401,0.0020184543,0.091808,0.5244240760803223,0.115234375,1600,-1.3041323870420456,0.04966879729181528,-0.0008193497778847814,0.00022952,0.008437209762632847,-19.49,4284.69,,,,
83,4901,411648,402,0.0020005016,0.09178752000000001,0.6345669627189636,0.1337890625,1604,-1.2962155491113663,0.09070841129869223,-0.00045662253978662193,0.0002294688,0.021328747272491455,-19.44,4314.8,,,,
84,4912,412672,403,0.0020253179,0.09176704000000001,0.5312246084213257,0.07421875,1608,-1.2740341573953629,0.07327972911298275,-0.0025292443460784853,0.0002294176,0.014435885474085808,-19.4,4335.08,,,,
84,4922,413696,404,0.0023735967,0.09174656,0.5474607348442078,0.05712890625,1612,-1.2252855375409126,0.08780359337106347,-0.0009883104357868433,0.0002293664,0.019413620233535767,-19.37,4345.74,,,,
84,4933,414720,405,0.0015724128,0.09172608,0.4671536684036255,0.054443359375,1616,-1.2300482168793678,0.08030891674570739,0.0001692448859103024,0.0002293152,0.020977314561605453,-19.37,4345.74,,,,
84,4943,415744,406,0.0011371693,0.0917056,0.5030271410942078,0.161865234375,1620,-1.18104138225317,0.0759613593108952,-0.0028159533394500613,0.000229264,0.018245089799165726,-19.37,4345.74,,,,
84,4954,416768,407,0.0005729277,0.09168512000000001,0.41284602880477905,0.028076171875,1624,-1.2440612092614174,0.07736913836561143,-0.001807428925530985,0.0002292128,0.01400652527809143,-19.36,4353.53,,,,
84,4965,417792,408,0.0009994832,0.09166464,0.5507431030273438,0.05810546875,1628,-1.2825365662574768,0.07184912241064012,-0.00028434774139896035,0.00022916159999999998,0.02186257392168045,-19.36,4353.53,,,,
84,4975,418816,409,0.0015815267,0.09164416,0.5135132074356079,0.066162109375,1632,-1.2407368421554565,0.06499804160557687,-0.0009313528425991535,0.0002291104,0.012340158224105835,-19.35,4360.04,,,,
84,4986,419840,410,0.0014681446,0.09162368,0.36989593505859375,0.0380859375,1636,-1.2770274803042412,0.06612513703294098,-0.0010994342737831175,0.0002290592,0.019219428300857544,-19.37,4376.63,,,,
84,4996,420864,411,0.0018737987,0.0916032,0.6192798018455505,0.14599609375,1640,-1.2605432718992233,0.05892690131440759,-0.001774581498466432,0.000229008,0.008173096925020218,-19.34,4405.45,,,,
84,5007,421888,412,0.0012187639,0.09158272,0.531950831413269,0.0498046875,1644,-1.2805730551481247,0.0649209173861891,-0.0008928729221224785,0.0002289568,0.013227616436779499,-19.33,4420.83,,,,
84,5018,422912,413,0.0009769923,0.09156224,0.4848799705505371,0.1376953125,1648,-1.2645452469587326,0.07309049740433693,-0.001310108316829428,0.0002289056,0.016426071524620056,-19.33,4420.83,,,,
84,5029,423936,414,0.0012064402,0.09154176000000001,0.31122875213623047,0.142822265625,1652,-1.1971368789672852,0.0976266679354012,-0.002752114931354299,0.00022885440000000002,0.024341348558664322,-19.33,4420.83,,,,
84,5039,424960,415,0.0019326524,0.09152128000000001,0.5045442581176758,0.075927734375,1656,-1.2077561020851135,0.07410304341465235,-0.003631030209362507,0.0002288032,0.018130935728549957,-19.33,4420.83,,,,
,,425000,,0.0014777852,0.09150080000000001,0.44301867485046387,0.053955078125,1660,-1.2130122929811478,0.06807099026627839,0.000685293460264802,0.000228752,0.01546927448362112,,,7268.0,-2510.7066666,-19.8,7268.0
82,5135,425984,416,,,,,,,,,,,-19.33,4420.83,,,,
82,5146,427008,417,0.004730978,0.09148032,0.4761083722114563,0.251220703125,1664,-1.1970060765743256,0.07285115960985422,-0.0032412309083156288,0.0002287008,0.02224527671933174,-19.34,4423.13,,,,
83,5156,428032,418,0.0013913489,0.09145984000000001,0.5427911877632141,0.077880859375,1668,-1.1949713975191116,0.0815902603790164,-0.0023843942617531866,0.0002286496,0.018191054463386536,-19.29,4459.8,,,,
83,5167,429056,419,0.0015350303,0.09143936000000001,0.5080145001411438,0.12353515625,1672,-1.1776040345430374,0.08247791975736618,0.0013848932576365769,0.00022859840000000002,0.02792850323021412,-19.29,4470.42,,,,
83,5177,430080,420,0.0012178484,0.09141888000000001,0.5424213409423828,0.05517578125,1676,-1.1851555779576302,0.09149975003674626,-0.0012365295260678977,0.00022854720000000002,0.023534126579761505,-19.27,4499.54,,,,
83,5188,431104,421,0.0031897777,0.0913984,0.6449013948440552,0.16650390625,1680,-1.1257310584187508,0.06351496302522719,-0.002759422466624528,0.00022849600000000002,0.015489930287003517,-19.27,4499.54,,,,
83,5198,432128,422,0.0016753899,0.09137792,0.6400417685508728,0.07763671875,1684,-1.172110877931118,0.05900390422903001,-0.0006388259353116155,0.0002284448,0.009660175070166588,-19.23,4542.7,,,,
83,5208,433152,423,0.0013479583,0.09135744000000001,0.5344479084014893,0.065673828125,1688,-1.1873040050268173,0.07104148692451417,-0.0016799946315586567,0.0002283936,0.020729389041662216,-19.23,4553.37,,,,
83,5218,434176,424,0.0021645934,0.09133696000000001,0.31961148977279663,0.095458984375,1692,-1.1549367606639862,0.07713532913476229,7.086695404723287e-05,0.0002283424,0.0201897993683815,-19.23,4553.37,,,,
83,5228,435200,425,0.0012136216,0.09131648,0.32105565071105957,0.08837890625,1696,-1.1389749646186829,0.07516176579520106,-0.0013497090840246528,0.0002282912,0.018344024196267128,-19.23,4553.37,,,,
83,5239,436224,426,0.0007022806,0.091296,0.4545077681541443,0.024658203125,1700,-1.1537493169307709,0.06326743285171688,-0.002157278184313327,0.00022824,0.00784820131957531,-19.23,4553.37,,,,
83,5249,437248,427,0.0010821846,0.09127552,0.3077436685562134,0.024658203125,1704,-1.1395043730735779,0.091384366620332,-0.0008997249533422291,0.0002281888,0.027270328253507614,-19.21,4556.63,,,,
83,5259,438272,428,0.0014875622,0.09125504000000001,0.40371787548065186,0.086181640625,1708,-1.1777887120842934,0.07252316898666322,-0.00024244285305030644,0.0002281376,0.01372196152806282,-19.2,4575.42,,,,
83,5269,439296,429,0.0017583205,0.09123456,0.49392127990722656,0.074951171875,1712,-1.1715130358934402,0.06845731753855944,-0.002988875115988776,0.0002280864,0.014725730754435062,-19.2,4575.42,,,,
83,5280,440320,430,0.0010582228,0.09121408,0.31078672409057617,0.0390625,1716,-1.1648866757750511,0.08259638864547014,-0.0019124043465126306,0.0002280352,0.025352448225021362,-19.2,4575.42,,,,
83,5290,441344,431,0.0028138566,0.0911936,0.44650179147720337,0.12744140625,1720,-1.1377689093351364,0.0763373444788158,-0.0038375328294932842,0.000227984,0.0180523619055748,-19.2,4575.42,,,,
83,5301,442368,432,0.0008441654,0.09117312,0.43013709783554077,0.0400390625,1724,-1.1860509738326073,0.10277040116488934,-0.0009724446863401681,0.0002279328,0.02896142564713955,-19.14,4624.12,,,,
83,5312,443392,433,0.002114661,0.09115264000000001,0.6783571839332581,0.041015625,1728,-1.167768694460392,0.05667319102212787,-0.005205368448514491,0.0002278816,0.002508305013179779,-19.1,4647.48,,,,
83,5322,444416,434,0.001134902,0.09113216,0.664232611656189,0.059326171875,1732,-1.136479027569294,0.05053915223106742,-0.0014041052490938455,0.0002278304,0.014249483123421669,-19.08,4675.12,,,,
83,5332,445440,435,0.0015955267,0.09111168000000001,0.3468970060348511,0.045166015625,1736,-1.127757951617241,0.08713011955842376,-0.0018395598162896931,0.00022777920000000002,0.018259387463331223,-19.08,4693.96,,,,
83,5343,446464,436,0.0025736562,0.0910912,0.5424920320510864,0.15087890625,1740,-1.0882362723350525,0.06736107310280204,-0.0027955172990914434,0.00022772799999999999,0.012420492246747017,-19.08,4693.96,,,,
83,5354,447488,437,0.0017118917,0.09107072000000001,0.4225371479988098,0.111083984375,1744,-1.0622019469738007,0.06760954204946756,-0.003084003255935386,0.0002276768,0.01659238152205944,-19.08,4693.96,,,,
83,5364,448512,438,0.0014302239,0.09105024,0.3860780596733093,0.09375,1748,-1.0306803062558174,0.07126733381301165,-0.00023006834089756012,0.0002276256,0.025965463370084763,-19.08,4693.96,,,,
83,5375,449536,439,0.0013926915,0.09102976000000002,0.5301340818405151,0.0419921875,1752,-1.0692114606499672,0.07609293889254332,-0.0017740378098096699,0.00022757440000000003,0.01158122532069683,-19.08,4693.96,,,,
