#{"t_start": 1752506645.752422, "env_id": "SafeCartPole-v0"}
r,l,t,c
19.0,19,1.407087,0.0
12.0,12,1.417358,0.0
38.0,38,1.449822,0.0
14.0,14,1.461874,0.0
31.0,31,1.488602,0.0
38.0,38,1.520901,0.0
28.0,28,1.544789,0.0
17.0,17,1.559312,0.0
19.0,19,1.575593,0.0
15.0,15,1.588401,0.0
55.0,55,1.635096,0.0
20.0,20,1.65223,0.0
10.0,10,1.660799,0.0
21.0,21,1.678752,0.0
16.0,16,1.69242,0.0
24.0,24,1.713325,0.0
14.0,14,1.725388,0.0
46.0,46,1.764607,0.0
14.0,14,1.776546,0.0
14.0,14,2.257821,0.0
20.0,20,2.274996,0.0
25.0,25,2.296257,0.0
27.0,27,2.319171,0.0
47.0,47,2.358979,0.0
17.0,17,2.37345,0.0
22.0,22,2.39209,0.0
17.0,17,2.406472,0.0
51.0,51,2.44968,0.0
23.0,23,2.469208,0.0
12.0,12,2.479472,0.0
12.0,12,2.489694,0.0
39.0,39,2.523002,0.0
56.0,56,2.570492,0.0
15.0,15,2.583189,0.0
36.0,36,2.613515,0.0
19.0,19,2.629758,0.0
17.0,17,2.644775,0.0
33.0,33,2.673879,0.0
16.0,16,2.688026,0.0
28.0,28,2.712559,0.0
21.0,21,2.730996,0.0
22.0,22,2.750356,0.0
13.0,13,2.761803,0.0
10.0,10,2.770682,0.0
21.0,21,2.789138,0.0
31.0,31,2.816391,0.0
44.0,44,2.855055,0.0
35.0,35,2.885539,0.0
21.0,21,2.903281,0.0
79.0,79,2.970028,0.0
25.0,25,2.991216,0.0
53.0,53,3.03592,0.0
40.0,40,3.069866,0.0
11.0,11,3.079262,0.0
15.0,15,3.091994,0.0
11.0,11,3.101341,0.0
9.0,9,3.10899,0.0
53.0,53,3.153627,0.0
23.0,23,3.173219,0.0
19.0,19,3.189245,0.0
21.0,21,3.206985,0.0
15.0,15,3.219655,0.0
21.0,21,3.23754,0.0
17.0,17,3.252269,0.0
14.0,14,3.264481,0.0
28.0,28,3.288465,0.0
17.0,17,3.303062,0.0
133.0,133,3.41617,0.0
43.0,43,3.452699,0.0
35.0,35,3.482477,0.0
15.0,15,3.495232,0.0
33.0,33,3.523097,0.0
17.0,17,3.537568,0.0
27.0,27,3.560412,0.0
36.0,36,3.590814,0.0
29.0,29,3.615272,0.0
45.0,45,3.65327,0.0
18.0,18,3.668489,0.0
50.0,50,3.710711,0.0
17.0,17,3.725063,0.0
10.0,10,3.733535,0.0
35.0,35,3.763008,0.0
20.0,20,3.779916,0.0
29.0,29,3.804348,0.0
13.0,13,3.815339,0.0
21.0,21,3.833055,0.0
22.0,22,3.851677,0.0
31.0,31,3.878051,0.0
17.0,17,3.892552,0.0
17.0,17,3.906942,0.0
18.0,18,3.922158,0.0
61.0,61,3.973732,0.0
23.0,23,3.993194,0.0
41.0,41,4.48157,0.0
14.0,14,4.493602,0.0
20.0,20,4.510511,0.0
33.0,33,4.538475,0.0
15.0,15,4.551232,0.0
45.0,45,4.589221,0.0
39.0,39,4.622216,0.0
13.0,13,4.6333,0.0
15.0,15,4.646006,0.0
28.0,28,4.66969,0.0
69.0,69,4.727896,0.0
39.0,39,4.760748,0.0
36.0,36,4.791125,0.0
47.0,47,4.831,0.0
20.0,20,4.848003,0.0
15.0,15,4.861047,0.0
45.0,45,4.90081,0.0
45.0,45,4.939483,0.0
21.0,21,4.95751,0.0
45.0,45,4.996196,0.0
34.0,34,5.025311,0.0
23.0,23,5.045045,0.0
38.0,38,5.077578,0.0
30.0,30,5.103208,0.0
23.0,23,5.122887,0.0
58.0,58,5.17203,0.0
18.0,18,5.187217,0.0
52.0,52,5.231146,0.0
24.0,24,5.251507,0.0
85.0,85,5.32407,0.0
37.0,37,5.355777,0.0
23.0,23,5.375587,0.0
35.0,35,5.405482,0.0
25.0,25,5.426845,0.0
27.0,27,5.449857,0.0
27.0,27,5.472794,0.0
45.0,45,5.510823,0.0
18.0,18,5.526079,0.0
13.0,13,5.537099,0.0
43.0,43,5.57351,0.0
79.0,79,5.64105,0.0
18.0,18,5.656439,0.0
56.0,56,5.704606,0.0
57.0,57,5.753252,0.0
95.0,95,5.833904,15.0
32.0,32,5.861039,0.0
21.0,21,5.878893,0.0
18.0,18,5.89419,0.0
54.0,54,5.939909,0.0
148.0,148,6.065132,0.0
50.0,50,6.107367,0.0
21.0,21,6.125062,0.0
86.0,86,6.197477,0.0
33.0,33,6.681044,0.0
58.0,58,6.730275,0.0
17.0,17,6.744685,0.0
52.0,52,6.788635,0.0
28.0,28,6.812308,0.0
67.0,67,6.86894,0.0
21.0,21,6.886878,0.0
40.0,40,6.920716,0.0
55.0,55,6.967171,0.0
19.0,19,6.983316,0.0
121.0,121,7.085697,22.0
13.0,13,7.096794,0.0
15.0,15,7.109542,0.0
65.0,65,7.164457,0.0
135.0,135,7.278606,0.0
89.0,89,7.354749,0.0
80.0,80,7.423052,0.0
30.0,30,7.448621,0.0
40.0,40,7.482895,0.0
14.0,14,7.495151,0.0
121.0,121,7.601981,44.0
132.0,132,7.715822,0.0
60.0,60,7.767472,0.0
18.0,18,7.7831,0.0
26.0,26,7.805503,0.0
18.0,18,7.821033,0.0
44.0,44,7.858974,0.0
20.0,20,7.876325,0.0
25.0,25,7.897824,0.0
41.0,41,7.933099,0.0
111.0,111,8.027701,0.0
116.0,116,8.125941,35.0
28.0,28,8.149647,0.0
59.0,59,8.199521,0.0
27.0,27,8.222309,0.0
79.0,79,8.289062,0.0
29.0,29,8.313574,0.0
106.0,106,8.864574,0.0
200.0,200,9.034355,0.0
39.0,39,9.067742,0.0
85.0,85,9.139671,0.0
34.0,34,9.168427,0.0
42.0,42,9.204048,0.0
53.0,53,9.248921,0.0
76.0,76,9.313381,0.0
120.0,120,9.415925,26.0
68.0,68,9.474327,0.0
180.0,180,9.627176,41.0
59.0,59,9.677239,0.0
52.0,52,9.721369,0.0
69.0,69,9.780013,0.0
76.0,76,9.845717,8.0
107.0,107,9.936527,22.0
27.0,27,9.959399,0.0
159.0,159,10.094272,40.0
14.0,14,10.106149,0.0
66.0,66,10.161958,0.0
81.0,81,10.230318,0.0
61.0,61,10.281971,0.0
137.0,137,10.397985,0.0
97.0,97,10.479902,19.0
20.0,20,10.496892,0.0
68.0,68,10.554305,0.0
34.0,34,10.583154,0.0
134.0,134,11.204949,54.0
106.0,106,11.294513,0.0
120.0,120,11.396399,0.0
109.0,109,11.489754,0.0
60.0,60,11.540958,0.0
146.0,146,11.665484,0.0
154.0,154,11.79628,0.0
120.0,120,11.897777,23.0
24.0,24,11.918101,0.0
37.0,37,11.949447,0.0
97.0,97,12.031425,0.0
133.0,133,12.144156,56.0
100.0,100,12.228544,0.0
79.0,79,12.295156,0.0
149.0,149,12.420882,0.0
43.0,43,12.457142,0.0
124.0,124,12.561576,0.0
155.0,155,12.692441,0.0
118.0,118,12.791861,0.0
200.0,200,13.448068,30.0
52.0,52,13.493132,0.0
162.0,162,13.631422,38.0
182.0,182,13.78586,64.0
120.0,120,13.887218,21.0
197.0,197,14.053677,56.0
192.0,192,14.215523,0.0
177.0,177,14.364777,52.0
200.0,200,14.533664,0.0
200.0,200,14.702767,97.0
75.0,75,14.766365,0.0
200.0,200,14.935115,82.0
168.0,168,15.568411,48.0
36.0,36,15.599263,0.0
96.0,96,15.682539,6.0
188.0,188,15.844085,0.0
45.0,45,15.882771,0.0
200.0,200,16.054226,0.0
200.0,200,16.225925,0.0
187.0,187,16.386253,109.0
200.0,200,16.556813,25.0
200.0,200,16.727805,0.0
200.0,200,16.898615,0.0
170.0,170,17.043676,39.0
181.0,181,17.19797,0.0
90.0,90,17.274529,0.0
198.0,198,17.941174,0.0
200.0,200,18.111876,66.0
200.0,200,18.282555,101.0
140.0,140,18.402219,0.0
200.0,200,18.572744,20.0
126.0,126,18.680321,0.0
91.0,91,18.757846,17.0
195.0,195,18.923848,0.0
198.0,198,19.092405,4.0
200.0,200,19.262867,0.0
182.0,182,19.418339,66.0
200.0,200,20.07865,0.0
200.0,200,20.250303,0.0
200.0,200,20.421314,67.0
200.0,200,20.592193,11.0
191.0,191,20.756251,30.0
200.0,200,20.927252,0.0
200.0,200,21.098007,0.0
140.0,140,21.217661,0.0
200.0,200,21.388467,28.0
200.0,200,21.559332,49.0
200.0,200,21.731716,0.0
200.0,200,22.395193,57.0
75.0,75,22.45943,0.0
200.0,200,22.62998,27.0
200.0,200,22.800512,70.0
61.0,61,22.852866,0.0
200.0,200,23.023126,0.0
200.0,200,23.193727,3.0
200.0,200,23.364501,0.0
200.0,200,23.535005,0.0
200.0,200,23.706064,0.0
188.0,188,23.868156,55.0
200.0,200,24.532188,0.0
200.0,200,24.702792,0.0
200.0,200,24.873628,0.0
154.0,154,25.011954,40.0
199.0,199,25.192881,57.0
152.0,152,25.330593,0.0
200.0,200,25.511113,30.0
200.0,200,25.690254,0.0
200.0,200,25.863086,0.0
200.0,200,26.035352,0.0
200.0,200,26.206528,0.0
200.0,200,26.873456,0.0
200.0,200,27.044727,0.0
200.0,200,27.215474,0.0
200.0,200,27.386768,0.0
163.0,163,27.526332,68.0
200.0,200,27.696892,0.0
200.0,200,27.868891,0.0
200.0,200,28.040758,4.0
200.0,200,28.211969,17.0
200.0,200,28.382832,0.0
200.0,200,28.553727,0.0
200.0,200,29.218896,0.0
200.0,200,29.390004,18.0
200.0,200,29.561034,0.0
200.0,200,29.732036,88.0
200.0,200,29.903808,0.0
109.0,109,29.997532,20.0
200.0,200,30.168757,29.0
137.0,137,30.285797,10.0
200.0,200,30.456591,65.0
200.0,200,30.627826,0.0
200.0,200,30.799088,24.0
119.0,119,31.400504,21.0
200.0,200,31.570585,29.0
200.0,200,31.7416,0.0
200.0,200,31.912605,0.0
200.0,200,32.084337,53.0
200.0,200,32.25581,105.0
200.0,200,32.426147,0.0
188.0,188,32.586127,0.0
200.0,200,32.75614,47.0
197.0,197,32.923944,58.0
200.0,200,33.598465,0.0
200.0,200,33.769254,0.0
141.0,141,33.889626,25.0
200.0,200,34.061636,86.0
200.0,200,34.233243,0.0
200.0,200,34.404525,0.0
200.0,200,34.575073,0.0
200.0,200,34.745581,19.0
200.0,200,34.916342,18.0
200.0,200,35.086551,54.0
200.0,200,35.256873,83.0
197.0,197,35.930514,39.0
200.0,200,36.103075,0.0
200.0,200,36.275008,16.0
200.0,200,36.446407,38.0
200.0,200,36.61746,0.0
200.0,200,36.788844,8.0
200.0,200,36.959957,16.0
115.0,115,37.05804,25.0
114.0,114,37.155263,22.0
200.0,200,37.325852,33.0
145.0,145,37.44962,41.0
138.0,138,37.567254,37.0
200.0,200,38.24331,39.0
200.0,200,38.414265,52.0
145.0,145,38.537895,26.0
168.0,168,38.680748,39.0
200.0,200,38.850804,32.0
158.0,158,38.985676,32.0
200.0,200,39.155923,11.0
200.0,200,39.326294,0.0
200.0,200,39.496767,0.0
123.0,123,39.601768,31.0
187.0,187,39.761065,39.0
200.0,200,40.440847,0.0
200.0,200,40.611401,45.0
200.0,200,40.782313,0.0
200.0,200,40.953088,0.0
200.0,200,41.123419,0.0
200.0,200,41.293625,33.0
200.0,200,41.463469,0.0
112.0,112,41.559055,25.0
176.0,176,41.709107,0.0
145.0,145,41.832371,27.0
192.0,192,41.995733,0.0
200.0,200,42.674629,73.0
200.0,200,42.844816,22.0
156.0,156,42.978034,40.0
200.0,200,43.148005,35.0
200.0,200,43.318272,24.0
200.0,200,43.488528,0.0
200.0,200,43.658749,0.0
198.0,198,43.827195,33.0
200.0,200,43.997152,0.0
178.0,178,44.148929,37.0
173.0,173,44.297377,3.0
200.0,200,44.970695,12.0
200.0,200,45.140853,0.0
127.0,127,45.248848,0.0
200.0,200,45.418989,0.0
200.0,200,45.589422,0.0
164.0,164,45.73037,32.0
144.0,144,45.852713,38.0
200.0,200,46.023233,23.0
135.0,135,46.138236,34.0
200.0,200,46.309278,0.0
200.0,200,46.480375,0.0
200.0,200,47.157112,22.0
200.0,200,47.327199,5.0
200.0,200,47.497434,52.0
200.0,200,47.667523,0.0
200.0,200,47.83778,0.0
200.0,200,48.007966,0.0
200.0,200,48.178146,0.0
200.0,200,48.349588,43.0
200.0,200,48.520085,37.0
200.0,200,48.690277,47.0
191.0,191,49.360485,24.0
200.0,200,49.5308,0.0
200.0,200,49.701359,0.0
200.0,200,49.871616,0.0
178.0,178,50.023453,38.0
196.0,196,50.190004,57.0
200.0,200,50.360903,0.0
200.0,200,50.531889,0.0
200.0,200,50.703292,26.0
200.0,200,50.875251,23.0
200.0,200,51.045738,3.0
200.0,200,51.724537,43.0
200.0,200,51.894887,0.0
200.0,200,52.065442,65.0
161.0,161,52.203017,44.0
200.0,200,52.373617,0.0
200.0,200,52.544885,0.0
186.0,186,52.703732,66.0
200.0,200,52.873803,71.0
193.0,193,53.040545,67.0
183.0,183,53.200105,38.0
200.0,200,53.870717,0.0
200.0,200,54.041483,0.0
200.0,200,54.211864,0.0
200.0,200,54.382964,0.0
170.0,170,54.529091,61.0
200.0,200,54.701027,0.0
200.0,200,54.871825,0.0
200.0,200,55.042832,28.0
165.0,165,55.183718,63.0
200.0,200,55.354022,0.0
200.0,200,55.524296,0.0
187.0,187,56.188302,40.0
162.0,162,56.325976,40.0
200.0,200,56.496741,5.0
161.0,161,56.634189,35.0
200.0,200,56.804892,38.0
200.0,200,56.975962,0.0
200.0,200,57.146402,11.0
200.0,200,57.316485,31.0
161.0,161,57.453687,24.0
158.0,158,57.58792,22.0
200.0,200,57.757796,0.0
200.0,200,58.427688,0.0
200.0,200,58.599342,0.0
187.0,187,58.759282,64.0
147.0,147,58.884192,35.0
200.0,200,59.0541,13.0
196.0,196,59.220835,69.0
154.0,154,59.35175,47.0
200.0,200,59.52168,13.0
200.0,200,59.691798,11.0
143.0,143,59.813391,45.0
200.0,200,59.983465,0.0
163.0,163,60.628038,42.0
190.0,190,60.791121,54.0
200.0,200,60.962525,0.0
200.0,200,61.132982,21.0
200.0,200,61.303175,0.0
200.0,200,61.473486,0.0
200.0,200,61.643818,34.0
200.0,200,61.81444,33.0
200.0,200,61.984559,0.0
200.0,200,62.154828,0.0
200.0,200,62.325011,0.0
123.0,123,62.938154,39.0
167.0,167,63.080235,62.0
124.0,124,63.185875,30.0
200.0,200,63.356184,0.0
177.0,177,63.507126,47.0
200.0,200,63.677411,50.0
200.0,200,63.847382,0.0
200.0,200,64.017836,6.0
200.0,200,64.188345,41.0
200.0,200,64.358602,6.0
159.0,159,64.494432,26.0
200.0,200,65.179636,66.0
200.0,200,65.350322,22.0
200.0,200,65.520854,62.0
200.0,200,65.692167,0.0
200.0,200,65.863355,32.0
200.0,200,66.034044,15.0
200.0,200,66.204556,45.0
200.0,200,66.375166,15.0
200.0,200,66.549069,0.0
200.0,200,66.720475,0.0
200.0,200,67.404969,0.0
200.0,200,67.575673,0.0
200.0,200,67.74742,10.0
200.0,200,67.919001,43.0
200.0,200,68.092195,40.0
200.0,200,68.264197,0.0
200.0,200,68.435383,0.0
200.0,200,68.605743,0.0
200.0,200,68.777411,0.0
200.0,200,68.948753,1.0
200.0,200,69.119366,0.0
200.0,200,69.801342,0.0
200.0,200,69.971932,0.0
200.0,200,70.142298,0.0
200.0,200,70.313639,0.0
200.0,200,70.484808,0.0
200.0,200,70.656854,0.0
180.0,180,70.812105,84.0
200.0,200,70.983904,52.0
200.0,200,71.154962,0.0
200.0,200,71.325992,0.0
200.0,200,71.999918,0.0
200.0,200,72.170825,0.0
200.0,200,72.341008,0.0
200.0,200,72.511415,0.0
200.0,200,72.681521,0.0
200.0,200,72.853543,0.0
200.0,200,73.025784,0.0
200.0,200,73.197247,0.0
200.0,200,73.367889,0.0
200.0,200,73.538176,0.0
200.0,200,74.207249,0.0
200.0,200,74.377762,0.0
200.0,200,74.548271,0.0
200.0,200,74.71858,0.0
200.0,200,74.890171,0.0
200.0,200,75.06116,0.0
200.0,200,75.231791,0.0
200.0,200,75.402215,0.0
200.0,200,75.572557,0.0
200.0,200,75.743963,0.0
200.0,200,76.41142,0.0
200.0,200,76.581805,0.0
200.0,200,76.752643,0.0
200.0,200,76.924747,0.0
200.0,200,77.097054,0.0
200.0,200,77.267275,0.0
200.0,200,77.437698,0.0
197.0,197,77.60565,0.0
200.0,200,77.775384,0.0
200.0,200,77.945387,0.0
200.0,200,78.115591,0.0
189.0,189,78.777306,0.0
200.0,200,78.947852,0.0
200.0,200,79.119451,0.0
123.0,123,79.224425,0.0
200.0,200,79.394574,0.0
195.0,195,79.560672,0.0
200.0,200,79.730379,0.0
200.0,200,79.900647,0.0
200.0,200,80.070957,0.0
200.0,200,80.241103,0.0
200.0,200,80.920344,0.0
200.0,200,81.102739,0.0
200.0,200,81.28362,0.0
200.0,200,81.46344,0.0
200.0,200,81.643234,1.0
200.0,200,81.823513,0.0
200.0,200,82.003302,0.0
200.0,200,82.182661,6.0
200.0,200,82.362225,0.0
200.0,200,82.541917,0.0
200.0,200,82.721718,0.0
200.0,200,83.458521,2.0
200.0,200,83.639771,0.0
200.0,200,83.810938,0.0
200.0,200,83.981633,0.0
200.0,200,84.153957,0.0
200.0,200,84.324389,0.0
200.0,200,84.494834,0.0
200.0,200,84.665177,0.0
200.0,200,84.83533,0.0
200.0,200,85.006055,0.0
200.0,200,85.693049,15.0
200.0,200,85.866958,0.0
200.0,200,86.046942,0.0
200.0,200,86.224753,0.0
84.0,84,86.299196,0.0
200.0,200,86.475697,0.0
200.0,200,86.653114,0.0
200.0,200,86.829964,0.0
200.0,200,87.006455,0.0
200.0,200,87.184443,0.0
200.0,200,87.36294,0.0
200.0,200,88.040612,0.0
200.0,200,88.217652,0.0
200.0,200,88.392379,0.0
200.0,200,88.562557,0.0
200.0,200,88.732873,0.0
200.0,200,88.902913,0.0
200.0,200,89.072905,0.0
200.0,200,89.244541,0.0
200.0,200,89.416528,0.0
200.0,200,89.5878,0.0
200.0,200,90.258069,0.0
200.0,200,90.428305,0.0
200.0,200,90.598462,0.0
200.0,200,90.769693,0.0
200.0,200,90.940315,0.0
200.0,200,91.110681,0.0
200.0,200,91.281659,0.0
200.0,200,91.45385,0.0
200.0,200,91.624877,0.0
200.0,200,91.79573,0.0
200.0,200,92.461721,0.0
200.0,200,92.632024,0.0
200.0,200,92.802013,0.0
200.0,200,92.972347,0.0
200.0,200,93.142294,0.0
200.0,200,93.316117,0.0
200.0,200,93.486971,0.0
200.0,200,93.657394,0.0
200.0,200,93.827744,0.0
200.0,200,93.998028,0.0
200.0,200,94.66309,0.0
200.0,200,94.83369,0.0
200.0,200,95.004488,0.0
200.0,200,95.175011,0.0
200.0,200,95.34698,0.0
200.0,200,95.518639,0.0
200.0,200,95.690909,0.0
200.0,200,95.862593,0.0
200.0,200,96.033095,0.0
200.0,200,96.203875,0.0
200.0,200,96.374221,0.0
200.0,200,97.039824,0.0
200.0,200,97.210162,0.0
200.0,200,97.381469,0.0
200.0,200,97.552552,0.0
200.0,200,97.723291,0.0
200.0,200,97.893609,0.0
200.0,200,98.063855,0.0
200.0,200,98.233899,0.0
200.0,200,98.403818,0.0
200.0,200,98.573801,0.0
200.0,200,99.237419,0.0
200.0,200,99.408893,0.0
200.0,200,99.580877,0.0
200.0,200,99.752301,0.0
200.0,200,99.922802,0.0
200.0,200,100.093295,0.0
200.0,200,100.263519,0.0
200.0,200,100.4337,0.0
200.0,200,100.603958,7.0
200.0,200,100.775096,0.0
200.0,200,101.441673,0.0
200.0,200,101.612456,0.0
200.0,200,101.783768,0.0
200.0,200,101.954882,0.0
200.0,200,102.125922,0.0
200.0,200,102.296144,0.0
200.0,200,102.466235,0.0
200.0,200,102.636792,0.0
200.0,200,102.806993,0.0
200.0,200,102.977213,0.0
200.0,200,103.64526,0.0
200.0,200,103.816906,0.0
200.0,200,103.987378,0.0
200.0,200,104.157804,0.0
200.0,200,104.332345,0.0
200.0,200,104.508485,0.0
200.0,200,104.68062,0.0
200.0,200,104.851802,0.0
200.0,200,105.022565,0.0
200.0,200,105.192946,0.0
200.0,200,105.363247,0.0
200.0,200,106.03833,0.0
200.0,200,106.21846,0.0
200.0,200,106.397946,0.0
200.0,200,106.577724,0.0
200.0,200,106.757687,0.0
200.0,200,106.937281,0.0
200.0,200,107.116759,0.0
200.0,200,107.296766,0.0
200.0,200,107.47658,0.0
200.0,200,107.657981,0.0
200.0,200,108.330011,0.0
200.0,200,108.500574,0.0
200.0,200,108.670602,0.0
200.0,200,108.841095,0.0
200.0,200,109.01193,0.0
200.0,200,109.182284,0.0
200.0,200,109.352483,0.0
200.0,200,109.522973,0.0
200.0,200,109.696944,0.0
200.0,200,109.876473,0.0
200.0,200,110.543341,0.0
200.0,200,110.714766,0.0
200.0,200,110.885497,0.0
200.0,200,111.056006,0.0
200.0,200,111.226519,0.0
200.0,200,111.397972,0.0
200.0,200,111.568658,0.0
200.0,200,111.74304,0.0
200.0,200,111.913684,0.0
200.0,200,112.084451,0.0
200.0,200,112.748914,0.0
200.0,200,112.919719,0.0
200.0,200,113.091295,0.0
192.0,192,113.255131,0.0
200.0,200,113.425509,0.0
200.0,200,113.596202,0.0
200.0,200,113.768065,0.0
200.0,200,113.939303,0.0
200.0,200,114.110121,0.0
200.0,200,114.281005,0.0
200.0,200,114.451296,0.0
200.0,200,115.119732,0.0
200.0,200,115.289975,0.0
200.0,200,115.460423,0.0
200.0,200,115.631123,0.0
200.0,200,115.803364,0.0
200.0,200,115.980896,27.0
200.0,200,116.158655,0.0
200.0,200,116.335124,0.0
200.0,200,116.507509,0.0
200.0,200,116.678024,0.0
200.0,200,117.363563,5.0
200.0,200,117.54308,0.0
200.0,200,117.722684,0.0
200.0,200,117.90283,0.0
200.0,200,118.082795,0.0
200.0,200,118.262273,0.0
200.0,200,118.44158,0.0
200.0,200,118.621295,0.0
200.0,200,118.800689,0.0
200.0,200,118.980224,0.0
200.0,200,119.663541,0.0
200.0,200,119.834623,0.0
200.0,200,120.005033,0.0
200.0,200,120.175257,0.0
200.0,200,120.345084,0.0
200.0,200,120.515109,0.0
200.0,200,120.685738,0.0
200.0,200,120.855875,0.0
200.0,200,121.026462,0.0
200.0,200,121.196481,0.0
200.0,200,121.872366,0.0
200.0,200,122.043242,0.0
200.0,200,122.213708,0.0
200.0,200,122.38352,0.0
200.0,200,122.553631,0.0
200.0,200,122.723693,0.0
200.0,200,122.893339,0.0
200.0,200,123.06337,0.0
200.0,200,123.233518,14.0
200.0,200,123.403495,0.0
200.0,200,123.573771,0.0
200.0,200,124.248195,0.0
200.0,200,124.418418,0.0
200.0,200,124.589129,0.0
200.0,200,124.759816,0.0
200.0,200,124.930246,0.0
200.0,200,125.100465,0.0
200.0,200,125.270655,0.0
200.0,200,125.440894,0.0
200.0,200,125.611231,0.0
200.0,200,125.783262,0.0
200.0,200,126.45366,0.0
200.0,200,126.624241,0.0
200.0,200,126.795058,0.0
200.0,200,126.965325,0.0
200.0,200,127.135609,0.0
200.0,200,127.30609,0.0
200.0,200,127.47632,2.0
200.0,200,127.64661,0.0
200.0,200,127.816656,0.0
200.0,200,127.993311,0.0
200.0,200,128.668042,0.0
200.0,200,128.838475,0.0
200.0,200,129.008677,0.0
200.0,200,129.178809,0.0
200.0,200,129.34906,0.0
200.0,200,129.519178,0.0
200.0,200,129.689391,0.0
200.0,200,129.859668,0.0
200.0,200,130.030828,0.0
200.0,200,130.201863,0.0
200.0,200,130.870114,0.0
200.0,200,131.040659,0.0
200.0,200,131.210991,0.0
200.0,200,131.381657,0.0
200.0,200,131.552163,0.0
200.0,200,131.723052,0.0
200.0,200,131.892981,0.0
200.0,200,132.066703,0.0
200.0,200,132.23733,0.0
200.0,200,132.407795,0.0
200.0,200,132.577887,0.0
200.0,200,133.243846,0.0
200.0,200,133.414309,0.0
200.0,200,133.584618,0.0
200.0,200,133.755079,0.0
200.0,200,133.925355,0.0
200.0,200,134.099428,0.0
200.0,200,134.270743,0.0
200.0,200,134.44119,0.0
200.0,200,134.611419,0.0
200.0,200,134.781839,0.0
200.0,200,135.449815,0.0
200.0,200,135.620228,0.0
200.0,200,135.791123,0.0
200.0,200,135.961465,0.0
200.0,200,136.132751,5.0
200.0,200,136.304749,0.0
200.0,200,136.475503,0.0
200.0,200,136.645952,0.0
200.0,200,136.81649,0.0
200.0,200,136.98667,0.0
200.0,200,137.652738,0.0
200.0,200,137.822921,0.0
200.0,200,137.994604,0.0
200.0,200,138.167146,0.0
200.0,200,138.340084,0.0
200.0,200,138.512303,0.0
200.0,200,138.683197,0.0
200.0,200,138.853598,0.0
200.0,200,139.023668,0.0
200.0,200,139.194019,0.0
200.0,200,139.859697,0.0
200.0,200,140.030421,0.0
200.0,200,140.201035,0.0
200.0,200,140.372488,0.0
200.0,200,140.543607,0.0
200.0,200,140.715496,0.0
200.0,200,140.887022,0.0
200.0,200,141.058704,0.0
200.0,200,141.229317,0.0
200.0,200,141.399674,0.0
200.0,200,141.570074,0.0
200.0,200,142.236322,0.0
200.0,200,142.409531,0.0
200.0,200,142.581051,0.0
200.0,200,142.752967,0.0
200.0,200,142.924531,0.0
200.0,200,143.097178,0.0
200.0,200,143.269139,0.0
200.0,200,143.441812,0.0
200.0,200,143.613761,0.0
200.0,200,143.785342,0.0
200.0,200,144.455198,0.0
200.0,200,144.626163,0.0
200.0,200,144.796849,0.0
200.0,200,144.968093,0.0
200.0,200,145.139102,0.0
200.0,200,145.310118,0.0
