time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/clip_fraction,train/entropy_loss,train/loss,train/value_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_ep_length
101,61440,605,60,0.02294921875,-1.5492395386099815,-0.02265515923500061,0.0014277898790169274,0.0002469792,236,0.9385669231414795,0.09879168,0.001262232,-0.002324008324649185,3371.3380281690143,-34.62957759154931,,,,
102,62464,608,61,0.011474609375,-1.6250574514269829,-0.017414286732673645,0.000226699692461807,0.000246928,240,0.9574617743492126,0.0987712,0.00020992011,1.6226258594542742e-06,3371.3611111111113,-34.162500125,,,,
103,63488,611,62,0.197998046875,-1.5627240911126137,0.01809336431324482,0.07052127830684185,0.0002468768,244,0.0585479736328125,0.09875072000000001,0.00297101,-0.0003809299669228494,3371.3611111111113,-34.162500125,,,,
105,64512,614,63,0.0546875,-1.5756883323192596,-0.019951414316892624,4.0065700318336894e-05,0.00024682560000000004,248,-4.28390645980835,0.09873024000000001,0.0012978081,-0.0018246500403620303,3371.3611111111113,-34.162500125,,,,
106,65536,617,64,0.075927734375,-1.5774690359830856,0.0005661305040121078,0.02980500372359529,0.00024677440000000003,252,0.012443244457244873,0.09870976000000001,0.0019731952,-0.003016598173417151,3371.3611111111113,-34.162500125,,,,
107,66560,619,65,0.023681640625,-1.579396776854992,-0.01469720620661974,0.00026438471320489043,0.00024672320000000003,256,-1.7080368995666504,0.09868928,0.00051197,0.0005044975550845265,3370.4324324324325,-33.28828840540541,,,,
108,67584,622,66,0.027099609375,-1.572793997824192,-0.017189200967550278,7.819745576398418e-05,0.000246672,260,0.9937191605567932,0.0986688,0.0003605761,0.0003162638458888978,3365.974683544304,-31.24894527848102,,,,
109,68608,625,67,0.023193359375,-1.512394480407238,-0.013607880100607872,0.00010676287638489157,0.0002466208,264,0.9960169196128845,0.09864832000000001,0.0015216336,-0.0006308521260507405,3365.75,-30.878750125000003,,,,
110,69632,627,68,0.058349609375,-1.5068327337503433,-0.017605455592274666,0.00011912846093764529,0.0002465696,268,0.995813250541687,0.09862784000000001,0.0021705262,-0.0006542483461089432,3365.75,-30.878750125000003,,,,
112,70656,630,69,0.05322265625,-1.4550803676247597,-0.01680051162838936,0.00013104952836329176,0.0002465184,272,0.9474669098854065,0.09860736,0.0022351146,-0.0010844760690815747,3365.75,-30.878750125000003,,,,
113,71680,632,70,0.16064453125,-1.4309638664126396,-0.018382638692855835,0.00014709726633554965,0.0002464672,276,-3.3111205101013184,0.09858688,0.001925362,-0.0029035785410087556,3365.75,-30.878750125000003,,,,
114,72704,635,71,0.05615234375,-1.4274818524718285,-0.006322166882455349,6.71209127176553e-05,0.000246416,280,-3.644686698913574,0.0985664,0.0018475439,-0.00036932446528226137,3364.938271604938,-30.50987666666667,,,,
115,73728,637,72,0.017333984375,-1.434905782341957,-0.013675685971975327,0.00011373960091987101,0.0002463648,284,0.9800422787666321,0.09854592000000001,0.00057559315,0.00015548794181086123,3362.9883720930234,-28.797286953488378,,,,
116,74752,639,73,0.036865234375,-1.4300086572766304,-0.007822997868061066,0.00010706166040108656,0.0002463136,288,0.9976468086242676,0.09852544,0.0019704923,0.0009248404821846634,3363.0919540229884,-28.478544195402307,,,,
,75000,,,0.051025390625,-1.4316106215119362,-0.01712774485349655,8.65355389692013e-05,0.0002462624,292,0.9941536784172058,0.09850496,0.0011334275,-0.001278965617530048,,,-2.4733334000000005,3056.0,-21.0,3056.0
130,75776,580,74,,,,,,,,,,,3362.9204545454545,-28.166288011363637,,,,
131,76800,583,75,0.031494140625,-1.413141205906868,-0.01085716113448143,0.00010427364122733707,0.0002462112,296,0.9957431554794312,0.09848448,0.0010073389,0.0005561505386140198,3362.9204545454545,-28.166288011363637,,,,
132,77824,586,76,0.070068359375,-1.3728488981723785,-0.010518628172576427,8.029451419133693e-05,0.00024616,300,-3.1039867401123047,0.098464,0.0019654662,0.001394656312186271,3362.9204545454545,-28.166288011363637,,,,
133,78848,588,77,0.04296875,-1.2955935895442963,-0.012236260809004307,5.2907705367033486e-05,0.0002461088,304,-6.4232354164123535,0.09844352,0.0009762244,8.830975275486708e-06,3362.1685393258426,-27.861797887640453,,,,
135,79872,590,78,0.0625,-1.3183001726865768,-0.0139540433883667,0.0001440232663298957,0.0002460576,308,0.9870220422744751,0.09842304,0.0009322701,-0.0006436782714445144,3358.901098901099,-27.27216130769231,,,,
136,80896,593,79,0.06396484375,-1.2799426540732384,-0.01356116496026516,0.00034962093582180387,0.00024600640000000003,312,0.9957125186920166,0.09840256000000001,0.001797076,0.0012294253101572394,3362.2105263157896,-26.16807031578948,,,,
137,81920,595,80,0.05126953125,-1.309997297823429,-0.017828723415732384,0.00026129174784728093,0.0002459552,316,0.9910349249839783,0.09838208000000001,0.0018519803,0.0002408791333436966,3361.5208333333335,-25.905902916666673,,,,
138,82944,597,81,0.099365234375,-1.3756390139460564,-0.017557041719555855,8.0405190374222e-05,0.000245904,320,0.9945284724235535,0.09836160000000001,0.0019225636,-0.0015728064463473856,3361.5208333333335,-25.905902916666673,,,,
139,83968,600,82,0.12060546875,-1.414224959909916,-0.017929738387465477,0.0001499985403370374,0.0002458528,324,-2.386176347732544,0.09834112,0.0023865174,-0.0035914459731429815,3361.5208333333335,-25.905902916666673,,,,
141,84992,602,83,0.0419921875,-1.398874893784523,-0.015696212649345398,6.434847614400496e-05,0.0002458016,328,-2.556032180786133,0.09832064000000001,0.00033075467,0.00022095016902312636,3361.5208333333335,-25.905902916666673,,,,
142,86016,604,84,0.04296875,-1.4140075743198395,-0.016804058104753494,0.00020652353009609214,0.0002457504,332,-2.9719247817993164,0.09830016000000001,0.0015159638,0.0001240928249899298,3357.816326530612,-25.39829945918368,,,,
143,87040,606,85,0.034912109375,-1.4419043362140656,-0.015735039487481117,0.0001792182440567558,0.0002456992,336,0.9717882871627808,0.09827968000000001,0.0007506975,-7.159600500017405e-05,3358.42,-20.499000140000007,,,,
144,88064,609,86,0.004150390625,-1.4407155811786652,-0.014434915035963058,0.00010017763270298019,0.000245648,340,0.9915607571601868,0.0982592,0.00057344284,-0.00022566624102182686,3360.22,-14.355000140000001,,,,
145,89088,611,87,0.0322265625,-1.4393544867634773,-0.009429645724594593,2.290942961735709e-05,0.0002455968,344,0.9958478808403015,0.09823872,0.002141357,-0.00011208435171283782,3360.59,-12.988000140000002,,,,
146,90112,613,88,0.077392578125,-1.4935044944286346,-0.021911149844527245,0.00025390608311681717,0.0002455456,348,0.9953725934028625,0.09821824000000001,0.002002394,-0.0009894155082292855,3360.59,-12.988000140000002,,,,
148,91136,615,89,0.02978515625,-1.5105378180742264,-0.017018286511301994,2.32458206710362e-05,0.0002454944,352,-3.4301047325134277,0.09819776000000001,0.0018593706,7.139865192584693e-05,3360.59,-12.988000140000002,,,,
149,92160,617,90,0.094970703125,-1.4818735644221306,-0.02436681091785431,5.395165993604678e-05,0.0002454432,356,-1.9673128128051758,0.09817728,0.0035907715,-0.003171132120769471,3355.76,-9.665000140000004,,,,
150,93184,619,91,0.021484375,-1.4758179634809494,-0.01659146510064602,0.00011988157075393246,0.000245392,360,0.9906120300292969,0.0981568,0.0008413166,-0.00015777979569975287,3349.58,-4.53600014,,,,
151,94208,621,92,0.030517578125,-1.4998574331402779,-0.015031110495328903,0.00022085648947722802,0.0002453408,364,0.9966671466827393,0.09813632,0.0012701126,0.00026791729032993317,3346.46,-2.4756668099999994,,,,
152,95232,623,93,0.145263671875,-1.5183363184332848,-0.020549854263663292,0.0005473483768128062,0.0002452896,368,0.9969030618667603,0.09811584000000001,0.0015771494,-0.0008254625427071005,3349.66,-2.4616668099999996,,,,
154,96256,625,94,0.027099609375,-1.5339886248111725,-0.021815961226820946,0.0005958410729363095,0.0002452384,372,0.9867101907730103,0.09809536,0.0029334677,0.006256453751120716,3349.66,-2.4616668099999996,,,,
155,97280,626,95,0.00439453125,-1.5575465112924576,-0.021874699741601944,8.639982570457505e-05,0.0002451872,376,-4.902649402618408,0.09807488,0.0019405598,-0.00022775307297706604,3349.66,-2.4616668099999996,,,,
156,98304,628,96,0.11865234375,-1.545875534415245,-0.02172745391726494,4.254210193721519e-05,0.000245136,380,-2.0525989532470703,0.0980544,0.003527312,-0.0018237716285511851,3352.02,-2.461333479999999,,,,
157,99328,630,97,0.04833984375,-1.5336235538125038,-0.011452780105173588,0.00041132567309887236,0.0002450848,384,0.9163235425949097,0.09803392,0.0012940833,-0.001993012032471597,3344.82,-1.55033348,,,,
,100000,,,0.018798828125,-1.5589935556054115,-0.020046276971697807,0.00028647475625120933,0.0002450336,388,0.9561930894851685,0.09801344000000001,0.0012193047,-0.001434343692380935,,,-2.4600002000000005,3056.0,-21.0,3056.0
171,100352,586,98,,,,,,,,,,,3342.61,-1.5366668199999998,,,,
172,101376,588,99,0.021728515625,-1.573115088045597,-0.021572068333625793,0.00017324615009783884,0.0002449824,392,0.9880170226097107,0.09799296,0.0010910432,-0.001651231141295284,3344.29,-1.5360001499999998,,,,
173,102400,589,100,0.0341796875,-1.5629448145627975,-0.013960965909063816,0.00011742073104414885,0.0002449312,396,0.9931284189224243,0.09797248,0.00071416446,-0.002525053743738681,3350.09,-1.5360001499999998,,,,
174,103424,591,101,0.024658203125,-1.571675330400467,-0.02330106683075428,0.00011531486870808294,0.00024488,400,0.9754589796066284,0.097952,0.0007754121,-0.00022599915973842144,3350.09,-1.5360001499999998,,,,
175,104448,593,102,0.0234375,-1.6034980490803719,-0.01942778378725052,3.2916272743932495e-05,0.0002448288,404,-2.31913423538208,0.09793152000000001,0.0009683595,-0.00039019068935886025,3350.09,-1.5360001499999998,,,,
177,105472,595,103,0.085205078125,-1.6274548023939133,-0.019443757832050323,2.892314648761385e-05,0.0002447776,408,-1.3734025955200195,0.09791104,0.0021951632,-0.0020236328127793968,3345.93,-1.36433349,,,,
178,106496,597,104,0.1171875,-1.5882848352193832,-0.00026640668511390686,0.04729475168278441,0.00024472640000000004,412,0.1580943465232849,0.09789056000000002,0.0022187443,-0.004762427939567715,3345.93,-1.36500016,,,,
179,107520,599,105,0.0322265625,-1.6077383309602737,-0.02209356613457203,0.0003298947342500469,0.00024467520000000004,416,0.9880464673042297,0.09787008000000001,0.0013129895,-0.00156053074169904,3345.93,-1.36500016,,,,
180,108544,601,106,0.064453125,-1.610653005540371,-0.022362077608704567,0.00014784493652086894,0.00024462400000000003,420,0.9781937599182129,0.09784960000000001,0.003157975,-0.001970195851754397,3356.68,-1.3510001600000001,,,,
181,109568,602,107,0.118896484375,-1.631049983203411,-0.017360296100378036,0.0001965891335089509,0.00024457280000000003,424,0.9912721514701843,0.09782912,0.0020987848,-0.001679014414548874,3358.41,-1.35166683,,,,
182,110592,604,108,0.072265625,-1.5810791030526161,-0.01758415251970291,0.00023068124835390336,0.00024452160000000003,428,0.9691992402076721,0.09780864,0.001293605,0.0016949332202784717,3358.41,-1.35166683,,,,
184,111616,606,109,0.01220703125,-1.6233240365982056,-0.016234688460826874,1.9990431553651433e-05,0.0002444704,432,-0.5763604640960693,0.09778816000000001,0.0010693765,8.190725930035114e-05,3358.25,-1.35166683,,,,
185,112640,607,110,0.062744140625,-1.5893224701285362,-0.01526920311152935,0.00013213088107022486,0.0002444192,436,0.980737030506134,0.09776768000000001,0.001109605,-0.0018512474198359996,3355.61,-1.3513335,,,,
186,113664,609,111,0.12255859375,-1.5624955892562866,0.002497514709830284,0.05845302203670144,0.000244368,440,0.22226399183273315,0.0977472,0.006100432,-0.004139154159929603,3354.94,-1.3506668299999998,,,,
187,114688,611,112,0.162109375,-1.5306572541594505,-0.016167528927326202,0.0004428330307746364,0.0002443168,444,0.871489405632019,0.09772672,0.0037086173,-0.0037636146298609674,3354.94,-1.3513335,,,,
188,115712,612,113,0.0146484375,-1.5579250827431679,-0.021064510568976402,0.00013652468214786495,0.0002442656,448,0.9823613166809082,0.09770624,0.0006968581,-0.0005844646948389709,3356.7,-1.3513335,,,,
189,116736,614,114,0.01318359375,-1.5242456421256065,-0.02129744365811348,9.360590297546878e-05,0.0002442144,452,0.9906332492828369,0.09768576000000001,0.0037356939,-0.0027417460514698178,3356.62,-1.29366683,,,,
191,117760,616,115,0.05517578125,-1.506953775882721,-0.020616764202713966,5.331335671598936e-05,0.0002441632,456,0.993319034576416,0.09766528000000001,0.0021951045,-0.001498961471952498,3356.62,-1.29366683,,,,
192,118784,617,116,0.027099609375,-1.484888419508934,-0.020363274961709976,0.00019449775061275432,0.000244112,460,-0.41775310039520264,0.0976448,0.0010498557,-3.8501457311213017e-07,3358.44,-1.2936668299999996,,,,
193,119808,619,117,0.125244140625,-1.4917144998908043,-0.009674751199781895,0.0001411660813346316,0.0002440608,464,0.9881570339202881,0.09762432,0.0043212343,-0.0016912634600885212,3358.62,-1.2906668300000002,,,,
194,120832,620,118,0.125,-1.4926662296056747,-0.020326752215623856,6.548064220623928e-05,0.0002440096,468,0.9833807349205017,0.09760384,0.0024567165,-0.001704029447864741,3360.83,-1.29066683,,,,
195,121856,622,119,0.089599609375,-1.4853704273700714,-0.01792798563838005,0.0001323588488162386,0.00024395839999999998,472,0.9960498809814453,0.09758336000000001,0.001062738,-0.002700930868741125,3364.48,-1.29000016,,,,
197,122880,623,120,0.009521484375,-1.4878238141536713,-0.019055280834436417,0.00018701298176893033,0.0002439072,476,0.9864344596862793,0.09756288,0.0011647034,0.0005419306107796729,3365.41,-1.28933349,,,,
198,123904,625,121,0.052490234375,-1.4870681911706924,-0.014961043372750282,0.00016038975468291028,0.000243856,480,0.9866108298301697,0.0975424,0.001972404,-0.0011912042973563075,3365.41,-1.28933349,,,,
199,124928,626,122,0.155517578125,-1.4611053988337517,-0.016601230949163437,5.2870027502649464e-05,0.0002438048,484,-1.4854035377502441,0.09752192,0.0023473306,-0.0015832340286578983,3363.73,-1.27733349,,,,
,125000,,,0.16943359375,-1.4763086065649986,-0.022786738350987434,0.00042764125691974186,0.0002437536,488,0.9101467728614807,0.09750144,0.0037644997,-0.0005597923300229013,,,-2.4866668000000005,3056.0,-21.0,3056.0
212,125952,591,123,,,,,,,,,,,3363.73,-1.27733349,,,,
214,126976,592,124,0.035400390625,-1.4727244451642036,-0.016358498483896255,0.00020780593899871747,0.0002437024,492,-1.5749590396881104,0.09748096,0.0014843396,1.951499143615365e-06,3362.57,-1.2346668299999999,,,,
215,128000,594,125,0.081298828125,-1.5176033303141594,-0.01927408017218113,0.010017647264703555,0.00024365120000000002,496,0.5234386920928955,0.09746048000000002,0.0060505574,-0.0013785173941869289,3363.28,-1.2350001599999998,,,,
216,129024,595,126,0.05908203125,-1.5822524726390839,-0.014946697279810905,0.0015922159568617644,0.0002436,500,0.7929607629776001,0.09744000000000001,0.0023862028,-0.0005595244583673775,3362.8,-1.23433349,,,,
