time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/entropy_loss,train/loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_object_reward
90,436224,4809,426,-1.310679316520691,0.00849083811044693,0.06368858437053859,0.091296,0.548140287399292,-0.0017789150588214397,1700,0.003059871,0.00022824,0.16650390625,-19.24,4483.7,,,,
90,437248,4819,427,-1.3097418621182442,0.029700830578804016,0.10655508935451508,0.09127552,0.4961341619491577,-0.0017112475470639765,1704,0.0017664935,0.0002281888,0.08251953125,-19.24,4483.7,,,,
90,438272,4829,428,-1.3221766129136086,0.014486802741885185,0.07167571457102895,0.09125504000000001,0.6335039138793945,-0.0008944968285504729,1708,0.002161893,0.0002281376,0.0830078125,-19.25,4482.02,,,,
90,439296,4839,429,-1.3121840953826904,0.03823178634047508,0.09701682906597853,0.09123456,0.628454327583313,-0.0004234894586261362,1712,0.0008679784,0.0002280864,0.009521484375,-19.21,4488.04,,,,
90,440320,4850,430,-1.3226146772503853,0.0011313771829009056,0.04268966941162944,0.09121408,0.7580690383911133,-0.002406709420029074,1716,0.0020148053,0.0002280352,0.05029296875,-19.19,4493.52,,,,
90,441344,4860,431,-1.2903604805469513,0.010100137442350388,0.07570357853546739,0.0911936,0.5006624460220337,-0.0030084318132139742,1720,0.0010709452,0.000227984,0.05859375,-19.19,4493.52,,,,
90,442368,4870,432,-1.3281784728169441,0.006041804328560829,0.057361398823559284,0.09117312,0.6392924785614014,-0.0026581917190924287,1724,0.001847062,0.0002279328,0.09375,-19.16,4520.5,,,,
90,443392,4880,433,-1.3275870457291603,0.013901865109801292,0.05070852255448699,0.09115264000000001,0.6033819913864136,-0.002448203682433814,1728,0.0028899417,0.0002278816,0.120849609375,-19.16,4520.5,,,,
90,444416,4890,434,-1.323729395866394,0.036878764629364014,0.07734098262153566,0.09113216,0.5217580199241638,0.0010764030157588422,1732,0.0017136507,0.0002278304,0.04150390625,-19.14,4527.6,,,,
90,445440,4900,435,-1.3073730245232582,0.009924386627972126,0.06683317082934082,0.09111168000000001,0.5353188514709473,3.5862758522853255e-06,1736,0.00069623237,0.00022777920000000002,0.01611328125,-19.14,4527.6,,,,
90,446464,4910,436,-1.3119454085826874,0.015052384696900845,0.07642289181239903,0.0910912,0.5446362495422363,-0.0025419017183594406,1740,0.0019338029,0.00022772799999999999,0.051025390625,-19.13,4544.03,,,,
90,447488,4920,437,-1.3131171092391014,0.022292377427220345,0.08885055221617222,0.09107072000000001,0.5809143781661987,-0.0029217813862487674,1744,0.0021881964,0.0002276768,0.117431640625,-19.13,4544.03,,,,
90,448512,4930,438,-1.287771999835968,0.020235730335116386,0.10455107479356229,0.09105024,0.49766069650650024,0.0001779615122359246,1748,0.0030101198,0.0002276256,0.078125,-19.13,4544.03,,,,
90,449536,4941,439,-1.2973798662424088,0.021172799170017242,0.08542180922813714,0.09102976000000002,0.24992966651916504,-0.0034697289229370654,1752,0.001984343,0.00022757440000000003,0.062255859375,-19.13,4544.03,,,,
,450000,,,-1.2835239171981812,0.014110220596194267,0.08470673114061356,0.09100928000000001,0.6665545701980591,-0.003630447492469102,1756,0.0037960438,0.00022752320000000002,0.158447265625,,,7915.6,-20.0,7915.6,-540.6800002
89,450560,5034,440,,,,,,,,,,,-19.13,4559.49,,,,
89,451584,5044,441,-1.2522983700037003,0.001052791252732277,0.052016355795785785,0.09098880000000001,0.7643910050392151,-0.0018587912345537916,1760,0.0025744878,0.00022747200000000002,0.128173828125,-19.1,4592.68,,,,
89,452608,5054,442,-1.2483100220561028,0.017223700881004333,0.06225160486064851,0.09096832,0.6051779985427856,-0.0010264760057907552,1764,0.00162162,0.00022742080000000002,0.066650390625,-19.1,4592.68,,,,
89,453632,5064,443,-1.2633248418569565,0.014026343822479248,0.08199156261980534,0.09094784,0.4273609519004822,-0.0013650714827235788,1768,0.0015503676,0.0002273696,0.073486328125,-19.1,4592.68,,,,
89,454656,5073,444,-1.2594880908727646,0.025961149483919144,0.08416897337883711,0.09092736000000001,0.513451099395752,-0.0011254974961047992,1772,0.0021106882,0.0002273184,0.07275390625,-19.06,4642.36,,,,
89,455680,5084,445,-1.269338697195053,0.0309283584356308,0.10083115519955754,0.09090688000000001,0.5700860023498535,-0.0018472516967449337,1776,0.002069371,0.0002272672,0.065673828125,-19.02,4666.9,,,,
89,456704,5094,446,-1.2981276288628578,0.025244977325201035,0.07063085632398725,0.0908864,0.5904113054275513,-0.0012647622206714004,1780,0.0016343383,0.000227216,0.123046875,-19.02,4666.9,,,,
89,457728,5104,447,-1.2698517367243767,0.01062069647014141,0.06866539688780904,0.09086592,0.5159730911254883,-0.0020564712322084233,1784,0.002180763,0.0002271648,0.04931640625,-19.02,4666.9,,,,
89,458752,5114,448,-1.2635586932301521,0.020885685458779335,0.06950960005633533,0.09084544,0.4696023464202881,-0.0024622056807857007,1788,0.0020058705,0.0002271136,0.05517578125,-19.02,4666.9,,,,
89,459776,5124,449,-1.2740880772471428,0.016822678968310356,0.06815123092383146,0.09082496000000001,0.5650589466094971,-0.001394690538290888,1792,0.0014688902,0.0002270624,0.107421875,-19.0,4686.12,,,,
89,460800,5134,450,-1.2586213499307632,0.016421226784586906,0.07930721691809595,0.09080448,0.48632943630218506,-0.0022678241366520524,1796,0.0024953233,0.0002270112,0.09033203125,-19.0,4686.12,,,,
89,461824,5144,451,-1.2665804028511047,0.04462365806102753,0.11209959723055363,0.090784,0.35908740758895874,-0.0012745540298055857,1800,0.0032112286,0.00022696,0.17333984375,-19.0,4686.12,,,,
89,462848,5154,452,-1.2700798884034157,0.010699136182665825,0.07169231725856662,0.09076352,0.6336418390274048,-0.004260290821548551,1804,0.0024278604,0.0002269088,0.19091796875,-18.99,4696.81,,,,
89,463872,5164,453,-1.2632804214954376,0.01073843240737915,0.06414790102280676,0.09074304,0.5222883820533752,-0.002399282850092277,1808,0.0014737272,0.0002268576,0.05712890625,-18.94,4733.42,,,,
89,464896,5175,454,-1.2637058272957802,-0.0025571919977664948,0.04868523287586868,0.09072256000000001,0.488983690738678,-0.0032185419695451856,1812,0.0030683556,0.0002268064,0.198486328125,-18.94,4733.42,,,,
89,465920,5185,455,-1.2800376936793327,0.015722185373306274,0.06874131760559976,0.09070208,0.585162878036499,-0.0025249145401176065,1816,0.0016182982,0.0002267552,0.052734375,-18.91,4744.45,,,,
89,466944,5195,456,-1.264286033809185,0.015052742324769497,0.07184188300743699,0.0906816,0.6319419145584106,-0.001534117676783353,1820,0.0032728622,0.000226704,0.163330078125,-18.85,4779.68,,,,
89,467968,5206,457,-1.2769867777824402,0.010514115914702415,0.05859859497286379,0.09066112,0.4910803437232971,-0.00026828159752767533,1824,0.0013535852,0.00022665279999999999,0.1123046875,-18.85,4779.68,,,,
89,468992,5216,458,-1.283334918320179,0.0009396225214004517,0.05574643821455538,0.09064064000000001,0.5352449417114258,-0.0003886022896040231,1828,0.0020036232,0.0002266016,0.107421875,-18.8,4806.51,,,,
89,470016,5226,459,-1.254330225288868,0.016300231218338013,0.06353926565498114,0.09062016,0.5039258003234863,-0.0005403221002779901,1832,0.00190263,0.00022655039999999998,0.04345703125,-18.8,4806.51,,,,
89,471040,5236,460,-1.2534911185503006,0.01715191826224327,0.07620539725758135,0.09059968000000002,0.4538697600364685,-0.001795158052118495,1836,0.0016646616,0.00022649920000000003,0.10302734375,-18.79,4846.53,,,,
89,472064,5246,461,-1.289174072444439,0.0038410909473896027,0.06739781820215285,0.09057920000000001,0.4137374758720398,-0.0028572087176144123,1840,0.0010299112,0.00022644800000000002,0.054443359375,-18.79,4846.53,,,,
89,473088,5256,462,-1.2652463465929031,0.012034298852086067,0.08382192859426141,0.09055872000000001,0.5552254915237427,-0.0007177021761890501,1844,0.0010590237,0.00022639680000000002,0.0341796875,-18.77,4872.69,,,,
90,474112,5266,463,-1.259008914232254,0.02153751440346241,0.07942853402346373,0.09053824,0.48274898529052734,-0.0017731409461703151,1848,0.0017453432,0.00022634560000000002,0.051025390625,-18.77,4872.69,,,,
,475000,,,-1.2799678891897202,0.015232129022479057,0.04856084776110947,0.09051776,0.48632335662841797,-0.0014962725399527699,1852,0.0010294167,0.0002262944,0.05029296875,,,7090.8,-19.8,7090.8,-3469.706667
88,475136,5351,464,,,,,,,,,,,-18.77,4872.69,,,,
88,476160,5361,465,-1.279073216021061,0.015566918067634106,0.08469613688066602,0.09049728000000001,0.42988014221191406,0.00026061711832880974,1856,0.0017252513,0.0002262432,0.0458984375,-18.77,4872.69,,,,
88,477184,5371,466,-1.2834492623806,-0.0008843876421451569,0.043010658817365766,0.09047680000000001,0.5745195150375366,-0.0038010120624676347,1860,0.0016480195,0.000226192,0.084228515625,-18.76,4892.27,,,,
88,478208,5381,467,-1.2847276404500008,0.001634528860449791,0.045033642556518316,0.09045632,0.7355316877365112,-0.003666541029815562,1864,0.0026331972,0.0002261408,0.103515625,-18.71,4927.56,,,,
88,479232,5391,468,-1.2693272307515144,0.013411346822977066,0.08103132899850607,0.09043584,0.5814957618713379,-0.0020303137425798923,1868,0.0042203953,0.0002260896,0.091064453125,-18.6,4976.0,,,,
88,480256,5401,469,-1.2541609928011894,0.00387558713555336,0.06598365446552634,0.09041536,0.3308867812156677,-0.000348921435943339,1872,0.0010856537,0.0002260384,0.07763671875,-18.6,4976.0,,,,
88,481280,5411,470,-1.2476637661457062,0.009302303194999695,0.06936994660645723,0.09039488000000001,0.3942735195159912,-0.004274741222616285,1876,0.001859736,0.00022598720000000002,0.10009765625,-18.6,4976.0,,,,
88,482304,5421,471,-1.2430095970630646,0.009388776496052742,0.05172200733795762,0.09037440000000001,0.6412072777748108,-0.0022022537887096405,1880,0.0010377974,0.000225936,0.076416015625,-18.55,5028.74,,,,
88,483328,5432,472,-1.1910274550318718,0.013271793723106384,0.06345304241403937,0.09035392,0.5232976675033569,-0.0022502077626995742,1884,0.0034744856,0.0002258848,0.063720703125,-18.55,5028.74,,,,
88,484352,5442,473,-1.1455045193433762,0.008752856403589249,0.0552353598177433,0.09033344,0.537845253944397,-0.004178242874331772,1888,0.0026919334,0.0002258336,0.11474609375,-18.54,5060.04,,,,
89,485376,5452,474,-1.198210708796978,0.021522067487239838,0.06845867377705872,0.09031296,0.36019575595855713,6.746919825673103e-05,1892,0.002383355,0.0002257824,0.0966796875,-18.54,5060.04,,,,
89,486400,5462,475,-1.1374576464295387,0.00521768257021904,0.05626044189557433,0.09029248000000001,0.4972085952758789,-0.003160557273076847,1896,0.0020527367,0.0002257312,0.1298828125,-18.58,5072.8,,,,
89,487424,5473,476,-1.1756750121712685,0.010483133606612682,0.062390823382884264,0.090272,0.457436740398407,-0.0004979323712177575,1900,0.0012373198,0.00022568,0.062744140625,-18.58,5072.8,,,,
89,488448,5483,477,-1.150074265897274,0.02085276134312153,0.05542506976053119,0.09025152,0.4586143493652344,-0.0021188395330682397,1904,0.0019436474,0.0002256288,0.14990234375,-18.58,5072.8,,,,
89,489472,5493,478,-1.1653579846024513,0.012315393425524235,0.06163726304657757,0.09023104,0.5503495931625366,-0.003441282795392908,1908,0.003353044,0.00022557759999999999,0.16748046875,-18.58,5072.8,,,,
89,490496,5504,479,-1.194838710129261,0.027369821444153786,0.09084506193175912,0.09021056,0.21322953701019287,-0.0005827451532240957,1912,0.0018553203,0.00022552639999999998,0.072021484375,-18.56,5107.55,,,,
89,491520,5514,480,-1.2207393497228622,0.005492106080055237,0.060992947313934565,0.09019008,0.5841639041900635,-0.004802056646440178,1916,0.0016764759,0.00022547519999999998,0.103759765625,-18.56,5107.55,,,,
89,492544,5524,481,-1.1795485615730286,0.013550780713558197,0.07283382257446647,0.09016960000000002,0.468619704246521,-0.001868600636953488,1920,0.0014151395,0.00022542400000000003,0.038818359375,-18.53,5156.59,,,,
89,493568,5534,482,-1.1949419230222702,0.0017178505659103394,0.04894742206670344,0.09014912000000001,0.5615254044532776,-0.003084018244408071,1924,0.0015364225,0.00022537280000000003,0.05908203125,-18.53,5156.59,,,,
89,494592,5544,483,-1.230188064277172,0.016130901873111725,0.0794911365956068,0.09012864000000001,0.4354972839355469,-0.005041737575083971,1928,0.004105066,0.00022532160000000002,0.169677734375,-18.49,5196.7,,,,
89,495616,5554,484,-1.218420647084713,0.011568775400519371,0.06608720473013818,0.09010816,0.5917077660560608,-0.00270594259200152,1932,0.0010095472,0.00022527040000000002,0.077880859375,-18.48,5214.54,,,,
89,496640,5565,485,-1.2141070291399956,0.014650765806436539,0.07209032448008657,0.09008768,0.4527221918106079,-0.0013154063781257719,1936,0.0016664803,0.00022521920000000001,0.05517578125,-18.48,5214.54,,,,
89,497664,5575,486,-1.2175457328557968,0.017233718186616898,0.06738334009423852,0.09006720000000001,0.5755058526992798,-0.0022094913438195363,1940,0.0023894862,0.000225168,0.08056640625,-18.46,5234.52,,,,
89,498688,5585,487,-1.2372747361660004,0.011908557265996933,0.06706836866214871,0.09004672000000001,0.5008493065834045,-0.0005525062006199732,1944,0.0014136038,0.0002251168,0.10986328125,-18.46,5234.52,,,,
89,499712,5596,488,-1.2434891387820244,0.016010303050279617,0.07230918342247605,0.09002624000000001,0.4822126626968384,-0.00257128820521757,1948,0.0015354094,0.0002250656,0.06591796875,-18.43,5257.04,,,,
,500000,,,-1.264594852924347,0.0013443827629089355,0.049343453254550695,0.09000576,0.5112142562866211,-0.003529668669216335,1952,0.002519154,0.0002250144,0.09521484375,,,6230.0,-20.6,6230.0,-1458.4933332000003
88,500736,5671,489,,,,,,,,,,,-18.43,5257.04,,,,
88,501760,5681,490,-1.2258800268173218,0.01449841819703579,0.061935022473335266,0.08998528,0.41890013217926025,-0.0033535865950398147,1956,0.0011095332,0.0002249632,0.079833984375,-18.44,5265.06,,,,
88,502784,5691,491,-1.2153360247612,0.008329356089234352,0.056495717726647854,0.08996480000000001,0.4982338547706604,-0.0033948947093449533,1960,0.0016199194,0.00022491200000000002,0.070556640625,-18.44,5265.06,,,,
88,503808,5701,492,-1.2202824279665947,0.01896216906607151,0.09307269938290119,0.08994432000000001,0.46653932332992554,-0.0024966140335891396,1964,0.0021501607,0.00022486080000000001,0.096435546875,-18.44,5265.06,,,,
88,504832,5711,493,-1.2174369022250175,0.0021107401698827744,0.0504180199932307,0.08992384,0.4459647536277771,-0.0029895550687797368,1968,0.0008977909,0.0002248096,0.064697265625,-18.44,5265.06,,,,
88,505856,5721,494,-1.2397514581680298,0.004288669675588608,0.06247668247669935,0.08990336,0.6150249242782593,-0.0036330822040326893,1972,0.0013380346,0.0002247584,0.116943359375,-18.44,5265.06,,,,
88,506880,5732,495,-1.2172890082001686,0.00947473756968975,0.04734694166108966,0.08988288,0.6523820161819458,-0.0018182156782131642,1976,0.0015910296,0.0002247072,0.123046875,-18.33,5324.52,,,,
88,507904,5742,496,-1.169879749417305,0.0047144582495093346,0.0488726063631475,0.08986240000000001,0.5682685971260071,-0.0012822147109545767,1980,0.0018792608,0.000224656,0.056396484375,-18.31,5350.66,,,,
88,508928,5752,497,-1.1684519350528717,0.007327159866690636,0.05239059333689511,0.08984192,0.5268047451972961,-0.003010283748153597,1984,0.0014659496,0.0002246048,0.064453125,-18.31,5350.66,,,,
88,509952,5763,498,-1.1867011934518814,-0.006735693663358688,0.038588997325859964,0.08982144,0.6176087856292725,-0.004302616085624322,1988,0.0019627053,0.0002245536,0.124755859375,-18.31,5381.35,,,,
88,510976,5773,499,-1.2042355611920357,0.012783418409526348,0.04076703987084329,0.08980096,0.601974368095398,-0.0027517122507561,1992,0.0018376336,0.0002245024,0.08251953125,-18.29,5416.36,,,,
88,512000,5783,500,-1.1839556768536568,-0.004048915579915047,0.03396078199148178,0.08978048,0.6830754280090332,-0.003930715975002386,1996,0.002100084,0.00022445119999999998,0.1298828125,-18.26,5448.01,,,,
88,513024,5793,501,-1.1696963384747505,0.014798315241932869,0.05640569468960166,0.08976,0.6070712804794312,-0.0031709808681625873,2000,0.0012720404,0.0002244,0.051513671875,-18.26,5448.01,,,,
88,514048,5803,502,-1.16424610465765,0.004086242988705635,0.05274238740094006,0.08973952000000002,0.6672616004943848,-0.003755060548428446,2004,0.001988231,0.00022434880000000003,0.09765625,-18.27,5468.13,,,,
88,515072,5814,503,-1.195220224559307,0.018491314724087715,0.08324865810573101,0.08971904,0.47860056161880493,-0.003964183735661209,2008,0.0017547113,0.0002242976,0.06298828125,-18.27,5468.13,,,,
88,516096,5824,504,-1.1604194343090057,0.01979001611471176,0.06323737348429859,0.08969856000000001,0.5419633388519287,-0.0037934784922981635,2012,0.004486745,0.00022424640000000002,0.17236328125,-18.27,5493.79,,,,
88,517120,5834,505,-1.2128619104623795,0.006371436640620232,0.04499942366965115,0.08967808000000001,0.417005717754364,-0.002308373848791234,2016,0.0024841905,0.00022419520000000002,0.08740234375,-18.27,5493.79,,,,
88,518144,5845,506,-1.1929135620594025,0.01092111598700285,0.05498847714625299,0.0896576,0.3471522927284241,-0.0023884944966994226,2020,0.0029201433,0.00022414400000000001,0.134033203125,-18.27,5493.79,,,,
88,519168,5855,507,-1.225446842610836,0.0027636755257844925,0.050719139631837606,0.08963712000000001,0.5300987958908081,-0.001917212677653879,2024,0.0014232444,0.0002240928,0.135009765625,-18.27,5493.79,,,,
88,520192,5865,508,-1.1854649856686592,0.010075224563479424,0.06631292612291873,0.08961664000000001,0.40381932258605957,-0.0023934793716762215,2028,0.0023348953,0.0002240416,0.0849609375,-18.25,5548.13,,,,
88,521216,5875,509,-1.2232326343655586,0.007226929068565369,0.06893756845965981,0.08959616000000001,0.4380360245704651,-0.00232804095139727,2032,0.002701647,0.0002239904,0.079833984375,-18.23,5570.28,,,,
88,522240,5885,510,-1.208961382508278,-0.004764823243021965,0.034760476904921234,0.08957568,0.7016258239746094,-0.0024502135638613254,2036,0.0011044182,0.0002239392,0.072998046875,-18.23,5570.28,,,,
88,523264,5896,511,-1.1938812881708145,0.012464530766010284,0.0539848362095654,0.0895552,0.545349657535553,-0.0024400296388193965,2040,0.0011829613,0.000223888,0.06640625,-18.23,5570.28,,,,
88,524288,5906,512,-1.216979257762432,0.002805967815220356,0.029892551712691784,0.08953472000000001,0.6619037389755249,-0.0028938541072420776,2044,0.0026251278,0.00022383680000000002,0.10205078125,-18.21,5595.43,,,,
,525000,,,-1.2095274329185486,0.009029686450958252,0.05339813698083162,0.08951424000000001,0.43710190057754517,-0.0015736535715404898,2048,0.00066275935,0.00022378560000000001,0.017822265625,,,6761.2,-20.2,6761.2,-2182.6400002
87,525312,5985,513,,,,,,,,,,,-18.21,5595.43,,,,
87,526336,5995,514,-1.2296402901411057,0.022262021899223328,0.08297853032127023,0.08949376,0.4135288596153259,-0.0023548513127025217,2052,0.0025288765,0.0002237344,0.07470703125,-18.21,5595.43,,,,
87,527360,6005,515,-1.2088501080870628,0.0003524329513311386,0.04046074952930212,0.08947328,0.5841494798660278,-0.0027675917954184115,2056,0.002250547,0.0002236832,0.1064453125,-18.21,5595.43,,,,
87,528384,6016,516,-1.2723458632826805,0.013130106963217258,0.04598716483451426,0.0894528,0.6071541905403137,-0.00269249347911682,2060,0.002668517,0.000223632,0.076416015625,-18.15,5660.76,,,,
87,529408,6026,517,-1.282478228211403,0.010997839272022247,0.05778517760336399,0.08943232000000001,0.44468551874160767,-0.003601683652959764,2064,0.0022309115,0.0002235808,0.057861328125,-18.15,5660.76,,,,
87,530432,6036,518,-1.257039874792099,0.007637510076165199,0.05479573830962181,0.08941184,0.5396280288696289,-0.002853012425475754,2068,0.0011619419,0.0002235296,0.0556640625,-18.13,5691.48,,,,
87,531456,6046,519,-1.2283335402607918,0.0011160597205162048,0.037483573192730546,0.08939136,0.6408404111862183,-0.0025995159230660647,2072,0.0024177202,0.0002234784,0.068603515625,-18.13,5691.48,,,,
87,532480,6056,520,-1.2828789427876472,0.0042050182819366455,0.04644465958699584,0.08937088,0.5659231543540955,-0.0020688327495008707,2076,0.0031176065,0.0002234272,0.100341796875,-18.13,5691.48,,,,
87,533504,6066,521,-1.2640146613121033,0.014689982868731022,0.05902331997640431,0.0893504,0.5438302755355835,-0.0008357955957762897,2080,0.0021087723,0.00022337599999999998,0.087890625,-18.11,5735.22,,,,
87,534528,6077,522,-1.2744302153587341,0.0057647451758384705,0.04508695611730218,0.08932992000000001,0.6176334619522095,-0.0015384434373117983,2084,0.0010496716,0.0002233248,0.037353515625,-18.11,5735.22,,,,
87,535552,6087,523,-1.2671412155032158,-0.0022276416420936584,0.04465553048066795,0.08930944,0.6579025983810425,-0.002615642035380006,2088,0.0020063622,0.0002232736,0.06640625,-18.12,5796.63,,,,
87,536576,6097,524,-1.2946387827396393,0.02187884971499443,0.07586709293536842,0.08928896,0.6386650800704956,-0.00438191246939823,2092,0.0030693074,0.0002232224,0.121826171875,-18.12,5814.51,,,,
88,537600,6107,525,-1.2738043442368507,-0.007320292294025421,0.041287776781246066,0.08926848000000001,0.7877216935157776,-0.002399848963250406,2096,0.0021569685,0.00022317120000000002,0.0908203125,-18.01,5863.87,,,,
88,538624,6118,526,-1.2391374185681343,0.0015341918915510178,0.050936357816681266,0.089248,0.5014675855636597,-0.0034286711015738547,2100,0.0032034875,0.00022312,0.09228515625,-18.01,5863.87,,,,
88,539648,6128,527,-1.2565158531069756,0.012208515778183937,0.06668575736694038,0.08922752,0.34997648000717163,-0.003227338005672209,2104,0.0027983866,0.00022306880000000001,0.10400390625,-18.01,5873.87,,,,
88,540672,6138,528,-1.2207932844758034,0.013498399406671524,0.06410549813881516,0.08920704000000002,0.5264294147491455,-0.0034290335897821933,2108,0.0014488217,0.0002230176,0.09375,-18.01,5873.87,,,,
88,541696,6148,529,-1.207659862935543,0.007275274023413658,0.05391934257932007,0.08918656000000001,0.5726534724235535,-0.003764088934985921,2112,0.0015942274,0.0002229664,0.10009765625,-18.01,5873.87,,,,
88,542720,6158,530,-1.2258017137646675,0.008937550708651543,0.05589385307393968,0.08916608000000001,0.6214024424552917,-0.0019602786196628585,2116,0.0015713414,0.0002229152,0.0595703125,-18.0,5902.57,,,,
88,543744,6168,531,-1.2173715382814407,0.0028935912996530533,0.04953747754916549,0.0891456,0.6005616188049316,-0.0030603437189711258,2120,0.0019638687,0.000222864,0.089111328125,-18.0,5902.57,,,,
88,544768,6179,532,-1.154541015625,0.00480242632329464,0.03674351400695741,0.08912512,0.688141942024231,-0.001705933507764712,2124,0.0011692799,0.00022281280000000002,0.098388671875,-17.97,5933.42,,,,
88,545792,6189,533,-1.204315409064293,0.018513422459363937,0.059039618354290724,0.08910464000000001,0.5709977149963379,-0.0014793541631661355,2128,0.0020639524,0.00022276160000000002,0.08056640625,-17.97,5933.42,,,,
88,546816,6199,534,-1.2146891430020332,0.01053040660917759,0.05662662163376808,0.08908416000000001,0.6254094839096069,-0.001604298420716077,2132,0.0012884643,0.00022271040000000001,0.083740234375,-17.96,5955.86,,,,
88,547840,6209,535,-1.226339504122734,0.010644442401826382,0.04883930389769375,0.08906368,0.7003341913223267,-0.002717601979384199,2136,0.0022585231,0.0002226592,0.13623046875,-17.98,5976.34,,,,
88,548864,6219,536,-1.208531342446804,0.002272719517350197,0.057208903366699815,0.0890432,0.672149658203125,-0.0030275199678726494,2140,0.0027806412,0.000222608,0.09521484375,-17.98,5976.34,,,,
88,549888,6229,537,-1.218018762767315,0.007990552112460136,0.06289943028241396,0.08902272,0.6661254167556763,-0.0025267026794608682,2144,0.0026631244,0.0002225568,0.103271484375,-17.96,6003.84,,,,
,550000,,,-1.1937830969691277,0.005806051194667816,0.052547805942595005,0.08900224000000001,0.7323033809661865,-0.0028312037175055593,2148,0.0024167309,0.0002225056,0.146484375,,,6699.2,-20.2,6699.2,-3294.4533332
87,550912,6309,538,,,,,,,,,,,-17.89,6035.73,,,,
87,551936,6319,539,-1.2005174085497856,0.0026417579501867294,0.05498013738542795,0.08898176000000001,0.6931308507919312,-0.004201968258712441,2152,0.0019274885,0.0002224544,0.085693359375,-17.89,6035.73,,,,
87,552960,6329,540,-1.17784833163023,0.026936553418636322,0.07650595996528864,0.08896128,0.6697062253952026,-0.0017750632832758129,2156,0.0014266428,0.0002224032,0.079345703125,-17.83,6069.47,,,,
87,553984,6339,541,-1.1977233290672302,-0.0011602267622947693,0.040621203603222966,0.0889408,0.6389838457107544,-0.0029451258305925876,2160,0.0020226731,0.000222352,0.10009765625,-17.83,6069.47,,,,
87,555008,6350,542,-1.1513537466526031,0.01529382448643446,0.05203212262131274,0.08892032,0.6127066612243652,-0.0019391209643799812,2164,0.002681741,0.00022230079999999998,0.142578125,-17.81,6109.01,,,,
87,556032,6360,543,-1.1822173818945885,-0.004965443164110184,0.041232184739783406,0.08889984000000001,0.7161723375320435,-0.002952912007458508,2168,0.0016598636,0.0002222496,0.063720703125,-17.81,6109.01,,,,
87,557056,6370,544,-1.191042609512806,0.013620304875075817,0.0589934338349849,0.08887936,0.6585086584091187,-0.0009424781310372055,2172,0.0014874525,0.0002221984,0.046875,-17.78,6153.41,,,,
87,558080,6380,545,-1.1912654265761375,0.007550003007054329,0.05720413546077907,0.08885888,0.5996989011764526,-0.002481275936588645,2176,0.0013429783,0.0002221472,0.058349609375,-17.78,6153.41,,,,
87,559104,6391,546,-1.203878104686737,0.004525460302829742,0.05574389663524926,0.0888384,0.6778676509857178,-0.0007430464029312134,2180,0.002322173,0.000222096,0.1298828125,-17.78,6153.41,,,,
87,560128,6401,547,-1.1652709022164345,0.01854485645890236,0.060372207313776016,0.08881792,0.7279738783836365,-0.0023178554547484964,2184,0.002050664,0.0002220448,0.10498046875,-17.78,6153.41,,,,
87,561152,6411,548,-1.1738083735108376,0.006474938243627548,0.06008026120252907,0.08879744,0.6038986444473267,-0.003232667251722887,2188,0.0018916042,0.00022199360000000002,0.11083984375,-17.74,6175.47,,,,
87,562176,6421,549,-1.210076592862606,0.014892743900418282,0.07548931427299976,0.08877696000000002,0.506808340549469,-0.0038100719975773245,2192,0.0032721185,0.0002219424,0.165283203125,-17.74,6175.47,,,,
87,563200,6431,550,-1.1599107906222343,0.00845431350171566,0.058359999442473054,0.08875648000000001,0.6228452920913696,-0.001972489000763744,2196,0.0025031583,0.0002218912,0.094970703125,-17.74,6175.47,,,,
87,564224,6441,551,-1.1581708490848541,0.0013170316815376282,0.05225646891631186,0.08873600000000001,0.7326453924179077,-0.0027393264026613906,2200,0.0016008479,0.00022184,0.066162109375,-17.74,6175.47,,,,
87,565248,6451,552,-1.1481651291251183,0.005962945520877838,0.050117207458242774,0.08871552,0.7255454063415527,-0.0023554161889478564,2204,0.0019873497,0.0002217888,0.065185546875,-17.69,6215.96,,,,
87,566272,6462,553,-1.1691501513123512,-0.0012352075427770615,0.05330525152385235,0.08869504,0.7769681215286255,-0.003576464660000056,2208,0.0028552478,0.00022173760000000002,0.08740234375,-17.57,6286.37,,,,
87,567296,6472,554,-1.1803278923034668,0.00022172927856445312,0.056826134910807014,0.08867456000000001,0.6738286018371582,-0.0011845522676594555,2212,0.0016934589,0.00022168640000000002,0.17431640625,-17.55,6312.36,,,,
87,568320,6482,555,-1.1596424132585526,0.012925238348543644,0.06706975749693811,0.08865408000000001,0.6349425315856934,-0.0006581270135939121,2216,0.0030526607,0.00022163520000000002,0.106689453125,-17.55,6312.36,,,,
87,569344,6492,556,-1.148119442164898,-0.001581542193889618,0.04008528054691851,0.0886336,0.738006591796875,-0.003699555672938004,2220,0.0030370944,0.000221584,0.1669921875,-17.55,6312.36,,,,
87,570368,6502,557,-1.1539226993918419,0.020474761724472046,0.07492362847551703,0.08861312,0.5600548982620239,-0.004487027283175848,2224,0.0024408675,0.0002215328,0.16748046875,-17.52,6340.05,,,,
