time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/approx_kl,train/value_loss,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length
87,303,26,26624,0.00074425415,0.06102071376517415,100,-0.000889021044713445,0.40535181760787964,-1.6062246412038803,0.09948800000000001,0.090576171875,0.00024872,0.008879128843545914,-20.416666666666668,3657.8333333333335,,,,
87,314,27,27648,0.004122993,0.05203566700220108,104,-0.0006356986123137176,0.5612917542457581,-1.6469491049647331,0.09946752,0.123046875,0.0002486688,0.0021605342626571655,-20.46153846153846,3632.5,,,,
88,325,28,28672,0.0004982748,0.07359914435073733,108,0.0002018189406953752,0.5374739170074463,-1.6355130821466446,0.09944704,0.0,0.0002486176,0.018999526277184486,-20.517241379310345,3598.103448275862,,,,
88,335,29,29696,0.0036063667,0.0928060645237565,112,-0.0008454899798380211,0.34509211778640747,-1.6891261488199234,0.09942656,0.080078125,0.0002485664,0.01725069433450699,-20.5625,3557.03125,,,,
88,346,30,30720,0.0014057364,0.10051511973142624,116,-0.0007643272037967108,0.41787266731262207,-1.7007193490862846,0.09940608000000001,0.017822265625,0.0002485152,0.01934644766151905,-20.5625,3557.03125,,,,
89,356,31,31744,0.0009120813,0.06117881345562637,120,-0.000547161151189357,0.43594348430633545,-1.719547562301159,0.0993856,0.0439453125,0.000248464,0.010671142488718033,-20.5625,3557.03125,,,,
89,367,32,32768,0.0006213671,0.07655955594964325,124,-0.00038213930383790284,0.4363495707511902,-1.7158438488841057,0.09936512,0.0,0.0002484128,0.0124480240046978,-20.5625,3557.03125,,,,
89,378,33,33792,0.0019129273,0.03131449094507843,128,-0.0006702588070766069,0.7205911874771118,-1.7272895202040672,0.09934464,0.02294921875,0.0002483616,-0.001481005921959877,-20.575757575757574,3544.121212121212,,,,
89,389,34,34816,0.003053039,0.047322267782874405,132,-0.0017901687970152125,0.6981960535049438,-1.7166428044438362,0.09932416,0.08203125,0.0002483104,0.013066481798887253,-20.6,3529.942857142857,,,,
89,399,35,35840,0.0033349455,0.07605407573282719,136,-0.0024633049324620515,0.6480227708816528,-1.7371079623699188,0.09930368,0.0947265625,0.00024825920000000004,0.009761340916156769,-20.594594594594593,3534.7837837837837,,,,
89,410,36,36864,0.0016044674,0.07067417539656162,140,-0.002405922510661185,0.6234140396118164,-1.734743319451809,0.09928320000000002,0.10302734375,0.00024820800000000003,0.013892585411667824,-20.6,3527.075,,,,
89,421,37,37888,0.001700277,0.08832088764756918,144,-0.0008364760724361986,0.5328210592269897,-1.7615234702825546,0.09926272000000001,0.080322265625,0.00024815680000000003,0.013961076736450195,-20.6,3527.075,,,,
90,432,38,38912,0.0006200851,0.08874959358945489,148,0.0003474052209639922,0.3165048360824585,-1.759945198893547,0.09924224000000001,0.0,0.0002481056,0.011787714436650276,-20.6,3527.075,,,,
90,442,39,39936,0.0025847172,0.06242587836459279,152,-0.002076465680147521,0.40347230434417725,-1.7552441284060478,0.09922176,0.03662109375,0.0002480544,0.011858455836772919,-20.6,3527.075,,,,
90,453,40,40960,0.0025804876,0.0751688894815743,156,-0.0023803187505109236,0.372031569480896,-1.7579511180520058,0.09920128,0.1396484375,0.0002480032,0.029788777232170105,-20.609756097560975,3517.3414634146343,,,,
90,464,41,41984,0.0014296187,0.053117712028324604,160,-0.001380545785650611,0.6860364675521851,-1.7443211898207664,0.09918080000000001,0.02392578125,0.000247952,0.002026734873652458,-20.627906976744185,3531.1162790697676,,,,
90,474,42,43008,0.0023682732,0.06057682307437062,164,-0.0012443227606127039,0.6131407022476196,-1.7490057274699211,0.09916032000000001,0.0341796875,0.0002479008,0.01139100082218647,-20.630434782608695,3540.891304347826,,,,
90,485,43,44032,0.003069777,0.06615092139691114,168,-0.0016171424940694124,0.7340109348297119,-1.7379927709698677,0.09913984,0.07275390625,0.0002478496,0.020573005080223083,-20.645833333333332,3534.75,,,,
90,495,44,45056,0.0013942935,0.11883530393242836,172,-0.0007317173876799643,0.4963563084602356,-1.7269695922732353,0.09911936,0.0234375,0.0002477984,0.03397088497877121,-20.645833333333332,3534.75,,,,
90,506,45,46080,0.00058037986,0.09789368137717247,176,-0.0008225078927353024,0.4477349519729614,-1.7347644120454788,0.09909888,0.01171875,0.0002477472,0.030485522001981735,-20.645833333333332,3534.75,,,,
91,517,46,47104,0.0038325158,0.030356483883224428,180,-0.001963317597983405,0.7172449231147766,-1.7506027445197105,0.09907840000000001,0.115234375,0.000247696,-0.00159379281103611,-20.653061224489797,3529.9591836734694,,,,
91,527,47,48128,0.0033006407,0.04474686901085079,184,-0.0018860372074414045,0.7539948225021362,-1.752279207110405,0.09905792000000001,0.06689453125,0.0002476448,-0.0033459067344665527,-20.66,3526.78,,,,
91,538,48,49152,0.00043112348,0.06685860361903906,188,-0.0006413741648430005,0.7890229225158691,-1.7519231587648392,0.09903744,0.0,0.0002475936,0.0036945920437574387,-20.634615384615383,3520.269230769231,,,,
,,,50000,0.0038527749,0.055111418943852186,192,-0.002014236568356864,0.7105493545532227,-1.7451791167259216,0.09901696,0.14208984375,0.0002475424,0.010272352024912834,,,-21.0,3056.0,-1.1440000000000001,3056.0
85,583,49,50176,,,,,,,,,,,-20.62962962962963,3515.3518518518517,,,,
86,594,50,51200,0.0038801157,0.0581738599576056,196,-0.0036902845386066474,0.7638013362884521,-1.7555994093418121,0.09899648,0.15234375,0.0002474912,0.006505874916911125,-20.607142857142858,3521.8928571428573,,,,
86,604,51,52224,0.00049043354,0.11430027009919286,200,-0.0002245876530651003,0.522611141204834,-1.761002041399479,0.09897600000000001,0.00048828125,0.00024744,0.030669203028082848,-20.607142857142858,3521.8928571428573,,,,
86,615,52,53248,0.0028533945,0.07484286744147539,204,-0.002212055114796385,0.31926679611206055,-1.7535317316651344,0.09895552,0.0751953125,0.00024738879999999997,0.013366909697651863,-20.607142857142858,3521.8928571428573,,,,
86,626,53,54272,0.0017496976,0.046482762321829796,208,-0.0011862891406053677,0.4965188503265381,-1.7452346608042717,0.09893504,0.051025390625,0.0002473376,0.0008250586688518524,-20.607142857142858,3521.8928571428573,,,,
86,636,54,55296,0.0028477635,0.02588056481909007,212,-0.001888930390123278,0.8600502014160156,-1.7351396530866623,0.09891456,0.07080078125,0.0002472864,-0.019223060458898544,-20.610169491525422,3523.423728813559,,,,
86,647,55,56320,0.0016922592,0.044761731871403754,216,-0.00177939617424272,0.8812875747680664,-1.739466816186905,0.09889408,0.013671875,0.0002472352,-0.0004832874983549118,-20.612903225806452,3516.451612903226,,,,
87,658,56,57344,0.0008809602,0.0683285086415708,220,-0.0016124369285535067,0.8009289503097534,-1.742274634540081,0.0988736,0.002197265625,0.000247184,0.005494607612490654,-20.612903225806452,3516.451612903226,,,,
87,669,57,58368,0.00079478545,0.09754158137366176,224,-0.00010089727584272623,0.49231988191604614,-1.7552350908517838,0.09885312000000002,0.0,0.0002471328,0.01870928332209587,-20.59375,3520.515625,,,,
87,680,58,59392,0.0010251974,0.06100333482027054,228,-0.00019850762328132987,0.7292175889015198,-1.7367116883397102,0.09883264000000001,0.0,0.0002470816,0.01108805276453495,-20.59375,3520.515625,,,,
87,690,59,60416,0.003841876,0.08970880229026079,232,-0.0037944533105473965,0.5383763313293457,-1.7200482860207558,0.09881216000000001,0.126220703125,0.0002470304,0.017930753529071808,-20.59375,3520.515625,,,,
87,701,60,61440,0.0030742495,0.06451860000379384,236,-0.0013848381058778614,0.646780788898468,-1.7360337525606155,0.09879168,0.079345703125,0.0002469792,0.01579073630273342,-20.6,3517.0615384615385,,,,
87,712,61,62464,0.0020139285,0.04494010843336582,240,-0.003942024399293587,0.813107967376709,-1.7383742928504944,0.0987712,0.158203125,0.000246928,-0.0032705795019865036,-20.59090909090909,3518.1666666666665,,,,
87,723,62,63488,0.0017582988,0.054387001087889075,244,-0.0011543689761310816,0.7979801297187805,-1.7389614060521126,0.09875072000000001,0.043212890625,0.0002468768,0.015758372843265533,-20.573529411764707,3518.6911764705883,,,,
87,734,63,64512,0.001471755,0.07362428051419556,248,-0.0018755698401946574,0.871009349822998,-1.753152258694172,0.09873024000000001,0.013671875,0.00024682560000000004,0.0016225334256887436,-20.577464788732396,3535.9295774647885,,,,
87,744,64,65536,0.002164128,0.07465330814011395,252,-0.002980550256324932,0.785894513130188,-1.7578344196081161,0.09870976000000001,0.065673828125,0.00024677440000000003,0.03171294927597046,-20.569444444444443,3537.8611111111113,,,,
88,755,65,66560,0.0022693267,0.06629422213882208,256,-0.0012584714786498807,0.5655080676078796,-1.7382818311452866,0.09868928,0.030517578125,0.00024672320000000003,0.009501250460743904,-20.569444444444443,3537.8611111111113,,,,
88,766,66,67584,0.00158994,0.07060203747823834,260,-0.0009251032315660268,0.4022512435913086,-1.7252506762742996,0.0986688,0.029296875,0.000246672,0.013357341289520264,-20.575342465753426,3532.794520547945,,,,
88,778,67,68608,0.0028153786,0.05258619645610452,264,-0.0016985354013741016,0.6852312088012695,-1.7335168421268463,0.09864832000000001,0.05224609375,0.0002466208,0.002098316326737404,-20.58108108108108,3530.608108108108,,,,
88,789,68,69632,0.0012121967,0.08453532168641686,268,-0.0013647074956679717,0.6339631080627441,-1.7412422448396683,0.09862784000000001,0.01318359375,0.0002465696,0.012707643210887909,-20.586666666666666,3528.48,,,,
88,799,69,70656,0.0022133968,0.0560262321960181,272,-0.0015037668927107006,0.7557530403137207,-1.7414992451667786,0.09860736,0.034423828125,0.0002465184,0.0026447661221027374,-20.586666666666666,3528.48,,,,
88,810,70,71680,0.0013884995,0.0821826858446002,276,-0.0005706752999685705,0.63435959815979,-1.731867976486683,0.09858688,0.005859375,0.0002464672,0.029324978590011597,-20.584415584415584,3537.12987012987,,,,
88,821,71,72704,0.0028002488,0.08457275805994868,280,-0.0018618630710989237,0.6655727028846741,-1.7336485087871552,0.0985664,0.05810546875,0.000246416,0.021709851920604706,-20.582278481012658,3545.3291139240505,,,,
88,832,72,73728,0.0022780919,0.12533614970743656,284,0.001088484888896346,0.7116984128952026,-1.72510527074337,0.09854592000000001,0.155029296875,0.0002463648,0.022598236799240112,-20.582278481012658,3545.3291139240505,,,,
88,843,73,74752,0.002051162,0.07698586257174611,288,-0.00031580741779180244,0.4960557222366333,-1.745395414531231,0.09852544,0.045654296875,0.0002463136,0.020366637036204338,-20.5625,3561.3625,,,,
,,,75000,0.0044995737,0.07200179202482104,292,-0.003158663137583062,0.7065268754959106,-1.7260893285274506,0.09850496,0.130859375,0.0002462624,0.016567401587963104,,,-21.0,3056.0,-3002.8720000000003,3056.0
85,888,74,75776,,,,,,,,,,,-20.555555555555557,3565.777777777778,,,,
85,898,75,76800,0.0032916407,0.05901069939136505,296,-0.0008559413545299321,0.6693953275680542,-1.7168605029582977,0.09848448,0.05615234375,0.0002462112,0.016980133950710297,-20.548780487804876,3566.2804878048782,,,,
85,909,76,77824,0.0020833837,0.06460220902226865,300,-0.0020243610779289156,0.6812883615493774,-1.696885660290718,0.098464,0.05615234375,0.00024616,0.025569040328264236,-20.55952380952381,3569.404761904762,,,,
85,920,77,78848,0.0033264954,0.08658305509015918,304,-0.001847025559982285,0.4866402745246887,-1.685514323413372,0.09844352,0.103759765625,0.0002461088,0.013453716412186623,-20.55952380952381,3569.404761904762,,,,
85,930,78,79872,0.0045130234,0.0756497629918158,308,-0.002124074555467814,0.6363202333450317,-1.6814255863428116,0.09842304,0.150390625,0.0002460576,0.015161905437707901,-20.551724137931036,3570.862068965517,,,,
85,941,79,80896,0.0027939165,0.06112328404560685,312,-0.0031454567360924557,0.749936044216156,-1.6894373670220375,0.09840256000000001,0.111572265625,0.00024600640000000003,0.008701188489794731,-20.551724137931036,3570.862068965517,,,,
86,952,80,81920,0.002602653,0.03978969994932413,316,-0.0019673460337799042,0.6332030296325684,-1.7003890573978424,0.09838208000000001,0.033935546875,0.0002459552,-0.006718311458826065,-20.545454545454547,3572.6136363636365,,,,
86,963,81,82944,0.0032737912,0.06233686022460461,320,-0.0036244318762328476,0.6292808055877686,-1.7241889014840126,0.09836160000000001,0.108154296875,0.000245904,0.006292259320616722,-20.555555555555557,3567.9333333333334,,,,
86,974,82,83968,0.0031436519,0.05477891582995653,324,-0.0031840757001191378,0.7369102239608765,-1.7154222279787064,0.09834112,0.13623046875,0.0002458528,0.009063128381967545,-20.54945054945055,3565.7252747252746,,,,
86,984,83,84992,0.004344099,0.09111090190708637,328,-0.0021020046551711857,0.6883872747421265,-1.729386106133461,0.09832064000000001,0.175048828125,0.0002458016,0.021653655916452408,-20.54945054945055,3565.7252747252746,,,,
86,995,84,86016,0.001789846,0.10693233693018556,332,-0.0006249679136089981,0.32105815410614014,-1.7399466559290886,0.09830016000000001,0.0810546875,0.0002457504,0.02996739186346531,-20.554347826086957,3562.8804347826085,,,,
86,1006,85,87040,0.0019370252,0.05652740551158786,336,-0.001211785594932735,0.7857516407966614,-1.7259794548153877,0.09827968000000001,0.0712890625,0.0002456992,-0.00015591830015182495,-20.54255319148936,3570.148936170213,,,,
86,1017,86,88064,0.0007620162,0.054790599504485726,340,0.00023429430439136922,0.5956214666366577,-1.7168821692466736,0.0982592,0.001220703125,0.000245648,-0.0018382053822278976,-20.53684210526316,3579.4,,,,
86,1027,87,89088,0.002199497,0.05874091386795044,344,-0.0020864060934400186,0.7262898683547974,-1.7070081233978271,0.09823872,0.137451171875,0.0002455968,0.0029755253344774246,-20.53125,3578.6770833333335,,,,
86,1038,88,90112,0.0022024189,0.10756151704117656,348,-0.00351005484117195,0.4073837399482727,-1.6961283311247826,0.09821824000000001,0.1708984375,0.0002455456,0.030848052352666855,-20.536082474226806,3574.061855670103,,,,
86,1049,89,91136,0.0013296746,0.07481234101578593,352,-4.716888361144811e-05,0.5827841758728027,-1.683784395456314,0.09819776000000001,0.027587890625,0.0002454944,0.020558519288897514,-20.545454545454547,3585.6060606060605,,,,
86,1059,90,92160,0.0016657028,0.059663430089131,356,-0.0038610936026088893,0.701785683631897,-1.6854126825928688,0.09817728,0.187255859375,0.0002454432,0.001620778813958168,-20.545454545454547,3585.6060606060605,,,,
87,1070,91,93184,0.0014830562,0.05721948645077646,360,0.00028058470343239605,0.6779237985610962,-1.6870746687054634,0.0981568,0.020751953125,0.000245392,0.00740019790828228,-20.545454545454547,3585.6060606060605,,,,
87,1081,92,94208,0.0021386005,0.059567642165347934,364,-0.002005846850806847,0.7023778557777405,-1.6673246771097183,0.09813632,0.060302734375,0.0002453408,0.008674217388033867,-20.54,3596.66,,,,
87,1091,93,95232,0.0034088586,0.05460485024377704,368,-0.0016240636759903282,0.7204858064651489,-1.6594894975423813,0.09811584000000001,0.08056640625,0.0002452896,0.0014652423560619354,-20.53,3598.49,,,,
87,1103,94,96256,0.0034684264,0.047169242054224014,372,-0.0020463768451008946,0.6850400567054749,-1.654534175992012,0.09809536,0.112060546875,0.0002452384,0.0032264385372400284,-20.52,3608.38,,,,
87,1113,95,97280,0.0031422935,0.055820234352722764,376,-0.0014215259870979935,0.697928786277771,-1.6515963450074196,0.09807488,0.06689453125,0.0002451872,0.004232758656144142,-20.52,3605.23,,,,
87,1124,96,98304,0.0005242329,0.10204252228140831,380,-0.0006245317781576887,0.521538257598877,-1.681113138794899,0.0980544,0.10791015625,0.000245136,0.03463258594274521,-20.52,3604.09,,,,
87,1135,97,99328,0.0022589485,0.04453917359933257,384,-0.0004478893242776394,0.7646804451942444,-1.652167685329914,0.09803392,0.056640625,0.0002450848,0.0059410445392131805,-20.54,3602.38,,,,
,,,100000,0.0012871176,0.07736824871972203,388,-0.00037414733378682286,0.5162404775619507,-1.6845202967524529,0.09801344000000001,0.026611328125,0.0002450336,0.0183927770704031,,,-21.0,3093.8,-1.1600000000000001,3093.8
84,1180,98,100352,,,,,,,,,,,-20.54,3602.38,,,,
85,1190,99,101376,0.0033289408,0.06295879534445703,392,-0.0028050067485310137,0.5437150001525879,-1.6769443601369858,0.09799296,0.135986328125,0.0002449824,0.012440575286746025,-20.54,3595.94,,,,
85,1201,100,102400,0.010419533,0.035870890598744154,396,-0.0014752131246495992,0.8144131898880005,-1.6746133118867874,0.09797248,0.04296875,0.0002449312,-0.005468206480145454,-20.55,3597.75,,,,
85,1212,101,103424,0.0028681718,0.03800988057628274,400,-0.0022412045509554446,0.8827252388000488,-1.658392883837223,0.097952,0.076171875,0.00024488,-0.00762007012963295,-20.56,3598.07,,,,
85,1223,102,104448,0.0031095154,0.07387187797576189,404,-0.001625979959499091,0.5901987552642822,-1.647865243256092,0.09793152000000001,0.058349609375,0.0002448288,0.02044004201889038,-20.52,3609.11,,,,
85,1233,103,105472,0.002327168,0.07598497392609715,408,-0.001099067332688719,0.6461730003356934,-1.6711660847067833,0.09791104,0.058837890625,0.0002447776,0.015638994053006172,-20.52,3605.14,,,,
85,1244,104,106496,0.0031887481,0.07491268590092659,412,-0.002848870411980897,0.5070347785949707,-1.6447766795754433,0.09789056000000002,0.083251953125,0.00024472640000000004,0.0196783859282732,-20.52,3602.72,,,,
85,1255,105,107520,0.0016541402,0.0820962330326438,416,-0.0002858677180483937,0.48779457807540894,-1.6693627461791039,0.09787008000000001,0.035400390625,0.00024467520000000004,0.019313063472509384,-20.52,3602.72,,,,
85,1266,106,108544,0.0037983505,0.06897129211574793,420,-0.0023138355172704905,0.427215039730072,-1.6517219170928001,0.09784960000000001,0.1650390625,0.00024462400000000003,0.015917571261525154,-20.54,3588.32,,,,
85,1276,107,109568,0.0010967299,0.0282754028448835,424,-0.000694132613716647,0.8069331049919128,-1.6704838126897812,0.09782912,0.0107421875,0.00024457280000000003,-0.0078370226547122,-20.53,3589.03,,,,
85,1287,108,110592,0.004179043,0.061552812810987234,428,-0.003235029085772112,0.7616963386535645,-1.6854995414614677,0.09780864,0.127197265625,0.00024452160000000003,0.005020320415496826,-20.52,3596.97,,,,
85,1298,109,111616,0.0017947103,0.023250612430274487,432,-0.0007911623979452997,0.8110248446464539,-1.6848275884985924,0.09778816000000001,0.023681640625,0.0002444704,-0.011217165738344193,-20.52,3595.81,,,,
86,1309,110,112640,0.0018558286,0.07447229791432619,436,-0.0011236566206207499,0.6491448283195496,-1.6982137858867645,0.09776768000000001,0.056884765625,0.0002444192,0.015967896208167076,-20.51,3608.42,,,,
86,1319,111,113664,0.0013195253,0.073806346161291,440,-0.0009056850685738027,0.7735490798950195,-1.6821781694889069,0.0977472,0.172607421875,0.000244368,0.018398744985461235,-20.51,3610.9,,,,
86,1329,112,114688,0.0023136248,0.05505139706656337,444,-0.0011959082912653685,0.7581308484077454,-1.6858429908752441,0.09772672,0.018798828125,0.0002443168,0.012083204463124275,-20.51,3610.9,,,,
86,1340,113,115712,0.0031216254,0.03659472079016268,448,-0.0037429144722409546,0.7349878549575806,-1.6681234538555145,0.09770624,0.1796875,0.0002442656,0.0008777827024459839,-20.51,3602.62,,,,
86,1351,114,116736,0.00056706805,0.05295805842615664,452,0.00033159337181132287,0.7833892107009888,-1.68868850171566,0.09768576000000001,0.010009765625,0.0002442144,0.006401879712939262,-20.49,3612.12,,,,
86,1361,115,117760,0.002441655,0.05668801558203995,456,-0.0013986891426611692,0.7793114185333252,-1.6888258680701256,0.09766528000000001,0.0712890625,0.0002441632,-0.007814290001988411,-20.49,3612.12,,,,
86,1371,116,118784,0.0029420685,0.04045935906469822,460,-0.001265456638066098,0.7177484035491943,-1.6861064434051514,0.0976448,0.054443359375,0.000244112,-0.000789295881986618,-20.48,3616.27,,,,
86,1382,117,119808,0.0010448487,0.09291023015975952,464,-0.0007095107575878501,0.5548520088195801,-1.6896220296621323,0.09762432,0.015380859375,0.0002440608,0.027809614315629005,-20.48,3616.67,,,,
86,1392,118,120832,0.000703339,0.07518843142315745,468,-0.0007476689643226564,0.5985432863235474,-1.6983904242515564,0.09760384,0.0498046875,0.0002440096,0.015558496117591858,-20.48,3616.67,,,,
86,1403,119,121856,0.0007243829,0.09095857106149197,472,-8.3031045505777e-05,0.4450609087944031,-1.694025658071041,0.09758336000000001,0.005615234375,0.00024395839999999998,0.020291117951273918,-20.46,3630.67,,,,
86,1413,120,122880,0.0016538559,0.09595944313332438,476,-0.00031683180714026093,0.5349038243293762,-1.7041783854365349,0.09756288,0.02099609375,0.0002439072,0.018418733030557632,-20.46,3630.67,,,,
86,1425,121,123904,0.0007529713,0.08583813207224011,480,-0.0011559273989405483,0.47560155391693115,-1.6932278200984001,0.0975424,0.02294921875,0.000243856,0.011419015005230904,-20.45,3642.91,,,,
87,1435,122,124928,0.0017754307,0.0700450970325619,484,-0.0031022733310237527,0.5427993535995483,-1.6999196633696556,0.09752192,0.075439453125,0.0002438048,0.01431242749094963,-20.45,3642.91,,,,
,,,125000,0.0016578613,0.05869898363016546,488,-0.001958966488018632,0.6652067303657532,-1.6822190433740616,0.09750144,0.046630859375,0.0002437536,0.007657043635845184,,,-21.0,3056.0,-2467.296,3056.0
85,1478,123,125952,,,,,,,,,,,-20.42,3656.9,,,,
85,1489,124,126976,0.0033636866,0.06217602058313787,492,-0.002750534360529855,0.6999443769454956,-1.666622832417488,0.09748096,0.066650390625,0.0002437024,0.010619180276989937,-20.39,3679.73,,,,
85,1499,125,128000,0.001727607,0.04970423970371485,496,-0.0015618442266713828,0.6696969270706177,-1.6669575795531273,0.09746048000000002,0.0439453125,0.00024365120000000002,0.006137793883681297,-20.39,3679.73,,,,
85,1510,126,129024,0.0006255254,0.028907606727443635,500,5.4942924180068076e-05,0.7252237200737,-1.679073043167591,0.09744000000000001,0.002197265625,0.0002436,-0.008801906369626522,-20.39,3680.45,,,,
85,1520,127,130048,0.0008984771,0.04616896063089371,504,-0.000923363899346441,0.7445197105407715,-1.683374546468258,0.09741952000000001,0.015380859375,0.0002435488,-0.000492442399263382,-20.39,3680.45,,,,
85,1531,128,131072,0.002552968,0.0632166953291744,508,-0.0026181522698607296,0.5621672868728638,-1.6941386014223099,0.09739904,0.12744140625,0.0002434976,0.005673807114362717,-20.4,3685.19,,,,
85,1541,129,132096,0.0022191242,0.07307222695089877,512,-0.002762141404673457,0.56797856092453,-1.6796984449028969,0.09737856,0.062744140625,0.0002434464,0.007261894643306732,-20.4,3685.19,,,,
