time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/approx_kl,train/learning_rate,train/loss,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
229376,2517,91,224,0.0032565058,0.00023858240000000001,-0.0028248336166143417,892,0.060791015625,-0.0028174963081255555,0.09543296000000001,0.6818791627883911,-1.5602176487445831,0.06063982518389821,-20.28,3869.62,,,,
230400,2527,91,225,0.0014878057,0.0002385312,-0.0019044037908315659,896,0.05615234375,-0.0014148958725854754,0.09541248000000001,0.7823892831802368,-1.5194459185004234,0.0419391505420208,-20.26,3869.43,,,,
231424,2537,91,226,0.0008612341,0.00023848,0.01251625269651413,900,0.070068359375,-0.0018429953197482973,0.095392,0.8648605942726135,-1.5769553557038307,0.05978358746506274,-20.27,3862.19,,,,
232448,2547,91,227,0.0008888713,0.0002384288,0.005271190777420998,904,0.035888671875,-0.0007197392988018692,0.09537152,0.7883003950119019,-1.528167612850666,0.05115574738010764,-20.26,3869.48,,,,
233472,2557,91,228,0.0009921128,0.0002383776,0.0011490881443023682,908,0.023681640625,-0.00028989814745727926,0.09535104,0.6452261209487915,-1.5413064286112785,0.03756879724096507,-20.26,3869.48,,,,
234496,2567,91,229,0.0006941158,0.0002383264,0.007188005372881889,912,0.07958984375,-0.001580847951117903,0.09533056000000001,0.6468887329101562,-1.4995039999485016,0.056205624248832464,-20.26,3869.48,,,,
235520,2577,91,230,0.0015698073,0.0002382752,-0.002797309309244156,916,0.06494140625,-0.0008518080721842125,0.09531008,0.6601120829582214,-1.535281553864479,0.0383549421094358,-20.28,3854.94,,,,
236544,2587,91,231,0.0015590669,0.000238224,0.012005895376205444,920,0.03125,-0.0010802412580233067,0.0952896,0.6168688535690308,-1.53350181132555,0.0634260110091418,-20.28,3850.74,,,,
237568,2597,91,232,0.0018709952,0.00023817279999999998,0.004025232046842575,924,0.02978515625,-0.001264257458387874,0.09526912,0.7224777936935425,-1.4946487098932266,0.04828350804746151,-20.28,3848.34,,,,
238592,2607,91,233,0.0022348166,0.0002381216,0.014144808053970337,928,0.099365234375,-0.002179946328396909,0.09524864,0.8324256539344788,-1.5613826587796211,0.08076917100697756,-20.28,3865.95,,,,
239616,2617,91,234,0.0012290925,0.0002380704,-0.0034832190722227097,932,0.096923828125,-0.0029066313145449385,0.09522816,0.857740044593811,-1.5114108249545097,0.047197717474773526,-20.28,3865.95,,,,
240640,2627,91,235,0.0013496459,0.0002380192,0.02534685842692852,936,0.016357421875,-0.00031705028959549963,0.09520768,0.4804556369781494,-1.505508005619049,0.09271364472806454,-20.28,3865.95,,,,
241664,2638,91,236,0.0017484404,0.00023796800000000002,0.0216212198138237,940,0.0244140625,0.0007871342386351898,0.09518720000000001,0.575361967086792,-1.4797541871666908,0.0729288081638515,-20.28,3865.95,,,,
242688,2648,91,237,0.0022403742,0.00023791680000000002,0.005198586732149124,944,0.033203125,0.0007869497349020094,0.09516672000000001,0.7690938711166382,-1.4848791882395744,0.046652063727378845,-20.28,3865.95,,,,
243712,2658,91,238,0.0013370651,0.00023786560000000002,-0.0033328039571642876,948,0.015625,-0.00011430753511376679,0.09514624,0.7782546877861023,-1.4744850471615791,0.027725566527806222,-20.28,3865.95,,,,
244736,2668,91,239,0.0005936933,0.0002378144,0.022867193445563316,952,0.011962890625,-0.00013589549052994698,0.09512576,0.43812835216522217,-1.502213515341282,0.11223527882248163,-20.27,3874.62,,,,
245760,2678,91,240,0.0017992908,0.0002377632,0.02619761973619461,956,0.023681640625,-0.0005171906377654523,0.09510528000000001,0.540658712387085,-1.494203895330429,0.11100390367209911,-20.25,3889.6,,,,
246784,2688,91,241,0.00063835137,0.000237712,0.015890413895249367,960,0.001708984375,5.909023457206786e-05,0.09508480000000001,0.8151581287384033,-1.482388325035572,0.06652882229536772,-20.22,3909.27,,,,
247808,2698,91,242,0.0036010891,0.0002376608,0.0003839675337076187,964,0.1201171875,-0.0032910567824728787,0.09506432000000001,0.827834963798523,-1.4241818636655807,0.05039778957143426,-20.22,3909.27,,,,
248832,2708,91,243,0.0009554465,0.0002376096,-0.004517877474427223,968,0.03955078125,-0.0010683586006052792,0.09504384,0.8273860812187195,-1.3971479907631874,0.022785590263083577,-20.2,3921.05,,,,
249856,2718,91,244,0.002126629,0.00023755840000000002,-0.0039977822452783585,972,0.026123046875,-0.000564974921871908,0.09502336,0.8673216104507446,-1.414118841290474,0.0246270049829036,-20.2,3921.05,,,,
250000,,,,0.0014130797,0.00023750720000000002,-0.0018010977655649185,976,0.08251953125,0.0006516114081023261,0.09500288000000001,0.9153276085853577,-1.4207220301032066,0.02275074803037569,,,3056.0,3056.0,-21.0,-3016.96
250880,2760,90,245,,,,,,,,,,,-20.2,3917.53,,,,
251904,2770,90,246,0.0024172345,0.000237456,-0.009598438628017902,980,0.14501953125,-0.004301248176489025,0.09498240000000001,0.8652583956718445,-1.4872418344020844,0.03119677770882845,-20.21,3900.81,,,,
252928,2779,90,247,0.00208692,0.0002374048,0.004177646711468697,984,0.0615234375,-0.0011217852879781276,0.09496192,0.7774311304092407,-1.5120973140001297,0.04861720488406718,-20.23,3885.41,,,,
253952,2790,91,248,0.0019101929,0.0002373536,-0.0007080528885126114,988,0.044921875,-0.0015553994162473828,0.09494144,0.8188155293464661,-1.512099802494049,0.04515226441435516,-20.23,3885.41,,,,
254976,2800,91,249,0.0004975286,0.0002373024,0.008379470556974411,992,0.119873046875,-0.0006278868531808257,0.09492096,0.6975438594818115,-1.457074448466301,0.05373162683099508,-20.24,3884.08,,,,
256000,2810,91,250,0.0011466888,0.0002372512,0.02134321630001068,996,0.019287109375,-0.0004637523670680821,0.09490048000000001,0.621563196182251,-1.4774477630853653,0.06553091527894139,-20.24,3884.08,,,,
257024,2820,91,251,0.0011911289,0.0002372,0.003420621156692505,1000,0.02880859375,-0.0013837782316841185,0.09488,0.6995878219604492,-1.4867744371294975,0.05464218836277723,-20.25,3879.78,,,,
258048,2830,91,252,0.0014992323,0.0002371488,0.022818319499492645,1004,0.01513671875,-0.0004350173403508961,0.09485952,0.5814467668533325,-1.469644770026207,0.06872554263100028,-20.25,3879.78,,,,
259072,2840,91,253,0.0029606395,0.00023709759999999998,0.017348244786262512,1008,0.080810546875,-0.0021049137285444885,0.09483904,0.582546591758728,-1.5087616220116615,0.06492251204326749,-20.28,3868.7,,,,
260096,2850,91,254,0.0020272962,0.0002370464,0.009674228727817535,1012,0.0224609375,-0.0008160518773365766,0.09481856,0.7026494741439819,-1.5124853923916817,0.06685680989176035,-20.28,3875.99,,,,
261120,2860,91,255,0.001040705,0.0002369952,0.0009186156094074249,1016,0.006103515625,-0.0005537219985853881,0.09479808,0.7520642876625061,-1.528311975300312,0.04708911862690002,-20.29,3873.36,,,,
262144,2870,91,256,0.005050331,0.000236944,0.0014328490942716599,1020,0.300537109375,-0.004129278153413907,0.0947776,0.6816756129264832,-1.555538423359394,0.05901630991138518,-20.3,3867.17,,,,
263168,2880,91,257,0.0029103798,0.00023689280000000002,0.004296976141631603,1024,0.038330078125,-0.0002444045676384121,0.09475712000000001,0.7788665890693665,-1.5423895716667175,0.03984484984539449,-20.3,3867.17,,,,
264192,2890,91,258,0.001624253,0.0002368416,0.017423126846551895,1028,0.0673828125,-0.0008557851542718709,0.09473664,0.6528677940368652,-1.5386364459991455,0.07362094754353166,-20.28,3885.98,,,,
265216,2901,91,259,0.002574921,0.00023679040000000002,0.01636383682489395,1032,0.093994140625,-0.0009972689731512219,0.09471616000000001,0.7430070638656616,-1.5715687051415443,0.08684222958981991,-20.28,3885.98,,,,
266240,2911,91,260,0.0014096098,0.0002367392,-0.004074957221746445,1036,0.073486328125,-0.003375634230906144,0.09469568,0.6589195728302002,-1.5209618359804153,0.04359163285698742,-20.28,3885.98,,,,
267264,2921,91,261,0.0025486453,0.000236688,0.010898677632212639,1040,0.136962890625,-0.002976587798912078,0.09467520000000001,0.49916237592697144,-1.5292620733380318,0.06890780082903802,-20.32,3875.06,,,,
268288,2931,91,262,0.00049388787,0.0002366368,-0.00038223154842853546,1044,0.0361328125,-0.0022187265421962366,0.09465472000000001,0.8041945099830627,-1.5198313742876053,0.03424563503358513,-20.32,3873.12,,,,
269312,2941,91,263,0.0017121432,0.0002365856,0.010711690410971642,1048,0.019775390625,0.0003050017112400383,0.09463424000000001,0.7654658555984497,-1.5158510208129883,0.06930409837514162,-20.31,3872.48,,,,
270336,2951,91,264,0.0024796843,0.00023653440000000002,0.004545347765088081,1052,0.044921875,-0.0008619965374236926,0.09461376,0.6510869264602661,-1.515801727771759,0.051756937988102436,-20.31,3872.48,,,,
271360,2961,91,265,0.0014169995,0.00023648320000000002,0.014962255954742432,1056,0.0009765625,-0.0002850118326023221,0.09459328,0.5230294466018677,-1.4838038831949234,0.0770026808604598,-20.33,3870.63,,,,
272384,2971,91,266,0.0015560121,0.00023643200000000002,0.007679789327085018,1060,0.018310546875,-0.0008940361440181732,0.09457280000000001,0.7480381727218628,-1.5263923704624176,0.043857280164957047,-20.33,3870.63,,,,
273408,2981,91,267,0.002632648,0.0002363808,-0.010524916462600231,1064,0.060546875,-0.001998370440560393,0.09455232000000001,0.8039266467094421,-1.560789816081524,0.027329752454534173,-20.34,3868.43,,,,
274432,2991,91,268,0.0041014454,0.0002363296,0.005999622866511345,1068,0.109130859375,-0.001623079995624721,0.09453184,0.7376863956451416,-1.5611859560012817,0.03985957766417414,-20.34,3846.43,,,,
275000,,,,0.0010044356,0.0002362784,-0.0037837354466319084,1072,0.046630859375,0.00022794189862906933,0.09451136,0.8391864895820618,-1.54379253834486,0.03223890590015799,,,3204.8,3204.8,-21.0,-856.1466666
275456,3034,90,269,,,,,,,,,,,-20.35,3834.04,,,,
276480,3044,90,270,0.0026776795,0.0002362272,0.006636479869484901,1076,0.047607421875,-0.0009539098391542211,0.09449088,0.7395850419998169,-1.5618926733732224,0.05599014041945338,-20.35,3837.44,,,,
277504,3054,90,271,0.0011865164,0.000236176,0.007823275402188301,1080,0.113525390625,-0.0017793517909012735,0.09447040000000001,0.671504020690918,-1.5125923305749893,0.051593825686722994,-20.35,3837.44,,,,
278528,3064,90,272,0.000930832,0.0002361248,0.00010170415043830872,1084,0.0087890625,-0.0005795327524538152,0.09444992,0.6771273612976074,-1.5568644031882286,0.046165237203240395,-20.35,3837.44,,,,
279552,3074,90,273,0.0012723795,0.0002360736,0.010423079133033752,1088,0.00244140625,0.00019966333638876677,0.09442944,0.851838231086731,-1.5735729187726974,0.05116007127799094,-20.34,3836.45,,,,
280576,3084,90,274,0.0011906739,0.00023602239999999999,-0.007604530081152916,1092,0.1474609375,-0.0027800105744972825,0.09440896,0.8284096121788025,-1.6041749268770218,0.04341003205627203,-20.34,3838.71,,,,
281600,3094,91,275,0.0034641635,0.0002359712,-0.009207012131810188,1096,0.147705078125,-0.002891207957873121,0.09438848,0.8629163503646851,-1.5897634252905846,0.03510669991374016,-20.34,3826.62,,,,
282624,3104,91,276,0.0013243027,0.00023592,-0.005945300683379173,1100,0.06982421875,-0.002266841896926053,0.09436800000000001,0.8109033107757568,-1.602641373872757,0.03456794854719192,-20.33,3830.17,,,,
283648,3114,91,277,0.0012462381,0.0002358688,0.004757707938551903,1104,0.134765625,-0.0032268280046992004,0.09434752,0.6622461080551147,-1.6310470402240753,0.0683584853541106,-20.33,3830.17,,,,
284672,3124,91,278,0.00042471773,0.0002358176,0.019825264811515808,1108,0.001708984375,-0.0003467137285042554,0.09432704,0.41319864988327026,-1.6201444491744041,0.07224225183017552,-20.32,3838.26,,,,
285696,3134,91,279,0.0025723767,0.0002357664,-0.00337257981300354,1112,0.080078125,-0.002855557730072178,0.09430656,0.7875087857246399,-1.6202187538146973,0.03307214844971895,-20.32,3838.26,,,,
286720,3144,91,280,0.0013446596,0.00023571520000000002,0.009427448734641075,1116,0.072998046875,-0.002198542148107663,0.09428608000000001,0.5789715647697449,-1.6091788038611412,0.06910904753021896,-20.33,3837.59,,,,
287744,3155,91,281,0.00048692647,0.000235664,0.01997060887515545,1120,0.142822265625,0.0007093733584042639,0.0942656,0.4852914810180664,-1.5719694271683693,0.08884760271757841,-20.33,3837.59,,,,
288768,3165,91,282,0.0023698865,0.0002356128,0.0027910368517041206,1124,0.119873046875,-0.0031052673293743283,0.09424512000000002,0.5433241128921509,-1.6200881525874138,0.0397180151194334,-20.34,3836.16,,,,
289792,3175,91,283,0.0022356785,0.0002355616,0.02275930717587471,1128,0.045654296875,-0.0009755337960086763,0.09422464000000001,0.6066033840179443,-1.6023595184087753,0.08676336193457246,-20.33,3857.84,,,,
290816,3185,91,284,0.0013067966,0.0002355104,0.005134915933012962,1132,0.008056640625,-0.0012805810547433794,0.09420416000000001,0.7846238613128662,-1.6070621311664581,0.054829221684485674,-20.33,3857.84,,,,
291840,3195,91,285,0.0016686907,0.00023545920000000002,0.01129615306854248,1136,0.093505859375,-0.0011854903132189065,0.09418368,0.5636489391326904,-1.5824307724833488,0.06719202199019492,-20.31,3870.03,,,,
292864,3205,91,286,0.00063568744,0.00023540800000000002,0.0075464434921741486,1140,0.0146484375,-7.61275296099484e-05,0.0941632,0.7739368677139282,-1.6015028730034828,0.054727634182199836,-20.28,3896.14,,,,
293888,3215,91,287,0.00048763456,0.00023535680000000002,0.003148028627038002,1144,0.024169921875,-0.00041518817306496203,0.09414272000000001,0.8920589685440063,-1.5634423941373825,0.04970118124037981,-20.26,3921.28,,,,
294912,3225,91,288,0.003324677,0.0002353056,0.0052327122539281845,1148,0.130859375,-0.0016211005568038672,0.09412224000000001,0.652626633644104,-1.5615199282765388,0.06324758753180504,-20.26,3921.28,,,,
295936,3235,91,289,0.0010628856,0.0002352544,0.03955977037549019,1152,0.03955078125,-0.00032664884929545224,0.09410176,0.3089011311531067,-1.5856116563081741,0.10050061251968145,-20.26,3921.28,,,,
296960,3245,91,290,0.0020072618,0.0002352032,-0.005434796214103699,1156,0.139892578125,-0.002309013085323386,0.09408128,0.8072441220283508,-1.5303154662251472,0.035091744153760374,-20.31,3910.02,,,,
297984,3255,91,291,0.002810633,0.000235152,0.01792503520846367,1160,0.06689453125,-0.0019987761043012142,0.0940608,0.673264741897583,-1.5124307945370674,0.07500483794137836,-20.31,3910.02,,,,
299008,3265,91,292,0.00048184092,0.0002351008,0.024842960759997368,1164,0.03125,0.0004788286751136184,0.09404032000000001,0.49296146631240845,-1.5230310186743736,0.08557408303022385,-20.31,3906.76,,,,
300000,,,,0.002250659,0.0002350496,0.007662355899810791,1168,0.174072265625,-0.0022280611738096923,0.09401984000000001,0.6685941815376282,-1.4797577634453773,0.062263994943350554,,,3056.0,3056.0,-21.0,-3023.9599998
300032,3306,90,293,,,,,,,,,,,-20.32,3899.22,,,,
301056,3316,90,294,0.0025587606,0.0002349984,-0.0018180031329393387,1172,0.239501953125,-0.0045777225168421865,0.09399936,0.7522055506706238,-1.4826075285673141,0.044828077079728246,-20.32,3895.86,,,,
302080,3326,90,295,0.0014177288,0.0002349472,-0.010443184524774551,1176,0.05078125,-0.0006662425876129419,0.09397888,0.8588540554046631,-1.4611410722136497,0.022393773426301777,-20.34,3893.7,,,,
303104,3336,90,296,0.00063345954,0.000234896,-0.006901603192090988,1180,0.0107421875,-0.0008428252185694873,0.0939584,0.8326551914215088,-1.4851600527763367,0.024564563180319965,-20.34,3884.26,,,,
304128,3346,90,297,0.0020622073,0.0002348448,-0.001111106015741825,1184,0.142822265625,-0.0029340438632061705,0.09393792000000001,0.8932539224624634,-1.5282069817185402,0.029922146117314696,-20.33,3888.75,,,,
305152,3356,90,298,0.001965322,0.0002347936,-0.011426271870732307,1188,0.0478515625,-0.0015237805928336456,0.09391744,0.783985435962677,-1.5551720410585403,0.03775407210923731,-20.33,3882.55,,,,
306176,3366,90,299,0.0030737615,0.0002347424,-0.0010903999209403992,1192,0.094970703125,-0.001483360887505114,0.09389696,0.7611236572265625,-1.565040484070778,0.03317133558448404,-20.33,3883.87,,,,
307200,3376,90,300,0.002631621,0.0002346912,0.013170553371310234,1196,0.048095703125,-0.0011023897968698293,0.09387648,0.8166447281837463,-1.5580413937568665,0.0512487783562392,-20.34,3875.56,,,,
308224,3386,91,301,0.0023478416,0.00023464,-0.009313372895121574,1200,0.191650390625,-0.0034249121381435543,0.093856,0.8106814622879028,-1.5453642010688782,0.03468031156808138,-20.34,3877.96,,,,
309248,3396,91,302,0.0023571546,0.00023458879999999999,0.0017496459186077118,1204,0.05517578125,-0.000746795063605532,0.09383552,0.7192434072494507,-1.5113715380430222,0.037019644398242235,-20.34,3877.96,,,,
310272,3406,91,303,0.0031473534,0.0002345376,0.00026086345314979553,1208,0.106201171875,-0.0015030396461952478,0.09381504000000002,0.7465472221374512,-1.523851677775383,0.04668936296366155,-20.35,3881.39,,,,
311296,3416,91,304,0.0025852104,0.0002344864,7.849931716918945e-05,1212,0.077392578125,-0.002642808496602811,0.09379456000000001,0.7991549968719482,-1.4778130501508713,0.04059874452650547,-20.36,3883.12,,,,
312320,3426,91,305,0.0031726921,0.00023443520000000003,0.00956779532134533,1216,0.181884765625,-0.0037843342288397253,0.09377408000000001,0.7729055285453796,-1.5235774591565132,0.0635252702049911,-20.36,3883.12,,,,
313344,3436,91,306,0.0028122002,0.00023438400000000002,0.013310767710208893,1220,0.10205078125,-0.00034785730531439185,0.0937536,0.5463685989379883,-1.49083611369133,0.061557767912745476,-20.36,3871.29,,,,
314368,3446,91,307,0.0036230711,0.00023433280000000002,0.0025945454835891724,1224,0.153076171875,-0.0031657265790272504,0.09373312,0.6984866261482239,-1.4819218069314957,0.07430299464613199,-20.36,3871.29,,,,
315392,3456,91,308,0.0017826136,0.00023428160000000002,0.01398598961532116,1228,0.04052734375,-0.0011738561152014881,0.09371264000000001,0.4935706853866577,-1.4684225916862488,0.06377783021889627,-20.36,3865.54,,,,
316416,3466,91,309,0.0009705446,0.0002342304,0.007953989319503307,1232,0.1103515625,-0.0021218341134954244,0.09369216000000001,0.7613703608512878,-1.4710883870720863,0.04103567893616855,-20.36,3865.54,,,,
317440,3476,91,310,0.0006866801,0.0002341792,0.01647183857858181,1236,0.032958984375,0.0004211537598166615,0.09367168000000001,0.5404272675514221,-1.5265157595276833,0.06716025248169899,-20.36,3865.54,,,,
318464,3486,91,311,0.0012034699,0.000234128,0.018272604793310165,1240,0.030517578125,-0.0015621020720573142,0.0936512,0.6125037670135498,-1.517197147011757,0.07573068793863058,-20.35,3866.0,,,,
319488,3496,91,312,0.0018174581,0.0002340768,0.023888472467660904,1244,0.082275390625,-0.0006050935771781951,0.09363072,0.6210709810256958,-1.5510241240262985,0.07938031852245331,-20.34,3870.7,,,,
320512,3506,91,313,0.0028782599,0.0002340256,0.003495601937174797,1248,0.108642578125,-0.003566135186702013,0.09361024000000001,0.6275420188903809,-1.5236870348453522,0.06338352314196527,-20.35,3872.39,,,,
321536,3516,91,314,0.0017206772,0.0002339744,0.011067954823374748,1252,0.075439453125,-0.0028760310960933566,0.09358976000000001,0.6303086876869202,-1.5444961860775948,0.07168985879980028,-20.35,3878.63,,,,
322560,3526,91,315,0.0028280718,0.0002339232,0.0027331411838531494,1256,0.102294921875,-0.0027928102645091712,0.09356928,0.7719334959983826,-1.5353374555706978,0.05325099569745362,-20.35,3894.71,,,,
323584,3536,91,316,0.0021650621,0.000233872,0.00311138853430748,1260,0.16455078125,-0.002005175338126719,0.0935488,0.6988219618797302,-1.5599860772490501,0.05790633708238602,-20.34,3900.4,,,,
324608,3546,91,317,0.0011509708,0.0002338208,0.012356400489807129,1264,0.031005859375,-0.0016454210708616301,0.09352832,0.481314480304718,-1.5717645734548569,0.07404523226432502,-20.34,3900.4,,,,
325000,,,,0.0024367026,0.0002337696,0.014133915305137634,1268,0.045166015625,-0.00011450346210040152,0.09350784000000001,0.5187512636184692,-1.5605495497584343,0.06349450442939997,,,4361.6,4361.6,-21.0,-3815.3599998000004
325632,3601,90,318,,,,,,,,,,,-20.34,3900.34,,,,
326656,3611,90,319,0.0025838776,0.0002337184,0.007001066580414772,1272,0.06494140625,-0.0015075555056682788,0.09348736,0.6177271008491516,-1.5747550055384636,0.06470256694592535,-20.34,3900.34,,,,
327680,3621,90,320,0.00052362704,0.0002336672,0.010071605443954468,1276,0.011474609375,-0.0006201757496455684,0.09346688,0.5608129501342773,-1.5894244238734245,0.05861100624315441,-20.32,3912.76,,,,
328704,3631,90,321,0.0010883419,0.000233616,0.007891345769166946,1280,0.02490234375,-0.0011579972342588007,0.0934464,0.5652590394020081,-1.5920554995536804,0.0701925097964704,-20.33,3902.4,,,,
329728,3642,90,322,0.00089039974,0.0002335648,0.012384522706270218,1284,0.026123046875,-0.001183682310511358,0.09342592,0.7109673023223877,-1.5946341529488564,0.07448378135450184,-20.31,3909.92,,,,
330752,3652,90,323,0.0024404395,0.00023351359999999999,0.002070752903819084,1288,0.242431640625,-0.00506061950000003,0.09340544,0.7593140602111816,-1.590112067759037,0.060830156318843365,-20.33,3903.12,,,,
331776,3662,90,324,0.00058557664,0.0002334624,0.008232871070504189,1292,0.019287109375,-0.0008230590319726616,0.09338496000000002,0.7391587495803833,-1.5662196949124336,0.05758806527592242,-20.26,3933.24,,,,
332800,3672,90,325,0.0026193613,0.00023341119999999998,-0.0018461979925632477,1296,0.043701171875,-0.001772871648427099,0.09336448,0.7704711556434631,-1.573773331940174,0.03479785239323974,-20.26,3938.89,,,,
333824,3682,90,326,0.0024002101,0.00023336000000000003,0.015120714902877808,1300,0.103515625,-0.002060402272036299,0.09334400000000001,0.5742409229278564,-1.6078710108995438,0.08249140530824661,-20.26,3938.89,,,,
334848,3692,90,327,0.002764963,0.00023330880000000003,-0.0038194581866264343,1304,0.09130859375,-0.0022645840945187956,0.09332352000000001,0.6459259390830994,-1.6076578348875046,0.04378202301450074,-20.26,3938.21,,,,
335872,3702,90,328,0.0012595642,0.00023325760000000002,0.021623952314257622,1308,0.135009765625,-0.0014740164915565401,0.09330304,0.5811264514923096,-1.632313460111618,0.08646516129374504,-20.26,3938.21,,,,
336896,3712,90,329,0.0014507252,0.00023320640000000002,-0.0030623525381088257,1312,0.154296875,-0.0025512390566291288,0.09328256000000001,0.6226818561553955,-1.6331663206219673,0.04603840853087604,-20.26,3929.14,,,,
337920,3722,90,330,0.0013531618,0.00023315520000000001,0.008304111659526825,1316,0.023193359375,-0.0010727265616878867,0.09326208000000001,0.6516156196594238,-1.6236560493707657,0.05948273651301861,-20.28,3918.72,,,,
338944,3732,90,331,0.0020642679,0.000233104,-0.0003900090232491493,1320,0.0263671875,-0.0014882975374348462,0.09324160000000001,0.7794532775878906,-1.6290520653128624,0.03951521229464561,-20.26,3924.83,,,,
339968,3742,90,332,0.001980249,0.0002330528,-0.004322987049818039,1324,0.08251953125,-0.0029371751588769257,0.09322112,0.7674286961555481,-1.6097203865647316,0.04274336725939065,-20.26,3926.03,,,,
340992,3752,90,333,0.0015080753,0.0002330016,0.004447679966688156,1328,0.021728515625,-0.0012236246548127383,0.09320064,0.8296939730644226,-1.6154084131121635,0.04411841474939138,-20.26,3926.03,,,,
342016,3762,90,334,0.0028154012,0.0002329504,0.005964042618870735,1332,0.12744140625,-0.0034907257941085845,0.09318016000000001,0.5720229744911194,-1.631319634616375,0.06415266077965498,-20.28,3917.82,,,,
343040,3772,90,335,0.0023575982,0.0002328992,-0.004657009616494179,1336,0.157958984375,-0.004778139104018919,0.09315968000000001,0.7906351089477539,-1.6208400428295135,0.0394727208185941,-20.28,3917.82,,,,
344064,3782,90,336,0.0036210576,0.00023284800000000002,0.00435110367834568,1340,0.128662109375,-0.0010219588002655655,0.0931392,0.6012725830078125,-1.6043508648872375,0.05948026734404266,-20.28,3917.82,,,,
345088,3792,90,337,0.001902516,0.00023279680000000001,0.028950583189725876,1344,0.056884765625,-0.002138879477570299,0.09311872,0.6688777804374695,-1.6138320937752724,0.09196571679785848,-20.33,3892.97,,,,
346112,3802,91,338,0.00399194,0.0002327456,0.042226582765579224,1348,0.147216796875,-0.000533870974322781,0.09309824,0.7847318053245544,-1.5756002962589264,0.10323908552527428,-20.33,3892.97,,,,
347136,3812,91,339,0.0011384451,0.0002326944,-0.00010330788791179657,1352,0.03662109375,-0.0011153847735840827,0.09307776000000001,0.6041563749313354,-1.5203624665737152,0.045971211744472384,-20.33,3892.97,,,,
348160,3823,91,340,0.0015042902,0.0002326432,0.015807226300239563,1356,0.0234375,-0.000980318771325983,0.09305728,0.771602988243103,-1.5474452078342438,0.07351576373912394,-20.32,3898.58,,,,
349184,3833,91,341,0.0015635075,0.000232592,0.01650695875287056,1360,0.052734375,-0.0026325901853851974,0.0930368,0.5433169603347778,-1.5570271909236908,0.07909444440156221,-20.32,3898.58,,,,
350000,,,,0.0012264387,0.0002325408,0.007626181468367577,1364,0.0048828125,-0.00021734400070272386,0.09301632,0.7756603360176086,-1.5537356436252594,0.05888025998137891,,,3548.0,3548.0,-21.0,-2986.96
350208,3878,90,342,,,,,,,,,,,-20.27,3935.91,,,,
351232,3889,90,343,0.0014166218,0.0002324896,0.007833009585738182,1368,0.09619140625,-0.0018156351434299722,0.09299584,0.6889861822128296,-1.5699295848608017,0.0607950349804014,-20.27,3935.91,,,,
352256,3899,90,344,0.0017180771,0.0002324384,0.013558341190218925,1372,0.08203125,-0.0019134250469505787,0.09297536,0.5641108751296997,-1.5819519385695457,0.07273469376377761,-20.25,3957.61,,,,
353280,3909,90,345,0.0014588195,0.00023238719999999998,-0.002001287415623665,1376,0.009033203125,-0.0011920939869014546,0.09295488,0.7949643135070801,-1.5953650921583176,0.04541374882683158,-20.24,3961.73,,,,
354304,3919,90,346,0.0024489593,0.00023233599999999998,0.0014880560338497162,1380,0.116455078125,-0.002392599475570023,0.0929344,0.7676969170570374,-1.5890596210956573,0.041167086688801646,-20.24,3961.73,,,,
355328,3929,90,347,0.0017946167,0.00023228480000000003,0.02021758258342743,1384,0.0400390625,-0.0007593875998281874,0.09291392000000001,0.510191798210144,-1.5886334776878357,0.061842640629038215,-20.24,3962.25,,,,
356352,3940,90,348,0.0014889715,0.0002322336,0.0005948543548583984,1388,0.024169921875,-0.0017575811361894011,0.09289344,0.6315058469772339,-1.5870957523584366,0.06449536746367812,-20.23,3966.22,,,,
357376,3949,90,349,0.001603395,0.00023218240000000002,0.0077298711985349655,1392,0.040283203125,-0.0014670374512206763,0.09287296,0.656600832939148,-1.5771919935941696,0.07081184908747673,-20.24,3967.17,,,,
358400,3959,90,350,0.0010122899,0.00023213120000000002,0.002480439841747284,1396,0.083740234375,-0.0015347754233516753,0.09285248000000002,0.8187500834465027,-1.5470183119177818,0.049992803018540144,-20.25,3961.48,,,,
359424,3970,90,351,0.0023547576,0.00023208000000000001,0.0012077298015356064,1400,0.17724609375,-0.0031967433751560748,0.09283200000000001,0.7174066305160522,-1.584726758301258,0.05014317715540528,-20.25,3958.21,,,,
360448,3979,90,352,0.0022228342,0.0002320288,0.00438152439892292,1404,0.053466796875,-0.0005893809866392985,0.09281152000000001,0.6745791435241699,-1.585857942700386,0.06532472092658281,-20.25,3958.21,,,,
361472,3990,90,353,0.001913186,0.0002319776,0.018458232283592224,1408,0.0537109375,-0.002162442571716383,0.09279104,0.6273791193962097,-1.6151796281337738,0.07364653586409986,-20.21,3967.45,,,,
362496,4000,90,354,0.0022095921,0.0002319264,0.023531915619969368,1412,0.042236328125,-0.0011415632907301188,0.09277056,0.7033737897872925,-1.5922499522566795,0.07322999509051442,-20.25,3945.14,,,,
