time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
3729,219,60,224256,0.09553536000000001,0.1337890625,0.0002388384,0.05606290069408715,0.8129013180732727,-1.5078683346509933,-0.0018017079564742744,0.0028834736,872,0.007702058181166649,3585.43,-20.35,,,,
,,,225000,0.09551488000000001,0.141357421875,0.0002387872,0.047697076108306646,0.8649629354476929,-1.5115587934851646,-0.0007033620349830016,0.003956367,876,0.00469425693154335,,,-21.0,3056.0,3056.0,-2342.624
3782,220,59,225280,,,,,,,,,,,3599.13,-20.32,,,,
3801,221,59,226304,0.09549440000000001,0.102783203125,0.000238736,0.028320968965999782,0.9261761903762817,-1.5066593438386917,-0.002752600732492283,0.0022636969,880,-0.019103066995739937,3600.63,-20.32,,,,
3820,222,59,227328,0.09547392,0.052001953125,0.0002386848,0.06916203047148883,0.5683999061584473,-1.505152203142643,-0.0010612617916194722,0.0019111545,884,0.02022821456193924,3600.63,-20.32,,,,
3837,223,59,228352,0.09545344,0.019775390625,0.00023863360000000002,0.060524093452841043,0.5659674406051636,-1.5069351494312286,-0.0006695741903968155,0.0009986742,888,0.01248894352465868,3598.15,-20.32,,,,
3856,224,59,229376,0.09543296000000001,0.01953125,0.00023858240000000001,0.04985206411220133,0.8188878297805786,-1.5159344971179962,-0.00039790272421669215,0.000760768,892,0.005147125571966171,3602.72,-20.32,,,,
3873,225,59,230400,0.09541248000000001,0.08740234375,0.0002385312,0.04842667537741363,0.7317984104156494,-1.5006393119692802,-0.0013268909096950665,0.0018325192,896,0.007050409913063049,3605.97,-20.3,,,,
3890,226,59,231424,0.095392,0.066162109375,0.00023848,0.11362320929765701,0.6116179823875427,-1.5481319651007652,0.0010958620114251971,0.0006168438,900,0.03244485333561897,3605.97,-20.3,,,,
3907,227,59,232448,0.09537152,0.0302734375,0.0002384288,0.08458479540422559,0.5174907445907593,-1.4957497715950012,-0.0011835717305075377,0.0012546969,904,0.02110973931849003,3611.02,-20.29,,,,
3924,228,59,233472,0.09535104,0.0478515625,0.0002383776,0.05313320318236947,0.700932502746582,-1.5087080299854279,-0.0015763753617648035,0.0022971018,908,0.012850514613091946,3611.02,-20.29,,,,
3941,229,59,234496,0.09533056000000001,0.008544921875,0.0002383264,0.0696021574549377,0.5285676717758179,-1.4976721554994583,-0.0008047949959291145,0.0016722151,912,0.010033058002591133,3630.47,-20.26,,,,
3958,230,59,235520,0.09531008,0.026611328125,0.0002382752,0.058000581339001656,0.7793989181518555,-1.529823824763298,-0.0007552722527179867,0.0011542384,916,0.006095113232731819,3632.39,-20.25,,,,
3975,231,59,236544,0.0952896,0.0087890625,0.000238224,0.05445330892689526,0.6272521615028381,-1.5053435042500496,-0.0010829673265106976,0.0017122591,920,0.0059303101152181625,3632.39,-20.25,,,,
3993,232,59,237568,0.09526912,0.016845703125,0.00023817279999999998,0.04100544936954975,0.6955322027206421,-1.4967526942491531,-0.0005841435340698808,0.001125378,924,0.0012521706521511078,3641.0,-20.23,,,,
4012,233,59,238592,0.09524864,0.16259765625,0.0002381216,0.0579953754786402,0.6602939367294312,-1.49404688924551,-0.0022730912314727902,0.0038166868,928,0.017496220767498016,3647.38,-20.24,,,,
4028,234,59,239616,0.09522816,0.027587890625,0.0002380704,0.057236399268731475,0.8663799166679382,-1.5210538432002068,-0.000941282109124586,0.0017103034,932,0.015110624954104424,3655.44,-20.22,,,,
4045,235,59,240640,0.09520768,0.118896484375,0.0002380192,0.07497906289063394,0.8183954954147339,-1.5113753378391266,-0.0019336084078531712,0.0028580478,936,0.005735330283641815,3665.42,-20.22,,,,
4062,236,59,241664,0.09518720000000001,0.03662109375,0.00023796800000000002,0.06647251709364355,0.7245043516159058,-1.4972787648439407,-4.451547283679247e-05,0.0016001961,940,0.007395575754344463,3668.59,-20.22,,,,
4081,237,59,242688,0.09516672000000001,0.14453125,0.00023791680000000002,0.02730190008878708,0.869931697845459,-1.493991881608963,-0.0010352406243328005,0.0040851207,944,-0.0026304908096790314,3671.7,-20.21,,,,
4098,238,59,243712,0.09514624,0.007568359375,0.00023786560000000002,0.06690110778436065,0.744031548500061,-1.4805548265576363,-0.0005616606795229018,0.0013898485,948,0.011618038639426231,3671.7,-20.21,,,,
4115,239,59,244736,0.09512576,0.205322265625,0.0002378144,0.03847303590737283,0.837127685546875,-1.4971079528331757,-0.0024822007108014077,0.003508872,952,-0.003764311783015728,3669.27,-20.21,,,,
4133,240,59,245760,0.09510528000000001,0.076171875,0.0002377632,0.027805772610008717,0.8803802132606506,-1.4885878786444664,-0.0009870269568637013,0.0016108324,956,-0.004292786121368408,3669.3,-20.21,,,,
4152,241,59,246784,0.09508480000000001,0.156494140625,0.000237712,0.06328718131408095,0.7248685359954834,-1.4736150428652763,-0.001372640603221953,0.001320943,960,0.010897699743509293,3665.3,-20.22,,,,
4170,242,59,247808,0.09506432000000001,0.051025390625,0.0002376608,0.0405101286014542,0.8019620180130005,-1.5004668980836868,-0.0008254310669144616,0.00041424896,964,0.0014416296035051346,3662.32,-20.24,,,,
4189,243,59,248832,0.09504384,0.076416015625,0.0002376096,0.03435820515733212,0.8882737159729004,-1.4764250367879868,-0.0019190696184523404,0.003149587,968,0.00793520174920559,3658.32,-20.25,,,,
4207,244,59,249856,0.09502336,0.12890625,0.00023755840000000002,0.043227802496403456,0.8172975182533264,-1.4698846489191055,-0.0018505447369534522,0.0030389074,972,0.004108441062271595,3648.23,-20.24,,,,
,,,250000,0.09500288000000001,0.030029296875,0.00023750720000000002,0.060756769962608814,0.6991795301437378,-1.4801163151860237,-4.6214438043534756e-05,0.00063385547,976,0.008532818406820297,,,-21.0,3056.0,3056.0,-3023.5600000000004
4258,245,58,250880,,,,,,,,,,,3642.5,-20.25,,,,
4275,246,58,251904,0.09498240000000001,0.26318359375,0.000237456,0.04678545193746686,0.8083266615867615,-1.4453164041042328,-0.0038773018459323794,0.0033633648,980,0.011302795261144638,3645.56,-20.24,,,,
4290,247,58,252928,0.09496192,0.1328125,0.0002374048,0.057566205970942974,0.8013442158699036,-1.4755538627505302,-0.001348006320768036,0.0036446431,984,0.005496155470609665,3648.33,-20.23,,,,
4304,248,58,253952,0.09494144,0.0771484375,0.0002373536,0.05306235933676362,0.8281052112579346,-1.4474347978830338,-0.0005883034900762141,0.0027454311,988,0.006943060085177422,3643.02,-20.24,,,,
4320,249,59,254976,0.09492096,0.1240234375,0.0002373024,0.06018817494623363,0.7172138690948486,-1.4435947388410568,-0.0023783956276020035,0.0037391093,992,0.008858690038323402,3640.5,-20.23,,,,
4335,250,59,256000,0.09490048000000001,0.0087890625,0.0002372512,0.06365827331319451,0.6934354305267334,-1.4439072906970978,-0.0006500827730633318,0.0022197287,996,0.012317497283220291,3645.28,-20.21,,,,
4351,251,59,257024,0.09488,0.0244140625,0.0002372,0.07927656173706055,0.6655898094177246,-1.4739783480763435,-0.0005489449977176264,0.0007765093,1000,0.021084345877170563,3646.32,-20.2,,,,
4367,252,59,258048,0.09485952,0.085693359375,0.0002371488,0.07566637452691793,0.5974182486534119,-1.4455322101712227,-0.002272789744893089,0.0024966593,1004,0.014703493565320969,3636.74,-20.21,,,,
4383,253,59,259072,0.09483904,0.02685546875,0.00023709759999999998,0.062116893008351326,0.7021501660346985,-1.4463436305522919,-0.0012415387900546193,0.0020819264,1008,0.008950099349021912,3630.07,-20.22,,,,
4400,254,59,260096,0.09481856,0.005859375,0.0002370464,0.07040464971214533,0.7018346786499023,-1.4355514347553253,-0.00018863465811591595,0.00034838414,1012,0.016812387853860855,3630.07,-20.22,,,,
4415,255,59,261120,0.09479808,0.055419921875,0.0002369952,0.05682682292535901,0.7142382860183716,-1.4289779514074326,-0.0019241312693338841,0.0023126586,1016,0.003629947081208229,3634.17,-20.19,,,,
4432,256,59,262144,0.0947776,0.044189453125,0.000236944,0.09285170445218682,0.46569013595581055,-1.4515765830874443,-0.0020995272789150476,0.0016823334,1020,0.011407829821109772,3634.17,-20.19,,,,
4448,257,59,263168,0.09475712000000001,0.034912109375,0.00023689280000000002,0.04525822983123362,0.6234307289123535,-1.4200052171945572,-0.0008331449935212731,0.0014236247,1024,0.005508699454367161,3634.2,-20.2,,,,
4464,258,59,264192,0.09473664,0.0029296875,0.0002368416,0.06332201370969415,0.6324335336685181,-1.4376905709505081,-0.0005116906831972301,0.0006018785,1028,0.007779757492244244,3651.55,-20.17,,,,
4480,259,59,265216,0.09471616000000001,0.148193359375,0.00023679040000000002,0.051230317214503884,0.7671383619308472,-1.45616065710783,-0.0003248506836825982,0.0037413503,1032,0.011922589503228664,3647.47,-20.18,,,,
4495,260,59,266240,0.09469568,0.067626953125,0.0002367392,0.05782720260322094,0.6622723340988159,-1.4629227072000504,-0.000811652367701754,0.0029672165,1036,0.0026550963521003723,3657.05,-20.15,,,,
4510,261,59,267264,0.09467520000000001,0.024169921875,0.000236688,0.07269282429479063,0.5474780797958374,-1.469269722700119,-0.001182180072646588,0.0013496273,1040,0.009281734004616737,3647.46,-20.18,,,,
4525,262,59,268288,0.09465472000000001,0.129638671875,0.0002366368,0.04199627973139286,0.723223090171814,-1.479283332824707,-0.0024463026493322104,0.0025436415,1044,-0.00017231889069080353,3647.46,-20.18,,,,
4541,263,59,269312,0.09463424000000001,0.002197265625,0.0002365856,0.03981182514689863,0.6186578273773193,-1.4724939912557602,0.00012121257896069437,0.0010630088,1048,0.0031016869470477104,3654.75,-20.16,,,,
4557,264,59,270336,0.09461376,0.0205078125,0.00023653440000000002,0.07251573586836457,0.6108943223953247,-1.486278384923935,-0.0002722989156609401,0.001306355,1052,0.012321405112743378,3640.65,-20.18,,,,
4574,265,59,271360,0.09459328,0.0341796875,0.00023648320000000002,0.05610467121005058,0.6919052600860596,-1.4803876504302025,-0.0010835958819370717,0.0021939673,1056,0.006373315118253231,3640.65,-20.18,,,,
4589,266,59,272384,0.09457280000000001,0.012939453125,0.00023643200000000002,0.0591378640383482,0.6114290356636047,-1.4701069220900536,-3.5869074054062366e-05,0.0005153489,1060,0.016788620501756668,3634.01,-20.18,,,,
4606,267,59,273408,0.09455232000000001,0.0986328125,0.0002363808,0.056474243523553014,0.7307661175727844,-1.5124400332570076,-0.0007269351626746356,0.0022016494,1064,0.007723544724285603,3636.86,-20.16,,,,
4621,268,59,274432,0.09453184,0.01806640625,0.0002363296,0.0429319750983268,0.8056334853172302,-1.5260538011789322,5.7896715588867664e-05,0.00056872936,1068,3.479979932308197e-05,3641.49,-20.16,,,,
,,,275000,0.09451136,0.11572265625,0.0002362784,0.03593704698141664,0.7589220404624939,-1.5282476097345352,-0.0010517781774979085,0.0036791554,1072,0.005001797340810299,,,-21.0,3056.0,3056.0,-3021.576
4671,269,58,275456,,,,,,,,,,,3639.84,-20.16,,,,
4687,270,58,276480,0.09449088,0.015625,0.0002362272,0.06930383248254657,0.640962541103363,-1.5510640516877174,-0.0003177138860337436,0.0007305261,1076,0.015048296190798283,3641.53,-20.16,,,,
4703,271,58,277504,0.09447040000000001,0.09765625,0.000236176,0.042215232038870454,0.7377849817276001,-1.5250729024410248,-0.0031634039187338203,0.0029474965,1080,-0.0015242993831634521,3641.53,-20.16,,,,
4719,272,59,278528,0.09444992,0.02392578125,0.0002361248,0.050727507565170527,0.6227148771286011,-1.5359837636351585,-0.000820641900645569,0.00081486884,1084,0.005212998017668724,3635.86,-20.17,,,,
4736,273,59,279552,0.09442944,0.005859375,0.0002360736,0.09057037904858589,0.6065016984939575,-1.5327617153525352,-0.0009028623171616346,0.0013807337,1088,0.02246507629752159,3641.08,-20.16,,,,
4752,274,59,280576,0.09440896,0.068603515625,0.00023602239999999999,0.07906250096857548,0.8136547207832336,-1.5322753936052322,-0.0015171617560554296,0.0028839298,1092,0.013088036328554153,3651.89,-20.13,,,,
4767,275,59,281600,0.09438848,0.0029296875,0.0002359712,0.04699811642058194,0.847409188747406,-1.552022472023964,-7.882204954512417e-05,0.00039433734,1096,0.001024218276143074,3653.07,-20.13,,,,
4784,276,59,282624,0.09436800000000001,0.031005859375,0.00023592,0.04191657796036452,0.7613111138343811,-1.5221977084875107,-0.0012897861015517265,0.0017721592,1100,-0.004228533245623112,3655.36,-20.13,,,,
4801,277,59,283648,0.09434752,0.142578125,0.0002358688,0.062124891905114055,0.7709470391273499,-1.5316064655780792,-0.0025831780512817204,0.0014355024,1104,0.013935262337327003,3655.36,-20.13,,,,
4817,278,59,284672,0.09432704,0.10498046875,0.0002358176,0.078489750623703,0.6703238487243652,-1.4941600486636162,-0.0030361446843016893,0.002540132,1108,0.016628578305244446,3654.96,-20.13,,,,
4833,279,59,285696,0.09430656,0.20068359375,0.0002357664,0.024345368146896362,0.8929275274276733,-1.447594091296196,-0.005201783089432865,0.0018075755,1112,-0.009511435404419899,3654.96,-20.13,,,,
4848,280,59,286720,0.09428608000000001,0.006103515625,0.00023571520000000002,0.013728305813856423,0.9014447927474976,-1.424918569624424,-7.722240115981549e-05,0.0017175488,1116,-0.010606279596686363,3654.96,-20.13,,,,
4864,281,59,287744,0.0942656,0.1162109375,0.000235664,0.025817596004344523,0.8748639822006226,-1.4036914631724358,-0.0016105617978610098,0.0016627274,1120,-0.005489521659910679,3647.22,-20.12,,,,
4881,282,59,288768,0.09424512000000002,0.045654296875,0.0002356128,0.01850403327262029,0.9345619678497314,-1.437778614461422,-0.0009851524810073897,0.0015086965,1124,-0.008396614342927933,3635.08,-20.13,,,,
4897,283,59,289792,0.09422464000000001,0.020263671875,0.0002355616,0.04830657644197345,0.861503005027771,-1.4376722946763039,-0.0011060181714128703,0.0014958053,1128,0.0027867350727319717,3635.07,-20.12,,,,
4913,284,59,290816,0.09420416000000001,0.0556640625,0.0002355104,0.06597280479036272,0.7788492441177368,-1.3673089891672134,-0.00043934099085163325,0.0016395283,1132,0.020882390439510345,3636.77,-20.11,,,,
4928,285,59,291840,0.09418368,0.06494140625,0.00023545920000000002,0.036232625716365874,0.8336750864982605,-1.3702246695756912,-0.001668524433625862,0.0011150141,1136,-0.0010255314409732819,3636.77,-20.11,,,,
4946,286,59,292864,0.0941632,0.10302734375,0.00023540800000000002,0.02669875812716782,0.8028523921966553,-1.3208787143230438,-0.004095938464161009,0.0013275063,1140,-0.0052920132875442505,3636.77,-20.11,,,,
4962,287,59,293888,0.09414272000000001,0.021240234375,0.00023535680000000002,0.011779441527323797,0.9137941002845764,-1.3092162385582924,-0.00035751727409660816,0.0006982033,1144,-0.00811045803129673,3633.58,-20.11,,,,
4978,288,59,294912,0.09412224000000001,0.003662109375,0.0002353056,0.008626757829915732,0.9591178297996521,-1.345216877758503,-0.0005707550735678524,0.0006630243,1148,-0.014432018622756004,3632.55,-20.11,,,,
4995,289,59,295936,0.09410176,0.092529296875,0.0002352544,0.025224345736205578,0.8958173394203186,-1.3566140308976173,-0.0024609614338260144,0.002958967,1152,-0.00567144900560379,3631.89,-20.1,,,,
5010,290,59,296960,0.09408128,0.043212890625,0.0002352032,0.054171511670574546,0.8057091236114502,-1.3710905089974403,0.00018358236411586404,0.0018112035,1156,0.007292119786143303,3627.21,-20.11,,,,
5026,291,59,297984,0.0940608,0.010009765625,0.000235152,0.07030082982964814,0.7821511626243591,-1.3370763584971428,0.0004946735571138561,0.0010763239,1160,0.01584685780107975,3627.21,-20.11,,,,
5041,292,59,299008,0.09404032000000001,0.002197265625,0.0002351008,0.04764772532507777,0.7598786354064941,-1.347736470401287,8.115074888337404e-05,0.0002413548,1164,0.0057230424135923386,3627.21,-20.11,,,,
,,,300000,0.09401984000000001,0.140869140625,0.0002350496,0.07478038733825088,0.5826010704040527,-1.3570604026317596,-0.0027063313755206764,0.0040395632,1168,0.022586431354284286,,,-21.0,3056.0,3056.0,-1.1440000000000001
5089,293,58,300032,,,,,,,,,,,3627.21,-20.11,,,,
5104,294,58,301056,0.09399936,0.145263671875,0.0002349984,0.04065671865828335,0.709061324596405,-1.3507925868034363,-0.00347541383234784,0.0023649812,1172,-0.005398890003561974,3627.21,-20.11,,,,
5119,295,59,302080,0.09397888,0.08203125,0.0002349472,0.026962938136421144,0.8300707340240479,-1.3517512679100037,-0.0024077026755549014,0.0025930048,1176,-0.003743307664990425,3627.87,-20.11,,,,
5133,296,59,303104,0.0939584,0.052490234375,0.000234896,0.021234357787761837,0.9256415963172913,-1.3797121569514275,-0.002030458446824923,0.0026200605,1180,-0.011465845629572868,3630.28,-20.09,,,,
5147,297,59,304128,0.09393792000000001,0.176025390625,0.0002348448,0.057739001931622624,0.8345341086387634,-1.3586897477507591,-0.000896551864570938,0.0030483205,1184,0.020634055137634277,3632.57,-20.1,,,,
5162,298,59,305152,0.09391744,0.063720703125,0.0002347936,0.05456204013898969,0.6830338835716248,-1.3815021142363548,-0.0016376309795305133,0.001494627,1188,0.009247787296772003,3632.57,-20.1,,,,
5176,299,59,306176,0.09389696,0.148193359375,0.0002347424,0.05685506807640195,0.601353645324707,-1.3431647643446922,-0.0009173820944852196,0.0034534112,1192,0.00048449262976646423,3632.57,-20.1,,,,
5190,300,59,307200,0.09387648,0.1181640625,0.0002346912,0.07811245461925864,0.3989677429199219,-1.3554074838757515,-0.0009655280009610578,0.0037865327,1196,0.015818307176232338,3632.57,-20.1,,,,
5204,301,59,308224,0.093856,0.010009765625,0.00023464,0.09970666095614433,0.46653658151626587,-1.3347663655877113,-0.00022035233268979937,0.0012162161,1200,0.023873742669820786,3632.57,-20.1,,,,
5218,302,59,309248,0.09383552,0.04150390625,0.00023458879999999999,0.078314223093912,0.5693072080612183,-1.3290567174553871,-0.00032798401662148535,0.0019077947,1204,0.0214359350502491,3637.73,-20.08,,,,
5234,303,59,310272,0.09381504000000002,0.0986328125,0.0002345376,0.08043840643949807,0.7853513956069946,-1.3437483757734299,-0.0003713674668688327,0.0005948195,1208,0.01385124959051609,3638.86,-20.07,,,,
5248,304,59,311296,0.09379456000000001,0.265380859375,0.0002344864,0.032331999856978655,0.9221081733703613,-1.325880616903305,-0.004532078339252621,0.00452788,1212,-0.0038126464933156967,3662.18,-20.0,,,,
5264,305,59,312320,0.09377408000000001,0.15869140625,0.00023443520000000003,0.04738378105685115,0.8732441663742065,-1.3316908702254295,-0.0008472564222756773,0.0032113758,1216,0.004695972427725792,3667.69,-19.99,,,,
5277,306,59,313344,0.0937536,0.013671875,0.00023438400000000002,0.05598920932970941,0.6600548028945923,-1.3291161060333252,-0.0005695851214113645,0.00087168464,1220,0.008866047486662865,3667.69,-19.99,,,,
5291,307,59,314368,0.09373312,0.03125,0.00023433280000000002,0.020765856956131756,0.8526703119277954,-1.3222471550107002,-0.0005665244534611702,0.0015998136,1224,-0.002294168807566166,3667.69,-19.99,,,,
5306,308,59,315392,0.09371264000000001,0.15087890625,0.00023428160000000002,0.06677638296969235,0.5128108263015747,-1.256233423948288,-0.0016894012806005776,0.0049344534,1228,0.013012095354497433,3667.69,-19.99,,,,
5320,309,59,316416,0.09369216000000001,0.09814453125,0.0002342304,0.08120690379291773,0.4697100520133972,-1.2774359732866287,-3.1133138691075146e-05,0.003486176,1232,0.01923472061753273,3666.97,-19.99,,,,
5333,310,59,317440,0.09367168000000001,0.0927734375,0.0002341792,0.05804871511645615,0.6509642601013184,-1.2656496092677116,-0.0026828995178220794,0.0024516317,1236,0.0024633873254060745,3661.07,-20.02,,,,
5347,311,59,318464,0.0936512,0.0625,0.000234128,0.021530909929424524,0.9454723000526428,-1.2467294484376907,-0.0013035378797212616,0.0010285722,1240,-0.007877327501773834,3659.95,-20.02,,,,
5360,312,59,319488,0.09363072,0.00927734375,0.0002340768,0.01425360410939902,0.9414544105529785,-1.212582305073738,-1.5917234122753143e-05,0.0002884625,1244,-0.005089147947728634,3660.21,-20.01,,,,
5373,313,59,320512,0.09361024000000001,0.068115234375,0.0002340256,0.041297835879959166,0.7766478657722473,-1.2128375619649887,-0.0010914898884948343,0.0025920065,1248,0.005845886655151844,3660.21,-20.01,,,,
5387,314,59,321536,0.09358976000000001,0.209716796875,0.0002339744,0.029278717935085297,0.7812711000442505,-1.2480350136756897,-0.004247227654559538,0.0027300804,1252,-0.005778372287750244,3660.21,-20.01,,,,
5401,315,59,322560,0.09356928,0.16796875,0.0002339232,0.08585470844991505,0.38947945833206177,-1.2817009091377258,-0.003996040526544675,0.0024575035,1256,0.018948594108223915,3655.75,-20.02,,,,
5416,316,59,323584,0.0935488,0.0478515625,0.000233872,0.06774981343187392,0.6404846906661987,-1.2838842645287514,-0.0019257472886238247,0.0027551106,1260,0.02057619020342827,3641.42,-20.05,,,,
5430,317,59,324608,0.09352832,0.072021484375,0.0002338208,0.023000922868959606,0.9259475469589233,-1.268233209848404,0.00010772535461001098,0.0027618303,1264,-0.0063790129497647285,3633.41,-20.06,,,,
,,,325000,0.09350784000000001,0.083740234375,0.0002337696,0.06342956004664302,0.6826245784759521,-1.2854202389717102,-0.0017396350303897634,0.0029506441,1268,0.017483104020357132,,,-21.0,3056.0,3056.0,-70.464
5478,318,59,325632,,,,,,,,,,,3635.75,-20.06,,,,
5492,319,59,326656,0.09348736,0.118896484375,0.0002337184,0.06237585097551346,0.6859846711158752,-1.2447537630796432,-0.002099460136378184,0.002981797,1272,0.003923559561371803,3627.33,-20.06,,,,
5505,320,59,327680,0.09346688,0.1240234375,0.0002336672,0.06492650648579001,0.6346575021743774,-1.2700731679797173,-0.0006576712476089597,0.003247138,1276,0.01607123389840126,3627.33,-20.06,,,,
5520,321,59,328704,0.0934464,0.172607421875,0.000233616,0.07389912661164999,0.47356313467025757,-1.2687030285596848,-0.0013746913318755105,0.001518008,1280,0.016864482313394547,3627.33,-20.06,,,,
5534,322,59,329728,0.09342592,0.0478515625,0.0002335648,0.023331852280534804,0.7416264414787292,-1.2737517803907394,-0.000469813501695171,0.0029823706,1284,-0.006932574324309826,3632.64,-20.04,,,,
5549,323,59,330752,0.09340544,0.0185546875,0.00023351359999999999,0.021384541760198772,0.8797465562820435,-1.3016227781772614,0.00014935279614292085,0.0008797454,1288,-0.0011211493983864784,3611.32,-20.08,,,,
5564,324,59,331776,0.09338496000000002,0.066162109375,0.0002334624,0.039190691662952304,0.8125300407409668,-1.312048003077507,-0.0006976906151976436,0.0029672887,1292,0.0017301663756370544,3620.84,-20.06,,,,
5578,325,59,332800,0.09336448,0.273681640625,0.00023341119999999998,0.07937930105254054,0.7412276268005371,-1.325261428952217,-0.0029243828321341425,0.004680891,1296,0.012145910412073135,3621.94,-20.06,,,,
5592,326,59,333824,0.09334400000000001,0.0380859375,0.00023336000000000003,0.08622524281963706,0.7801862955093384,-1.3119618892669678,0.0007841494516469538,0.0024849717,1300,0.0170644111931324,3621.94,-20.06,,,,
5608,327,59,334848,0.09332352000000001,0.022216796875,0.00023330880000000003,0.03577399835921824,0.8827285766601562,-1.3075687885284424,-0.0005395936605054885,0.0005768614,1304,0.0003077453002333641,3630.0,-20.06,,,,
5622,328,59,335872,0.09330304,0.05615234375,0.00023325760000000002,0.025166854611597955,0.9058874249458313,-1.3253708258271217,-0.0017112881469074637,0.0025424752,1308,-0.007884389720857143,3641.18,-20.06,,,,
5636,329,59,336896,0.09328256000000001,0.065673828125,0.00023320640000000002,0.06940913270227611,0.5799468755722046,-1.3280376866459846,-0.0013434055726975203,0.0033219154,1312,0.011219250038266182,3638.79,-20.07,,,,
5651,330,59,337920,0.09326208000000001,0.0859375,0.00023315520000000001,0.07629697304219007,0.6017398238182068,-1.3272890374064445,-0.0013042473001405597,0.0026354638,1316,0.022729959338903427,3645.1,-20.06,,,,
5665,331,59,338944,0.09324160000000001,0.11083984375,0.000233104,0.05597850913181901,0.8406760096549988,-1.3485369831323624,-0.0026813126751221716,0.002406817,1320,0.0066861845552921295,3645.1,-20.06,,,,
5679,332,59,339968,0.09322112,0.07568359375,0.0002330528,0.038565397495403886,0.8075962066650391,-1.3427932858467102,-0.0011208314826944843,0.0028132547,1324,0.004436993971467018,3651.14,-20.04,,,,
5693,333,59,340992,0.09320064,0.0107421875,0.0002330016,0.06101056048646569,0.7098448872566223,-1.3411496132612228,-8.590149809606373e-05,0.0006981616,1328,0.020111840218305588,3651.14,-20.04,,,,
5708,334,59,342016,0.09318016000000001,0.1533203125,0.0002329504,0.024447889649309218,0.7655731439590454,-1.3237444683909416,-0.0025841400492936373,0.003260286,1332,-0.007751823402941227,3651.14,-20.04,,,,
5723,335,59,343040,0.09315968000000001,0.21533203125,0.0002328992,0.05093834991566837,0.7495748996734619,-1.3437143117189407,-0.0031078720348887146,0.0029074694,1336,0.008194994181394577,3658.12,-20.03,,,,
5738,336,59,344064,0.0931392,0.07470703125,0.00023284800000000002,0.017174173437524587,0.9541566967964172,-1.3293572813272476,-0.002280212356708944,0.0015459887,1340,-0.00990956462919712,3657.07,-20.05,,,,
5752,337,59,345088,0.09311872,0.087646484375,0.00023279680000000001,0.07079296745359898,0.7146738767623901,-1.311791516840458,-0.0009211905125994235,0.0031734034,1344,0.024276237934827805,3657.31,-20.05,,,,
5766,338,60,346112,0.09309824,0.09130859375,0.0002327456,0.053890680661424994,0.708832859992981,-1.3158582672476768,-0.0019225163268856704,0.0032765712,1348,0.014457691460847855,3660.65,-20.04,,,,
5781,339,60,347136,0.09307776000000001,0.0771484375,0.0002326944,0.02175550803076476,0.8586878180503845,-1.3276861235499382,-0.0012254594475962222,0.0026884663,1352,-0.007168684154748917,3651.82,-20.06,,,,
5795,340,60,348160,0.09305728,0.080322265625,0.0002326432,0.07312483782880008,0.7235736846923828,-1.3471672013401985,-0.0014286334626376629,0.003157042,1356,0.01007179357111454,3651.82,-20.06,,,,
5809,341,60,349184,0.0930368,0.01416015625,0.000232592,0.057037940714508295,0.692926824092865,-1.3327886685729027,-0.0005207123758736998,0.0009453344,1360,0.022636156529188156,3648.04,-20.07,,,,
,,,350000,0.09301632,0.033447265625,0.0002325408,0.03508176060859114,0.8656020164489746,-1.3592886179685593,-0.0008091519994195551,0.0024266876,1364,0.00011618062853813171,,,-21.0,3056.0,3056.0,-256.848
5857,342,59,350208,,,,,,,,,,,3648.04,-20.07,,,,
5872,343,59,351232,0.09299584,0.10888671875,0.0002324896,0.06058735749684274,0.6946808099746704,-1.3546661362051964,-0.0019092698639724404,0.0020938274,1368,0.018214533105492592,3641.26,-20.09,,,,
5887,344,59,352256,0.09297536,0.20849609375,0.0002324384,0.09723253501579165,0.5081291198730469,-1.3371047601103783,-0.003978124383138493,0.0046538315,1372,0.030012214556336403,3644.92,-20.09,,,,
5902,345,59,353280,0.09295488,0.028076171875,0.00023238719999999998,0.042566917603835464,0.9006768465042114,-1.3602909222245216,3.082567127421498e-05,0.0007523926,1376,0.002276754006743431,3644.01,-20.07,,,,
5916,346,59,354304,0.0929344,0.07080078125,0.00023233599999999998,0.02956098725553602,0.8517189025878906,-1.3129552975296974,-0.002286484057549387,0.0018743977,1380,0.0004483293741941452,3641.09,-20.07,,,,
5932,347,59,355328,0.09291392000000001,0.113037109375,0.00023228480000000003,0.04441738314926624,0.772037148475647,-1.35853823274374,-0.0013913357543060556,0.001880222,1384,0.0037339385598897934,3648.42,-20.06,,,,
5947,348,59,356352,0.09289344,0.125244140625,0.0002322336,0.043213133001700044,0.8514190912246704,-1.3427030369639397,-0.003466595313511789,0.0021547535,1388,0.01069507747888565,3648.42,-20.06,,,,
5960,349,59,357376,0.09287296,0.09716796875,0.00023218240000000002,0.04319458524696529,0.8919049501419067,-1.357712671160698,-0.0034187776618637145,0.001622756,1392,-0.0013436749577522278,3637.98,-20.1,,,,
