time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/learning_rate,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_object_reward
1757,843,863232,491,0.08275584000000001,3368,-0.9786056764423847,-0.004304403031710535,0.0019954946,-0.006785176694393158,0.00020688960000000002,0.042524939170107245,0.24115318059921265,0.1953125,-18.2,9621.59,,,,
1758,844,864256,491,0.08273536000000001,3372,-1.0223217345774174,-0.003223867330234498,0.0021635548,0.0029090112075209618,0.00020683840000000002,0.030213178601115942,0.5084497928619385,0.138427734375,-18.2,9621.59,,,,
1759,845,865280,491,0.08271488,3376,-1.0098186917603016,-0.0029545738361775875,0.0015336042,-0.00529840774834156,0.0002067872,0.027056020684540272,0.6054449081420898,0.133056640625,-18.2,9621.59,,,,
1760,846,866304,492,0.0826944,3380,-0.9303258433938026,-0.003370783699210733,0.0014237631,0.010418175719678402,0.000206736,0.05377604207023978,0.4679461717605591,0.0625,-18.2,9621.59,,,,
1761,847,867328,492,0.08267392000000001,3384,-0.9714831337332726,-0.0037665613926947117,0.0018352051,-0.003059282898902893,0.0002066848,0.03305585100315511,0.6012773513793945,0.1396484375,-18.19,9670.28,,,,
1762,848,868352,492,0.08265344000000001,3388,-1.0347897745668888,-0.0037713260389864445,0.0019182456,0.0012863576412200928,0.0002066336,0.047243767185136676,0.4364206790924072,0.089111328125,-18.19,9670.28,,,,
1763,849,869376,492,0.08263296,3392,-0.9870262145996094,-0.003631978004705161,0.0024435418,0.003118988126516342,0.0002065824,0.05254651186987758,0.41600286960601807,0.093017578125,-18.19,9670.28,,,,
1764,850,870400,493,0.08261248,3396,-1.0195922814309597,-0.0029233353270683438,0.0013990835,0.0011752434074878693,0.0002065312,0.04488834389485419,0.6101638078689575,0.0849609375,-18.23,9694.06,,,,
1765,851,871424,493,0.082592,3400,-0.998751699924469,-0.002960456651635468,0.0020563288,-0.002378113567829132,0.00020648,0.0418847578112036,0.4881055951118469,0.20068359375,-18.23,9694.06,,,,
1766,852,872448,493,0.08257152000000001,3404,-1.0076750926673412,0.0005700074543710798,0.0053268243,0.011942767538130283,0.0002064288,0.03319350827950984,0.5528281331062317,0.2529296875,-18.23,9694.06,,,,
1767,853,873472,494,0.08255104,3408,-0.9851079359650612,-0.004387340566609055,0.0040370966,0.003555404022336006,0.0002063776,0.05103334039449692,0.502233624458313,0.1806640625,-18.23,9694.06,,,,
1768,854,874496,494,0.08253056,3412,-1.0388480797410011,-0.0024080880102701485,0.0021730242,0.007455069571733475,0.0002063264,0.04402857180684805,0.4798935651779175,0.146484375,-18.23,9694.06,,,,
,,875000,,0.08251008,3416,-0.9931373484432697,-0.002246962976641953,0.0021869957,0.002588239498436451,0.0002062752,0.032710280385799706,0.5594027638435364,0.2060546875,,,15887.6,15887.6,-19.8,-3500.6933334
1834,855,875520,477,,,,,,,,,,,-18.23,9694.06,,,,
1835,856,876544,477,0.0824896,3420,-0.9707273282110691,-0.004111543588805944,0.0030792751,0.005820935592055321,0.000206224,0.043422332499176264,0.6171284317970276,0.133056640625,-18.23,9694.06,,,,
1836,857,877568,477,0.08246912,3424,-0.9439469203352928,-0.003074746113270521,0.0019615972,-4.0357932448387146e-05,0.0002061728,0.03153677633963525,0.5491504669189453,0.09326171875,-18.23,9694.06,,,,
1837,858,878592,478,0.08244864000000002,3428,-0.9781580530107021,-0.0016502809594385326,0.004218283,0.018085237592458725,0.00020612160000000002,0.044337750412523746,0.48819541931152344,0.224365234375,-18.19,9770.08,,,,
1838,859,879616,478,0.08242816,3432,-1.0076624006032944,-0.0010731697257142514,0.0027611884,0.0166087057441473,0.00020607039999999998,0.045236000092700124,0.4895845651626587,0.150146484375,-18.15,9848.17,,,,
1839,860,880640,478,0.08240768000000001,3436,-1.0529306046664715,-0.0030291302246041596,0.0018961275,0.01243689376860857,0.0002060192,0.05168759939260781,0.43512600660324097,0.115234375,-18.15,9848.17,,,,
1840,861,881664,479,0.0823872,3440,-1.0163917765021324,-0.004519795504165813,0.0016690379,-0.005679039284586906,0.00020596799999999998,0.03506812418345362,0.5692204236984253,0.13427734375,-18.13,9902.68,,,,
1841,862,882688,479,0.08236672,3444,-1.0565450340509415,-0.004364363616332412,0.0023537318,0.002917945384979248,0.00020591680000000003,0.04343234119005501,0.48329252004623413,0.123046875,-18.13,9902.68,,,,
1842,863,883712,479,0.08234624000000001,3448,-1.0756660997867584,-0.004583990084938705,0.0027048362,-0.0019301306456327438,0.00020586560000000002,0.0338068837299943,0.5839940309524536,0.131591796875,-18.01,10077.3,,,,
1843,864,884736,479,0.08232576000000001,3452,-1.0618965178728104,-0.0008628848008811474,0.0033399765,0.0033296868205070496,0.00020581440000000002,0.044932718155905604,0.3587167263031006,0.194091796875,-18.01,10077.3,,,,
1844,865,885760,480,0.08230528000000001,3456,-1.099773146212101,-0.003011803812114522,0.0025517591,0.014322864823043346,0.00020576320000000002,0.06577292899601161,0.31914758682250977,0.129150390625,-18.01,10077.3,,,,
1845,866,886784,480,0.0822848,3460,-1.0682097747921944,-0.0038334745913743973,0.0018496071,0.004460049793124199,0.000205712,0.04403013503178954,0.445249080657959,0.196044921875,-18.03,10130.73,,,,
1846,867,887808,480,0.08226432,3464,-1.1043781787157059,-0.004020751337520778,0.0028107446,0.004421459510922432,0.0002056608,0.03158700466156006,0.33837252855300903,0.17724609375,-18.03,10130.73,,,,
1847,868,888832,481,0.08224384000000001,3468,-1.0236465223133564,-0.0036264297377783805,0.0027386232,-0.0024192631244659424,0.0002056096,0.03736705565825105,0.4075242280960083,0.1435546875,-18.03,10130.73,,,,
1848,869,889856,481,0.08222336000000001,3472,-1.0742685422301292,-0.0034928155364468694,0.0019285064,-0.002171119675040245,0.0002055584,0.030617550713941455,0.6552448868751526,0.172119140625,-18.03,10130.73,,,,
1849,870,890880,481,0.08220288,3476,-1.0594563037157059,-0.004618508392013609,0.0034545278,-0.007421869784593582,0.0002055072,0.029865720309317112,0.4072650671005249,0.135498046875,-18.03,10130.73,,,,
1850,871,891904,481,0.0821824,3480,-1.1662494987249374,-0.0030079041025601327,0.0016533367,-0.001583324745297432,0.000205456,0.03397527663037181,0.5572366714477539,0.15380859375,-18.03,10130.73,,,,
1851,872,892928,482,0.08216192,3484,-1.1620614603161812,-0.005040452815592289,0.0036384584,-0.007517664693295956,0.00020540480000000002,0.025937963626347482,0.6535694003105164,0.20751953125,-18.03,10130.73,,,,
1852,873,893952,482,0.08214144000000001,3488,-1.160127192735672,-0.00541049859020859,0.002223361,-0.008342523127794266,0.0002053536,0.03017794422339648,0.45514094829559326,0.123291015625,-18.03,10130.73,,,,
1853,874,894976,482,0.08212096,3492,-1.1520383059978485,-0.005896603222936392,0.0024906378,-0.00949835404753685,0.0002053024,0.031844679499045014,0.5678306818008423,0.09375,-18.03,10130.73,,,,
1854,875,896000,483,0.08210048,3496,-1.1738232150673866,-0.005377370514906943,0.0028615813,0.0006342567503452301,0.0002052512,0.04265162965748459,0.5177472829818726,0.169677734375,-18.03,10130.73,,,,
1855,876,897024,483,0.08208,3500,-1.0974491015076637,-0.004835552826989442,0.0032186136,0.0022417213767766953,0.0002052,0.04534510266967118,0.5858241319656372,0.1494140625,-18.03,10130.73,,,,
1856,877,898048,483,0.08205952,3504,-1.1455964297056198,-0.0028020884783472866,0.0025701525,0.0017714612185955048,0.0002051488,0.0328739796532318,0.5580164194107056,0.14892578125,-18.03,10203.73,,,,
1857,878,899072,483,0.08203904000000001,3508,-1.2073805257678032,-0.0036000051186420023,0.0017042088,-0.0014338307082653046,0.0002050976,0.04912403109483421,0.253659725189209,0.0673828125,-17.93,10301.53,,,,
,,900000,,0.08201856,3512,-1.165834367275238,-0.0020165395690128207,0.0016643174,-0.005246655084192753,0.0002050464,0.029009016579948366,0.5381340980529785,0.1376953125,,,13918.4,13918.4,-21.0,-4456.9999998
1915,879,900096,469,,,,,,,,,,,-17.93,10301.53,,,,
1916,880,901120,470,0.08199808,3516,-1.1667577922344208,-0.004020916006993502,0.0012461019,0.0073395539075136185,0.00020499519999999999,0.050433528143912554,0.4612419009208679,0.091552734375,-17.93,10301.53,,,,
1917,881,902144,470,0.08197760000000001,3520,-1.145970679819584,-0.004661514889448881,0.0032649443,0.002139642834663391,0.000204944,0.05212696874514222,0.43507862091064453,0.195068359375,-17.93,10349.05,,,,
1918,882,903168,470,0.08195712,3524,-1.1637433618307114,-0.002184951794333756,0.0017373537,0.009702878072857857,0.00020489279999999998,0.05881418101489544,0.3716016411781311,0.100830078125,-17.93,10349.05,,,,
1919,883,904192,470,0.08193664,3528,-1.1593131348490715,-0.0037764789594803005,0.0018377476,-0.005837549455463886,0.00020484160000000003,0.03210803959518671,0.5823400020599365,0.123046875,-17.92,10412.36,,,,
1920,884,905216,471,0.08191616,3532,-1.1645706593990326,-0.005668561439961195,0.0023361305,-0.005653434433043003,0.0002047904,0.027493302710354328,0.37404829263687134,0.148193359375,-17.89,10521.45,,,,
1921,885,906240,471,0.08189568000000001,3536,-1.235730029642582,-0.0040199577051680535,0.0025958968,-0.005976671352982521,0.00020473920000000002,0.02918294072151184,0.5180284976959229,0.198974609375,-17.89,10521.45,,,,
1922,886,907264,471,0.08187520000000001,3540,-1.2068255245685577,-0.0018645686213858426,0.00130357,-0.0007631797343492508,0.00020468800000000002,0.04159957671072334,0.5139519572257996,0.11962890625,-17.89,10521.45,,,,
1923,887,908288,472,0.08185472,3544,-1.1704780757427216,-0.0025011941470438614,0.0018297182,0.01844610460102558,0.0002046368,0.06908483989536762,0.4895116090774536,0.1416015625,-17.89,10521.45,,,,
1925,888,909312,472,0.08183424,3548,-1.1841337457299232,-0.005225092580076307,0.003443238,-0.0019149966537952423,0.0002045856,0.04068141267634928,0.48122841119766235,0.2099609375,-17.89,10521.45,,,,
1926,889,910336,472,0.08181376000000001,3552,-1.1855913028120995,-0.002418547257548198,0.0019475906,0.011164898052811623,0.0002045344,0.04202835634350777,0.4766082763671875,0.11181640625,-17.89,10521.45,,,,
1927,890,911360,472,0.08179328000000001,3556,-1.1391261965036392,-0.005534524068934843,0.0025760438,0.0016310885548591614,0.0002044832,0.04193004360422492,0.47866737842559814,0.150634765625,-17.89,10521.45,,,,
1928,891,912384,473,0.0817728,3560,-1.131971761584282,-0.0016266464081127197,0.00163026,0.011020929552614689,0.000204432,0.05421407846733928,0.44876790046691895,0.172607421875,-17.89,10521.45,,,,
1929,892,913408,473,0.08175232,3564,-1.167760394513607,-0.004813765874132514,0.0021981532,0.0096287801861763,0.0002043808,0.06536909518763423,0.37388551235198975,0.182861328125,-17.89,10521.45,,,,
1930,893,914432,473,0.08173184,3568,-1.1091136783361435,-0.004771919688209891,0.0029647555,-0.00306042842566967,0.00020432960000000002,0.04880346590653062,0.5339400768280029,0.130859375,-17.89,10521.45,,,,
1931,894,915456,474,0.08171136000000001,3572,-1.1149323731660843,-0.0013091283035464585,0.0018425459,0.0030818115919828415,0.0002042784,0.04390909010544419,0.46514058113098145,0.14599609375,-17.89,10521.45,,,,
1932,895,916480,474,0.08169088000000001,3576,-1.1495138555765152,-0.004011750919744372,0.001745895,0.0016754604876041412,0.0002042272,0.05568546219728887,0.2618245482444763,0.1201171875,-17.89,10521.45,,,,
1933,896,917504,474,0.0816704,3580,-1.1202224642038345,-0.0037696362705901265,0.0024879887,-0.006211373955011368,0.000204176,0.02747822890523821,0.3852011561393738,0.116943359375,-17.89,10521.45,,,,
1934,897,918528,474,0.08164992,3584,-1.1740098297595978,-0.0009592266869731247,0.002620955,0.0016927029937505722,0.0002041248,0.04955642111599445,0.37448686361312866,0.151123046875,-17.89,10521.45,,,,
1935,898,919552,475,0.08162944,3588,-1.1347346529364586,-0.004465256293769926,0.0018404425,-0.0021899323910474777,0.0002040736,0.0358441025018692,0.5223989486694336,0.087158203125,-17.89,10521.45,,,,
1936,899,920576,475,0.08160896000000001,3592,-1.1057395413517952,-0.004341281368397176,0.0024299908,0.0021419543772935867,0.0002040224,0.03393544384744018,0.5077594518661499,0.08251953125,-17.89,10521.45,,,,
1937,900,921600,475,0.08158848,3596,-1.1453552171587944,-0.0037632284220308065,0.003039919,0.008783879689872265,0.0002039712,0.0384384598582983,0.34081459045410156,0.102783203125,-17.89,10521.45,,,,
1938,901,922624,476,0.081568,3600,-1.1566819623112679,-0.003907234757207334,0.0028966023,0.00038438476622104645,0.00020391999999999999,0.04412553692236543,0.5384577512741089,0.13427734375,-17.89,10521.45,,,,
1939,902,923648,476,0.08154752000000001,3604,-1.195019692182541,-0.004145120678003877,0.0021450121,-0.006352405995130539,0.0002038688,0.027846322860568762,0.5219590067863464,0.09228515625,-17.77,10639.49,,,,
1940,903,924672,476,0.08152704,3608,-1.228703923523426,-0.005151389574166387,0.0034116812,-0.006743633188307285,0.0002038176,0.025597258121706545,0.4547860026359558,0.193115234375,-17.77,10639.49,,,,
,,925000,,0.08150656,3612,-1.1918237283825874,-0.005381208466133103,0.0019103711,-0.015526765026152134,0.00020376640000000003,0.020930255763232708,0.5716845989227295,0.12158203125,,,12162.4,12162.4,-5.4,-1426.6933332
1990,904,925696,464,,,,,,,,,,,-17.77,10639.49,,,,
1991,905,926720,465,0.08148608,3616,-1.1693810671567917,-0.003320323012303561,0.0017378607,-0.011063382029533386,0.0002037152,0.025525224744342268,0.4762009382247925,0.093017578125,-17.77,10639.49,,,,
1992,906,927744,465,0.08146560000000001,3620,-1.1852076649665833,-0.0028797585691791028,0.003952814,0.002922672778367996,0.00020366400000000002,0.033124159555882215,0.5367189645767212,0.17919921875,-17.77,10639.49,,,,
1994,907,928768,465,0.08144512,3624,-1.1833234205842018,-0.004675179399782792,0.0020294883,-0.005532598122954369,0.0002036128,0.034344275714829564,0.5460495948791504,0.107177734375,-17.77,10728.72,,,,
1995,908,929792,466,0.08142464,3628,-1.1634361818432808,-0.002162958786357194,0.0021218,0.010303391143679619,0.0002035616,0.0411624601110816,0.501183032989502,0.153564453125,-17.72,10795.09,,,,
1996,909,930816,466,0.08140416,3632,-1.1601629257202148,-0.003992412821389735,0.0021704421,0.0003104712814092636,0.0002035104,0.03880413109436631,0.4631269574165344,0.122802734375,-17.69,10856.98,,,,
1997,910,931840,466,0.08138368000000001,3636,-1.1266097202897072,-0.0040197945781983435,0.0022817426,0.003354206681251526,0.0002034592,0.03737016243394464,0.4331873059272766,0.1171875,-17.69,10856.98,,,,
1998,911,932864,466,0.08136320000000001,3640,-1.0941692292690277,-0.002557780419010669,0.0028165884,0.0008464092388749123,0.000203408,0.03482499811798334,0.5417913198471069,0.1484375,-17.69,10856.98,,,,
1999,912,933888,467,0.08134272000000001,3644,-1.1310747414827347,-0.0003797940444201231,0.0019898796,0.0008303141221404076,0.0002033568,0.03472295089159161,0.5190219879150391,0.189697265625,-17.66,10918.11,,,,
2000,913,934912,467,0.08132224,3648,-1.2135113775730133,-0.003010053711477667,0.001987257,0.00968412309885025,0.00020330560000000002,0.04983455687761307,0.2944577932357788,0.1181640625,-17.66,10918.11,,,,
2001,914,935936,467,0.08130176,3652,-1.1455993726849556,-0.00491639890242368,0.0023310669,0.00965716689825058,0.00020325440000000002,0.06318592093884945,0.3204474449157715,0.10791015625,-17.66,10918.11,,,,
2002,915,936960,467,0.08128128000000001,3656,-1.1221732199192047,-0.003706318326294422,0.0011920391,-0.0038411766290664673,0.0002032032,0.03805100731551647,0.5597423315048218,0.064453125,-17.66,10918.11,,,,
2003,916,937984,468,0.08126080000000001,3660,-1.075648345053196,-0.003400355635676533,0.0013186537,0.006737060844898224,0.000203152,0.05741331400349736,0.4558653235435486,0.0654296875,-17.66,10918.11,,,,
2004,917,939008,468,0.08124032,3664,-1.126218743622303,-0.0045911428751423955,0.0031830678,-0.004188776947557926,0.0002031008,0.03830970625858754,0.6196416616439819,0.155517578125,-17.66,10918.11,,,,
2005,918,940032,468,0.08121984,3668,-1.075914204120636,-0.001061333779944107,0.0022305062,0.0034604109823703766,0.0002030496,0.03941615286748856,0.5639118552207947,0.140869140625,-17.57,11029.3,,,,
2006,919,941056,469,0.08119936,3672,-1.0942866578698158,-0.003930130100343376,0.0022297045,-0.002636604942381382,0.0002029984,0.037665033247321844,0.4966322183609009,0.133544921875,-17.57,11029.3,,,,
2007,920,942080,469,0.08117888000000001,3676,-1.1064338609576225,-0.003579100943170488,0.0035647026,0.006655555218458176,0.0002029472,0.04784434731118381,0.4795685410499573,0.15087890625,-17.57,11029.3,,,,
2008,921,943104,469,0.0811584,3680,-1.1166920363903046,-0.0028784552996512502,0.0027304569,-0.0026888474822044373,0.000202896,0.044424476101994514,0.6406123638153076,0.205322265625,-17.57,11029.3,,,,
2009,922,944128,469,0.08113792,3684,-1.0954818204045296,-0.003453481418546289,0.0020626811,-0.0009241234511137009,0.00020284479999999999,0.0421013708692044,0.42188286781311035,0.099609375,-17.57,11029.3,,,,
2010,923,945152,470,0.08111744,3688,-1.073446363210678,-0.0039983708411455154,0.002139979,-0.00044806860387325287,0.00020279359999999998,0.047987508587539196,0.49525970220565796,0.09912109375,-17.57,11029.3,,,,
2011,924,946176,470,0.08109696,3692,-1.1139065623283386,-0.0034377378469798714,0.0020708605,0.0145039651542902,0.0002027424,0.05032730894163251,0.5183594226837158,0.111572265625,-17.57,11029.3,,,,
2012,925,947200,470,0.08107648,3696,-1.122756116092205,-0.0006367225432768464,0.0030410402,0.009712019935250282,0.00020269120000000003,0.04413234465755522,0.4489648938179016,0.1962890625,-17.57,11029.3,,,,
2013,926,948224,470,0.081056,3700,-1.1601804196834564,-0.002063288731733337,0.0021775789,0.006837865337729454,0.00020264,0.04214128223247826,0.467044472694397,0.106201171875,-17.55,11070.46,,,,
2014,927,949248,471,0.08103552000000001,3704,-1.1633392572402954,-0.004187981016002595,0.0017841894,-0.006412293761968613,0.00020258880000000002,0.04442700860090554,0.5073846578598022,0.095947265625,-17.55,11070.46,,,,
,,950000,,0.08101504,3708,-1.1890581622719765,-0.004061890591401607,0.0018908444,-0.0011126697063446045,0.0002025376,0.040074494667351246,0.7101649641990662,0.115234375,,,13178.4,13178.4,-11.4,-957.3866668000001
2069,928,950272,459,,,,,,,,,,,-17.55,11070.46,,,,
2070,929,951296,459,0.08099456000000001,3712,-1.1483206301927567,-0.007114060746971518,0.0025973972,-0.007685547694563866,0.0002024864,0.039086137199774384,0.6000534296035767,0.193603515625,-17.55,11070.46,,,,
2071,930,952320,459,0.08097408,3716,-1.095269501209259,-0.0020477003999985754,0.002046447,0.0056387316435575485,0.0002024352,0.05992777505889535,0.44045722484588623,0.185791015625,-17.55,11070.46,,,,
2072,931,953344,460,0.08095360000000001,3720,-1.0840041488409042,-0.0037152490112930536,0.0018437784,-0.0048498474061489105,0.000202384,0.038278921972960234,0.6260303258895874,0.103515625,-17.55,11070.46,,,,
2073,932,954368,460,0.08093312000000001,3724,-1.0366574972867966,-0.0021496963454410434,0.0022674901,-0.00259353406727314,0.0002023328,0.03159613476600498,0.6789445877075195,0.148681640625,-17.51,11117.27,,,,
2074,933,955392,460,0.08091264000000001,3728,-1.0069714859127998,-0.0011031907051801682,0.00309117,0.008263361640274525,0.0002022816,0.055095919175073504,0.5638006925582886,0.177734375,-17.51,11117.27,,,,
2075,934,956416,460,0.08089216,3732,-1.026885248720646,-0.001560615433845669,0.0017997727,0.004472211003303528,0.00020223040000000002,0.045843667816370726,0.6353607177734375,0.110107421875,-17.51,11117.27,,,,
2076,935,957440,461,0.08087168,3736,-1.0207803025841713,-0.0035712425014935434,0.0015282978,0.001815320923924446,0.00020217920000000002,0.03967537684366107,0.652019202709198,0.08447265625,-17.51,11117.27,,,,
2077,936,958464,461,0.08085120000000001,3740,-1.0222519747912884,-0.0031456294818781316,0.0045724534,0.019346017390489578,0.00020212800000000001,0.06406777538359165,0.4105481505393982,0.155029296875,-17.51,11117.27,,,,
2078,937,959488,461,0.08083072000000001,3744,-0.9820575080811977,-0.003612746484577656,0.0020536776,0.002063002437353134,0.0002020768,0.04129636846482754,0.5368909239768982,0.105712890625,-17.51,11117.27,,,,
2079,938,960512,461,0.08081024,3748,-1.0522225126624107,-0.004191064625047147,0.0029608444,0.018776509910821915,0.0002020256,0.07226383732631803,0.452556848526001,0.134521484375,-17.51,11117.27,,,,
2080,939,961536,462,0.08078976,3752,-1.0828293040394783,-0.0038475870387628675,0.002076239,0.005209226161241531,0.0002019744,0.044416309567168355,0.5403100252151489,0.10693359375,-17.39,11237.45,,,,
2081,940,962560,462,0.08076928,3756,-1.0560512095689774,-0.004159827716648579,0.0022054114,-0.006701622158288956,0.0002019232,0.034684870624914765,0.6479300260543823,0.109130859375,-17.39,11237.45,,,,
2082,941,963584,462,0.08074880000000001,3760,-1.0712457969784737,-0.002670281974133104,0.004554438,0.012571757659316063,0.000201872,0.06024166522547603,0.5901232361793518,0.1728515625,-17.39,11237.45,,,,
2083,942,964608,462,0.08072832,3764,-1.0441789031028748,-0.004708608670625836,0.0020297251,-0.0028257211670279503,0.0002018208,0.032983024255372584,0.6684263944625854,0.133056640625,-17.39,11237.45,,,,
2084,943,965632,463,0.08070784,3768,-1.0382524020969868,-0.003613414999563247,0.0019090833,-0.0036414675414562225,0.0002017696,0.03365482937078923,0.7676946520805359,0.113525390625,-17.39,11237.45,,,,
2085,944,966656,463,0.08068736,3772,-1.0046406798064709,-0.00434063735883683,0.0026114532,-0.01139470748603344,0.00020171839999999998,0.023567950818687677,0.7944527268409729,0.105712890625,-17.31,11315.34,,,,
2086,945,967680,463,0.08066688,3776,-1.0622079744935036,-0.0030062418372835964,0.0022020852,0.002883216366171837,0.0002016672,0.04805920599028468,0.6230360865592957,0.169189453125,-17.31,11315.34,,,,
2087,946,968704,464,0.08064640000000001,3780,-1.052613765001297,-0.004168566330918111,0.0029575564,-0.00016049109399318695,0.000201616,0.036132561042904854,0.723186731338501,0.11083984375,-16.97,11579.59,,,,
2088,947,969728,464,0.08062592,3784,-1.058085821568966,-0.0027554348635021597,0.0014159644,0.0005737952888011932,0.0002015648,0.03122335800435394,0.6965070962905884,0.084228515625,-16.97,11579.59,,,,
2089,948,970752,464,0.08060544000000001,3788,-1.0717193260788918,-0.005258235934888944,0.0032893324,-0.0018500536680221558,0.00020151360000000002,0.03980950079858303,0.6238024234771729,0.160400390625,-16.97,11579.59,,,,
2090,949,971776,464,0.08058496,3792,-1.0642052814364433,-0.0035568265593610704,0.0024041198,0.0013009142130613327,0.0002014624,0.03521635802462697,0.6144082546234131,0.1025390625,-16.97,11579.59,,,,
2091,950,972800,465,0.08056448000000001,3796,-1.0323435924947262,-0.004599689622409642,0.0016043738,-0.006364481523633003,0.00020141120000000001,0.03431214147713035,0.4918244481086731,0.083984375,-16.97,11579.59,,,,
2092,951,973824,465,0.080544,3800,-1.0586890876293182,-0.004403008730150759,0.001638299,0.002190379425883293,0.00020135999999999998,0.0465067105833441,0.4973680377006531,0.081298828125,-16.97,11579.59,,,,
2093,952,974848,465,0.08052352000000002,3804,-1.0579088106751442,-0.004499512491747737,0.0015072562,-0.005281984806060791,0.0002013088,0.03825515368953347,0.5727207660675049,0.081298828125,-16.81,11716.63,,,,
,,975000,,0.08050304000000001,3808,-1.067826233804226,-0.003772576223127544,0.0030914242,-0.004268482327461243,0.0002012576,0.03393740055616945,0.5969597101211548,0.147705078125,,,13887.2,13887.2,-18.6,-946.426667
2151,953,975872,453,,,,,,,,,,,-16.82,11738.43,,,,
2152,954,976896,453,0.08048256000000001,3812,-1.0843724459409714,-0.0036605409113690257,0.0017453537,-0.006463266909122467,0.0002012064,0.02758612879551947,0.6918540000915527,0.10888671875,-16.82,11738.43,,,,
2153,955,977920,454,0.08046208,3816,-1.1022247895598412,-0.004969407629687339,0.0020730468,-0.002504875883460045,0.00020115520000000002,0.03945339587517083,0.624347448348999,0.12109375,-16.82,11738.43,,,,
2154,956,978944,454,0.0804416,3820,-1.1637853607535362,-0.004025986650958657,0.0017793432,-0.006514669395983219,0.00020110400000000002,0.03421740478370339,0.6668961644172668,0.141845703125,-16.82,11738.43,,,,
2155,957,979968,454,0.08042112000000001,3824,-1.1594171449542046,-0.004381688253488392,0.0023578703,-0.005368348211050034,0.00020105280000000001,0.028558093472383916,0.6537982225418091,0.09619140625,-16.82,11738.43,,,,
2156,958,980992,454,0.08040064000000001,3828,-1.1729788780212402,-0.004246358177624643,0.0019663288,-0.0036627445369958878,0.0002010016,0.026067258440889418,0.715751051902771,0.156494140625,-16.82,11738.43,,,,
2157,959,982016,455,0.08038016,3832,-1.2379600405693054,-0.0040716733783483505,0.0019403496,-0.0060243308544158936,0.0002009504,0.03390045918058604,0.6714968681335449,0.164306640625,-16.82,11738.43,,,,
2158,960,983040,455,0.08035968,3836,-1.239373505115509,-0.005804081039968878,0.0038280343,-0.002757028676569462,0.0002008992,0.03680491750128567,0.5844060778617859,0.20654296875,-16.82,11738.43,,,,
2159,961,984064,455,0.0803392,3840,-1.2654491439461708,-0.004124921455513686,0.0017618686,-0.013016422279179096,0.000200848,0.02868160931393504,0.6062146425247192,0.0751953125,-16.82,11738.43,,,,
2160,962,985088,455,0.08031872000000001,3844,-1.2730000093579292,-0.003879230236634612,0.0021670605,-0.007509579882025719,0.0002007968,0.034256943967193365,0.5481594800949097,0.12255859375,-16.82,11738.43,,,,
2161,963,986112,456,0.08029824,3848,-1.2162378951907158,-0.0030353209585882723,0.002101075,0.012942947447299957,0.0002007456,0.06790387979708612,0.4654415249824524,0.099365234375,-16.82,11738.43,,,,
2162,964,987136,456,0.08027776,3852,-1.2526764869689941,-0.005565695348195732,0.0025055273,-0.002420155331492424,0.0002006944,0.03597113711293787,0.5198028683662415,0.130126953125,-16.61,11851.46,,,,
2163,965,988160,456,0.08025728,3856,-1.2761565297842026,-0.005740739201428369,0.002340918,-0.0028215181082487106,0.0002006432,0.03953833016566932,0.36724668741226196,0.096923828125,-16.61,11851.46,,,,
2164,966,989184,456,0.0802368,3860,-1.284170001745224,-0.0044406664674170315,0.0043938127,-0.006553422659635544,0.000200592,0.03527388127986342,0.44473910331726074,0.208740234375,-16.61,11899.2,,,,
2165,967,990208,457,0.08021632000000001,3864,-1.2911003082990646,-0.005125567899085581,0.0030254405,-0.006304137408733368,0.0002005408,0.03813900763634592,0.5728123188018799,0.152099609375,-16.61,11899.2,,,,
2166,968,991232,457,0.08019584,3868,-1.251860149204731,-0.004767781967530027,0.0029419754,-0.008119383826851845,0.0002004896,0.02969840879086405,0.4090936779975891,0.146484375,-16.61,11899.2,,,,
2167,969,992256,457,0.08017536000000001,3872,-1.2834040597081184,-0.004512255196459591,0.002027588,-0.0007914099842309952,0.00020043840000000002,0.04644581791944802,0.47374147176742554,0.108154296875,-16.61,11899.2,,,,
2168,970,993280,457,0.08015488,3876,-1.2783922404050827,-0.00428624267806299,0.0025767689,0.0030320212244987488,0.0002003872,0.050072012236341834,0.3970322012901306,0.130615234375,-16.61,11899.2,,,,
2169,971,994304,458,0.08013440000000001,3880,-1.247258372604847,-0.005571923276875168,0.0019805538,0.004701673984527588,0.00020033600000000001,0.0600852994248271,0.3817448019981384,0.146240234375,-16.6,11952.22,,,,
2170,972,995328,458,0.08011392,3884,-1.3147732093930244,-0.006070698727853596,0.0021205733,-0.016325414180755615,0.00020028479999999998,0.021150279324501753,0.7455489635467529,0.15283203125,-16.61,12004.84,,,,
2171,973,996352,458,0.08009344000000002,3888,-1.2489894032478333,-0.004826759337447584,0.002211996,0.010042587295174599,0.0002002336,0.04210912040434778,0.5041130185127258,0.138427734375,-16.61,12063.06,,,,
