#{"t_start": 1752509364.6211498, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,22.840762,0.0
200.0,200,23.010917,37.0
200.0,200,23.181237,45.0
108.0,108,23.273155,0.0
200.0,200,23.442819,0.0
200.0,200,23.612687,19.0
200.0,200,23.782921,0.0
200.0,200,23.955036,36.0
200.0,200,24.126116,0.0
200.0,200,24.296161,0.0
200.0,200,24.985187,26.0
199.0,199,25.153737,88.0
200.0,200,25.322572,0.0
200.0,200,25.491876,0.0
200.0,200,25.661253,57.0
198.0,198,25.828982,101.0
200.0,200,26.000281,48.0
200.0,200,26.170235,50.0
200.0,200,26.340221,0.0
200.0,200,26.510131,41.0
200.0,200,27.206599,0.0
200.0,200,27.376022,0.0
200.0,200,27.545378,0.0
200.0,200,27.715047,0.0
200.0,200,27.884967,91.0
200.0,200,28.05689,0.0
200.0,200,28.227228,0.0
179.0,179,28.37917,0.0
200.0,200,28.54884,0.0
200.0,200,28.718225,0.0
200.0,200,29.408743,0.0
200.0,200,29.578298,0.0
200.0,200,29.747941,0.0
200.0,200,29.917559,0.0
200.0,200,30.089434,0.0
200.0,200,30.260453,43.0
200.0,200,30.433836,0.0
200.0,200,30.603351,69.0
200.0,200,30.773333,0.0
200.0,200,30.943286,0.0
200.0,200,31.633144,0.0
200.0,200,31.803184,0.0
200.0,200,31.97441,0.0
200.0,200,32.14653,0.0
196.0,196,32.313576,0.0
200.0,200,32.483823,0.0
146.0,146,32.607711,0.0
200.0,200,32.777461,0.0
200.0,200,32.94753,0.0
200.0,200,33.117326,0.0
200.0,200,33.287109,0.0
200.0,200,33.97912,0.0
200.0,200,34.150649,61.0
200.0,200,34.321382,0.0
200.0,200,34.492337,0.0
200.0,200,34.662692,0.0
200.0,200,34.832415,0.0
200.0,200,35.002168,0.0
200.0,200,35.172072,7.0
200.0,200,35.341533,0.0
200.0,200,35.511543,0.0
200.0,200,36.206546,0.0
200.0,200,36.378199,0.0
200.0,200,36.550034,0.0
200.0,200,36.720478,0.0
200.0,200,36.891306,0.0
200.0,200,37.062063,0.0
200.0,200,37.233548,28.0
200.0,200,37.404469,0.0
200.0,200,37.575164,2.0
200.0,200,37.746233,0.0
200.0,200,38.443877,0.0
200.0,200,38.614377,0.0
200.0,200,38.783951,0.0
200.0,200,38.953702,0.0
200.0,200,39.12313,19.0
200.0,200,39.292342,0.0
200.0,200,39.461524,0.0
200.0,200,39.630716,0.0
200.0,200,39.799879,0.0
200.0,200,39.969407,0.0
200.0,200,40.138871,42.0
200.0,200,40.833484,0.0
200.0,200,41.004004,0.0
200.0,200,41.174543,0.0
200.0,200,41.344631,0.0
200.0,200,41.51444,3.0
200.0,200,41.684111,0.0
200.0,200,41.854838,0.0
200.0,200,42.025386,0.0
200.0,200,42.195999,55.0
200.0,200,42.368098,0.0
125.0,125,42.996622,0.0
145.0,145,43.119717,0.0
200.0,200,43.289018,0.0
200.0,200,43.458643,0.0
144.0,144,43.580728,0.0
200.0,200,43.750161,0.0
200.0,200,43.919599,0.0
200.0,200,44.088951,0.0
200.0,200,44.258471,0.0
200.0,200,44.430811,0.0
200.0,200,44.601176,0.0
200.0,200,45.297363,10.0
197.0,197,45.464464,36.0
200.0,200,45.633669,40.0
113.0,113,45.729783,22.0
147.0,147,45.854719,29.0
127.0,127,45.962477,27.0
181.0,181,46.116104,34.0
131.0,131,46.227267,26.0
150.0,150,46.355737,27.0
167.0,167,46.498895,29.0
186.0,186,46.65719,35.0
200.0,200,46.826685,30.0
126.0,126,46.934978,24.0
108.0,108,47.56046,0.0
174.0,174,47.708014,0.0
78.0,78,47.774131,0.0
79.0,79,47.840948,0.0
131.0,131,47.952173,6.0
126.0,126,48.059044,0.0
148.0,148,48.186125,0.0
82.0,82,48.256399,0.0
91.0,91,48.33416,0.0
79.0,79,48.402621,0.0
98.0,98,48.487774,0.0
110.0,110,48.582175,0.0
101.0,101,48.668884,0.0
85.0,85,48.741715,4.0
64.0,64,48.796348,0.0
106.0,106,48.885848,0.0
96.0,96,48.96747,0.0
58.0,58,49.016689,0.0
93.0,93,49.095774,0.0
125.0,125,49.202243,0.0
128.0,128,49.838038,12.0
149.0,149,49.96855,15.0
173.0,173,50.120773,9.0
119.0,119,50.225393,4.0
200.0,200,50.401478,0.0
130.0,130,50.517474,17.0
111.0,111,50.615425,8.0
200.0,200,50.792124,0.0
130.0,130,50.906425,20.0
101.0,101,50.992256,2.0
136.0,136,51.107857,14.0
165.0,165,51.248097,9.0
113.0,113,51.343804,14.0
121.0,121,51.446424,23.0
200.0,200,52.141323,49.0
200.0,200,52.311768,0.0
200.0,200,52.483533,0.0
200.0,200,52.655374,0.0
200.0,200,52.827416,0.0
200.0,200,52.999605,0.0
200.0,200,53.171994,0.0
200.0,200,53.344797,3.0
200.0,200,53.515766,0.0
200.0,200,53.68514,0.0
200.0,200,54.380229,0.0
200.0,200,54.551613,0.0
200.0,200,54.723294,0.0
200.0,200,54.895167,0.0
200.0,200,55.065801,0.0
200.0,200,55.236487,0.0
200.0,200,55.406474,0.0
200.0,200,55.576111,0.0
200.0,200,55.74548,0.0
200.0,200,55.915035,0.0
200.0,200,56.084607,0.0
200.0,200,56.778453,0.0
200.0,200,56.950044,0.0
200.0,200,57.119754,0.0
200.0,200,57.290074,0.0
200.0,200,57.459381,0.0
200.0,200,57.628476,0.0
200.0,200,57.798211,0.0
200.0,200,57.968454,0.0
200.0,200,58.138055,0.0
200.0,200,58.307534,0.0
200.0,200,59.001131,0.0
200.0,200,59.170996,0.0
200.0,200,59.340367,0.0
200.0,200,59.509894,0.0
200.0,200,59.679158,0.0
200.0,200,59.850465,0.0
200.0,200,60.021869,0.0
200.0,200,60.191439,0.0
200.0,200,60.360649,0.0
200.0,200,60.529985,0.0
200.0,200,61.224187,0.0
200.0,200,61.393774,0.0
200.0,200,61.563385,0.0
200.0,200,61.733097,0.0
200.0,200,61.90465,0.0
200.0,200,62.079247,0.0
200.0,200,62.251491,0.0
200.0,200,62.421599,0.0
200.0,200,62.59123,0.0
200.0,200,62.762725,0.0
200.0,200,63.45876,0.0
200.0,200,63.628402,0.0
200.0,200,63.798066,0.0
200.0,200,63.968109,0.0
200.0,200,64.141087,0.0
200.0,200,64.313179,0.0
200.0,200,64.487129,0.0
200.0,200,64.661978,0.0
200.0,200,64.835475,0.0
200.0,200,65.00807,0.0
200.0,200,65.179539,0.0
200.0,200,65.871828,0.0
200.0,200,66.042198,0.0
200.0,200,66.212525,0.0
200.0,200,66.382223,0.0
200.0,200,66.552418,0.0
200.0,200,66.722339,0.0
200.0,200,66.898495,0.0
200.0,200,67.071133,0.0
200.0,200,67.243106,0.0
200.0,200,67.413057,0.0
200.0,200,68.106159,0.0
200.0,200,68.276024,0.0
200.0,200,68.446966,0.0
200.0,200,68.624405,0.0
200.0,200,68.80433,0.0
200.0,200,68.978193,0.0
200.0,200,69.147976,0.0
200.0,200,69.317924,0.0
200.0,200,69.487591,0.0
200.0,200,69.657101,0.0
200.0,200,70.348086,0.0
200.0,200,70.517975,0.0
200.0,200,70.687649,0.0
153.0,153,70.817423,0.0
200.0,200,70.988941,0.0
200.0,200,71.159689,0.0
200.0,200,71.329597,0.0
200.0,200,71.499321,0.0
200.0,200,71.668989,0.0
200.0,200,71.839594,0.0
200.0,200,72.532553,0.0
200.0,200,72.702637,0.0
200.0,200,72.872542,0.0
200.0,200,73.044736,0.0
200.0,200,73.215347,0.0
200.0,200,73.386035,0.0
200.0,200,73.556102,0.0
200.0,200,73.725856,0.0
200.0,200,73.895663,0.0
200.0,200,74.065485,0.0
200.0,200,74.235283,0.0
200.0,200,74.926916,0.0
200.0,200,75.099251,0.0
200.0,200,75.270072,0.0
200.0,200,75.44,0.0
200.0,200,75.60921,0.0
200.0,200,75.778862,0.0
200.0,200,75.948225,0.0
200.0,200,76.117736,0.0
200.0,200,76.287438,0.0
200.0,200,76.457143,0.0
200.0,200,77.154227,0.0
200.0,200,77.326133,0.0
200.0,200,77.49542,0.0
200.0,200,77.6649,0.0
200.0,200,77.834373,0.0
200.0,200,78.004682,0.0
200.0,200,78.174592,0.0
200.0,200,78.344186,0.0
200.0,200,78.514134,0.0
200.0,200,78.683737,0.0
200.0,200,79.377489,0.0
200.0,200,79.547205,0.0
200.0,200,79.716902,0.0
200.0,200,79.886887,0.0
200.0,200,80.056495,0.0
200.0,200,80.226501,0.0
200.0,200,80.395973,0.0
200.0,200,80.565657,0.0
200.0,200,80.735286,0.0
200.0,200,80.905034,0.0
200.0,200,81.599368,0.0
200.0,200,81.768884,0.0
200.0,200,81.939759,0.0
200.0,200,82.110532,0.0
200.0,200,82.280214,0.0
200.0,200,82.450048,0.0
200.0,200,82.619734,0.0
200.0,200,82.789196,0.0
200.0,200,82.959229,0.0
200.0,200,83.129998,0.0
200.0,200,83.301223,0.0
200.0,200,84.002819,0.0
200.0,200,84.172325,0.0
200.0,200,84.341705,0.0
200.0,200,84.511256,0.0
200.0,200,84.680703,0.0
200.0,200,84.85023,0.0
200.0,200,85.019645,0.0
200.0,200,85.189908,0.0
200.0,200,85.361416,0.0
200.0,200,85.531204,0.0
200.0,200,86.221421,0.0
200.0,200,86.390512,0.0
200.0,200,86.559558,0.0
200.0,200,86.728662,0.0
200.0,200,86.899103,0.0
200.0,200,87.068793,0.0
200.0,200,87.239509,0.0
200.0,200,87.410068,0.0
200.0,200,87.580372,0.0
200.0,200,87.751209,0.0
200.0,200,88.448946,0.0
200.0,200,88.618807,0.0
200.0,200,88.788189,0.0
200.0,200,88.957333,0.0
200.0,200,89.127184,0.0
200.0,200,89.298092,0.0
200.0,200,89.468855,0.0
200.0,200,89.639026,0.0
200.0,200,89.808457,0.0
200.0,200,89.977914,0.0
200.0,200,90.669172,0.0
200.0,200,90.838851,0.0
200.0,200,91.008418,0.0
200.0,200,91.178015,0.0
200.0,200,91.353214,0.0
200.0,200,91.530557,0.0
200.0,200,91.707999,0.0
200.0,200,91.886394,0.0
200.0,200,92.064806,0.0
200.0,200,92.242924,0.0
200.0,200,92.420439,0.0
200.0,200,93.113105,0.0
200.0,200,93.282719,0.0
200.0,200,93.458682,0.0
200.0,200,93.636514,0.0
200.0,200,93.813539,0.0
200.0,200,93.986557,0.0
200.0,200,94.1577,0.0
200.0,200,94.328507,0.0
200.0,200,94.501085,0.0
200.0,200,94.67107,0.0
200.0,200,95.365617,0.0
200.0,200,95.544132,0.0
200.0,200,95.721452,0.0
200.0,200,95.898686,0.0
200.0,200,96.076142,0.0
200.0,200,96.253927,0.0
200.0,200,96.43106,0.0
200.0,200,96.60761,0.0
200.0,200,96.778504,0.0
200.0,200,96.94895,0.0
200.0,200,97.645393,0.0
200.0,200,97.815611,0.0
200.0,200,97.986336,0.0
200.0,200,98.156762,0.0
200.0,200,98.326922,0.0
200.0,200,98.49705,0.0
200.0,200,98.667235,0.0
200.0,200,98.837326,0.0
200.0,200,99.006953,0.0
200.0,200,99.176804,0.0
200.0,200,99.870731,0.0
200.0,200,100.040648,0.0
200.0,200,100.210146,0.0
200.0,200,100.379557,0.0
200.0,200,100.549089,0.0
200.0,200,100.718649,0.0
200.0,200,100.888446,0.0
200.0,200,101.058497,0.0
200.0,200,101.228824,0.0
200.0,200,101.398678,0.0
200.0,200,101.569772,0.0
200.0,200,102.266795,0.0
200.0,200,102.437007,0.0
200.0,200,102.606856,0.0
200.0,200,102.776357,0.0
200.0,200,102.946451,0.0
200.0,200,103.116163,0.0
200.0,200,103.285605,0.0
200.0,200,103.45513,0.0
200.0,200,103.626561,0.0
200.0,200,103.797771,0.0
200.0,200,104.491375,0.0
200.0,200,104.661009,0.0
200.0,200,104.830772,0.0
200.0,200,105.000362,0.0
200.0,200,105.170079,0.0
200.0,200,105.339874,0.0
200.0,200,105.509364,0.0
200.0,200,105.680409,0.0
200.0,200,105.852845,0.0
200.0,200,106.023253,0.0
200.0,200,106.714249,0.0
200.0,200,106.884885,0.0
200.0,200,107.0545,0.0
200.0,200,107.224206,0.0
200.0,200,107.393528,0.0
200.0,200,107.56276,0.0
200.0,200,107.734017,0.0
200.0,200,107.904741,0.0
200.0,200,108.0753,0.0
200.0,200,108.246356,0.0
200.0,200,108.938532,0.0
200.0,200,109.108024,0.0
200.0,200,109.277228,0.0
200.0,200,109.446139,0.0
200.0,200,109.615032,0.0
200.0,200,109.788701,0.0
200.0,200,109.965782,0.0
200.0,200,110.14293,0.0
200.0,200,110.319485,0.0
200.0,200,110.495759,0.0
200.0,200,110.672118,0.0
200.0,200,111.384357,0.0
200.0,200,111.553664,0.0
200.0,200,111.723351,0.0
200.0,200,111.901363,0.0
200.0,200,112.080398,0.0
200.0,200,112.258108,0.0
200.0,200,112.434885,0.0
200.0,200,112.611727,0.0
200.0,200,112.788292,0.0
200.0,200,112.958172,0.0
200.0,200,113.650285,0.0
200.0,200,113.820649,0.0
200.0,200,113.991034,0.0
200.0,200,114.16134,0.0
200.0,200,114.331666,0.0
200.0,200,114.501782,0.0
200.0,200,114.671562,0.0
200.0,200,114.840944,0.0
200.0,200,115.009969,0.0
200.0,200,115.179699,0.0
200.0,200,115.872426,0.0
200.0,200,116.043083,0.0
200.0,200,116.21377,0.0
200.0,200,116.384303,0.0
200.0,200,116.554626,0.0
200.0,200,116.724123,0.0
200.0,200,116.894892,0.0
200.0,200,117.064972,0.0
200.0,200,117.235323,0.0
200.0,200,117.404868,0.0
200.0,200,118.101648,0.0
200.0,200,118.271898,0.0
200.0,200,118.441678,0.0
200.0,200,118.611479,0.0
200.0,200,118.781345,0.0
200.0,200,118.951086,0.0
200.0,200,119.122566,0.0
200.0,200,119.295016,0.0
200.0,200,119.465896,0.0
200.0,200,119.636536,0.0
200.0,200,119.806804,0.0
200.0,200,120.503339,0.0
200.0,200,120.673229,0.0
200.0,200,120.842961,0.0
200.0,200,121.012197,0.0
200.0,200,121.181635,0.0
200.0,200,121.351016,0.0
200.0,200,121.520535,0.0
200.0,200,121.689977,0.0
200.0,200,121.859762,0.0
200.0,200,122.031796,0.0
200.0,200,122.726756,0.0
200.0,200,122.89658,0.0
200.0,200,123.066173,0.0
200.0,200,123.235908,0.0
200.0,200,123.405553,0.0
200.0,200,123.575328,0.0
200.0,200,123.745457,0.0
200.0,200,123.915221,0.0
200.0,200,124.086848,0.0
200.0,200,124.258268,0.0
200.0,200,124.950453,0.0
200.0,200,125.120546,0.0
200.0,200,125.290293,0.0
200.0,200,125.459907,0.0
200.0,200,125.629623,0.0
200.0,200,125.799205,0.0
200.0,200,125.96899,0.0
200.0,200,126.141223,0.0
200.0,200,126.312137,0.0
200.0,200,126.482389,0.0
200.0,200,127.18162,0.0
200.0,200,127.353149,0.0
200.0,200,127.52278,0.0
200.0,200,127.692698,0.0
200.0,200,127.862253,0.0
200.0,200,128.031913,0.0
200.0,200,128.202753,0.0
200.0,200,128.372897,0.0
200.0,200,128.543296,0.0
200.0,200,128.712996,0.0
200.0,200,129.4057,0.0
200.0,200,129.575479,0.0
200.0,200,129.744927,0.0
200.0,200,129.914513,0.0
200.0,200,130.084062,0.0
200.0,200,130.259641,0.0
200.0,200,130.44044,0.0
200.0,200,130.619715,0.0
200.0,200,130.797435,0.0
200.0,200,130.968375,0.0
200.0,200,131.138603,0.0
200.0,200,131.831275,0.0
200.0,200,132.001784,0.0
200.0,200,132.172229,0.0
200.0,200,132.344379,0.0
200.0,200,132.515751,0.0
200.0,200,132.685956,0.0
200.0,200,132.856015,0.0
200.0,200,133.025909,0.0
200.0,200,133.195756,0.0
200.0,200,133.365648,0.0
200.0,200,134.057791,0.0
200.0,200,134.227798,0.0
200.0,200,134.399264,0.0
200.0,200,134.568998,0.0
200.0,200,134.738353,0.0
200.0,200,134.907794,0.0
200.0,200,135.077116,0.0
200.0,200,135.246347,0.0
200.0,200,135.415632,0.0
200.0,200,135.584759,0.0
200.0,200,136.277598,0.0
200.0,200,136.448269,0.0
200.0,200,136.618056,0.0
200.0,200,136.787644,0.0
200.0,200,136.957651,0.0
200.0,200,137.127273,0.0
200.0,200,137.297523,0.0
200.0,200,137.466982,0.0
200.0,200,137.636096,0.0
200.0,200,137.805239,0.0
200.0,200,138.504261,0.0
200.0,200,138.674874,0.0
200.0,200,138.845368,0.0
200.0,200,139.015002,0.0
200.0,200,139.184741,0.0
200.0,200,139.35444,0.0
200.0,200,139.523945,0.0
200.0,200,139.693708,0.0
200.0,200,139.863338,0.0
200.0,200,140.032869,0.0
200.0,200,140.202372,0.0
200.0,200,140.901317,0.0
200.0,200,141.070945,0.0
200.0,200,141.240516,0.0
200.0,200,141.409954,0.0
200.0,200,141.579414,0.0
200.0,200,141.74856,0.0
200.0,200,141.919289,0.0
200.0,200,142.089184,0.0
200.0,200,142.258985,0.0
200.0,200,142.429429,0.0
200.0,200,143.124905,0.0
200.0,200,143.294395,0.0
200.0,200,143.463751,0.0
200.0,200,143.633149,0.0
200.0,200,143.802461,0.0
200.0,200,143.971896,0.0
200.0,200,144.141416,0.0
200.0,200,144.310894,0.0
200.0,200,144.481625,0.0
200.0,200,144.65392,0.0
200.0,200,145.350366,0.0
200.0,200,145.522439,0.0
200.0,200,145.694712,0.0
200.0,200,145.86602,0.0
200.0,200,146.037322,0.0
200.0,200,146.208327,0.0
200.0,200,146.379063,0.0
200.0,200,146.550332,0.0
200.0,200,146.722754,0.0
200.0,200,146.895223,0.0
200.0,200,147.590428,0.0
200.0,200,147.760589,0.0
200.0,200,147.930543,0.0
200.0,200,148.100368,0.0
200.0,200,148.269879,0.0
200.0,200,148.439442,0.0
200.0,200,148.610388,0.0
200.0,200,148.781065,0.0
200.0,200,148.951826,0.0
200.0,200,149.122232,0.0
200.0,200,149.293389,0.0
200.0,200,149.984873,0.0
200.0,200,150.154964,0.0
200.0,200,150.324256,0.0
200.0,200,150.49375,0.0
200.0,200,150.664763,0.0
200.0,200,150.835088,0.0
200.0,200,151.004796,0.0
200.0,200,151.174358,0.0
200.0,200,151.343436,0.0
200.0,200,151.512402,0.0
200.0,200,152.205738,0.0
200.0,200,152.375369,0.0
200.0,200,152.545436,0.0
200.0,200,152.716422,0.0
200.0,200,152.886938,0.0
200.0,200,153.057196,0.0
200.0,200,153.228017,0.0
200.0,200,153.398385,0.0
200.0,200,153.568867,0.0
200.0,200,153.738789,0.0
200.0,200,154.432222,0.0
200.0,200,154.601997,0.0
200.0,200,154.773055,0.0
200.0,200,154.943906,0.0
200.0,200,155.114247,0.0
200.0,200,155.284607,0.0
200.0,200,155.454906,0.0
200.0,200,155.624518,0.0
200.0,200,155.793841,0.0
200.0,200,155.963592,0.0
200.0,200,156.656882,0.0
200.0,200,156.827614,0.0
200.0,200,156.999049,0.0
200.0,200,157.169897,0.0
200.0,200,157.341584,0.0
200.0,200,157.510875,0.0
200.0,200,157.679951,0.0
200.0,200,157.849127,0.0
200.0,200,158.018518,0.0
200.0,200,158.189334,0.0
200.0,200,158.358551,0.0
200.0,200,159.05611,0.0
200.0,200,159.225938,0.0
200.0,200,159.39565,0.0
200.0,200,159.56504,0.0
200.0,200,159.734915,0.0
200.0,200,159.904474,0.0
200.0,200,160.074025,0.0
200.0,200,160.2435,0.0
200.0,200,160.413046,0.0
200.0,200,160.582667,0.0
200.0,200,161.27909,0.0
200.0,200,161.448771,0.0
200.0,200,161.618228,0.0
200.0,200,161.78775,0.0
200.0,200,161.958361,0.0
200.0,200,162.128901,0.0
200.0,200,162.298933,0.0
200.0,200,162.46867,0.0
200.0,200,162.638485,0.0
200.0,200,162.807971,0.0
200.0,200,163.504473,0.0
200.0,200,163.674847,0.0
200.0,200,163.844524,0.0
200.0,200,164.014218,0.0
200.0,200,164.184199,0.0
200.0,200,164.353665,0.0
200.0,200,164.523332,0.0
200.0,200,164.692744,0.0
200.0,200,164.862444,0.0
200.0,200,165.033905,0.0
200.0,200,165.727962,0.0
200.0,200,165.898764,0.0
200.0,200,166.068514,0.0
200.0,200,166.238182,0.0
200.0,200,166.407693,0.0
200.0,200,166.577305,0.0
200.0,200,166.746772,0.0
200.0,200,166.917581,0.0
200.0,200,167.089552,0.0
200.0,200,167.260918,0.0
200.0,200,167.431192,0.0
200.0,200,168.124738,0.0
200.0,200,168.294297,0.0
200.0,200,168.463733,0.0
200.0,200,168.633199,0.0
200.0,200,168.80265,0.0
200.0,200,168.972008,0.0
200.0,200,169.143604,0.0
200.0,200,169.313498,0.0
200.0,200,169.48315,0.0
200.0,200,169.652486,0.0
200.0,200,170.345529,0.0
200.0,200,170.516818,0.0
200.0,200,170.693023,0.0
200.0,200,170.866405,0.0
200.0,200,171.035834,0.0
200.0,200,171.207355,0.0
200.0,200,171.377171,0.0
200.0,200,171.546574,0.0
200.0,200,171.715744,0.0
200.0,200,171.886032,0.0
200.0,200,172.580286,0.0
200.0,200,172.74973,0.0
200.0,200,172.919345,0.0
200.0,200,173.089115,0.0
200.0,200,173.26121,0.0
200.0,200,173.432627,0.0
200.0,200,173.602412,0.0
200.0,200,173.771981,0.0
200.0,200,173.941455,0.0
200.0,200,174.110889,0.0
200.0,200,174.805052,0.0
200.0,200,174.975251,0.0
200.0,200,175.145846,0.0
200.0,200,175.316934,0.0
200.0,200,175.487841,0.0
200.0,200,175.658104,0.0
200.0,200,175.828008,0.0
200.0,200,175.997746,0.0
200.0,200,176.167643,0.0
200.0,200,176.337406,0.0
200.0,200,176.507226,0.0
200.0,200,177.203732,0.0
200.0,200,177.376312,0.0
200.0,200,177.546291,0.0
200.0,200,177.715957,0.0
