time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_object_reward,eval/mean_score_ep_length
299,306176,3796,80,0.0047504231333732605,-1.7048904746770859,0.05412137997336686,0.5928647518157959,1192,0.09389696,-0.0021283534879330546,0.029052734375,0.0002347424,0.0018719932,-20.4,3607.0,,,,
300,307200,3807,80,0.0076422784477472305,-1.708738461136818,0.05438213958404958,0.6736758947372437,1196,0.09387648,-0.001119084503443446,0.060302734375,0.0002346912,0.0013719159,-20.4,3607.0,,,,
301,308224,3819,80,-0.003990489058196545,-1.6922579407691956,0.03136257280129939,0.7681577205657959,1200,0.093856,-0.0007137195789255202,0.054931640625,0.00023464,0.0023427461,-20.4,3601.25,,,,
302,309248,3830,80,-0.011482389643788338,-1.7127908170223236,0.039817201904952526,0.8850529789924622,1204,0.09383552,-0.0016076810570666566,0.02197265625,0.00023458879999999999,0.0011727691,-20.41,3606.55,,,,
303,310272,3842,80,0.020030155777931213,-1.7104140669107437,0.09635525289922953,0.7911178469657898,1208,0.09381504000000002,-0.00076208685641177,0.0595703125,0.0002345376,0.0026261676,-20.36,3637.28,,,,
304,311296,3853,80,0.0007539428770542145,-1.692021757364273,0.03690138226374984,0.8839700818061829,1212,0.09379456000000001,-0.001286914834054187,0.06005859375,0.0002344864,0.0015497894,-20.36,3642.31,,,,
305,312320,3865,80,0.007314138114452362,-1.6898940056562424,0.05288790795020759,0.7825343608856201,1216,0.09377408000000001,-0.0018853673827834427,0.04248046875,0.00023443520000000003,0.0015542661,-20.36,3642.31,,,,
306,313344,3876,80,-0.0010385550558567047,-1.6677129343152046,0.0441394381923601,0.7219864726066589,1220,0.0937536,-0.001788551191566512,0.066650390625,0.00023438400000000002,0.0017307381,-20.36,3642.31,,,,
307,314368,3888,80,0.004641903564333916,-1.6739388480782509,0.04768720222637057,0.6074112057685852,1224,0.09373312,-0.0004709701315732673,0.017822265625,0.00023433280000000002,0.0011377917,-20.36,3640.59,,,,
308,315392,3899,80,0.006132848560810089,-1.6840654611587524,0.0808807008434087,0.6763841509819031,1228,0.09371264000000001,-0.002423194207949564,0.0615234375,0.00023428160000000002,0.002158777,-20.36,3640.59,,,,
309,316416,3911,80,0.005744097754359245,-1.6647992804646492,0.07107463153079152,0.6693915128707886,1232,0.09369216000000001,-0.0019204001582693309,0.096435546875,0.0002342304,0.0019598769,-20.35,3643.26,,,,
310,317440,3923,80,0.008508846163749695,-1.6603096798062325,0.06445351103320718,0.7602550387382507,1236,0.09367168000000001,-0.002992077177623287,0.111328125,0.0002341792,0.0037562877,-20.34,3646.34,,,,
311,318464,3934,80,0.032969459891319275,-1.6501806676387787,0.10438631474971771,0.4431465268135071,1240,0.0936512,0.0008976905810413882,0.022216796875,0.000234128,0.0015561457,-20.34,3646.34,,,,
312,319488,3945,80,0.012314973399043083,-1.6536594480276108,0.054688333766534925,0.7576704025268555,1244,0.09363072,-0.0025323310983367264,0.11328125,0.0002340768,0.0031591365,-20.3,3667.67,,,,
313,320512,3957,80,0.0031115729361772537,-1.6632103100419044,0.03789232962299138,0.827564001083374,1248,0.09361024000000001,-0.0025337132392451167,0.066162109375,0.0002340256,0.0018519261,-20.29,3683.37,,,,
314,321536,3968,81,0.014385847374796867,-1.6584416404366493,0.06947857025079429,0.6552029848098755,1252,0.09358976000000001,-0.000976601557340473,0.005615234375,0.0002339744,0.0007085995,-20.28,3686.85,,,,
315,322560,3980,81,0.005802365019917488,-1.648676797747612,0.06295936973765492,0.7375718355178833,1256,0.09356928,-0.00122280657524243,0.10986328125,0.0002339232,0.0033063437,-20.28,3686.85,,,,
316,323584,3991,81,0.02378927171230316,-1.6492407321929932,0.09050803584977984,0.4225066900253296,1260,0.0935488,0.0006839499401394278,0.02734375,0.000233872,0.0012566266,-20.28,3686.85,,,,
317,324608,4003,81,0.0313781201839447,-1.650524079799652,0.09583373367786407,0.527658224105835,1264,0.09352832,-0.0023110097099561244,0.14111328125,0.0002338208,0.0027466728,-20.3,3678.82,,,,
,325000,,,0.025901395827531815,-1.6264865696430206,0.08298763912171125,0.4209081530570984,1268,0.09350784000000001,-0.0029693851829506457,0.146484375,0.0002337696,0.0028154023,,,3180.4,-20.6,-2421.944,3180.4
318,325632,4052,80,,,,,,,,,,,-20.3,3690.27,,,,
319,326656,4064,80,0.001041380688548088,-1.6357482746243477,0.046044569462537766,0.7858687043190002,1272,0.09348736,-0.0017331634735455737,0.029541015625,0.0002337184,0.0011557173,-20.3,3690.27,,,,
320,327680,4076,80,0.011521752923727036,-1.631402738392353,0.07179353223182261,0.4854046106338501,1276,0.09346688,-0.0008541067654732615,0.019287109375,0.0002336672,0.00073053746,-20.29,3698.31,,,,
321,328704,4087,80,-0.012108296155929565,-1.6178222075104713,0.03225284186191857,0.8447275161743164,1280,0.0934464,-0.002445224061375484,0.06103515625,0.000233616,0.0013054695,-20.25,3729.08,,,,
322,329728,4099,80,0.006796803325414658,-1.630387157201767,0.06740953912958503,0.7626724243164062,1284,0.09342592,-0.0004737807030323893,0.184814453125,0.0002335648,0.0016502263,-20.24,3735.95,,,,
323,330752,4111,80,0.013293160125613213,-1.6315772607922554,0.07731647090986371,0.5720006227493286,1288,0.09340544,-0.001877335860626772,0.06494140625,0.00023351359999999999,0.0023698027,-20.24,3735.95,,,,
324,331776,4122,80,0.003352988511323929,-1.6265449970960617,0.04520870256237686,0.7077428102493286,1292,0.09338496000000002,-0.001827980304369703,0.03564453125,0.0002334624,0.001270666,-20.22,3756.17,,,,
325,332800,4133,80,5.0514936447143555e-05,-1.6273807287216187,0.02782752685016021,0.8927304744720459,1296,0.09336448,-0.0015913467505015433,0.05419921875,0.00023341119999999998,0.0016382847,-20.22,3754.64,,,,
326,333824,4145,80,0.011894721537828445,-1.6108089908957481,0.07714896858669817,0.6321960687637329,1300,0.09334400000000001,-0.0007987728604348376,0.024169921875,0.00023336000000000003,0.0005322022,-20.2,3760.3,,,,
327,334848,4156,80,0.00891607441008091,-1.600121557712555,0.06618359289132059,0.6517043709754944,1304,0.09332352000000001,-0.001440046587958932,0.041748046875,0.00023330880000000003,0.0022246807,-20.2,3757.86,,,,
328,335872,4167,80,0.007186973467469215,-1.5649268627166748,0.0495497677475214,0.6664465665817261,1308,0.09330304,-0.0005444948474178091,0.04541015625,0.00023325760000000002,0.0020392307,-20.2,3757.86,,,,
329,336896,4178,80,0.018991317600011826,-1.5845439210534096,0.06251389090903103,0.6695231199264526,1312,0.09328256000000001,0.000508013748913072,0.06884765625,0.00023320640000000002,0.001493127,-20.2,3763.51,,,,
330,337920,4190,80,0.019642449915409088,-1.573676235973835,0.08486487343907356,0.6718419790267944,1316,0.09326208000000001,0.000969608809100464,0.0927734375,0.00023315520000000001,0.0022726315,-20.19,3768.53,,,,
331,338944,4201,80,0.01785077154636383,-1.5647460222244263,0.07629636325873435,0.44897353649139404,1320,0.09324160000000001,0.001200253755087033,0.079345703125,0.000233104,0.0023238594,-20.17,3763.5,,,,
332,339968,4212,80,-0.006524038501083851,-1.5552152916789055,0.03952686314005405,0.7554779648780823,1324,0.09322112,-0.00588197834440507,0.25,0.0002330528,0.0030690262,-20.16,3771.38,,,,
333,340992,4224,80,-0.0027746614068746567,-1.5651391670107841,0.0327467747265473,0.8134787082672119,1328,0.09320064,-0.0037427193019539118,0.171142578125,0.0002330016,0.0032476946,-20.17,3774.17,,,,
334,342016,4235,80,0.014352172613143921,-1.558806262910366,0.06295840675011277,0.7863040566444397,1332,0.09318016000000001,-0.0007580803066957742,0.11474609375,0.0002329504,0.0016190452,-20.17,3774.17,,,,
335,343040,4246,80,-0.0005314834415912628,-1.5715594813227654,0.06869081244803965,0.5084218978881836,1336,0.09315968000000001,-0.0024912166118156165,0.143310546875,0.0002328992,0.0034927893,-20.17,3774.17,,,,
336,344064,4257,80,0.019903860986232758,-1.5432729348540306,0.08623382356017828,0.4841125011444092,1340,0.0931392,-0.0014411373995244503,0.054931640625,0.00023284800000000002,0.0019353058,-20.15,3787.78,,,,
337,345088,4268,80,0.0054867565631866455,-1.5345158353447914,0.046086692716926336,0.790673017501831,1344,0.09311872,-0.0018402887508273125,0.130615234375,0.00023279680000000001,0.0014914515,-20.13,3799.23,,,,
338,346112,4279,80,0.0031444933265447617,-1.5448778569698334,0.03621295315679163,0.8595041036605835,1348,0.09309824,-0.002338117395993322,0.089111328125,0.0002327456,0.0019986264,-20.13,3799.23,,,,
339,347136,4291,80,0.011761428788304329,-1.54762601852417,0.06382960779592395,0.8362233638763428,1352,0.09307776000000001,-0.0019522027650964446,0.0693359375,0.0002326944,0.0021911634,-20.17,3792.98,,,,
340,348160,4302,80,0.008526843041181564,-1.536954253911972,0.06068842182867229,0.7964078187942505,1356,0.09305728,-0.00015793106285855174,0.1572265625,0.0002326432,0.0033806558,-20.17,3792.98,,,,
341,349184,4313,80,0.015479298308491707,-1.5216193720698357,0.08644890272989869,0.4463701844215393,1360,0.0930368,-0.00432167956023477,0.1865234375,0.000232592,0.002182683,-20.18,3787.34,,,,
,350000,,,0.015561316162347794,-1.527127429842949,0.07402326189912856,0.6839436292648315,1364,0.09301632,-0.0004243623116053641,0.05029296875,0.0002325408,0.001182216,,,5088.0,-21.0,-277.47200000000004,5088.0
342,350208,4385,79,,,,,,,,,,,-20.18,3787.34,,,,
343,351232,4396,79,0.010585810989141464,-1.5161120742559433,0.05807675747200847,0.45993369817733765,1368,0.09299584,-0.0005367258854676038,0.03955078125,0.0002324896,0.0011246972,-20.18,3787.34,,,,
344,352256,4408,79,0.02155185118317604,-1.543179526925087,0.09949740767478943,0.38761216402053833,1372,0.09297536,-0.0003798372345045209,0.012451171875,0.0002324384,0.0003757173,-20.17,3794.09,,,,
345,353280,4420,79,0.007439032196998596,-1.507977232336998,0.049219289096072316,0.7771097421646118,1376,0.09295488,-0.001546403975225985,0.0927734375,0.00023238719999999998,0.00182552,-20.17,3798.41,,,,
346,354304,4431,79,0.0027302633970975876,-1.4921918287873268,0.05939294258132577,0.7111694812774658,1380,0.0929344,-0.001999754778807983,0.06640625,0.00023233599999999998,0.0024204156,-20.16,3806.43,,,,
347,355328,4442,79,-0.005762763321399689,-1.499349407851696,0.03790003224276006,0.7775708436965942,1384,0.09291392000000001,-0.0031402666063513607,0.134521484375,0.00023228480000000003,0.002839053,-20.12,3833.87,,,,
348,356352,4454,80,0.00495099276304245,-1.4968992546200752,0.06627768999896944,0.7466036081314087,1388,0.09289344,-0.0028894922870676965,0.160888671875,0.0002322336,0.0039232057,-20.12,3840.42,,,,
349,357376,4465,80,0.004264887422323227,-1.4968523383140564,0.04935279255732894,0.7131308317184448,1392,0.09287296,-0.002264278969960287,0.09130859375,0.00023218240000000002,0.0035385748,-20.12,3840.42,,,,
350,358400,4477,80,0.009801054373383522,-1.4475798830389977,0.06356309237889946,0.6600478887557983,1396,0.09285248000000002,-0.002002688037464395,0.02587890625,0.00023213120000000002,0.0009175862,-20.12,3840.42,,,,
351,359424,4488,80,0.007241709157824516,-1.4098557531833649,0.05193274421617389,0.6277284622192383,1400,0.09283200000000001,-0.0007540645310655236,0.06005859375,0.00023208000000000001,0.0005918096,-20.12,3840.42,,,,
352,360448,4500,80,0.0016468260437250137,-1.455663375556469,0.05591670935973525,0.68597412109375,1404,0.09281152000000001,-0.0011753551079891622,0.0048828125,0.0002320288,0.00059138093,-20.11,3840.27,,,,
353,361472,4511,80,0.01147143542766571,-1.4611394852399826,0.06255923979915679,0.7499618530273438,1408,0.09279104,-0.00046553570427931845,0.064208984375,0.0002319776,0.00129279,-20.11,3840.95,,,,
354,362496,4522,80,0.0332803912460804,-1.4700824171304703,0.10297487117350101,0.5381001234054565,1412,0.09277056,-0.0024891590292099863,0.148681640625,0.0002319264,0.0026790681,-20.1,3836.81,,,,
355,363520,4533,80,0.006391394883394241,-1.4625610262155533,0.06291878037154675,0.5952581167221069,1416,0.09275008000000001,-0.0013989922008477151,0.04443359375,0.0002318752,0.0015648529,-20.1,3831.58,,,,
356,364544,4545,80,0.004198115319013596,-1.4272164329886436,0.060668265679851174,0.70778489112854,1420,0.09272960000000001,-0.0023816144093871117,0.025634765625,0.000231824,0.0013281375,-20.1,3831.58,,,,
357,365568,4556,80,0.013270368799567223,-1.4527251571416855,0.08296054042875767,0.6347018480300903,1424,0.09270912,-0.0020302839984651655,0.1416015625,0.00023177280000000002,0.0012520349,-20.09,3848.92,,,,
358,366592,4567,80,0.01692875660955906,-1.4446371719241142,0.09992330288514495,0.7837170958518982,1428,0.09268864,-0.0031835863483138382,0.107177734375,0.00023172160000000001,0.0023553388,-20.05,3870.05,,,,
359,367616,4579,80,0.015866059809923172,-1.4072157144546509,0.07280557509511709,0.5926539897918701,1432,0.09266816,0.0005096279346616939,0.044189453125,0.0002316704,0.001454904,-20.05,3870.05,,,,
360,368640,4590,80,0.018611475825309753,-1.3923679664731026,0.0799300279468298,0.2992546558380127,1436,0.09264768000000001,-0.0018830937333405018,0.080322265625,0.0002316192,0.0018532772,-20.05,3870.05,,,,
361,369664,4602,80,0.007536902092397213,-1.385698325932026,0.0605363876093179,0.6271666288375854,1440,0.0926272,-0.0007131618913263083,0.10888671875,0.000231568,0.0031537581,-20.03,3873.62,,,,
362,370688,4613,80,0.0018621739000082016,-1.421794481575489,0.04109162127133459,0.8627787232398987,1444,0.09260672,-0.0015255796606652439,0.16259765625,0.0002315168,0.0020654802,-19.99,3880.54,,,,
363,371712,4624,80,0.011870057322084904,-1.411193996667862,0.05588497524149716,0.6764327883720398,1448,0.09258624,-0.0006544151256093755,0.0849609375,0.0002314656,0.0021288479,-19.97,3905.5,,,,
364,372736,4635,80,0.023194696754217148,-1.4088617041707039,0.10655765514820814,0.5283697843551636,1452,0.09256576,0.00034264619171153754,0.06396484375,0.0002314144,0.0011534735,-19.97,3907.94,,,,
365,373760,4646,80,0.008453257381916046,-1.3946339264512062,0.06547047779895365,0.7387498617172241,1456,0.09254528000000001,-0.0024896595568861812,0.051513671875,0.0002313632,0.00087719545,-19.93,3930.71,,,,
366,374784,4658,80,0.01345743052661419,-1.3303287848830223,0.07913465518504381,0.5996006727218628,1460,0.0925248,-0.0023633786622667685,0.0419921875,0.00023131199999999998,0.0016572557,-19.93,3930.71,,,,
,375000,,,0.011889858171343803,-1.3618489876389503,0.05622549098916352,0.7954869866371155,1464,0.09250432,-0.0018701140070334077,0.0537109375,0.0002312608,0.0018354871,,,3056.0,-21.0,-31.663999999999998,3056.0
367,375808,4705,79,,,,,,,,,,,-19.92,3950.29,,,,
368,376832,4717,79,0.007843460887670517,-1.329569198191166,0.06335382699035108,0.6378214359283447,1468,0.09248384000000001,-0.002171705651562661,0.093505859375,0.00023120960000000003,0.0010982875,-19.92,3950.29,,,,
369,377856,4728,79,0.03579851612448692,-1.317221961915493,0.1363942651078105,0.41018885374069214,1472,0.09246336,-0.001271334578632377,0.041015625,0.0002311584,0.0020459148,-19.92,3950.29,,,,
370,378880,4740,79,0.008648875169456005,-1.323318362236023,0.05622753268107772,0.5788758397102356,1476,0.09244288,-0.0013541792868636549,0.05908203125,0.00023110720000000002,0.001906493,-19.9,3960.03,,,,
371,379904,4751,79,0.022448522970080376,-1.34623134881258,0.08147656405344605,0.7593598365783691,1480,0.09242240000000002,-0.00030869882903061807,0.087158203125,0.00023105600000000002,0.0022690643,-19.85,3993.35,,,,
372,380928,4762,79,0.01805126667022705,-1.286573775112629,0.07247262843884528,0.6002663373947144,1484,0.09240192000000001,-0.0009391263884026557,0.043212890625,0.00023100480000000001,0.00085971056,-19.83,3999.64,,,,
373,381952,4773,80,0.0231332890689373,-1.2812619730830193,0.0887555512599647,0.4678405523300171,1488,0.09238144000000001,-0.00023067888105288148,0.25146484375,0.0002309536,0.0012864596,-19.81,4001.46,,,,
374,382976,4785,80,-0.00952166598290205,-1.2511144876480103,0.035589543636888266,0.7924512624740601,1492,0.09236096,-0.003811116548604332,0.0703125,0.0002309024,0.0014938882,-19.81,4001.46,,,,
375,384000,4796,80,0.01924605667591095,-1.2396292686462402,0.08012924762442708,0.5458129644393921,1496,0.09234048,-0.0017010745941661298,0.116455078125,0.0002308512,0.0010750645,-19.8,4010.3,,,,
376,385024,4807,80,0.02231280691921711,-1.2383137941360474,0.08831975096836686,0.6754624247550964,1500,0.09232000000000001,-0.0022100328060332686,0.057373046875,0.0002308,0.002094015,-19.8,4025.21,,,,
377,386048,4818,80,0.01921098679304123,-1.2154342755675316,0.06751570128835738,0.7069689035415649,1504,0.09229952000000001,-0.0028159706853330135,0.106689453125,0.0002307488,0.001862674,-19.8,4025.21,,,,
378,387072,4829,80,0.014977782964706421,-1.2140896767377853,0.08711778931319714,0.6407743692398071,1508,0.09227904,-0.004866473522270098,0.105224609375,0.00023069760000000002,0.0023286948,-19.8,4025.21,,,,
379,388096,4840,80,0.03291572257876396,-1.2605272606015205,0.09404744021594524,0.6271730661392212,1512,0.09225856,-0.000283075962215662,0.033935546875,0.00023064640000000001,0.00091353443,-19.79,4033.19,,,,
380,389120,4851,80,0.01213834434747696,-1.2644475921988487,0.08006971934810281,0.4976944327354431,1516,0.09223808,-0.0001749784278217703,0.164306640625,0.0002305952,0.00097282114,-19.78,4046.39,,,,
381,390144,4862,80,0.031238524243235588,-1.2731839418411255,0.10446906555444002,0.5350865125656128,1520,0.09221760000000001,-0.0009286292479373515,0.147216796875,0.000230544,0.0030478733,-19.75,4083.97,,,,
382,391168,4874,80,0.0322452075779438,-1.2961991131305695,0.06827573478221893,0.7410742044448853,1524,0.09219712000000001,-0.0013745453907176852,0.18408203125,0.0002304928,0.0020611528,-19.75,4083.97,,,,
383,392192,4885,80,0.030590295791625977,-1.34518963098526,0.09146026521921158,0.6364943981170654,1528,0.09217664,-0.0015100451855687425,0.116455078125,0.0002304416,0.0020125674,-19.69,4127.15,,,,
384,393216,4896,80,0.011118080466985703,-1.3335541561245918,0.07527754176408052,0.5705077648162842,1532,0.09215616,-0.002364995889365673,0.162109375,0.0002303904,0.0028555742,-19.69,4127.15,,,,
385,394240,4907,80,0.033504605293273926,-1.2915347665548325,0.09490459132939577,0.4733089208602905,1536,0.09213568,-0.002565807750215754,0.08984375,0.0002303392,0.0014475461,-19.67,4141.83,,,,
386,395264,4919,80,0.0074621811509132385,-1.275247149169445,0.04617727128788829,0.7301037311553955,1540,0.09211520000000001,-0.0012950157542945817,0.11279296875,0.000230288,0.0008742231,-19.64,4159.19,,,,
387,396288,4930,80,0.025595851242542267,-1.2794336751103401,0.07545661902986467,0.49758273363113403,1544,0.09209472,-0.001534604947664775,0.10205078125,0.00023023679999999998,0.0030687514,-19.64,4159.19,,,,
388,397312,4942,80,0.010844282805919647,-1.2394126579165459,0.06842785677872598,0.5305153131484985,1548,0.09207424,-0.0026679966831579804,0.06689453125,0.0002301856,0.0013103663,-19.64,4168.11,,,,
389,398336,4953,80,0.017079386860132217,-1.2422609999775887,0.06740042311139405,0.636978805065155,1552,0.09205376,0.0001676247629802674,0.116943359375,0.0002301344,0.0025701518,-19.61,4186.77,,,,
390,399360,4964,80,0.005888720974326134,-1.2385249584913254,0.05398646113462746,0.7160583734512329,1556,0.09203328,-0.0008218085567932576,0.126953125,0.0002300832,0.001678675,-19.61,4186.77,,,,
,400000,,,0.025418277829885483,-1.2627122849225998,0.0815705880522728,0.6413233280181885,1560,0.0920128,-0.0015539607120444998,0.0224609375,0.00023003200000000002,0.00084425666,,,3056.0,-21.0,-19.056,3056.0
391,400384,5012,79,,,,,,,,,,,-19.56,4213.81,,,,
392,401408,5023,79,0.016874123364686966,-1.250746414065361,0.07018408877775073,0.6771339774131775,1564,0.09199232,-0.0009638522460591048,0.091064453125,0.0002299808,0.0025661122,-19.53,4222.2,,,,
393,402432,5034,79,0.01683887653052807,-1.2518678456544876,0.06322696385905147,0.5642604827880859,1568,0.09197184000000001,-0.0021998021547915414,0.104736328125,0.00022992960000000002,0.003563995,-19.55,4222.79,,,,
394,403456,5046,79,0.02287178300321102,-1.2765667587518692,0.05926392646506429,0.48310375213623047,1572,0.09195136000000001,0.0005616676062345505,0.056640625,0.0002298784,0.0014612253,-19.55,4222.79,,,,
395,404480,5057,79,0.007765820249915123,-1.2717964947223663,0.06125616515055299,0.7218852043151855,1576,0.09193088,-0.0016497112228535116,0.0849609375,0.0002298272,0.0022251601,-19.53,4238.98,,,,
396,405504,5068,79,0.04350382089614868,-1.2261174842715263,0.11427029315382242,0.3831804394721985,1580,0.0919104,-0.001354839390842244,0.09130859375,0.000229776,0.00095834245,-19.53,4238.98,,,,
397,406528,5080,80,0.011795423924922943,-1.2715047895908356,0.07379662245512009,0.46496695280075073,1584,0.09188992000000001,-0.0028310982161201537,0.15625,0.0002297248,0.0013942269,-19.55,4242.49,,,,
398,407552,5091,80,0.013647511601448059,-1.279485858976841,0.07378936465829611,0.4699154496192932,1588,0.09186944000000001,-0.0023882330278865993,0.0986328125,0.00022967360000000002,0.0016834061,-19.55,4242.49,,,,
399,408576,5102,80,0.030983705073595047,-1.273514948785305,0.10785291949287057,0.5328052043914795,1592,0.09184896000000001,-0.001043681288138032,0.09326171875,0.00022962240000000002,0.0014511117,-19.53,4248.78,,,,
400,409600,5114,80,0.021677719429135323,-1.291793242096901,0.0840223366394639,0.5105673670768738,1596,0.09182848,-0.001524047227576375,0.063720703125,0.00022957120000000002,0.0014843578,-19.49,4284.69,,,,
401,410624,5125,80,0.008437209762632847,-1.3041323870420456,0.04966879729181528,0.5244240760803223,1600,0.091808,-0.0008193497778847814,0.115234375,0.00022952,0.0020184543,-19.49,4284.69,,,,
402,411648,5136,80,0.021328747272491455,-1.2962155491113663,0.09070841129869223,0.6345669627189636,1604,0.09178752000000001,-0.00045662253978662193,0.1337890625,0.0002294688,0.0020005016,-19.44,4314.8,,,,
403,412672,5148,80,0.014435885474085808,-1.2740341573953629,0.07327972911298275,0.5312246084213257,1608,0.09176704000000001,-0.0025292443460784853,0.07421875,0.0002294176,0.0020253179,-19.4,4335.08,,,,
404,413696,5159,80,0.019413620233535767,-1.2252855375409126,0.08780359337106347,0.5474607348442078,1612,0.09174656,-0.0009883104357868433,0.05712890625,0.0002293664,0.0023735967,-19.37,4345.74,,,,
405,414720,5170,80,0.020977314561605453,-1.2300482168793678,0.08030891674570739,0.4671536684036255,1616,0.09172608,0.0001692448859103024,0.054443359375,0.0002293152,0.0015724128,-19.37,4345.74,,,,
406,415744,5182,80,0.018245089799165726,-1.18104138225317,0.0759613593108952,0.5030271410942078,1620,0.0917056,-0.0028159533394500613,0.161865234375,0.000229264,0.0011371693,-19.37,4345.74,,,,
407,416768,5193,80,0.01400652527809143,-1.2440612092614174,0.07736913836561143,0.41284602880477905,1624,0.09168512000000001,-0.001807428925530985,0.028076171875,0.0002292128,0.0005729277,-19.36,4353.53,,,,
408,417792,5204,80,0.02186257392168045,-1.2825365662574768,0.07184912241064012,0.5507431030273438,1628,0.09166464,-0.00028434774139896035,0.05810546875,0.00022916159999999998,0.0009994832,-19.36,4353.53,,,,
409,418816,5216,80,0.012340158224105835,-1.2407368421554565,0.06499804160557687,0.5135132074356079,1632,0.09164416,-0.0009313528425991535,0.066162109375,0.0002291104,0.0015815267,-19.35,4360.04,,,,
410,419840,5227,80,0.019219428300857544,-1.2770274803042412,0.06612513703294098,0.36989593505859375,1636,0.09162368,-0.0010994342737831175,0.0380859375,0.0002290592,0.0014681446,-19.37,4376.63,,,,
411,420864,5238,80,0.008173096925020218,-1.2605432718992233,0.05892690131440759,0.6192798018455505,1640,0.0916032,-0.001774581498466432,0.14599609375,0.000229008,0.0018737987,-19.34,4405.45,,,,
412,421888,5249,80,0.013227616436779499,-1.2805730551481247,0.0649209173861891,0.531950831413269,1644,0.09158272,-0.0008928729221224785,0.0498046875,0.0002289568,0.0012187639,-19.33,4420.83,,,,
413,422912,5260,80,0.016426071524620056,-1.2645452469587326,0.07309049740433693,0.4848799705505371,1648,0.09156224,-0.001310108316829428,0.1376953125,0.0002289056,0.0009769923,-19.33,4420.83,,,,
414,423936,5271,80,0.024341348558664322,-1.1971368789672852,0.0976266679354012,0.31122875213623047,1652,0.09154176000000001,-0.002752114931354299,0.142822265625,0.00022885440000000002,0.0012064402,-19.33,4420.83,,,,
415,424960,5282,80,0.018130935728549957,-1.2077561020851135,0.07410304341465235,0.5045442581176758,1656,0.09152128000000001,-0.003631030209362507,0.075927734375,0.0002288032,0.0019326524,-19.33,4420.83,,,,
,425000,,,0.01546927448362112,-1.2130122929811478,0.06807099026627839,0.44301867485046387,1660,0.09150080000000001,0.000685293460264802,0.053955078125,0.000228752,0.0014777852,,,7268.0,-19.8,-2861.5919999999996,7268.0
416,425984,5382,79,,,,,,,,,,,-19.33,4420.83,,,,
417,427008,5402,79,0.02224527671933174,-1.1970060765743256,0.07285115960985422,0.4761083722114563,1664,0.09148032,-0.0032412309083156288,0.251220703125,0.0002287008,0.004730978,-19.34,4423.13,,,,
418,428032,5413,79,0.018191054463386536,-1.1949713975191116,0.0815902603790164,0.5427911877632141,1668,0.09145984000000001,-0.0023843942617531866,0.077880859375,0.0002286496,0.0013913489,-19.29,4459.8,,,,
419,429056,5424,79,0.02792850323021412,-1.1776040345430374,0.08247791975736618,0.5080145001411438,1672,0.09143936000000001,0.0013848932576365769,0.12353515625,0.00022859840000000002,0.0015350303,-19.29,4470.42,,,,
420,430080,5434,79,0.023534126579761505,-1.1851555779576302,0.09149975003674626,0.5424213409423828,1676,0.09141888000000001,-0.0012365295260678977,0.05517578125,0.00022854720000000002,0.0012178484,-19.27,4499.54,,,,
421,431104,5445,79,0.015489930287003517,-1.1257310584187508,0.06351496302522719,0.6449013948440552,1680,0.0913984,-0.002759422466624528,0.16650390625,0.00022849600000000002,0.0031897777,-19.27,4499.54,,,,
422,432128,5456,79,0.009660175070166588,-1.172110877931118,0.05900390422903001,0.6400417685508728,1684,0.09137792,-0.0006388259353116155,0.07763671875,0.0002284448,0.0016753899,-19.23,4542.7,,,,
423,433152,5467,79,0.020729389041662216,-1.1873040050268173,0.07104148692451417,0.5344479084014893,1688,0.09135744000000001,-0.0016799946315586567,0.065673828125,0.0002283936,0.0013479583,-19.23,4553.37,,,,
424,434176,5477,79,0.0201897993683815,-1.1549367606639862,0.07713532913476229,0.31961148977279663,1692,0.09133696000000001,7.086695404723287e-05,0.095458984375,0.0002283424,0.0021645934,-19.23,4553.37,,,,
425,435200,5488,79,0.018344024196267128,-1.1389749646186829,0.07516176579520106,0.32105565071105957,1696,0.09131648,-0.0013497090840246528,0.08837890625,0.0002282912,0.0012136216,-19.23,4553.37,,,,
426,436224,5499,79,0.00784820131957531,-1.1537493169307709,0.06326743285171688,0.4545077681541443,1700,0.091296,-0.002157278184313327,0.024658203125,0.00022824,0.0007022806,-19.23,4553.37,,,,
427,437248,5510,79,0.027270328253507614,-1.1395043730735779,0.091384366620332,0.3077436685562134,1704,0.09127552,-0.0008997249533422291,0.024658203125,0.0002281888,0.0010821846,-19.21,4556.63,,,,
428,438272,5521,79,0.01372196152806282,-1.1777887120842934,0.07252316898666322,0.40371787548065186,1708,0.09125504000000001,-0.00024244285305030644,0.086181640625,0.0002281376,0.0014875622,-19.2,4575.42,,,,
429,439296,5532,79,0.014725730754435062,-1.1715130358934402,0.06845731753855944,0.49392127990722656,1712,0.09123456,-0.002988875115988776,0.074951171875,0.0002280864,0.0017583205,-19.2,4575.42,,,,
